Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : GENARO HERRERA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
,Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
,Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-12-01,10.55,10.57,10.60,10.65
2024-12-02,10.68,10.68,10.69,10.72
2024-12-03,10.75,10.76,10.78,10.80
2024-12-04,10.86,10.87,10.91,10.93
2024-12-05,10.98,10.98,11.03,11.05
2024-12-06,11.08,11.08,11.08,11.10
2024-12-07,11.12,11.12,11.12,11.12
2024-12-08,11.12,11.12,11.12,11.11
2024-12-09,11.08,11.08,11.07,11.07
2024-12-10,11.05,11.05,11.05,11.05
2024-12-11,11.05,11.08,11.08,11.08
2024-12-12,11.13,11.15,11.17,11.20
2024-12-13,11.28,11.30,11.33,11.35
2024-12-14,11.40,11.42,11.43,11.45
2024-12-15,11.53,11.55,11.58,11.61
2024-12-16,11.64,11.65,11.69,11.72
2024-12-17,11.75,11.77,11.79,11.82
2024-12-18,11.83,11.85,11.86,11.89
2024-12-19,11.88,11.90,11.91,11.95
2024-12-20,12.03,12.05,12.06,12.07
2024-12-21,12.12,12.12,12.12,12.12
2024-12-22,12.12,12.12,12.17,12.19
2024-12-23,12.23,12.25,12.28,12.30
2024-12-24,12.31,12.33,12.36,12.40
2024-12-25,12.40,12.41,12.41,12.42
2024-12-26,12.43,12.43,12.45,12.47
2024-12-27,12.50,12.50,12.50,12.52
2024-12-28,12.55,12.55,12.55,12.57
2024-12-29,12.60,12.60,12.60,12.60
2024-12-30,12.62,12.63,12.63,12.64
2024-12-31,12.65,12.65,12.66,12.67
