Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : GENARO HERRERA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
,Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
,Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-11-01,5.76,5.78,5.80,5.82
2017-11-02,5.90,5.91,5.92,5.93
2017-11-03,5.96,5.97,5.97,5.98
2017-11-04,5.98,5.98,5.98,5.97
2017-11-05,5.97,5.97,5.96,5.95
2017-11-06,5.97,5.97,5.98,5.99
2017-11-07,6.05,6.07,6.10,6.13
2017-11-08,6.25,6.30,6.35,6.40
2017-11-09,6.51,6.55,6.59,6.62
2017-11-10,6.74,6.77,6.80,6.82
2017-11-11,6.90,6.92,6.94,6.95
2017-11-12,7.02,7.04,7.06,7.07
2017-11-13,7.15,7.18,7.21,7.25
2017-11-14,7.40,7.44,7.48,7.52
2017-11-15,7.66,7.69,7.72,7.76
2017-11-16,7.88,7.90,7.92,7.94
2017-11-17,8.01,8.03,8.04,8.05
2017-11-18,8.10,8.12,8.13,8.14
2017-11-19,8.19,8.19,8.19,8.19
2017-11-20,8.21,8.21,8.21,8.21
2017-11-21,8.21,8.20,8.19,8.19
2017-11-22,8.15,8.13,8.12,8.11
2017-11-23,8.11,8.10,8.09,8.09
2017-11-24,8.09,8.09,8.09,8.10
2017-11-25,8.15,8.17,8.19,8.21
2017-11-26,8.26,8.28,8.30,8.33
2017-11-27,8.36,8.38,8.39,8.40
2017-11-28,8.40,8.39,8.38,8.37
2017-11-29,8.31,8.30,8.29,8.27
2017-11-30,8.20,8.18,8.15,8.12
