Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : GENARO HERRERA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
,Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
,Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-09-01,4.57,4.57,4.57,4.57
2019-09-02,4.60,4.60,4.60,4.60
2019-09-03,4.63,4.63,4.63,4.63
2019-09-04,4.63,4.63,4.62,4.62
2019-09-05,4.60,4.63,4.60,4.56
2019-09-06,4.42,4.41,4.41,4.40
2019-09-07,4.40,4.40,4.40,4.40
2019-09-08,4.40,4.39,4.38,4.36
2019-09-09,4.34,4.34,4.34,4.34
2019-09-10,4.36,4.43,4.43,4.45
2019-09-11,4.43,4.43,4.43,4.45
2019-09-12,4.50,4.50,4.50,4.50
2019-09-13,4.51,4.51,4.51,4.52
2019-09-14,4.53,4.53,4.54,4.54
2019-09-15,4.54,4.54,4.53,4.53
2019-09-16,4.51,4.51,4.50,4.48
2019-09-17,4.47,4.47,4.47,4.46
2019-09-18,4.45,4.45,4.46,4.48
2019-09-19,4.48,4.48,4.48,4.49
2019-09-20,4.49,4.49,4.50,4.50
2019-09-21,4.52,4.52,4.52,4.52
2019-09-22,4.52,4.52,4.52,4.52
2019-09-23,4.53,4.53,4.53,4.53
2019-09-24,4.56,4.56,4.56,4.56
2019-09-25,4.57,4.58,4.58,4.58
2019-09-26,4.58,4.58,4.58,4.59
2019-09-27,4.60,4.60,4.60,4.60
2019-09-28,4.60,4.60,4.60,4.60
2019-09-29,4.60,4.60,4.60,4.59
2019-09-30,4.60,4.60,4.60,4.61
