Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : GENARO HERRERA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
,Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
,Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-10-01,4.61,4.61,4.61,4.63
2019-10-02,4.63,4.63,4.63,4.65
2019-10-03,4.67,4.67,4.67,4.67
2019-10-04,4.67,4.67,4.67,4.68
2019-10-05,4.70,4.70,4.73,4.76
2019-10-06,4.80,4.80,4.80,4.83
2019-10-07,4.86,4.86,4.88,5.00
2019-10-08,5.04,5.04,5.04,5.06
2019-10-09,5.10,5.10,5.14,5.18
2019-10-10,5.21,5.21,5.21,5.21
2019-10-11,5.21,5.25,5.30,5.35
2019-10-12,5.45,5.50,5.60,5.68
2019-10-13,5.83,5.83,5.85,5.94
2019-10-14,6.04,6.10,6.20,6.30
2019-10-15,6.51,6.55,6.60,6.70
2019-10-16,6.76,6.77,6.80,6.82
2019-10-17,6.85,6.85,6.83,6.80
2019-10-18,6.80,6.80,6.75,6.70
2019-10-19,6.67,6.67,6.60,6.54
2019-10-20,6.51,6.49,6.45,6.40
2019-10-21,6.35,6.35,6.30,6.22
2019-10-22,6.17,6.15,6.12,6.09
2019-10-23,6.05,6.09,6.09,6.09
2019-10-24,6.14,6.14,6.17,6.20
2019-10-25,6.29,6.30,6.35,6.40
2019-10-26,6.52,6.53,6.55,6.60
2019-10-27,6.80,6.81,6.85,6.90
2019-10-28,7.00,7.00,7.05,7.10
2019-10-29,7.27,7.29,7.32,7.40
2019-10-30,7.60,7.62,7.64,7.69
2019-10-31,7.78,7.79,7.79,7.80
