Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : GENARO HERRERA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
,Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
,Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-11-01,5.60,5.62,5.65,5.70
2020-11-02,5.75,5.77,5.80,5.85
2020-11-03,5.90,5.90,5.90,5.90
2020-11-04,5.87,5.85,5.82,5.69
2020-11-05,5.62,5.62,5.62,5.62
2020-11-06,5.61,5.62,5.65,5.70
2020-11-07,5.75,5.77,5.83,5.88
2020-11-08,5.95,6.05,6.10,6.15
2020-11-09,6.25,6.27,6.34,6.37
2020-11-10,6.45,6.47,6.50,6.55
2020-11-11,6.57,6.57,6.55,6.50
2020-11-12,6.45,6.45,6.42,6.38
2020-11-13,6.28,6.16,6.20,6.18
2020-11-14,6.10,6.09,6.08,6.05
2020-11-15,5.93,5.90,5.87,5.75
2020-11-16,5.65,5.63,5.60,5.55
2020-11-17,5.45,5.43,5.38,5.35
2020-11-18,5.30,5.28,5.25,5.20
2020-11-19,5.15,5.12,5.08,5.05
2020-11-20,4.93,4.93,4.93,4.93
2020-11-21,4.93,4.94,4.95,5.00
2020-11-22,5.05,5.07,5.10,5.15
2020-11-23,5.25,5.26,5.30,5.33
2020-11-24,5.40,5.45,5.50,5.60
2020-11-25,5.70,5.75,5.80,5.93
2020-11-26,6.10,6.13,6.18,6.25
2020-11-27,6.40,6.45,6.55,6.65
2020-11-28,6.75,6.80,6.85,6.90
2020-11-29,7.05,7.10,7.20,7.30
2020-11-30,7.40,7.45,7.50,7.60
