AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2022/05/21,11:00,S/D,0.0
2022/05/21,13:00,S/D,0.0
2022/05/22,08:00,S/D,0.0
2022/05/22,09:00,S/D,0.0
2022/05/22,10:00,S/D,0.0
2022/05/22,12:00,S/D,0.0
2022/05/22,14:00,S/D,0.0
2022/05/22,15:00,S/D,0.0
2022/05/22,16:00,S/D,0.0
2022/05/22,17:00,S/D,0.0
2022/05/23,09:00,S/D,0.0
2022/05/23,10:00,S/D,0.0
2022/05/23,11:00,S/D,0.0
2022/05/23,13:00,S/D,0.0
2022/05/23,14:00,S/D,0.0
2022/05/23,15:00,S/D,0.0
2022/05/23,16:00,S/D,0.0
2022/05/23,17:00,S/D,0.0
2022/05/24,08:00,S/D,0.0
2022/05/24,11:00,S/D,0.0
2022/05/24,13:00,S/D,0.0
2022/05/24,14:00,S/D,0.0
2022/05/24,15:00,S/D,0.0
2022/05/24,16:00,S/D,0.0
2022/05/24,17:00,S/D,0.0
2022/05/25,09:00,S/D,0.0
2022/05/25,10:00,S/D,0.0
2022/05/25,11:00,S/D,0.0
2022/05/25,12:00,S/D,0.0
2022/05/25,14:00,S/D,0.0
2022/05/25,15:00,S/D,0.0
2022/05/25,16:00,S/D,0.0
2022/05/25,17:00,S/D,0.0
2022/05/26,10:00,S/D,0.0
2022/05/26,11:00,S/D,0.0
2022/05/26,12:00,S/D,0.0
2022/05/26,13:00,S/D,0.3
2022/05/26,14:00,S/D,0.0
2022/05/26,15:00,S/D,0.0
2022/05/26,16:00,S/D,0.0
2022/05/26,17:00,S/D,0.0
2022/05/26,18:00,S/D,0.0
2022/05/27,08:00,S/D,0.0
2022/05/27,09:00,S/D,0.0
2022/05/27,10:00,S/D,0.0
2022/05/27,11:00,S/D,0.0
2022/05/27,13:00,S/D,0.0
2022/05/27,14:00,S/D,0.0
2022/05/27,15:00,S/D,0.0
2022/05/27,16:00,S/D,0.0
2022/05/28,08:00,S/D,0.0
2022/05/28,09:00,S/D,0.0
2022/05/28,10:00,S/D,0.0
2022/05/28,12:00,S/D,0.0
2022/05/28,13:00,S/D,0.0
2022/05/28,14:00,S/D,0.0
2022/05/28,15:00,S/D,0.0
2022/05/28,16:00,S/D,0.0
2022/05/28,17:00,S/D,0.0
2022/05/29,08:00,S/D,0.0
2022/05/29,09:00,S/D,0.0
2022/05/29,10:00,S/D,0.0
2022/05/29,11:00,S/D,0.0
2022/05/29,12:00,S/D,0.0
2022/05/29,13:00,S/D,0.0
2022/05/29,14:00,S/D,0.0
2022/05/29,15:00,S/D,0.0
2022/05/29,16:00,S/D,0.0
2022/05/30,11:00,S/D,0.0
2022/05/30,12:00,S/D,0.0
2022/05/30,15:00,S/D,0.0
2022/05/31,09:00,S/D,0.0
2022/05/31,10:00,S/D,0.0
2022/05/31,13:00,S/D,0.0
2022/05/31,14:00,S/D,0.0
2022/05/31,15:00,S/D,S/D
2022/05/31,16:00,S/D,S/D
