Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SAN REGIS
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'46.83'',Longitud :,73°54'27.02'',Altitud :,101 msnm.
,Tipo :,PE - Meteorológica,Código :,104098
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-11-01,29.6,21.2,91.2,0.0
2020-11-02,34.4,S/D,S/D,0.0
2020-11-03,35.6,22.2,89.3,0.0
2020-11-04,36.8,22.4,86.7,0.0
2020-11-05,34.8,20,86.4,0.0
2020-11-06,33.6,23.2,93.2,18.7
2020-11-07,35.2,21.8,89.2,0.0
2020-11-08,34.2,21.6,90.2,0.0
2020-11-09,33.6,21.4,91.2,0.0
2020-11-10,33,22.2,94.4,19.5
2020-11-11,33.2,21.2,94.4,18.5
2020-11-12,28.6,22,94.5,0.0
2020-11-13,35.2,22.2,87.5,0.0
2020-11-14,34.4,22,S/D,80.4
2020-11-15,30.2,22.4,93.6,20.8
2020-11-16,31.2,18.8,86.1,0.0
2020-11-17,35,21.4,86.5,0.0
2020-11-18,35.4,22,94.5,2.5
2020-11-19,33.8,22.4,88.1,0.0
2020-11-20,28.8,21.6,95.9,10.2
2020-11-21,32.8,21.4,93.7,0.0
2020-11-22,35.6,21,S/D,0.0
2020-11-23,32.4,21.2,S/D,15.3
2020-11-24,35.6,21.4,92.0,0.0
2020-11-25,35.4,21.2,90.3,0.0
2020-11-26,30.4,21.6,89.3,12.2
2020-11-27,29.2,22.4,S/D,0.0
2020-11-28,31.2,22.6,96.0,90.7
2020-11-29,29.4,22.2,S/D,4.8
2020-11-30,32,21.6,91.2,0.0
