Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SAN REGIS
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'46.83'',Longitud :,73°54'27.02'',Altitud :,101 msnm.
,Tipo :,PE - Meteorológica,Código :,104098
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-10-01,31.8,20.2,92.7,0.0
2020-10-02,34.6,21.4,91.6,16.2
2020-10-03,33.2,20.6,88.3,4.2
2020-10-04,31.8,22,S/D,4.4
2020-10-05,29.6,21.4,92.5,0.0
2020-10-06,34.2,20.6,91.2,0.0
2020-10-07,35.2,20.8,88.9,8.8
2020-10-08,33.2,20.6,91.7,0.0
2020-10-09,33.6,21.8,88.8,0.0
2020-10-10,36.6,21.2,86.7,0.0
2020-10-11,35.8,22.2,92.6,0.0
2020-10-12,36,21.2,83.2,0.0
2020-10-13,34,21,85.0,24.4
2020-10-14,34.2,20.8,85.3,0.0
2020-10-15,32.6,21.2,88.4,0.0
2020-10-16,31.8,22,92.8,12.8
2020-10-17,32.4,21.6,91.6,0.0
2020-10-18,34.6,20.2,91.2,4.2
2020-10-19,35.8,20,85.2,0.0
2020-10-20,33.8,21.4,S/D,2.5
2020-10-21,31.2,21.8,96.0,26.2
2020-10-22,32,21.6,S/D,0.0
2020-10-23,30.2,22.2,S/D,15.0
2020-10-24,35.4,21.2,89.6,0.0
2020-10-25,29.6,20.6,S/D,0.0
2020-10-26,33.6,20.6,87.7,0.0
2020-10-27,34.2,22.2,92.4,0.0
2020-10-28,34.2,22.6,91.3,0.0
2020-10-29,34,23.2,87.7,5.5
2020-10-30,32.2,22.4,90.3,10.1
2020-10-31,31.8,20.4,86.1,0.0
