Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL PINTOR
,Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,BAGUA GRANDE
,Latitud :,5°45'22.32'',Longitud :,78°31'22.3'',Altitud :,533 msnm.
,Tipo :,PLU - Meteorológica,Código :,105040
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-07-01,,,,1.8
2020-07-02,,,,0.3
2020-07-03,,,,20.1
2020-07-04,,,,0.0
2020-07-05,,,,9.6
2020-07-06,,,,0.0
2020-07-07,,,,0.7
2020-07-08,,,,0.0
2020-07-09,,,,1.9
2020-07-10,,,,0.0
2020-07-11,,,,0.0
2020-07-12,,,,0.0
2020-07-13,,,,0.0
2020-07-14,,,,2.1
2020-07-15,,,,0.0
2020-07-16,,,,0.5
2020-07-17,,,,0.0
2020-07-18,,,,0.0
2020-07-19,,,,0.0
2020-07-20,,,,0.0
2020-07-21,,,,0.0
2020-07-22,,,,0.0
2020-07-23,,,,0.0
2020-07-24,,,,0.0
2020-07-25,,,,5.8
2020-07-26,,,,2.9
2020-07-27,,,,3.3
2020-07-28,,,,0.0
2020-07-29,,,,0.0
2020-07-30,,,,3.0
2020-07-31,,,,0.2
