Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MAZAN
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
,Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-02-01,32.3,22,S/D,0.0
2017-02-02,32.2,20.9,S/D,0.0
2017-02-03,32.4,21.4,S/D,10.0
2017-02-04,32.2,21.3,S/D,1.2
2017-02-05,32.5,21.3,S/D,43.5
2017-02-06,30.3,21.1,S/D,10.0
2017-02-07,32,23.2,S/D,0.0
2017-02-08,30.4,24.4,S/D,0.2
2017-02-09,31.4,23.2,S/D,3.5
2017-02-10,31.4,24.3,S/D,0.0
2017-02-11,33.3,24.4,S/D,0.0
2017-02-12,33.2,25,S/D,0.0
2017-02-13,34.1,24.2,S/D,0.0
2017-02-14,34.1,25.2,S/D,1.0
2017-02-15,31.4,23.3,S/D,0.0
2017-02-16,32.4,24.4,S/D,8.0
2017-02-17,33,23.6,S/D,7.5
2017-02-18,31.2,23.6,S/D,0.0
2017-02-19,34.2,24.4,S/D,0.0
2017-02-20,33.6,22.8,S/D,0.0
2017-02-21,33.2,23,S/D,0.0
2017-02-22,31.7,19,S/D,4.4
2017-02-23,31.2,20.8,94.8,0.0
2017-02-24,28.2,23.8,94.8,24.0
2017-02-25,31,19,84.5,11.4
2017-02-26,28.5,20.8,91.4,31.2
2017-02-27,31.1,18.8,93.8,4.5
2017-02-28,31.9,20.6,92.6,0.0
