Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MAZAN
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
,Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-07-01,31.8,S/D,88.5,2.6
2017-07-02,26.7,S/D,94.2,16.1
2017-07-03,28.7,S/D,91.1,26.7
2017-07-04,28.1,S/D,92.9,24.2
2017-07-05,29.8,S/D,87.9,0.0
2017-07-06,28.1,S/D,92.9,12.6
2017-07-07,29.8,S/D,92.5,1.0
2017-07-08,32.4,S/D,92.5,0.0
2017-07-09,32.2,S/D,95.3,0.0
2017-07-10,32.6,S/D,94.0,0.0
2017-07-11,30.7,S/D,92.3,0.0
2017-07-12,31.2,S/D,94.3,13.1
2017-07-13,32.9,S/D,95.4,0.0
2017-07-14,33.5,S/D,96.6,0.0
2017-07-15,33.6,S/D,95.2,0.0
2017-07-16,34.6,S/D,95.9,0.0
2017-07-17,31.7,S/D,93.6,0.5
2017-07-18,27.8,S/D,94.3,4.7
2017-07-19,28,S/D,95.7,0.0
2017-07-20,30.4,S/D,95.3,0.0
2017-07-21,32.2,S/D,95.4,0.0
2017-07-22,31.2,S/D,96.6,0.0
2017-07-23,32.8,S/D,97.1,0.0
2017-07-24,32.3,S/D,96.1,1.0
2017-07-25,33.2,S/D,93.3,0.0
2017-07-26,31.6,S/D,93.7,3.0
2017-07-27,31.7,S/D,93.4,0.0
2017-07-28,30.6,S/D,93.4,0.0
2017-07-29,29.2,S/D,93.9,0.0
2017-07-30,32.2,S/D,96.5,3.4
2017-07-31,33.3,S/D,95.2,0.0
