Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : MAZAN
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
,Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-01-01,33,S/D,83.6,18.2
2018-01-02,32.6,S/D,80.4,0.0
2018-01-03,32.4,S/D,78.2,1.1
2018-01-04,32.6,S/D,78.3,0.0
2018-01-05,32.2,S/D,80.3,25.0
2018-01-06,31.8,S/D,80.2,0.5
2018-01-07,30.4,S/D,83.2,0.0
2018-01-08,31.2,S/D,77.9,5.3
2018-01-09,31.2,S/D,82.1,4.7
2018-01-10,32,S/D,78.0,22.0
2018-01-11,31.8,S/D,80.3,2.0
2018-01-12,31.4,S/D,81.3,4.9
2018-01-13,31.6,S/D,78.5,0.0
2018-01-14,31.8,S/D,78.7,39.3
2018-01-15,27.4,S/D,87.4,1.3
2018-01-16,25.6,S/D,90.1,8.1
2018-01-17,30.2,S/D,83.6,0.0
2018-01-18,30.8,S/D,82.6,4.4
2018-01-19,27.4,S/D,88.6,26.1
2018-01-20,30.4,S/D,85.1,2.7
2018-01-21,30.8,S/D,82.5,7.2
2018-01-22,31.6,S/D,79.4,32.2
2018-01-23,30.8,S/D,82.0,44.7
2018-01-24,30.2,S/D,83.7,0.0
2018-01-25,29,S/D,85.6,0.0
2018-01-26,31.4,S/D,83.9,0.9
2018-01-27,31,S/D,76.3,0.0
2018-01-28,32.6,S/D,74.9,0.0
2018-01-29,32.8,S/D,76.7,5.9
2018-01-30,33,S/D,79.0,4.6
2018-01-31,34.2,S/D,84.4,29.2
