Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL ESTRECHO
,Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
,Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
,Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-05-01,33.8,20.6,88.7,14.8
2020-05-02,27.8,20.6,S/D,41.1
2020-05-03,30.2,20,87.6,0.5
2020-05-04,S/D,20.6,S/D,0.2
2020-05-05,32.4,21,88.6,2.0
2020-05-06,31.8,22.2,90.4,4.8
2020-05-07,31.5,20.2,90.8,3.5
2020-05-08,27.2,20.6,S/D,1.8
2020-05-09,28.2,21.6,87.5,0.0
2020-05-10,30,20.2,89.7,0.0
2020-05-11,34.2,20.6,80.9,23.0
2020-05-12,29.2,20.8,91.4,0.0
2020-05-13,30.4,20.2,87.0,0.0
2020-05-14,30,21.2,92.1,13.0
2020-05-15,33.2,20.8,S/D,33.3
2020-05-16,28.8,22.2,93.7,33.4
2020-05-17,32.8,21.8,84.1,2.2
2020-05-18,30.2,20.2,86.7,4.7
2020-05-19,30.8,21.6,94.6,12.4
2020-05-20,34.2,21.2,85.4,0.2
2020-05-21,34.6,20.6,82.4,1.3
2020-05-22,35,21.2,85.7,0.4
2020-05-23,33.8,22.2,88.0,1.5
2020-05-24,34.4,21.2,89.7,3.4
2020-05-25,28.2,20.4,94.7,0.2
2020-05-26,29.4,20.8,94.1,0.0
2020-05-27,34.2,21,92.1,0.0
2020-05-28,34,20.6,85.5,0.0
2020-05-29,34.6,22,86.8,2.0
2020-05-30,32.2,21.2,89.8,5.2
2020-05-31,30.8,20.5,87.9,47.7
