AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-04-01,31.4,23,77.5,0.0
2026-04-02,34,22.6,76.9,4.0
2026-04-03,28.6,23,86.1,0.8
2026-04-04,32.6,22.6,72.3,2.5
2026-04-05,32.4,23,75.6,0.0
2026-04-06,32,23.2,73.9,2.0
