Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/10/04,23:00,24.1,0.0,98,240,1.2
2020/10/05,00:00,23.8,0.0,99,236,0.0
2020/10/05,01:00,23.5,0.0,99,203,0.3
2020/10/05,02:00,23.3,0.0,100,266,0.5
2020/10/05,03:00,23.2,0.0,100,144,0.2
2020/10/05,04:00,23.3,0.0,100,62,2.4
2020/10/05,05:00,22.9,0.0,99,291,0.5
2020/10/05,06:00,23.1,0.0,100,321,0.0
2020/10/05,07:00,25.2,0.0,93,290,0.9
2020/10/05,08:00,30.2,0.0,70,240,1.5
2020/10/05,09:00,32.5,0.0,58,287,5.1
2020/10/05,10:00,34.1,0.0,54,295,5.6
2020/10/05,11:00,36.0,0.0,48,304,4.3
2020/10/05,12:00,35.2,0.0,52,346,2.9
2020/10/05,13:00,36.3,0.0,46,345,5.2
2020/10/05,14:00,36.6,0.0,48,318,4.7
2020/10/05,15:00,36.5,0.0,49,355,4.7
2020/10/05,16:00,34.1,0.0,56,347,4.1
2020/10/05,17:00,31.8,0.0,65,265,2.5
2020/10/05,18:00,28.2,0.0,63,251,1.3
2020/10/05,19:00,26.6,0.0,76,273,0.8
2020/10/05,20:00,25.7,0.0,74,270,1.3
2020/10/05,21:00,25.0,0.0,81,109,0.9
2020/10/05,22:00,23.6,0.0,88,221,0.9
2020/10/05,23:00,23.1,0.0,91,185,0.6
2020/10/06,00:00,22.8,0.0,95,73,1.3
2020/10/06,01:00,22.2,0.0,98,106,0.4
2020/10/06,02:00,21.7,0.0,99,199,1.0
2020/10/06,03:00,21.7,0.0,99,248,0.1
2020/10/06,04:00,21.3,0.0,99,302,0.3
2020/10/06,05:00,21.1,0.0,100,226,0.8
2020/10/06,06:00,21.3,0.0,100,240,0.1
2020/10/06,07:00,23.9,0.0,88,243,2.4
2020/10/06,08:00,27.7,0.0,75,267,5.2
2020/10/06,09:00,30.3,0.0,66,281,6.0
2020/10/06,10:00,32.0,0.0,61,271,7.2
2020/10/06,11:00,33.9,0.0,58,263,5.0
2020/10/06,12:00,34.6,0.0,49,247,3.3
2020/10/06,13:00,35.9,0.0,46,71,1.8
2020/10/06,14:00,37.1,0.0,45,232,1.6
2020/10/06,15:00,36.6,0.0,47,166,1.6
2020/10/06,16:00,36.1,0.0,39,147,0.6
2020/10/06,17:00,34.0,0.0,56,25,1.3
2020/10/06,18:00,30.0,0.0,76,75,1.2
2020/10/06,19:00,28.0,0.0,87,92,0.7
2020/10/06,20:00,26.9,0.0,91,66,1.3
2020/10/06,21:00,27.2,0.0,69,93,11.3
2020/10/06,22:00,26.4,0.0,71,68,6.9
2020/10/06,23:00,25.4,0.0,73,37,3.1
2020/10/07,00:00,24.5,0.0,80,268,2.3
2020/10/07,01:00,24.1,0.0,85,242,1.6
2020/10/07,02:00,24.0,0.0,86,50,2.8
2020/10/07,03:00,23.5,0.0,88,91,1.4
2020/10/07,04:00,22.8,0.0,94,266,0.9
2020/10/07,05:00,22.4,0.0,95,245,1.0
2020/10/07,06:00,22.7,0.0,95,261,1.5
2020/10/07,07:00,24.0,0.0,85,227,3.6
2020/10/07,08:00,25.6,0.0,80,239,5.7
2020/10/07,09:00,27.3,0.0,72,283,5.4
2020/10/07,10:00,29.9,0.0,64,306,4.0
2020/10/07,11:00,31.8,0.0,61,252,5.5
2020/10/07,12:00,31.5,0.0,65,249,5.2
2020/10/07,13:00,32.2,0.0,63,283,4.1
2020/10/07,14:00,31.0,0.0,66,261,5.2
2020/10/07,15:00,30.7,0.0,65,294,5.7
2020/10/07,16:00,30.1,0.0,66,297,7.0
2020/10/07,17:00,29.1,0.0,71,298,4.4
2020/10/07,18:00,27.2,0.0,80,256,2.5
2020/10/07,19:00,26.0,0.0,86,241,0.7
2020/10/07,20:00,24.6,0.0,93,291,0.5
2020/10/07,21:00,24.0,0.0,97,106,0.5
2020/10/07,22:00,23.7,0.0,97,26,0.8
2020/10/07,23:00,23.9,0.0,98,30,0.8
2020/10/08,00:00,23.6,0.0,99,188,0.8
2020/10/08,01:00,23.5,0.0,99,296,0.3
2020/10/08,02:00,23.5,0.0,99,45,0.8
2020/10/08,03:00,23.0,0.0,100,218,0.0
2020/10/08,04:00,22.1,0.0,100,181,0.6
2020/10/08,05:00,22.1,0.0,100,349,0.6
2020/10/08,06:00,22.2,0.0,100,244,1.9
2020/10/08,07:00,24.0,0.0,100,194,1.9
2020/10/08,08:00,26.6,0.0,87,220,2.5
2020/10/08,09:00,30.9,0.0,68,221,1.9
2020/10/08,10:00,33.5,0.0,58,302,1.6
2020/10/08,11:00,34.9,0.0,46,56,3.5
2020/10/08,12:00,35.3,0.0,48,2,2.4
2020/10/08,13:00,37.4,0.0,42,75,2.6
2020/10/08,14:00,36.9,0.0,41,115,3.9
2020/10/08,15:00,37.6,0.0,37,20,2.4
2020/10/08,16:00,34.7,0.0,43,84,2.4
2020/10/08,17:00,33.6,0.0,55,37,1.4
2020/10/08,18:00,29.1,0.0,76,111,0.9
2020/10/08,19:00,27.1,0.0,82,90,0.4
2020/10/08,20:00,25.8,0.0,88,84,0.2
2020/10/08,21:00,24.7,0.0,92,232,0.7
2020/10/08,22:00,24.0,0.0,94,222,0.0
2020/10/08,23:00,23.4,0.0,95,255,0.1
2020/10/09,00:00,23.0,0.0,98,267,0.0
2020/10/09,01:00,22.6,0.0,99,337,0.0
2020/10/09,02:00,22.2,0.0,99,286,0.0
2020/10/09,03:00,21.8,0.0,99,268,1.0
2020/10/09,04:00,21.9,0.0,99,110,0.3
2020/10/09,05:00,21.5,0.0,99,234,0.0
2020/10/09,06:00,21.8,0.0,99,304,0.1
2020/10/09,07:00,26.1,0.0,84,226,0.5
2020/10/09,08:00,30.2,0.0,66,285,5.5
2020/10/09,09:00,32.5,0.0,60,279,6.7
2020/10/09,10:00,34.1,0.0,55,299,5.8
2020/10/09,11:00,35.5,0.0,49,288,3.7
2020/10/09,12:00,37.4,0.0,43,330,3.3
2020/10/09,13:00,35.8,0.0,45,297,3.6
2020/10/09,14:00,37.5,0.0,42,9,4.5
2020/10/09,15:00,36.4,0.0,42,349,4.4
2020/10/09,16:00,36.5,0.0,42,354,3.8
2020/10/09,17:00,34.7,0.0,48,17,3.1
2020/10/09,18:00,31.7,0.0,58,2,2.3
2020/10/09,19:00,28.6,0.0,74,9,0.0
2020/10/09,20:00,26.9,0.0,82,44,0.6
2020/10/09,21:00,25.8,0.0,88,73,0.7
2020/10/09,22:00,24.8,0.0,93,201,0.0
2020/10/09,23:00,24.0,0.0,95,231,0.5
2020/10/10,00:00,23.4,0.0,96,253,0.8
2020/10/10,01:00,23.3,0.0,99,75,0.3
2020/10/10,02:00,22.8,0.0,99,186,0.0
2020/10/10,03:00,22.4,0.0,99,77,0.0
2020/10/10,04:00,22.1,0.0,99,299,0.0
2020/10/10,05:00,22.0,0.0,99,211,0.7
2020/10/10,06:00,22.4,0.0,99,285,0.2
2020/10/10,07:00,26.4,0.0,85,239,1.1
2020/10/10,08:00,31.1,0.0,63,270,6.5
2020/10/10,09:00,33.9,0.0,55,320,5.1
2020/10/10,10:00,35.0,0.0,53,298,5.4
2020/10/10,11:00,34.7,0.0,50,285,5.2
2020/10/10,12:00,36.5,0.0,47,280,3.7
2020/10/10,13:00,37.9,0.0,39,299,2.8
2020/10/10,14:00,38.5,0.0,38,299,4.6
2020/10/10,15:00,38.3,0.0,39,339,2.7
2020/10/10,16:00,37.7,0.0,39,352,3.7
2020/10/10,17:00,35.6,0.0,41,336,2.9
2020/10/10,18:00,30.8,0.0,60,345,0.7
2020/10/10,19:00,27.5,0.0,74,187,0.8
2020/10/10,20:00,26.1,0.0,81,267,0.2
2020/10/10,21:00,25.4,0.0,87,82,0.4
2020/10/10,22:00,24.2,0.0,89,233,0.0
2020/10/10,23:00,23.6,0.0,95,102,0.0
2020/10/11,00:00,23.1,0.0,96,254,0.4
2020/10/11,01:00,22.7,0.0,98,226,0.7
2020/10/11,02:00,22.3,0.0,98,352,0.3
2020/10/11,03:00,22.1,0.0,98,350,0.6
2020/10/11,04:00,21.9,0.0,99,337,0.5
2020/10/11,05:00,21.3,0.0,99,281,0.5
2020/10/11,06:00,22.0,0.0,99,11,0.1
2020/10/11,07:00,26.7,0.0,81,188,0.7
2020/10/11,08:00,32.1,0.0,57,345,3.8
2020/10/11,09:00,34.0,0.0,50,347,6.1
2020/10/11,10:00,35.5,0.0,48,325,4.5
2020/10/11,11:00,35.6,0.0,44,308,4.5
2020/10/11,12:00,38.2,0.0,38,116,2.5
2020/10/11,13:00,35.9,0.0,43,298,2.7
2020/10/11,14:00,37.9,0.0,37,137,2.2
2020/10/11,15:00,38.5,0.0,34,67,3.9
2020/10/11,16:00,38.2,0.0,34,341,2.5
2020/10/11,17:00,36.6,0.0,39,14,1.9
2020/10/11,18:00,30.4,0.0,63,136,0.7
2020/10/11,19:00,28.0,0.0,75,238,0.0
2020/10/11,20:00,26.6,0.0,85,94,0.6
2020/10/11,21:00,26.5,0.0,82,51,0.9
2020/10/11,22:00,25.5,0.0,86,211,0.5
2020/10/11,23:00,24.5,0.0,89,210,1.8
2020/10/12,00:00,24.4,0.0,91,221,1.1
2020/10/12,01:00,24.1,0.0,92,126,1.1
2020/10/12,02:00,23.5,0.0,92,185,1.3
2020/10/12,03:00,23.8,0.0,89,93,0.0
2020/10/12,04:00,23.0,0.0,95,208,0.5
2020/10/12,05:00,22.6,0.0,96,99,0.2
2020/10/12,06:00,22.6,0.0,96,273,0.9
2020/10/12,07:00,26.3,0.0,81,260,1.2
2020/10/12,08:00,31.5,0.0,55,270,0.5
2020/10/12,09:00,34.0,0.0,53,349,1.9
2020/10/12,10:00,35.4,0.0,47,315,3.2
2020/10/12,11:00,35.6,0.0,48,92,2.8
2020/10/12,12:00,34.8,0.0,50,161,3.2
2020/10/12,13:00,30.4,0.0,59,271,2.8
2020/10/12,14:00,28.8,0.0,62,258,3.8
2020/10/12,15:00,29.8,0.0,62,254,3.3
2020/10/12,16:00,29.5,0.0,66,253,2.9
2020/10/12,17:00,28.7,0.0,70,219,1.3
2020/10/12,18:00,27.1,0.0,77,282,1.6
2020/10/12,19:00,25.8,0.0,86,111,1.1
2020/10/12,20:00,24.9,0.0,90,221,0.2
2020/10/12,21:00,23.9,0.0,94,204,0.3
2020/10/12,22:00,23.2,0.0,97,222,0.2
2020/10/12,23:00,23.4,0.0,95,311,1.2
2020/10/13,00:00,22.9,0.0,97,102,1.2
2020/10/13,01:00,22.3,0.0,99,214,0.3
2020/10/13,02:00,21.9,0.0,99,272,0.4
2020/10/13,03:00,21.7,0.0,99,227,1.0
2020/10/13,04:00,21.8,0.0,99,271,1.5
2020/10/13,05:00,22.2,0.0,99,52,0.2
2020/10/13,06:00,22.5,0.0,99,274,0.1
2020/10/13,07:00,24.5,0.0,93,233,0.8
2020/10/13,08:00,25.9,0.0,88,226,0.9
2020/10/13,09:00,27.8,0.0,78,7,1.0
2020/10/13,10:00,30.2,0.0,69,262,0.9
2020/10/13,11:00,30.4,0.0,71,210,2.5
2020/10/13,12:00,31.5,0.0,69,159,1.9
2020/10/13,13:00,30.9,0.0,70,215,3.8
2020/10/13,14:00,35.1,0.0,54,240,2.5
2020/10/13,15:00,35.1,0.0,52,220,3.7
2020/10/13,16:00,34.3,0.0,53,194,5.4
2020/10/13,17:00,32.9,0.0,58,173,1.5
2020/10/13,18:00,29.2,0.0,75,78,0.9
2020/10/13,19:00,26.9,0.0,83,134,0.0
2020/10/13,20:00,26.0,0.0,90,319,0.8
2020/10/13,21:00,25.0,0.0,92,233,1.1
2020/10/13,22:00,24.4,0.0,94,11,0.1
2020/10/13,23:00,23.5,0.0,97,188,0.4
2020/10/14,00:00,23.3,0.0,97,330,0.4
2020/10/14,01:00,22.8,0.0,99,215,1.4
2020/10/14,02:00,22.2,0.0,99,143,0.8
2020/10/14,03:00,22.2,0.0,99,339,0.4
2020/10/14,04:00,22.4,0.0,100,64,1.1
2020/10/14,05:00,21.7,0.0,100,283,0.6
2020/10/14,06:00,22.2,0.0,100,213,0.0
2020/10/14,07:00,25.3,0.0,90,62,3.0
2020/10/14,08:00,29.3,0.0,68,19,5.8
2020/10/14,09:00,31.7,0.0,58,29,5.7
2020/10/14,10:00,33.9,0.0,53,39,3.7
2020/10/14,11:00,34.7,0.0,50,23,4.0
2020/10/14,12:00,35.6,0.0,49,354,2.6
2020/10/14,13:00,35.5,0.0,49,265,3.2
2020/10/14,14:00,33.3,0.0,57,322,4.6
2020/10/14,15:00,25.5,0.0,73,23,6.5
2020/10/14,16:00,23.6,1.2,93,212,2.2
2020/10/14,17:00,23.4,0.0,96,230,3.6
2020/10/14,18:00,23.1,0.0,95,80,1.3
2020/10/14,19:00,23.2,0.0,97,150,0.5
2020/10/14,20:00,23.0,0.0,99,260,2.6
2020/10/14,21:00,22.9,0.0,99,306,2.9
2020/10/14,22:00,22.7,0.3,99,116,0.5
2020/10/14,23:00,22.8,0.0,99,260,1.9
2020/10/15,00:00,22.8,0.0,100,137,0.8
2020/10/15,01:00,22.8,0.0,99,304,0.2
2020/10/15,02:00,22.8,0.0,99,328,1.4
2020/10/15,03:00,22.8,0.0,99,307,0.2
2020/10/15,04:00,22.7,0.0,99,214,3.5
2020/10/15,05:00,22.5,0.0,99,278,1.0
2020/10/15,06:00,22.8,0.0,99,13,1.5
2020/10/15,07:00,24.0,0.0,93,84,0.5
2020/10/15,08:00,25.1,0.0,90,195,1.0
2020/10/15,09:00,26.0,0.0,84,253,1.2
2020/10/15,10:00,26.6,0.0,83,264,3.0
2020/10/15,11:00,28.0,0.0,81,249,1.2
2020/10/15,12:00,30.6,0.0,70,282,3.4
2020/10/15,13:00,33.0,0.0,59,270,3.1
2020/10/15,14:00,33.0,0.0,56,153,1.8
2020/10/15,15:00,31.4,0.0,62,83,2.5
2020/10/15,16:00,23.1,10.5,100,90,1.9
2020/10/15,17:00,23.4,0.0,100,248,3.0
2020/10/15,18:00,23.3,0.0,100,223,2.3
2020/10/15,19:00,22.9,0.0,100,113,0.8
2020/10/15,20:00,22.9,0.0,100,342,0.6
2020/10/15,21:00,22.5,0.0,100,114,1.0
2020/10/15,22:00,22.2,0.0,100,317,0.3
2020/10/15,23:00,22.4,0.0,100,197,0.7
2020/10/16,00:00,22.3,0.0,100,128,1.2
2020/10/16,01:00,22.1,0.0,100,80,1.7
2020/10/16,02:00,22.1,0.0,100,202,0.8
2020/10/16,03:00,21.9,0.0,100,303,2.0
2020/10/16,04:00,22.0,0.0,100,307,1.0
2020/10/16,05:00,21.8,0.0,100,97,1.3
2020/10/16,06:00,21.9,0.0,100,257,0.7
2020/10/16,07:00,23.2,0.0,100,203,2.0
2020/10/16,08:00,26.5,0.0,89,311,0.6
2020/10/16,09:00,30.3,0.0,73,252,1.1
2020/10/16,10:00,32.1,0.0,66,150,1.9
2020/10/16,11:00,33.1,0.3,58,79,5.0
2020/10/16,12:00,33.4,0.0,56,132,4.3
2020/10/16,13:00,34.1,0.0,55,78,4.5
2020/10/16,14:00,34.7,0.0,53,121,3.6
2020/10/16,15:00,33.1,0.0,60,145,4.5
2020/10/16,16:00,30.3,0.0,66,143,1.9
2020/10/16,17:00,29.8,0.0,69,149,0.9
2020/10/16,18:00,27.1,0.0,84,266,2.7
2020/10/16,19:00,25.8,0.0,88,258,1.0
2020/10/16,20:00,25.2,0.0,91,308,1.2
2020/10/16,21:00,24.5,0.0,95,188,1.2
2020/10/16,22:00,24.1,0.0,98,282,1.0
2020/10/16,23:00,23.6,0.0,99,230,0.6
2020/10/17,00:00,23.3,0.0,99,223,0.8
2020/10/17,01:00,23.1,0.0,99,200,0.0
2020/10/17,02:00,22.9,0.0,100,299,1.2
2020/10/17,03:00,23.0,0.0,100,129,1.7
2020/10/17,04:00,22.8,0.0,100,293,0.0
2020/10/17,05:00,22.6,0.0,100,224,0.2
2020/10/17,06:00,22.9,0.0,100,289,1.0
2020/10/17,07:00,24.9,0.0,93,224,0.5
2020/10/17,08:00,27.8,0.0,79,109,1.6
2020/10/17,09:00,29.9,0.0,71,106,0.5
2020/10/17,10:00,32.3,0.0,61,354,1.2
2020/10/17,11:00,35.5,0.0,54,166,2.4
2020/10/17,12:00,36.0,0.0,52,155,2.5
2020/10/17,13:00,36.5,0.0,45,262,4.0
2020/10/17,14:00,27.2,0.0,72,27,7.2
2020/10/17,15:00,25.1,0.0,86,144,1.6
2020/10/17,16:00,25.8,0.0,87,245,2.1
2020/10/17,17:00,25.2,0.0,88,251,1.4
2020/10/17,18:00,24.8,0.3,93,94,0.1
2020/10/17,19:00,24.3,0.0,97,316,0.7
2020/10/17,20:00,24.0,0.0,93,217,0.8
2020/10/17,21:00,23.7,0.0,97,13,0.9
2020/10/17,22:00,23.3,0.0,99,81,1.5
2020/10/17,23:00,22.8,0.0,99,155,0.4
2020/10/18,00:00,22.7,0.0,100,293,1.1
2020/10/18,01:00,22.3,0.0,100,195,0.5
2020/10/18,02:00,22.0,0.0,100,264,1.1
2020/10/18,03:00,22.0,0.0,100,206,0.6
2020/10/18,04:00,21.6,0.0,100,142,0.1
2020/10/18,05:00,21.5,0.0,100,118,0.0
2020/10/18,06:00,22.1,0.0,100,268,1.2
2020/10/18,07:00,25.0,0.0,91,250,1.8
2020/10/18,08:00,29.0,0.0,80,276,2.8
2020/10/18,09:00,31.3,0.0,68,243,3.6
2020/10/18,10:00,34.4,0.0,58,259,4.9
2020/10/18,11:00,34.8,0.0,53,255,3.1
2020/10/18,12:00,27.9,1.2,83,308,4.3
2020/10/18,13:00,24.2,3.9,100,277,3.8
2020/10/18,14:00,24.2,0.0,100,189,1.3
2020/10/18,15:00,26.3,0.0,97,217,2.1
2020/10/18,16:00,28.1,0.0,83,209,2.6
2020/10/18,17:00,28.5,0.0,81,322,2.0
2020/10/18,18:00,25.7,0.0,96,121,1.4
2020/10/18,19:00,25.1,0.0,99,230,1.0
2020/10/18,20:00,24.7,0.0,99,38,1.1
2020/10/18,21:00,24.4,0.0,100,126,1.1
2020/10/18,22:00,24.0,0.0,100,111,2.1
2020/10/18,23:00,23.7,0.0,100,136,0.9
2020/10/19,00:00,23.3,0.0,100,18,0.7
2020/10/19,01:00,23.2,0.0,100,57,0.9
2020/10/19,02:00,22.6,0.0,100,271,1.9
2020/10/19,03:00,22.6,0.0,100,278,1.5
2020/10/19,04:00,22.4,0.0,100,119,0.0
2020/10/19,05:00,21.9,0.0,100,198,0.7
2020/10/19,06:00,22.6,0.0,100,37,1.1
2020/10/19,07:00,25.6,0.0,91,352,3.1
2020/10/19,08:00,28.8,0.0,78,327,3.7
2020/10/19,09:00,31.0,0.0,72,342,3.2
2020/10/19,10:00,32.5,0.0,62,300,5.7
2020/10/19,11:00,34.9,0.0,54,301,4.1
2020/10/19,12:00,35.0,0.0,54,272,5.4
2020/10/19,13:00,35.3,0.0,53,305,4.8
2020/10/19,14:00,26.2,0.0,77,15,10.7
2020/10/19,15:00,26.0,0.0,80,287,4.6
2020/10/19,16:00,26.2,0.0,82,350,3.7
2020/10/19,17:00,25.8,0.0,84,53,3.8
2020/10/19,18:00,25.0,0.0,88,37,1.6
2020/10/19,19:00,24.3,0.0,91,251,2.4
2020/10/19,20:00,23.9,0.0,94,118,1.3
2020/10/19,21:00,23.8,0.0,96,83,0.7
2020/10/19,22:00,23.5,0.0,97,120,1.1
2020/10/19,23:00,23.3,0.0,99,222,1.3
2020/10/20,00:00,23.3,0.0,98,55,0.9
2020/10/20,01:00,23.4,0.0,98,122,1.0
2020/10/20,02:00,23.4,0.0,98,79,1.2
2020/10/20,03:00,23.2,0.0,99,210,0.0
2020/10/20,04:00,23.3,0.0,99,27,1.7
2020/10/20,05:00,23.1,0.0,99,84,0.8
2020/10/20,06:00,23.4,0.0,99,107,0.5
2020/10/20,07:00,25.3,0.0,90,139,0.6
2020/10/20,08:00,26.3,0.0,87,250,1.1
2020/10/20,09:00,27.6,0.0,84,188,2.7
2020/10/20,10:00,29.0,0.0,79,180,2.9
2020/10/20,11:00,29.5,0.0,75,209,4.0
2020/10/20,12:00,23.3,13.2,100,201,3.4
2020/10/20,13:00,22.7,3.0,100,215,3.7
2020/10/20,14:00,22.7,0.0,100,218,1.4
2020/10/20,15:00,23.7,0.0,99,53,1.5
2020/10/20,16:00,24.4,0.0,95,342,1.3
2020/10/20,17:00,25.3,0.0,89,353,1.9
2020/10/20,18:00,24.0,0.0,98,209,1.2
2020/10/20,19:00,23.5,0.0,100,176,0.5
2020/10/20,20:00,23.4,0.0,100,47,1.9
2020/10/20,21:00,23.2,0.0,100,307,1.4
2020/10/20,22:00,23.1,0.0,100,63,1.4
2020/10/20,23:00,23.1,0.0,100,351,0.0
2020/10/21,00:00,22.9,0.0,100,275,3.1
2020/10/21,01:00,23.1,0.0,100,46,1.7
2020/10/21,02:00,23.1,0.0,100,27,0.4
2020/10/21,03:00,23.1,0.0,100,228,0.0
2020/10/21,04:00,22.9,0.0,100,181,0.0
2020/10/21,05:00,22.9,0.0,100,286,0.9
2020/10/21,06:00,23.1,0.0,100,105,0.5
2020/10/21,07:00,23.6,0.0,99,282,0.2
2020/10/21,08:00,25.4,0.0,90,264,2.6
2020/10/21,09:00,27.6,0.0,83,199,1.8
2020/10/21,10:00,28.9,0.0,79,260,1.7
2020/10/21,11:00,29.7,0.0,77,247,1.5
2020/10/21,12:00,32.2,0.0,67,186,2.0
2020/10/21,13:00,33.0,0.0,63,289,2.7
2020/10/21,14:00,33.8,0.0,55,257,3.8
2020/10/21,15:00,31.9,0.0,65,228,4.1
2020/10/21,16:00,30.6,0.0,69,54,6.1
2020/10/21,17:00,28.2,0.3,86,282,1.8
2020/10/21,18:00,26.9,0.0,91,40,1.1
2020/10/21,19:00,25.8,0.0,96,318,1.1
2020/10/21,20:00,25.1,0.0,99,41,1.5
2020/10/21,21:00,24.6,0.0,99,78,1.4
2020/10/21,22:00,24.2,0.0,99,14,0.4
