Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/07/04,22:00,20.4,0.0,100,85,0.7
2020/07/04,23:00,19.7,0.0,100,239,0.5
2020/07/05,00:00,19.2,0.0,100,210,0.5
2020/07/05,01:00,18.8,0.0,100,161,0.0
2020/07/05,02:00,19.7,0.0,100,53,0.5
2020/07/05,03:00,20.0,0.0,100,221,0.8
2020/07/05,04:00,20.2,0.0,100,212,1.5
2020/07/05,05:00,20.3,0.0,100,86,0.8
2020/07/05,06:00,19.4,0.0,100,226,0.5
2020/07/05,07:00,22.9,0.0,87,187,0.0
2020/07/05,08:00,24.3,0.0,86,302,1.7
2020/07/05,09:00,27.1,0.0,79,241,2.8
2020/07/05,10:00,28.4,0.0,74,260,3.2
2020/07/05,11:00,30.3,0.0,64,249,2.4
2020/07/05,12:00,30.1,0.0,63,277,4.3
2020/07/05,13:00,30.4,0.0,63,283,5.2
2020/07/05,14:00,32.0,0.0,58,328,3.6
2020/07/05,15:00,31.6,0.0,60,269,5.1
2020/07/05,16:00,31.5,0.0,62,313,2.6
2020/07/05,17:00,29.6,0.0,68,266,2.1
2020/07/05,18:00,26.0,0.0,87,94,0.0
2020/07/05,19:00,24.1,0.0,94,255,0.0
2020/07/05,20:00,23.3,0.0,96,23,0.0
2020/07/05,21:00,22.7,0.0,100,140,0.0
2020/07/05,22:00,21.8,0.0,99,199,0.0
2020/07/05,23:00,21.3,0.0,100,270,0.0
2020/07/06,00:00,21.2,0.0,100,90,0.0
2020/07/06,01:00,20.5,0.0,100,245,0.0
2020/07/06,02:00,20.4,0.0,100,225,0.3
2020/07/06,03:00,20.4,0.0,100,127,0.2
2020/07/06,04:00,20.3,0.0,100,64,0.4
2020/07/06,05:00,20.0,0.0,100,269,0.5
2020/07/06,06:00,19.8,0.0,100,233,0.8
2020/07/06,07:00,20.6,0.0,100,256,1.2
2020/07/06,08:00,23.7,0.0,96,253,0.5
2020/07/06,09:00,28.3,0.0,77,277,2.4
2020/07/06,10:00,30.7,0.0,69,272,2.2
2020/07/06,11:00,31.7,0.0,61,349,2.8
2020/07/06,12:00,32.8,0.0,58,357,3.1
2020/07/06,13:00,33.2,0.0,57,320,1.7
2020/07/06,14:00,32.6,0.0,57,338,0.8
2020/07/06,15:00,32.3,0.0,58,352,2.6
2020/07/06,16:00,30.0,0.6,75,279,2.8
2020/07/06,17:00,29.0,0.0,76,268,2.0
2020/07/06,18:00,25.6,0.0,93,159,1.3
2020/07/06,19:00,24.9,0.0,98,351,0.8
2020/07/06,20:00,23.8,0.0,100,270,0.7
2020/07/06,21:00,23.1,0.0,100,258,0.5
2020/07/06,22:00,22.8,0.0,100,2,0.0
2020/07/06,23:00,22.2,0.0,100,244,0.0
2020/07/07,00:00,21.7,0.0,100,270,0.1
2020/07/07,01:00,21.3,0.0,100,260,0.8
2020/07/07,02:00,21.4,0.0,100,122,0.0
2020/07/07,03:00,21.0,0.0,100,265,0.0
2020/07/07,04:00,21.2,0.0,100,264,1.1
2020/07/07,05:00,20.9,0.0,100,217,0.5
2020/07/07,06:00,20.8,0.0,100,174,0.3
2020/07/07,07:00,22.0,0.0,100,307,0.6
2020/07/07,08:00,25.1,0.0,93,107,1.1
2020/07/07,09:00,28.2,0.0,80,322,2.1
2020/07/07,10:00,29.7,0.0,75,355,4.2
2020/07/07,11:00,31.1,0.0,69,353,4.9
2020/07/07,12:00,32.7,0.0,63,339,4.5
2020/07/07,13:00,30.9,0.0,70,310,4.1
2020/07/07,14:00,27.6,0.0,79,267,6.9
2020/07/07,15:00,26.4,2.7,91,283,2.7
2020/07/07,16:00,30.5,0.0,78,6,1.6
2020/07/07,17:00,29.6,0.0,78,29,1.8
2020/07/07,18:00,26.2,0.0,94,113,0.6
2020/07/07,19:00,25.2,0.0,97,9,0.3
2020/07/07,20:00,24.1,0.0,98,233,1.0
2020/07/07,21:00,23.4,0.0,100,298,0.4
2020/07/07,22:00,23.1,0.0,100,109,0.9
2020/07/07,23:00,22.6,0.0,100,116,0.0
2020/07/08,00:00,22.5,0.0,100,52,0.7
2020/07/08,01:00,21.9,0.0,100,229,1.3
2020/07/08,02:00,22.2,0.0,100,39,1.6
2020/07/08,03:00,21.5,0.0,100,197,0.6
2020/07/08,04:00,21.4,0.0,100,357,0.0
2020/07/08,05:00,21.0,0.0,100,177,0.9
2020/07/08,06:00,21.0,0.0,100,169,0.0
2020/07/08,07:00,22.0,0.0,100,39,1.5
2020/07/08,08:00,23.7,0.0,100,181,1.2
2020/07/08,09:00,27.9,0.0,82,298,2.7
2020/07/08,10:00,29.8,0.0,71,315,5.2
2020/07/08,11:00,29.7,0.0,71,290,4.7
2020/07/08,12:00,32.5,0.0,61,321,3.1
2020/07/08,13:00,32.1,0.0,57,326,5.1
2020/07/08,14:00,31.3,0.0,61,355,3.6
2020/07/08,15:00,29.7,0.0,68,318,4.0
2020/07/08,16:00,26.8,0.0,84,214,1.1
2020/07/08,17:00,26.2,0.0,91,235,0.5
2020/07/08,18:00,25.3,0.0,95,209,1.6
2020/07/08,19:00,24.8,0.0,97,287,0.6
2020/07/08,20:00,24.1,0.0,99,72,1.4
2020/07/08,21:00,23.4,0.0,100,128,1.0
2020/07/08,22:00,23.0,0.0,100,71,1.6
2020/07/08,23:00,22.7,0.0,100,56,0.6
2020/07/09,00:00,22.4,0.0,100,86,0.7
2020/07/09,01:00,22.4,0.0,100,82,0.9
2020/07/09,02:00,22.3,0.0,100,57,1.4
2020/07/09,03:00,22.0,0.0,100,270,1.6
2020/07/09,04:00,22.3,0.0,100,5,0.0
2020/07/09,05:00,22.6,0.0,100,226,1.3
2020/07/09,06:00,22.6,8.1,100,118,2.2
2020/07/09,07:00,22.8,3.6,100,112,1.5
2020/07/09,08:00,22.9,2.7,100,170,3.2
2020/07/09,09:00,20.2,0.9,100,183,4.5
2020/07/09,10:00,19.9,3.0,100,185,4.6
2020/07/09,11:00,20.1,7.5,100,172,2.3
2020/07/09,12:00,20.8,2.7,100,198,3.0
2020/07/09,13:00,20.8,0.0,100,179,2.9
2020/07/09,14:00,21.1,0.0,100,160,3.4
2020/07/09,15:00,20.9,0.0,100,170,2.9
2020/07/09,16:00,20.6,0.0,99,187,6.2
2020/07/09,17:00,19.7,0.0,99,104,3.4
2020/07/09,18:00,19.5,0.0,100,97,2.0
2020/07/09,19:00,19.1,0.0,99,118,1.9
2020/07/09,20:00,19.0,0.0,99,139,1.7
2020/07/09,21:00,18.8,0.0,100,178,2.9
2020/07/09,22:00,18.4,0.0,100,186,4.4
2020/07/09,23:00,18.3,0.0,100,126,2.8
2020/07/10,00:00,18.3,0.0,99,113,2.5
2020/07/10,01:00,18.2,0.0,99,115,2.6
2020/07/10,02:00,18.1,0.0,100,192,2.7
2020/07/10,03:00,18.1,0.0,100,183,1.9
2020/07/10,04:00,17.9,0.0,100,97,2.5
2020/07/10,05:00,17.8,0.0,100,99,3.6
2020/07/10,06:00,17.8,0.0,99,138,1.0
2020/07/10,07:00,18.1,0.0,98,137,1.2
2020/07/10,08:00,19.2,0.0,95,111,1.4
2020/07/10,09:00,19.6,0.0,94,152,2.5
2020/07/10,10:00,20.6,0.0,89,177,2.4
2020/07/10,11:00,20.6,0.0,89,191,4.1
2020/07/10,12:00,21.7,0.0,83,265,3.5
2020/07/10,13:00,20.9,0.0,88,245,2.8
2020/07/10,14:00,22.1,0.0,84,71,0.9
2020/07/10,15:00,22.2,0.0,86,190,1.2
2020/07/10,16:00,22.0,0.0,86,65,1.8
2020/07/10,17:00,21.2,0.0,91,101,1.1
2020/07/10,18:00,20.8,0.0,93,144,0.6
2020/07/10,19:00,20.6,0.0,96,111,1.2
2020/07/10,20:00,20.7,0.0,94,36,2.0
2020/07/10,21:00,20.6,0.0,96,179,0.2
2020/07/10,22:00,20.5,0.0,98,230,0.4
2020/07/10,23:00,20.5,0.0,97,288,1.0
2020/07/11,00:00,20.6,0.0,98,234,0.3
2020/07/11,01:00,20.5,0.0,99,268,1.7
2020/07/11,02:00,20.5,0.0,99,264,2.0
2020/07/11,03:00,20.3,0.0,94,265,3.4
2020/07/11,04:00,20.0,0.0,95,260,1.2
2020/07/11,05:00,19.4,0.0,98,292,1.5
2020/07/11,06:00,19.3,0.0,98,329,2.4
2020/07/11,07:00,19.8,0.0,96,130,0.3
2020/07/11,08:00,20.5,0.0,93,318,1.3
2020/07/11,09:00,22.1,0.0,89,306,1.6
2020/07/11,10:00,25.8,0.0,76,258,2.3
2020/07/11,11:00,28.4,0.0,66,254,2.6
2020/07/11,12:00,29.2,0.0,63,300,2.9
2020/07/11,13:00,30.1,0.0,61,330,3.3
2020/07/11,14:00,31.1,0.0,58,339,4.3
2020/07/11,15:00,30.4,0.0,60,354,2.6
2020/07/11,16:00,30.6,0.0,60,311,3.0
2020/07/11,17:00,28.4,0.0,70,259,1.0
2020/07/11,18:00,24.6,0.0,91,256,0.0
2020/07/11,19:00,23.3,0.0,97,322,0.0
2020/07/11,20:00,24.1,0.0,94,35,0.9
2020/07/11,21:00,24.2,0.0,91,358,0.6
2020/07/11,22:00,23.4,0.0,93,37,3.0
2020/07/11,23:00,22.3,0.0,97,40,1.0
2020/07/12,00:00,21.4,0.0,100,31,0.1
2020/07/12,01:00,20.9,0.0,100,82,0.0
2020/07/12,02:00,20.3,0.0,100,156,0.0
2020/07/12,03:00,19.4,0.0,100,223,0.3
2020/07/12,04:00,19.0,0.0,100,202,0.8
2020/07/12,05:00,19.0,0.0,100,69,0.0
2020/07/12,06:00,18.7,0.0,100,346,0.0
2020/07/12,07:00,19.4,0.0,100,284,0.2
2020/07/12,08:00,22.1,0.0,99,211,1.0
2020/07/12,09:00,26.3,0.0,83,271,2.1
2020/07/12,10:00,28.4,0.0,70,330,2.0
2020/07/12,11:00,29.9,0.0,66,304,3.4
2020/07/12,12:00,30.4,0.0,67,295,3.6
2020/07/12,13:00,30.4,0.0,63,298,4.3
2020/07/12,14:00,31.6,0.0,62,293,5.8
2020/07/12,15:00,31.4,0.0,61,308,4.6
2020/07/12,16:00,31.4,0.0,60,286,3.0
2020/07/12,17:00,30.8,0.0,63,310,2.0
2020/07/12,18:00,25.8,0.0,87,220,0.1
2020/07/12,19:00,24.1,0.0,96,68,0.1
2020/07/12,20:00,23.1,0.0,99,243,0.0
2020/07/12,21:00,22.5,0.0,100,238,0.0
2020/07/12,22:00,22.0,0.0,100,87,0.6
2020/07/12,23:00,21.3,0.0,100,216,0.5
2020/07/13,00:00,20.9,0.0,100,183,0.0
2020/07/13,01:00,20.4,0.0,100,150,0.0
2020/07/13,02:00,20.2,0.0,100,192,0.0
2020/07/13,03:00,20.2,0.0,100,12,1.5
2020/07/13,04:00,19.8,0.0,100,207,1.3
2020/07/13,05:00,19.7,0.0,100,160,0.8
2020/07/13,06:00,19.2,0.0,100,252,0.8
2020/07/13,07:00,21.0,0.0,100,244,0.0
2020/07/13,08:00,24.9,0.0,87,248,0.2
2020/07/13,09:00,29.3,0.0,73,355,1.1
2020/07/13,10:00,30.9,0.0,64,349,2.2
2020/07/13,11:00,30.7,0.0,66,307,3.7
2020/07/13,12:00,31.9,0.0,62,301,4.6
2020/07/13,13:00,32.2,0.0,59,277,4.0
2020/07/13,14:00,32.5,0.0,57,289,4.4
2020/07/13,15:00,31.8,0.0,61,268,4.3
2020/07/13,16:00,32.5,0.0,57,231,2.6
2020/07/13,17:00,31.8,0.0,59,264,1.5
2020/07/13,18:00,26.8,0.0,88,86,0.6
2020/07/13,19:00,25.1,0.0,94,99,0.7
2020/07/13,20:00,24.1,0.0,98,86,0.6
2020/07/13,21:00,23.2,0.0,99,158,0.0
2020/07/13,22:00,22.7,0.0,100,246,0.1
2020/07/13,23:00,22.2,0.0,100,114,0.7
2020/07/14,00:00,22.0,0.0,100,1,0.0
2020/07/14,01:00,21.5,0.0,100,246,0.0
2020/07/14,02:00,21.2,0.0,100,229,1.4
2020/07/14,03:00,21.1,0.0,100,352,0.1
2020/07/14,04:00,20.7,0.0,100,238,0.8
2020/07/14,05:00,20.9,0.0,100,81,1.0
2020/07/14,06:00,20.7,0.0,100,200,1.0
2020/07/14,07:00,23.2,0.0,98,86,0.4
2020/07/14,08:00,26.5,0.0,86,178,0.4
2020/07/14,09:00,29.0,0.0,77,309,1.5
2020/07/14,10:00,30.5,0.0,71,128,1.6
2020/07/14,11:00,31.0,0.0,65,96,1.9
2020/07/14,12:00,32.9,0.0,59,80,2.3
2020/07/14,13:00,32.7,0.0,59,95,2.1
2020/07/14,14:00,33.8,0.0,54,351,0.9
2020/07/14,15:00,33.7,0.0,56,74,2.5
2020/07/14,16:00,32.6,0.0,59,47,0.8
2020/07/14,17:00,30.5,0.0,68,104,0.7
2020/07/14,18:00,26.9,0.0,91,70,0.9
2020/07/14,19:00,25.4,0.0,97,271,1.0
2020/07/14,20:00,24.9,0.0,97,44,0.4
2020/07/14,21:00,24.2,0.0,98,233,0.5
2020/07/14,22:00,23.7,0.0,99,246,0.3
2020/07/14,23:00,23.3,0.0,100,251,0.0
2020/07/15,00:00,23.3,0.0,100,227,1.1
2020/07/15,01:00,23.2,0.0,100,359,1.5
2020/07/15,02:00,22.8,0.0,100,77,1.4
2020/07/15,03:00,22.4,0.0,100,215,1.7
2020/07/15,04:00,22.2,0.0,100,16,0.6
2020/07/15,05:00,22.1,0.0,100,174,0.8
2020/07/15,06:00,23.2,0.0,99,100,2.8
2020/07/15,07:00,23.5,0.0,97,105,2.3
2020/07/15,08:00,24.0,0.0,95,163,2.2
2020/07/15,09:00,24.2,0.0,94,153,2.1
2020/07/15,10:00,24.8,0.0,91,157,3.5
2020/07/15,11:00,25.5,0.0,88,122,1.9
2020/07/15,12:00,26.9,0.0,82,122,2.7
2020/07/15,13:00,26.9,0.0,80,151,2.0
2020/07/15,14:00,25.4,0.0,87,190,5.4
2020/07/15,15:00,25.9,0.0,87,208,2.1
2020/07/15,16:00,25.1,0.0,88,229,2.4
2020/07/15,17:00,24.9,0.0,91,182,0.4
2020/07/15,18:00,24.3,0.0,94,148,0.5
2020/07/15,19:00,23.3,0.0,98,172,0.6
2020/07/15,20:00,22.4,0.0,100,165,0.1
2020/07/15,21:00,21.6,0.0,100,71,0.2
2020/07/15,22:00,20.8,0.0,100,217,0.6
2020/07/15,23:00,20.5,0.0,100,27,0.0
2020/07/16,00:00,20.1,0.0,100,229,0.0
2020/07/16,01:00,20.0,0.0,100,290,0.0
2020/07/16,02:00,19.8,0.0,100,225,1.1
2020/07/16,03:00,19.9,0.0,100,239,0.0
2020/07/16,04:00,19.9,0.0,100,250,1.2
2020/07/16,05:00,19.5,0.0,100,262,0.2
2020/07/16,06:00,19.2,0.0,100,268,1.1
2020/07/16,07:00,20.1,0.0,100,227,0.2
2020/07/16,08:00,21.4,0.0,100,249,0.2
2020/07/16,09:00,25.9,0.0,85,236,1.9
2020/07/16,10:00,29.6,0.0,73,204,2.7
2020/07/16,11:00,31.1,0.0,67,30,1.8
2020/07/16,12:00,32.6,0.0,61,238,2.5
2020/07/16,13:00,33.0,0.0,54,70,3.2
2020/07/16,14:00,33.0,0.0,55,324,2.0
2020/07/16,15:00,32.4,0.0,56,307,2.4
2020/07/16,16:00,32.0,0.0,57,224,3.7
2020/07/16,17:00,31.0,0.0,61,257,1.5
2020/07/16,18:00,26.4,0.0,89,96,1.3
2020/07/16,19:00,24.8,0.0,95,93,0.1
2020/07/16,20:00,23.6,0.0,97,242,0.8
2020/07/16,21:00,23.1,0.0,99,106,0.9
2020/07/16,22:00,22.7,0.0,100,270,0.0
2020/07/16,23:00,22.2,0.0,100,54,0.0
2020/07/17,00:00,21.6,0.0,100,244,0.9
2020/07/17,01:00,21.3,0.0,100,226,0.6
2020/07/17,02:00,20.9,0.0,100,144,0.2
2020/07/17,03:00,20.4,0.0,100,244,0.0
2020/07/17,04:00,20.2,0.0,100,226,0.4
2020/07/17,05:00,19.9,0.0,100,252,0.7
2020/07/17,06:00,20.1,0.0,100,326,0.3
2020/07/17,07:00,21.5,0.0,100,261,0.0
2020/07/17,08:00,25.2,0.0,89,185,0.5
2020/07/17,09:00,29.6,0.0,75,77,1.4
2020/07/17,10:00,31.9,0.0,66,80,3.3
2020/07/17,11:00,32.5,0.0,60,71,3.3
2020/07/17,12:00,33.1,0.0,55,43,2.8
2020/07/17,13:00,32.4,0.0,59,20,3.4
2020/07/17,14:00,31.9,0.0,60,40,3.4
2020/07/17,15:00,33.5,0.0,53,338,2.3
2020/07/17,16:00,31.3,0.0,62,113,1.2
2020/07/17,17:00,28.3,0.0,77,216,1.4
2020/07/17,18:00,26.5,0.0,86,337,0.9
2020/07/17,19:00,24.7,0.0,94,31,0.6
2020/07/17,20:00,23.7,0.0,99,98,0.5
2020/07/17,21:00,22.8,0.0,99,268,0.2
2020/07/17,22:00,22.3,0.0,100,136,0.4
2020/07/17,23:00,21.8,0.0,100,212,1.8
2020/07/18,00:00,21.4,0.0,100,221,1.1
2020/07/18,01:00,20.8,0.0,100,247,0.6
2020/07/18,02:00,20.6,0.0,100,230,0.7
2020/07/18,03:00,20.5,0.0,100,252,0.3
2020/07/18,04:00,20.4,0.0,100,318,0.0
2020/07/18,05:00,20.0,0.0,100,241,0.4
2020/07/18,06:00,20.2,0.0,100,69,0.0
2020/07/18,07:00,21.2,0.0,100,127,0.2
2020/07/18,08:00,24.1,0.0,92,324,0.5
2020/07/18,09:00,28.7,0.0,76,79,1.9
2020/07/18,10:00,31.4,0.0,66,119,1.9
2020/07/18,11:00,32.4,0.0,60,98,3.2
2020/07/18,12:00,33.4,0.0,55,356,3.0
2020/07/18,13:00,32.7,0.0,55,303,3.4
2020/07/18,14:00,32.9,0.0,57,287,4.7
2020/07/18,15:00,33.1,0.0,55,247,2.4
2020/07/18,16:00,33.0,0.0,58,157,2.0
2020/07/18,17:00,32.9,0.0,57,166,1.0
2020/07/18,18:00,27.2,0.0,85,342,0.1
2020/07/18,19:00,25.1,0.0,94,262,0.1
2020/07/18,20:00,23.9,0.0,97,224,0.0
2020/07/18,21:00,23.3,0.0,99,27,0.2
2020/07/18,22:00,22.5,0.0,100,255,0.0
2020/07/18,23:00,22.0,0.0,100,47,0.2
2020/07/19,00:00,21.3,0.0,100,237,0.7
2020/07/19,01:00,20.9,0.0,100,3,0.4
2020/07/19,02:00,20.4,0.0,100,207,0.5
2020/07/19,03:00,20.1,0.0,100,234,0.2
2020/07/19,04:00,20.0,0.0,100,241,0.0
2020/07/19,05:00,19.7,0.0,100,221,0.8
2020/07/19,06:00,19.3,0.0,100,221,0.1
2020/07/19,07:00,20.7,0.0,100,290,0.0
2020/07/19,08:00,23.7,0.0,94,272,0.6
2020/07/19,09:00,26.5,0.0,83,257,1.1
2020/07/19,10:00,28.7,0.0,77,301,0.7
2020/07/19,11:00,29.9,0.0,67,336,3.1
2020/07/19,12:00,32.0,0.0,57,356,2.6
2020/07/19,13:00,32.1,0.0,56,276,3.3
2020/07/19,14:00,34.6,0.0,47,9,1.7
2020/07/19,15:00,33.4,0.0,49,354,1.9
2020/07/19,16:00,31.7,0.0,58,303,1.4
2020/07/19,17:00,33.1,0.0,55,263,0.9
2020/07/19,18:00,26.5,0.0,88,175,0.2
2020/07/19,19:00,24.5,0.0,97,162,0.0
2020/07/19,20:00,23.4,0.0,98,169,0.0
2020/07/19,21:00,22.8,0.0,99,143,0.0
2020/07/19,22:00,22.1,0.0,100,50,0.0
2020/07/19,23:00,21.4,0.0,100,246,0.7
2020/07/20,00:00,20.8,0.0,100,229,1.0
2020/07/20,01:00,20.8,0.0,100,69,0.0
2020/07/20,02:00,20.3,0.0,100,284,0.0
2020/07/20,03:00,20.1,0.0,100,265,0.2
2020/07/20,04:00,20.1,0.0,100,251,0.2
2020/07/20,05:00,19.7,0.0,100,208,0.0
2020/07/20,06:00,19.4,0.0,100,43,0.1
2020/07/20,07:00,20.4,0.0,100,254,0.0
2020/07/20,08:00,23.7,0.0,97,240,0.1
2020/07/20,09:00,29.0,0.0,72,309,0.8
2020/07/20,10:00,32.7,0.0,59,36,2.1
2020/07/20,11:00,32.1,0.0,59,275,3.5
2020/07/20,12:00,31.8,0.0,58,255,1.8
2020/07/20,13:00,32.2,0.0,58,305,5.0
2020/07/20,14:00,33.6,0.0,56,256,2.3
2020/07/20,15:00,33.9,0.0,52,267,3.1
2020/07/20,16:00,33.5,0.0,52,282,3.1
2020/07/20,17:00,32.1,0.0,57,269,2.2
2020/07/20,18:00,26.9,0.0,83,98,0.2
2020/07/20,19:00,24.9,0.0,94,116,0.5
2020/07/20,20:00,23.8,0.0,97,162,0.0
2020/07/20,21:00,23.0,0.0,99,174,0.4
2020/07/20,22:00,22.2,0.0,99,232,1.1
2020/07/20,23:00,21.7,0.0,100,228,0.0
2020/07/21,00:00,21.3,0.0,100,151,0.0
2020/07/21,01:00,20.6,0.0,100,326,0.0
2020/07/21,02:00,20.5,0.0,100,351,0.0
2020/07/21,03:00,20.3,0.0,100,219,1.0
2020/07/21,04:00,20.1,0.0,100,235,0.0
2020/07/21,05:00,19.9,0.0,100,195,0.0
2020/07/21,06:00,19.4,0.0,100,205,0.4
2020/07/21,07:00,20.8,0.0,100,232,0.0
2020/07/21,08:00,25.5,0.0,86,96,0.8
2020/07/21,09:00,28.6,0.0,77,69,1.7
2020/07/21,10:00,32.1,0.0,63,60,1.8
2020/07/21,11:00,33.5,0.0,57,51,4.0
2020/07/21,12:00,32.3,0.0,57,35,4.0
2020/07/21,13:00,32.3,0.0,57,353,1.5
2020/07/21,14:00,32.8,0.0,57,353,1.6
2020/07/21,15:00,32.7,0.0,55,2,2.9
2020/07/21,16:00,34.5,0.0,49,335,1.8
2020/07/21,17:00,32.3,0.0,58,20,1.9
2020/07/21,18:00,26.8,0.0,83,34,0.3
2020/07/21,19:00,24.8,0.0,94,67,0.0
2020/07/21,20:00,23.6,0.0,96,271,0.1
2020/07/21,21:00,23.1,0.0,98,163,0.1
