Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/11/04,22:00,25.0,0.0,97,284,0.1
2020/11/04,23:00,24.6,0.0,99,224,0.2
2020/11/05,00:00,24.2,0.0,99,31,0.7
2020/11/05,01:00,23.7,0.0,100,233,0.8
2020/11/05,02:00,23.5,0.0,100,272,0.2
2020/11/05,03:00,23.3,0.0,100,267,0.0
2020/11/05,04:00,22.9,0.0,100,245,0.0
2020/11/05,05:00,22.7,0.0,100,203,0.6
2020/11/05,06:00,23.1,0.0,100,259,0.0
2020/11/05,07:00,26.1,0.0,91,284,0.5
2020/11/05,08:00,30.3,0.0,73,278,0.5
2020/11/05,09:00,32.8,0.0,68,275,1.9
2020/11/05,10:00,34.9,0.0,56,227,2.0
2020/11/05,11:00,35.2,0.0,53,218,2.3
2020/11/05,12:00,35.8,0.0,54,257,1.4
2020/11/05,13:00,35.5,0.0,50,106,2.9
2020/11/05,14:00,35.9,0.0,48,91,1.1
2020/11/05,15:00,35.8,0.0,51,84,2.3
2020/11/05,16:00,34.0,0.0,58,134,1.2
2020/11/05,17:00,32.6,0.0,70,76,0.9
2020/11/05,18:00,29.4,0.0,86,45,0.0
2020/11/05,19:00,27.8,0.0,93,248,0.0
2020/11/05,20:00,26.9,0.0,96,213,0.7
2020/11/05,21:00,26.2,0.0,97,285,0.1
2020/11/05,22:00,25.7,0.0,99,338,0.0
2020/11/05,23:00,25.2,0.0,99,286,0.0
2020/11/06,00:00,24.7,0.0,99,195,0.3
2020/11/06,01:00,24.3,0.0,100,245,0.5
2020/11/06,02:00,24.3,0.0,100,219,0.0
2020/11/06,03:00,23.9,0.0,100,188,0.0
2020/11/06,04:00,23.8,0.0,100,185,0.0
2020/11/06,05:00,23.7,0.0,100,91,0.8
2020/11/06,06:00,24.1,0.0,100,191,0.0
2020/11/06,07:00,25.8,0.0,100,253,0.1
2020/11/06,08:00,30.6,0.0,76,30,0.9
2020/11/06,09:00,32.8,0.0,67,340,3.0
2020/11/06,10:00,34.1,0.0,62,341,3.1
2020/11/06,11:00,33.8,0.0,60,327,2.6
2020/11/06,12:00,36.4,0.0,53,15,2.5
2020/11/06,13:00,36.4,0.0,48,86,1.5
2020/11/06,14:00,36.7,0.0,49,236,1.6
2020/11/06,15:00,35.6,0.0,52,90,1.4
2020/11/06,16:00,34.5,0.0,58,96,2.5
2020/11/06,17:00,32.5,0.0,70,228,1.0
2020/11/06,18:00,30.0,0.0,82,25,1.9
2020/11/06,19:00,28.8,0.0,72,69,4.8
2020/11/06,20:00,27.3,0.0,76,70,1.9
2020/11/06,21:00,25.8,0.0,85,200,0.7
2020/11/06,22:00,25.0,0.0,92,233,0.1
2020/11/06,23:00,24.8,0.0,93,59,0.7
2020/11/07,00:00,24.0,0.0,95,144,0.1
2020/11/07,01:00,23.7,0.0,96,184,0.0
2020/11/07,02:00,23.5,0.0,98,42,1.3
2020/11/07,03:00,23.2,0.0,98,127,0.5
2020/11/07,04:00,23.1,0.0,99,52,0.5
2020/11/07,05:00,22.5,0.0,99,263,0.3
2020/11/07,06:00,23.2,0.0,99,175,0.0
2020/11/07,07:00,26.1,0.0,87,57,1.1
2020/11/07,08:00,29.5,0.0,73,250,0.7
2020/11/07,09:00,32.1,0.0,63,22,2.8
2020/11/07,10:00,33.7,0.0,57,18,3.0
2020/11/07,11:00,35.2,0.0,55,54,2.1
2020/11/07,12:00,35.6,0.0,55,280,1.1
2020/11/07,13:00,35.7,0.0,50,156,3.4
2020/11/07,14:00,35.4,0.0,52,120,1.4
2020/11/07,15:00,36.2,0.0,49,88,1.8
2020/11/07,16:00,33.5,0.0,62,184,1.4
2020/11/07,17:00,31.1,0.0,68,197,2.1
2020/11/07,18:00,28.6,0.0,73,173,1.4
2020/11/07,19:00,27.0,0.0,87,90,0.6
2020/11/07,20:00,25.8,0.0,93,99,0.6
2020/11/07,21:00,25.0,0.0,94,270,0.8
2020/11/07,22:00,24.7,0.0,95,251,0.4
2020/11/07,23:00,24.5,0.0,98,206,0.3
2020/11/08,00:00,24.2,0.0,99,234,0.0
2020/11/08,01:00,23.9,0.0,99,254,0.3
2020/11/08,02:00,23.6,0.0,99,262,0.8
2020/11/08,03:00,23.3,0.0,99,265,0.6
2020/11/08,04:00,23.2,0.0,99,269,1.0
2020/11/08,05:00,23.5,0.0,99,11,0.7
2020/11/08,06:00,23.7,0.0,99,250,0.5
2020/11/08,07:00,26.8,0.0,91,51,0.5
2020/11/08,08:00,29.3,0.0,79,13,0.7
2020/11/08,09:00,32.2,0.0,70,338,1.9
2020/11/08,10:00,32.8,0.0,68,294,2.2
2020/11/08,11:00,33.6,0.0,67,260,3.6
2020/11/08,12:00,34.8,0.0,59,195,2.8
2020/11/08,13:00,35.1,0.0,56,120,1.6
2020/11/08,14:00,34.3,0.0,61,216,4.1
2020/11/08,15:00,31.2,0.0,60,190,4.8
2020/11/08,16:00,29.4,0.0,69,302,2.8
2020/11/08,17:00,26.8,0.0,79,286,3.5
2020/11/08,18:00,26.1,0.0,85,37,3.2
2020/11/08,19:00,25.8,0.0,86,33,2.1
2020/11/08,20:00,25.0,0.0,92,222,0.9
2020/11/08,21:00,24.8,0.0,94,89,0.1
2020/11/08,22:00,24.2,0.0,95,245,0.5
2020/11/08,23:00,23.8,0.0,98,154,0.0
2020/11/09,00:00,23.5,0.0,99,109,0.7
2020/11/09,01:00,23.3,0.0,99,338,0.2
2020/11/09,02:00,23.1,0.0,99,94,0.6
2020/11/09,03:00,23.0,8.1,100,50,6.7
2020/11/09,04:00,22.9,0.3,100,192,0.9
2020/11/09,05:00,22.9,0.0,100,9,0.5
2020/11/09,06:00,23.5,0.0,100,68,1.3
2020/11/09,07:00,25.4,0.0,94,289,2.0
2020/11/09,08:00,28.7,0.0,78,325,2.7
2020/11/09,09:00,29.8,0.0,73,340,3.7
2020/11/09,10:00,30.4,0.0,70,339,3.9
2020/11/09,11:00,31.0,0.0,70,348,3.4
2020/11/09,12:00,30.9,0.0,69,343,3.2
2020/11/09,13:00,31.7,0.0,67,359,4.4
2020/11/09,14:00,29.6,0.0,73,40,6.8
2020/11/09,15:00,26.8,0.0,86,77,2.5
2020/11/09,16:00,26.5,0.0,87,250,3.1
2020/11/09,17:00,25.9,0.0,91,294,2.8
2020/11/09,18:00,25.3,0.0,93,89,1.8
2020/11/09,19:00,25.2,0.0,94,350,2.1
2020/11/09,20:00,24.8,0.0,97,261,1.3
2020/11/09,21:00,24.5,0.0,99,188,0.7
2020/11/09,22:00,24.4,0.0,99,40,1.2
2020/11/09,23:00,23.9,0.0,99,123,0.2
2020/11/10,00:00,23.7,0.0,100,72,2.0
2020/11/10,01:00,23.4,0.0,100,131,0.8
2020/11/10,02:00,23.3,0.0,100,103,0.1
2020/11/10,03:00,23.2,0.0,100,234,1.7
2020/11/10,04:00,23.0,0.0,100,102,0.1
2020/11/10,05:00,23.0,0.0,100,239,1.0
2020/11/10,06:00,23.1,0.0,100,215,2.8
2020/11/10,07:00,23.7,0.0,100,222,0.5
2020/11/10,08:00,25.0,0.0,95,133,1.7
2020/11/10,09:00,26.8,0.0,87,210,0.6
2020/11/10,10:00,27.6,0.0,86,196,3.7
2020/11/10,11:00,30.0,0.0,75,205,2.1
2020/11/10,12:00,30.3,0.0,74,85,2.1
2020/11/10,13:00,33.8,0.0,63,283,2.2
2020/11/10,14:00,32.7,0.0,63,299,3.4
2020/11/10,15:00,29.8,0.0,80,188,3.5
2020/11/10,16:00,27.1,0.9,95,219,2.3
2020/11/10,17:00,26.7,0.0,95,231,1.5
2020/11/10,18:00,26.0,0.0,90,96,1.9
2020/11/10,19:00,25.3,0.0,92,35,3.9
2020/11/10,20:00,24.8,0.0,97,150,1.3
2020/11/10,21:00,24.6,0.0,97,69,1.6
2020/11/10,22:00,24.3,0.0,99,264,1.3
2020/11/10,23:00,24.2,0.0,99,321,1.2
2020/11/11,00:00,23.8,0.0,99,138,1.0
2020/11/11,01:00,23.9,0.0,100,251,1.0
2020/11/11,02:00,23.9,3.3,100,291,2.4
2020/11/11,03:00,24.0,0.3,100,348,1.2
2020/11/11,04:00,23.9,0.0,100,66,1.2
2020/11/11,05:00,23.9,0.0,100,157,0.6
2020/11/11,06:00,24.0,0.0,100,114,1.2
2020/11/11,07:00,24.3,0.0,100,47,0.8
2020/11/11,08:00,25.3,0.3,97,272,1.8
2020/11/11,09:00,27.1,0.0,87,279,2.8
2020/11/11,10:00,27.8,0.0,88,267,2.4
2020/11/11,11:00,29.5,0.0,75,290,3.4
2020/11/11,12:00,30.9,0.0,67,311,3.2
2020/11/11,13:00,30.9,0.0,73,67,5.8
2020/11/11,14:00,26.1,3.6,92,320,2.0
2020/11/11,15:00,26.3,0.0,93,260,3.4
2020/11/11,16:00,25.3,0.0,89,286,3.7
2020/11/11,17:00,25.4,0.0,90,338,1.2
2020/11/11,18:00,24.4,0.0,97,275,1.5
2020/11/11,19:00,23.9,0.0,99,215,0.8
2020/11/11,20:00,23.5,0.0,100,147,0.2
2020/11/11,21:00,23.5,0.0,100,62,0.9
2020/11/11,22:00,23.3,0.0,100,202,2.0
2020/11/11,23:00,23.1,0.0,100,29,0.0
2020/11/12,00:00,22.9,0.0,100,229,0.2
2020/11/12,01:00,22.8,0.0,100,329,0.0
2020/11/12,02:00,22.8,0.0,100,228,0.9
2020/11/12,03:00,22.5,0.0,100,237,1.0
2020/11/12,04:00,22.2,0.0,100,138,0.0
2020/11/12,05:00,22.2,0.0,100,269,0.8
2020/11/12,06:00,22.9,0.0,100,271,0.0
2020/11/12,07:00,25.0,0.0,96,37,0.7
2020/11/12,08:00,28.6,0.0,82,256,1.9
2020/11/12,09:00,31.1,0.0,72,306,1.8
2020/11/12,10:00,32.1,0.0,69,327,3.1
2020/11/12,11:00,31.9,0.0,61,326,2.7
2020/11/12,12:00,31.3,0.0,65,349,3.2
2020/11/12,13:00,29.4,0.0,77,258,4.5
2020/11/12,14:00,29.9,0.0,79,250,3.3
2020/11/12,15:00,27.9,0.0,81,285,3.7
2020/11/12,16:00,31.2,0.0,66,228,3.4
2020/11/12,17:00,28.6,0.0,76,282,1.3
2020/11/12,18:00,26.9,0.0,89,55,0.9
2020/11/12,19:00,26.0,0.0,91,51,1.5
2020/11/12,20:00,25.0,0.0,97,126,0.3
2020/11/12,21:00,24.6,0.0,99,76,0.6
2020/11/12,22:00,24.6,0.0,99,306,0.2
2020/11/12,23:00,24.4,0.0,99,258,0.9
2020/11/13,00:00,24.2,0.0,99,131,0.1
2020/11/13,01:00,23.6,0.0,99,259,1.0
2020/11/13,02:00,23.4,0.0,99,253,0.9
2020/11/13,03:00,23.3,0.0,99,289,1.3
2020/11/13,04:00,23.2,0.0,100,210,3.3
2020/11/13,05:00,22.7,0.0,100,229,1.0
2020/11/13,06:00,23.4,0.0,100,253,1.7
2020/11/13,07:00,25.0,0.0,99,261,2.3
2020/11/13,08:00,27.0,0.0,86,258,2.2
2020/11/13,09:00,30.6,0.0,70,279,3.6
2020/11/13,10:00,30.2,0.0,71,274,3.1
2020/11/13,11:00,31.6,0.0,66,248,2.9
2020/11/13,12:00,32.4,0.0,61,321,4.3
2020/11/13,13:00,34.6,0.0,54,300,4.9
2020/11/13,14:00,34.7,0.0,49,308,5.3
2020/11/13,15:00,34.3,0.0,52,332,4.5
2020/11/13,16:00,34.4,0.0,57,257,3.3
2020/11/13,17:00,33.3,0.0,58,249,1.2
2020/11/13,18:00,29.4,0.0,78,71,0.2
2020/11/13,19:00,27.1,0.0,89,135,0.0
2020/11/13,20:00,26.2,0.0,95,216,0.1
2020/11/13,21:00,25.6,0.0,96,216,0.8
2020/11/13,22:00,25.4,0.0,97,28,0.9
2020/11/13,23:00,24.7,0.0,99,202,1.1
2020/11/14,00:00,24.5,0.0,97,107,1.2
2020/11/14,01:00,24.4,0.0,99,302,0.5
2020/11/14,02:00,24.0,0.0,98,90,1.4
2020/11/14,03:00,23.8,0.0,98,72,1.5
2020/11/14,04:00,23.7,0.0,99,359,0.3
2020/11/14,05:00,23.6,0.0,99,129,1.0
2020/11/14,06:00,24.1,0.0,99,36,0.8
2020/11/14,07:00,25.1,0.0,96,251,2.7
2020/11/14,08:00,27.1,0.0,86,246,2.9
2020/11/14,09:00,27.7,0.0,83,291,4.4
2020/11/14,10:00,29.2,0.0,77,266,6.4
2020/11/14,11:00,30.8,0.0,71,281,6.6
2020/11/14,12:00,31.2,0.0,70,317,6.3
2020/11/14,13:00,31.3,0.0,68,328,5.6
2020/11/14,14:00,31.9,0.0,68,282,3.3
2020/11/14,15:00,31.9,0.0,67,313,4.2
2020/11/14,16:00,30.1,0.0,73,261,5.0
2020/11/14,17:00,28.2,0.0,82,176,1.3
2020/11/14,18:00,26.9,0.0,88,171,1.6
2020/11/14,19:00,26.3,0.0,93,257,1.6
2020/11/14,20:00,25.8,0.0,95,144,0.6
2020/11/14,21:00,25.2,0.0,98,250,0.8
2020/11/14,22:00,24.8,0.0,99,280,0.5
2020/11/14,23:00,24.4,0.0,99,254,1.1
2020/11/15,00:00,24.3,0.0,97,329,1.2
2020/11/15,01:00,23.5,0.0,99,305,0.2
2020/11/15,02:00,23.1,0.0,99,115,0.2
2020/11/15,03:00,22.5,0.0,99,242,0.2
2020/11/15,04:00,22.5,0.0,100,65,0.5
2020/11/15,05:00,22.0,0.0,100,180,0.4
2020/11/15,06:00,23.9,0.0,96,184,0.1
2020/11/15,07:00,25.8,0.0,82,262,4.4
2020/11/15,08:00,28.8,0.0,70,264,2.5
2020/11/15,09:00,31.4,0.0,68,296,1.4
2020/11/15,10:00,32.6,0.0,61,318,5.2
2020/11/15,11:00,34.2,0.0,56,4,5.1
2020/11/15,12:00,34.1,0.0,56,325,4.6
2020/11/15,13:00,36.0,0.0,53,345,3.7
2020/11/15,14:00,35.7,0.0,49,309,4.8
2020/11/15,15:00,35.7,0.0,49,259,2.6
2020/11/15,16:00,36.3,0.0,48,325,3.5
2020/11/15,17:00,35.3,0.0,51,350,2.9
2020/11/15,18:00,30.2,0.0,70,26,3.3
2020/11/15,19:00,29.1,0.0,72,40,3.6
2020/11/15,20:00,28.3,0.0,76,16,4.4
2020/11/15,21:00,27.3,0.0,81,37,2.0
2020/11/15,22:00,26.1,0.0,88,97,1.1
2020/11/15,23:00,25.4,0.0,91,201,0.3
2020/11/16,00:00,24.9,0.0,93,174,1.1
2020/11/16,01:00,24.3,0.0,94,202,1.1
2020/11/16,02:00,23.9,0.0,97,259,0.9
2020/11/16,03:00,23.9,0.0,97,281,0.6
2020/11/16,04:00,23.9,0.0,98,265,2.1
2020/11/16,05:00,23.9,0.0,98,191,0.0
2020/11/16,06:00,26.0,0.0,88,8,0.3
2020/11/16,07:00,27.3,0.0,85,41,0.4
2020/11/16,08:00,29.7,0.0,75,242,2.4
2020/11/16,09:00,31.4,0.0,70,329,4.5
2020/11/16,10:00,32.0,0.0,67,311,5.3
2020/11/16,11:00,33.0,0.0,62,355,4.9
2020/11/16,12:00,30.8,0.0,76,266,4.4
2020/11/16,13:00,29.9,0.0,68,350,5.0
2020/11/16,14:00,27.5,0.0,83,337,3.0
2020/11/16,15:00,26.9,0.0,83,351,4.8
2020/11/16,16:00,26.9,0.0,82,328,2.8
2020/11/16,17:00,26.3,0.0,84,334,2.7
2020/11/16,18:00,25.6,0.0,86,310,2.7
2020/11/16,19:00,25.1,0.0,88,357,3.4
2020/11/16,20:00,24.6,0.0,91,302,2.0
2020/11/16,21:00,24.1,0.0,93,291,3.9
2020/11/16,22:00,24.0,0.0,93,298,2.5
2020/11/16,23:00,23.9,0.0,94,286,1.5
2020/11/17,00:00,23.4,0.0,97,259,0.8
2020/11/17,01:00,23.2,0.0,99,120,1.7
2020/11/17,02:00,23.1,0.0,98,10,2.4
2020/11/17,03:00,23.1,0.0,99,199,1.8
2020/11/17,04:00,23.0,0.0,99,355,1.5
2020/11/17,05:00,22.8,0.0,99,12,1.1
2020/11/17,06:00,23.5,0.0,96,6,1.1
2020/11/17,07:00,25.8,0.0,86,336,3.6
2020/11/17,08:00,28.6,0.0,74,320,3.9
2020/11/17,09:00,30.6,0.0,67,313,5.1
2020/11/17,10:00,32.8,0.0,60,352,5.9
2020/11/17,11:00,33.6,0.0,56,321,4.8
2020/11/17,12:00,33.5,0.0,57,312,4.8
2020/11/17,13:00,33.4,0.0,56,348,5.1
2020/11/17,14:00,33.6,0.0,56,328,3.4
2020/11/17,15:00,33.3,0.0,58,349,4.2
2020/11/17,16:00,32.6,0.0,61,320,3.3
2020/11/17,17:00,32.8,0.0,60,336,2.0
2020/11/17,18:00,30.0,0.0,70,350,1.8
2020/11/17,19:00,27.5,0.0,84,28,1.0
2020/11/17,20:00,26.3,0.0,88,39,2.1
2020/11/17,21:00,26.7,0.0,83,1,2.6
2020/11/17,22:00,26.0,0.0,88,341,1.1
2020/11/17,23:00,24.1,0.0,96,192,0.8
2020/11/18,00:00,23.7,0.0,97,147,0.5
2020/11/18,01:00,23.3,0.0,98,159,0.4
2020/11/18,02:00,23.2,0.0,97,111,0.6
2020/11/18,03:00,23.4,0.0,96,331,1.2
2020/11/18,04:00,24.3,0.0,92,314,1.9
2020/11/18,05:00,24.3,0.0,93,340,1.5
2020/11/18,06:00,25.9,0.0,86,336,0.4
2020/11/18,07:00,27.5,0.0,83,311,2.0
2020/11/18,08:00,30.0,0.0,68,337,5.4
2020/11/18,09:00,32.1,0.0,61,323,5.6
2020/11/18,10:00,32.8,0.0,57,329,7.2
2020/11/18,11:00,33.9,0.0,53,341,7.5
2020/11/18,12:00,34.4,0.0,54,320,8.1
2020/11/18,13:00,34.6,0.0,53,329,7.2
2020/11/18,14:00,35.2,0.0,51,308,7.7
2020/11/18,15:00,35.8,0.0,49,333,4.8
2020/11/18,16:00,34.8,0.0,49,354,6.8
2020/11/18,17:00,33.0,0.0,55,332,3.8
2020/11/18,18:00,31.1,0.0,62,346,2.0
2020/11/18,19:00,29.2,0.0,71,329,2.2
2020/11/18,20:00,28.4,0.0,76,10,2.4
2020/11/18,21:00,26.8,0.0,85,74,0.5
2020/11/18,22:00,25.7,0.0,90,98,0.9
2020/11/18,23:00,24.7,0.0,94,138,0.8
2020/11/19,00:00,24.3,0.0,97,211,0.0
2020/11/19,01:00,24.0,0.0,98,157,0.2
2020/11/19,02:00,23.6,0.0,98,176,0.0
2020/11/19,03:00,25.1,0.0,90,341,2.5
2020/11/19,04:00,24.8,0.0,91,342,2.4
2020/11/19,05:00,23.9,0.0,95,350,0.2
2020/11/19,06:00,25.5,0.0,88,326,1.2
2020/11/19,07:00,27.8,0.0,81,339,3.4
2020/11/19,08:00,30.6,0.0,67,352,6.5
2020/11/19,09:00,32.1,0.0,61,332,6.7
2020/11/19,10:00,32.7,0.0,60,329,4.8
2020/11/19,11:00,34.2,0.0,57,333,3.8
2020/11/19,12:00,33.5,0.0,59,355,4.4
2020/11/19,13:00,23.1,0.9,92,185,6.8
2020/11/19,14:00,21.1,5.7,100,185,6.3
2020/11/19,15:00,20.7,3.9,100,152,4.2
2020/11/19,16:00,20.9,0.3,100,133,3.3
2020/11/19,17:00,20.9,0.0,98,124,1.9
2020/11/19,18:00,20.6,0.0,99,174,2.3
2020/11/19,19:00,20.5,0.0,99,169,1.5
2020/11/19,20:00,20.0,0.0,100,168,3.8
2020/11/19,21:00,19.7,0.3,99,121,2.3
2020/11/19,22:00,19.7,0.0,100,84,1.9
2020/11/19,23:00,19.6,0.0,100,134,1.1
2020/11/20,00:00,19.7,0.0,100,76,2.0
2020/11/20,01:00,19.5,0.0,100,211,1.7
2020/11/20,02:00,19.7,0.0,100,251,2.4
2020/11/20,03:00,19.7,0.0,99,217,3.3
2020/11/20,04:00,19.5,0.0,100,174,2.4
2020/11/20,05:00,19.4,0.0,99,203,3.3
2020/11/20,06:00,20.0,0.0,99,188,2.9
2020/11/20,07:00,21.4,0.0,93,177,3.1
2020/11/20,08:00,22.9,0.0,88,189,2.3
2020/11/20,09:00,24.8,0.0,79,166,3.3
2020/11/20,10:00,27.2,0.0,68,136,1.9
2020/11/20,11:00,29.0,0.0,65,7,2.7
2020/11/20,12:00,28.8,0.0,68,294,3.5
2020/11/20,13:00,30.0,0.0,63,287,3.1
2020/11/20,14:00,30.8,0.0,59,265,3.9
2020/11/20,15:00,29.4,0.0,68,256,4.7
2020/11/20,16:00,28.4,0.0,71,257,3.9
2020/11/20,17:00,27.8,0.0,74,266,2.2
2020/11/20,18:00,25.9,0.0,83,273,3.3
2020/11/20,19:00,25.1,0.0,88,268,1.1
2020/11/20,20:00,24.3,0.0,91,288,1.8
2020/11/20,21:00,23.5,0.0,93,242,2.4
2020/11/20,22:00,23.2,0.0,94,264,1.5
2020/11/20,23:00,22.8,0.0,97,278,1.2
2020/11/21,00:00,22.4,0.0,98,254,1.1
2020/11/21,01:00,22.4,0.0,98,239,1.2
2020/11/21,02:00,22.2,0.0,98,281,2.1
2020/11/21,03:00,22.2,0.0,97,260,1.7
2020/11/21,04:00,21.6,0.0,99,250,1.7
2020/11/21,05:00,21.4,0.0,99,288,0.7
2020/11/21,06:00,22.5,0.0,95,71,0.0
2020/11/21,07:00,25.5,0.0,84,240,2.3
2020/11/21,08:00,27.1,0.0,71,236,4.9
2020/11/21,09:00,29.9,0.0,63,214,2.2
2020/11/21,10:00,31.6,0.0,59,218,3.4
2020/11/21,11:00,33.0,0.0,53,274,3.4
2020/11/21,12:00,32.6,0.0,53,10,3.8
2020/11/21,13:00,34.3,0.0,51,127,1.9
2020/11/21,14:00,33.5,0.0,53,22,2.4
2020/11/21,15:00,32.7,0.0,53,3,2.6
2020/11/21,16:00,32.7,0.0,54,29,2.3
2020/11/21,17:00,33.1,0.0,54,308,1.1
2020/11/21,18:00,28.5,0.0,77,183,1.0
2020/11/21,19:00,26.5,0.0,87,292,0.3
2020/11/21,20:00,25.3,0.0,94,335,0.0
2020/11/21,21:00,24.4,0.0,97,219,0.0
