Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/06/04,22:00,23.0,0.0,100,86,0.1
2020/06/04,23:00,22.9,0.3,100,187,0.3
2020/06/05,00:00,22.7,0.0,100,211,3.3
2020/06/05,01:00,22.6,0.0,100,191,2.8
2020/06/05,02:00,22.6,0.0,100,172,0.9
2020/06/05,03:00,22.6,0.0,100,165,0.2
2020/06/05,04:00,22.5,0.0,100,174,2.0
2020/06/05,05:00,22.4,0.0,100,118,1.1
2020/06/05,06:00,22.3,0.0,100,100,2.5
2020/06/05,07:00,23.3,0.0,98,101,2.5
2020/06/05,08:00,24.7,0.0,90,102,1.6
2020/06/05,09:00,25.9,0.0,86,112,2.8
2020/06/05,10:00,27.3,0.0,82,187,2.1
2020/06/05,11:00,28.6,0.0,76,253,4.2
2020/06/05,12:00,27.6,0.0,76,209,4.4
2020/06/05,13:00,29.8,0.0,73,210,3.1
2020/06/05,14:00,29.6,0.0,71,277,1.7
2020/06/05,15:00,28.9,0.0,72,228,0.6
2020/06/05,16:00,29.3,0.0,74,105,1.7
2020/06/05,17:00,28.1,0.0,77,99,0.5
2020/06/05,18:00,25.5,0.0,92,87,0.9
2020/06/05,19:00,23.9,0.0,97,255,0.2
2020/06/05,20:00,23.9,0.0,100,133,0.6
2020/06/05,21:00,23.6,0.0,100,40,0.8
2020/06/05,22:00,22.8,0.0,100,315,0.0
2020/06/05,23:00,22.1,0.0,100,206,0.0
2020/06/06,00:00,21.6,0.0,100,199,0.8
2020/06/06,01:00,21.1,0.0,100,229,0.8
2020/06/06,02:00,21.0,0.0,100,74,0.8
2020/06/06,03:00,20.7,0.0,100,190,0.0
2020/06/06,04:00,20.6,0.0,100,138,0.0
2020/06/06,05:00,20.3,0.0,100,174,0.3
2020/06/06,06:00,20.2,0.0,100,227,1.1
2020/06/06,07:00,20.8,0.0,100,246,0.6
2020/06/06,08:00,23.1,0.0,100,217,1.0
2020/06/06,09:00,27.6,0.0,83,4,2.2
2020/06/06,10:00,29.9,0.0,69,44,2.2
2020/06/06,11:00,31.0,0.0,62,36,2.7
2020/06/06,12:00,32.1,0.0,59,352,2.0
2020/06/06,13:00,31.7,0.0,61,169,3.2
2020/06/06,14:00,31.8,0.0,57,32,2.3
2020/06/06,15:00,32.8,0.0,54,56,1.4
2020/06/06,16:00,31.0,0.0,62,83,1.6
2020/06/06,17:00,30.1,0.0,71,97,2.1
2020/06/06,18:00,26.0,0.0,91,53,0.5
2020/06/06,19:00,24.4,0.0,97,74,0.6
2020/06/06,20:00,23.5,0.0,99,357,0.9
2020/06/06,21:00,22.8,0.0,100,97,0.2
2020/06/06,22:00,22.1,0.0,100,6,0.2
2020/06/06,23:00,22.1,0.0,100,209,1.2
2020/06/07,00:00,21.4,0.0,100,342,0.3
2020/06/07,01:00,20.8,0.0,100,187,0.7
2020/06/07,02:00,20.6,0.0,100,225,0.0
2020/06/07,03:00,20.9,0.0,100,206,1.8
2020/06/07,04:00,21.3,0.0,100,254,0.0
2020/06/07,05:00,21.6,0.0,100,196,1.3
2020/06/07,06:00,21.1,0.0,100,202,3.0
2020/06/07,07:00,21.4,0.0,100,206,1.3
2020/06/07,08:00,22.0,0.0,100,357,0.7
2020/06/07,09:00,24.0,0.0,92,46,1.5
2020/06/07,10:00,28.2,0.0,81,84,1.9
2020/06/07,11:00,29.3,0.0,77,60,1.2
2020/06/07,12:00,29.8,0.0,76,105,2.2
2020/06/07,13:00,30.4,0.0,71,288,2.1
2020/06/07,14:00,33.0,0.0,60,352,4.3
2020/06/07,15:00,32.1,0.0,60,289,3.2
2020/06/07,16:00,33.0,0.0,61,333,1.5
2020/06/07,17:00,30.2,0.0,68,32,2.9
2020/06/07,18:00,25.9,0.0,92,356,0.2
2020/06/07,19:00,24.7,0.0,97,47,0.4
2020/06/07,20:00,23.4,0.0,99,186,0.6
2020/06/07,21:00,23.0,0.0,100,32,0.2
2020/06/07,22:00,22.4,0.0,100,57,0.5
2020/06/07,23:00,22.3,0.0,100,47,0.6
2020/06/08,00:00,21.6,0.0,100,234,0.1
2020/06/08,01:00,21.2,0.0,100,43,0.1
2020/06/08,02:00,20.6,0.0,100,233,0.5
2020/06/08,03:00,21.1,0.0,100,206,0.0
2020/06/08,04:00,21.0,0.0,100,181,0.7
2020/06/08,05:00,20.7,0.0,100,277,0.5
2020/06/08,06:00,20.7,0.0,100,197,0.2
2020/06/08,07:00,21.6,0.0,100,231,0.1
2020/06/08,08:00,24.7,0.0,100,75,0.9
2020/06/08,09:00,29.6,0.0,75,50,2.9
2020/06/08,10:00,30.8,0.0,71,338,3.1
2020/06/08,11:00,32.4,0.0,65,350,3.1
2020/06/08,12:00,32.6,0.0,60,322,3.1
2020/06/08,13:00,32.8,0.0,59,297,2.1
2020/06/08,14:00,32.7,0.3,58,322,4.3
2020/06/08,15:00,33.1,0.0,58,284,3.7
2020/06/08,16:00,31.2,0.0,65,335,1.7
2020/06/08,17:00,31.8,0.0,64,339,1.5
2020/06/08,18:00,27.0,0.0,92,53,0.2
2020/06/08,19:00,25.5,0.0,97,341,0.1
2020/06/08,20:00,24.4,0.0,99,251,0.5
2020/06/08,21:00,23.8,0.0,99,293,0.5
2020/06/08,22:00,23.3,0.0,100,319,0.6
2020/06/08,23:00,22.9,0.0,100,202,0.2
2020/06/09,00:00,22.3,0.0,100,261,0.3
2020/06/09,01:00,22.9,0.0,100,230,0.1
2020/06/09,02:00,22.8,0.0,99,49,1.0
2020/06/09,03:00,22.4,0.0,100,272,0.4
2020/06/09,04:00,22.5,0.0,100,261,1.2
2020/06/09,05:00,22.4,0.0,100,230,0.0
2020/06/09,06:00,23.1,0.0,100,331,0.7
2020/06/09,07:00,23.6,0.0,98,318,1.0
2020/06/09,08:00,26.4,0.0,84,5,2.8
2020/06/09,09:00,28.7,0.0,77,273,3.5
2020/06/09,10:00,29.8,0.0,72,289,3.5
2020/06/09,11:00,33.1,0.0,61,1,3.6
2020/06/09,12:00,33.2,0.0,58,357,5.3
2020/06/09,13:00,33.6,0.0,53,357,3.7
2020/06/09,14:00,31.6,0.0,61,343,2.8
2020/06/09,15:00,33.6,0.0,59,2,3.1
2020/06/09,16:00,32.5,0.0,61,28,3.6
2020/06/09,17:00,30.9,0.0,67,26,2.3
2020/06/09,18:00,26.8,0.0,89,357,0.0
2020/06/09,19:00,25.0,0.0,96,238,0.4
2020/06/09,20:00,24.3,0.0,98,240,0.1
2020/06/09,21:00,23.5,0.0,100,231,0.3
2020/06/09,22:00,23.4,0.0,100,152,0.1
2020/06/09,23:00,22.8,0.0,100,193,0.4
2020/06/10,00:00,22.6,0.0,100,75,0.6
2020/06/10,01:00,22.0,0.0,100,204,0.2
2020/06/10,02:00,21.4,0.0,100,205,0.3
2020/06/10,03:00,21.2,0.0,100,335,0.0
2020/06/10,04:00,21.4,0.0,100,44,1.4
2020/06/10,05:00,20.9,0.0,100,90,0.1
2020/06/10,06:00,20.4,0.0,100,186,0.3
2020/06/10,07:00,22.2,0.0,100,286,0.2
2020/06/10,08:00,26.1,0.0,86,347,0.8
2020/06/10,09:00,30.3,0.0,73,315,1.4
2020/06/10,10:00,30.8,0.0,70,312,2.7
2020/06/10,11:00,32.4,0.0,62,298,3.5
2020/06/10,12:00,32.6,0.0,59,269,3.4
2020/06/10,13:00,33.1,0.0,55,326,2.8
2020/06/10,14:00,34.0,0.0,53,321,2.5
2020/06/10,15:00,31.1,0.0,61,302,2.4
2020/06/10,16:00,33.4,0.0,53,336,2.2
2020/06/10,17:00,31.3,0.0,64,323,1.1
2020/06/10,18:00,26.2,0.0,90,237,0.0
2020/06/10,19:00,24.5,0.0,95,227,0.5
2020/06/10,20:00,23.8,0.0,98,97,0.1
2020/06/10,21:00,23.0,0.0,100,223,0.1
2020/06/10,22:00,22.5,0.0,100,203,0.0
2020/06/10,23:00,22.1,0.0,100,215,0.3
2020/06/11,00:00,21.3,0.0,100,232,0.7
2020/06/11,01:00,21.2,0.0,100,112,0.3
2020/06/11,02:00,20.5,0.0,100,227,0.4
2020/06/11,03:00,20.3,0.0,100,204,0.0
2020/06/11,04:00,20.1,0.0,100,136,0.0
2020/06/11,05:00,19.8,0.0,100,90,0.0
2020/06/11,06:00,19.3,0.0,100,233,0.2
2020/06/11,07:00,20.4,0.0,100,254,0.1
2020/06/11,08:00,23.4,0.0,97,267,0.6
2020/06/11,09:00,29.1,0.0,73,315,0.8
2020/06/11,10:00,31.0,0.0,67,312,3.3
2020/06/11,11:00,32.8,0.0,57,351,2.5
2020/06/11,12:00,33.7,0.0,53,252,3.4
2020/06/11,13:00,32.8,0.0,57,268,4.4
2020/06/11,14:00,33.0,0.0,55,283,4.3
2020/06/11,15:00,31.3,0.0,59,326,2.8
2020/06/11,16:00,32.5,0.0,54,337,2.5
2020/06/11,17:00,30.9,0.0,63,316,1.9
2020/06/11,18:00,26.0,0.0,91,83,0.8
2020/06/11,19:00,23.6,0.0,97,97,0.2
2020/06/11,20:00,23.1,0.0,99,85,0.2
2020/06/11,21:00,22.3,0.0,100,218,0.0
2020/06/11,22:00,21.8,0.0,99,70,0.0
2020/06/11,23:00,21.1,0.0,100,241,0.0
2020/06/12,00:00,20.6,0.0,100,155,0.2
2020/06/12,01:00,20.0,0.0,100,76,0.1
2020/06/12,02:00,19.7,0.0,100,202,0.0
2020/06/12,03:00,19.6,0.0,100,35,0.0
2020/06/12,04:00,19.3,0.0,100,240,0.0
2020/06/12,05:00,19.1,0.0,100,81,0.2
2020/06/12,06:00,18.3,0.0,100,227,0.0
2020/06/12,07:00,20.3,0.0,100,285,0.2
2020/06/12,08:00,23.7,0.0,92,255,1.4
2020/06/12,09:00,28.6,0.0,76,237,0.8
2020/06/12,10:00,31.3,0.0,64,328,3.9
2020/06/12,11:00,32.3,0.0,57,344,6.2
2020/06/12,12:00,32.6,0.0,58,353,4.3
2020/06/12,13:00,32.7,0.0,55,347,4.9
2020/06/12,14:00,33.7,0.0,54,355,4.8
2020/06/12,15:00,32.1,0.0,57,3,4.4
2020/06/12,16:00,31.8,0.0,58,344,3.4
2020/06/12,17:00,31.5,0.0,60,332,1.5
2020/06/12,18:00,25.7,0.0,88,239,0.0
2020/06/12,19:00,24.3,0.0,95,43,0.1
2020/06/12,20:00,23.3,0.0,98,246,0.0
2020/06/12,21:00,22.7,0.0,99,32,0.1
2020/06/12,22:00,22.1,0.0,100,51,0.0
2020/06/12,23:00,21.5,0.0,100,41,0.0
2020/06/13,00:00,21.2,0.0,100,47,0.1
2020/06/13,01:00,20.6,0.0,100,209,0.8
2020/06/13,02:00,20.6,0.0,100,100,0.4
2020/06/13,03:00,20.5,0.0,100,218,1.1
2020/06/13,04:00,21.1,0.0,100,211,0.4
2020/06/13,05:00,21.5,0.0,100,177,0.1
2020/06/13,06:00,21.7,0.0,100,348,0.0
2020/06/13,07:00,22.4,0.0,100,296,0.4
2020/06/13,08:00,23.4,0.0,100,51,0.7
2020/06/13,09:00,25.9,0.0,92,172,0.9
2020/06/13,10:00,30.8,0.0,73,229,1.8
2020/06/13,11:00,30.4,0.0,72,211,1.5
2020/06/13,12:00,31.9,0.0,67,186,2.5
2020/06/13,13:00,31.7,0.0,65,282,3.4
2020/06/13,14:00,31.5,0.0,64,173,3.0
2020/06/13,15:00,34.1,0.0,58,166,2.4
2020/06/13,16:00,31.9,0.0,64,193,3.5
2020/06/13,17:00,30.8,0.0,70,177,1.4
2020/06/13,18:00,26.3,0.0,91,106,0.7
2020/06/13,19:00,25.2,0.0,97,98,0.8
2020/06/13,20:00,24.2,0.0,98,318,0.2
2020/06/13,21:00,23.6,0.0,100,100,0.0
2020/06/13,22:00,22.8,0.0,100,200,0.5
2020/06/13,23:00,22.6,0.0,100,152,0.0
2020/06/14,00:00,22.1,0.0,100,196,0.2
2020/06/14,01:00,21.5,0.0,100,189,0.2
2020/06/14,02:00,21.2,0.0,100,254,0.5
2020/06/14,03:00,20.8,0.0,100,264,0.9
2020/06/14,04:00,20.7,0.0,100,297,0.4
2020/06/14,05:00,20.5,0.0,100,145,0.4
2020/06/14,06:00,20.3,0.0,100,191,0.5
2020/06/14,07:00,23.4,0.0,92,141,0.4
2020/06/14,08:00,26.4,0.0,87,153,1.8
2020/06/14,09:00,29.0,0.0,78,145,3.4
2020/06/14,10:00,26.3,0.0,87,114,5.4
2020/06/14,11:00,24.3,0.3,93,136,4.2
2020/06/14,12:00,25.2,0.0,88,157,3.6
2020/06/14,13:00,23.5,0.0,89,166,4.3
2020/06/14,14:00,25.6,0.0,82,155,3.5
2020/06/14,15:00,24.7,0.0,79,150,2.4
2020/06/14,16:00,25.0,0.0,81,175,2.7
2020/06/14,17:00,23.4,0.0,86,163,2.5
2020/06/14,18:00,22.5,0.0,91,164,1.6
2020/06/14,19:00,22.0,0.0,95,68,3.0
2020/06/14,20:00,20.7,0.0,95,89,2.1
2020/06/14,21:00,20.1,0.0,98,90,1.6
2020/06/14,22:00,19.7,0.0,98,198,0.6
2020/06/14,23:00,19.5,0.0,98,168,0.2
2020/06/15,00:00,18.7,0.0,100,158,0.4
2020/06/15,01:00,18.4,0.0,100,314,0.1
2020/06/15,02:00,18.2,0.0,100,217,0.2
2020/06/15,03:00,17.7,0.0,100,227,0.6
2020/06/15,04:00,17.6,0.0,100,325,0.0
2020/06/15,05:00,17.4,0.0,100,20,0.4
2020/06/15,06:00,17.1,0.0,100,163,0.0
2020/06/15,07:00,19.6,0.0,97,190,0.2
2020/06/15,08:00,22.5,0.0,80,92,2.4
2020/06/15,09:00,25.1,0.0,66,110,2.9
2020/06/15,10:00,27.3,0.0,61,112,3.3
2020/06/15,11:00,27.6,0.0,60,97,3.4
2020/06/15,12:00,28.6,0.0,62,141,2.8
2020/06/15,13:00,29.2,0.0,60,209,1.5
2020/06/15,14:00,30.9,0.0,56,94,1.8
2020/06/15,15:00,29.5,0.0,62,204,2.6
2020/06/15,16:00,30.2,0.0,61,143,2.2
2020/06/15,17:00,27.8,0.0,70,174,2.4
2020/06/15,18:00,24.1,0.0,88,109,0.9
2020/06/15,19:00,22.7,0.0,94,214,1.5
2020/06/15,20:00,21.9,0.0,97,96,0.0
2020/06/15,21:00,20.9,0.0,99,165,0.0
2020/06/15,22:00,20.3,0.0,100,123,0.0
2020/06/15,23:00,19.8,0.0,100,210,0.2
2020/06/16,00:00,19.4,0.0,100,266,0.4
2020/06/16,01:00,19.0,0.0,100,229,1.1
2020/06/16,02:00,18.6,0.0,100,227,0.1
2020/06/16,03:00,18.6,0.0,100,263,0.4
2020/06/16,04:00,18.0,0.0,100,230,0.5
2020/06/16,05:00,17.7,0.0,100,355,0.2
2020/06/16,06:00,17.4,0.0,100,183,0.5
2020/06/16,07:00,19.4,0.0,100,243,0.0
2020/06/16,08:00,23.0,0.0,90,132,0.6
2020/06/16,09:00,27.7,0.0,72,144,1.3
2020/06/16,10:00,28.9,0.0,67,122,1.8
2020/06/16,11:00,30.6,0.0,63,86,2.1
2020/06/16,12:00,32.1,0.0,56,15,1.9
2020/06/16,13:00,32.0,0.0,54,47,2.2
2020/06/16,14:00,32.5,0.0,55,54,2.7
2020/06/16,15:00,31.5,0.0,54,44,2.2
2020/06/16,16:00,29.9,0.0,64,82,2.1
2020/06/16,17:00,29.1,0.0,70,153,0.3
2020/06/16,18:00,24.9,0.0,90,321,0.0
2020/06/16,19:00,23.4,0.0,96,117,0.0
2020/06/16,20:00,22.5,0.0,98,214,0.1
2020/06/16,21:00,21.6,0.0,100,219,0.0
2020/06/16,22:00,21.2,0.0,100,253,0.3
2020/06/16,23:00,20.7,0.0,100,122,0.0
2020/06/17,00:00,20.1,0.0,100,160,0.4
2020/06/17,01:00,19.7,0.0,100,230,1.0
2020/06/17,02:00,19.4,0.0,100,49,0.0
2020/06/17,03:00,19.2,0.0,100,256,0.6
2020/06/17,04:00,19.1,0.0,100,248,0.5
2020/06/17,05:00,18.8,0.0,100,251,0.8
2020/06/17,06:00,18.6,0.0,100,201,0.1
2020/06/17,07:00,19.6,0.0,100,290,0.4
2020/06/17,08:00,23.2,0.0,91,87,0.9
2020/06/17,09:00,27.2,0.0,79,268,2.4
2020/06/17,10:00,29.4,0.0,66,287,1.3
2020/06/17,11:00,31.4,0.0,60,327,3.0
2020/06/17,12:00,32.5,0.0,52,71,2.9
2020/06/17,13:00,32.0,0.0,55,52,3.6
2020/06/17,14:00,32.6,0.0,57,152,2.4
2020/06/17,15:00,33.0,0.0,51,59,1.8
2020/06/17,16:00,32.9,0.0,52,52,0.5
2020/06/17,17:00,27.9,0.0,78,109,0.6
2020/06/17,18:00,25.4,0.0,92,348,0.2
2020/06/17,19:00,24.0,0.0,96,69,0.0
2020/06/17,20:00,23.0,0.0,98,231,0.0
2020/06/17,21:00,22.3,0.0,98,245,0.2
2020/06/17,22:00,21.6,0.0,100,260,0.3
2020/06/17,23:00,21.1,0.0,100,246,0.4
2020/06/18,00:00,20.8,0.0,100,20,0.0
2020/06/18,01:00,20.3,0.0,100,226,0.1
2020/06/18,02:00,19.9,0.0,100,231,1.2
2020/06/18,03:00,19.9,0.0,100,203,1.5
2020/06/18,04:00,19.4,0.0,100,104,0.0
2020/06/18,05:00,19.3,0.0,100,36,0.5
2020/06/18,06:00,18.8,0.0,100,114,0.2
2020/06/18,07:00,20.8,0.0,100,271,0.1
2020/06/18,08:00,24.6,0.0,86,11,0.9
2020/06/18,09:00,28.0,0.0,76,261,1.6
2020/06/18,10:00,30.0,0.0,68,305,1.2
2020/06/18,11:00,31.1,0.0,62,323,2.3
2020/06/18,12:00,33.0,0.0,57,281,3.0
2020/06/18,13:00,32.2,0.0,55,276,2.7
2020/06/18,14:00,31.4,0.0,58,304,2.9
2020/06/18,15:00,32.6,0.0,54,277,3.5
2020/06/18,16:00,30.3,0.0,66,261,1.1
2020/06/18,17:00,30.2,0.0,67,291,2.3
2020/06/18,18:00,25.8,0.0,88,279,0.2
2020/06/18,19:00,24.3,0.0,97,34,0.5
2020/06/18,20:00,23.6,0.0,98,31,1.2
2020/06/18,21:00,22.6,0.0,99,76,0.2
2020/06/18,22:00,22.0,0.0,100,60,0.0
2020/06/18,23:00,21.4,0.0,100,231,0.5
2020/06/19,00:00,20.8,0.0,100,51,0.0
2020/06/19,01:00,20.3,0.0,100,281,0.0
2020/06/19,02:00,20.1,0.0,100,193,1.5
2020/06/19,03:00,19.9,0.0,100,186,2.4
2020/06/19,04:00,19.7,0.0,100,266,0.0
2020/06/19,05:00,19.4,0.0,100,236,0.4
2020/06/19,06:00,19.3,0.0,100,250,0.0
2020/06/19,07:00,21.4,0.0,100,158,0.5
2020/06/19,08:00,25.2,0.0,88,190,0.5
2020/06/19,09:00,29.8,0.0,73,217,0.5
2020/06/19,10:00,31.2,0.0,65,327,2.0
2020/06/19,11:00,33.1,0.0,56,355,4.2
2020/06/19,12:00,32.2,0.0,61,329,3.4
2020/06/19,13:00,31.1,0.0,60,282,2.2
2020/06/19,14:00,33.1,0.0,55,335,3.5
2020/06/19,15:00,31.0,0.0,64,286,1.6
2020/06/19,16:00,33.0,0.0,55,31,1.7
2020/06/19,17:00,31.0,0.0,66,104,0.9
2020/06/19,18:00,26.4,0.0,94,99,0.6
2020/06/19,19:00,24.8,0.0,97,73,0.0
2020/06/19,20:00,24.0,0.0,99,59,0.3
2020/06/19,21:00,23.0,0.0,99,234,0.6
2020/06/19,22:00,22.4,0.0,100,183,0.5
2020/06/19,23:00,21.9,0.0,100,186,0.0
2020/06/20,00:00,21.5,0.0,100,213,0.9
2020/06/20,01:00,21.2,0.0,100,333,0.1
2020/06/20,02:00,21.0,0.0,100,270,0.2
2020/06/20,03:00,20.8,0.0,100,215,0.0
2020/06/20,04:00,20.5,0.0,100,187,0.0
2020/06/20,05:00,20.2,0.0,100,210,2.0
2020/06/20,06:00,20.0,0.0,100,220,0.0
2020/06/20,07:00,21.4,0.0,100,269,0.5
2020/06/20,08:00,25.4,0.0,90,258,1.0
2020/06/20,09:00,28.7,0.0,79,283,2.2
2020/06/20,10:00,31.3,0.0,66,335,3.5
2020/06/20,11:00,33.9,0.0,58,359,3.1
2020/06/20,12:00,31.9,0.0,63,314,2.7
2020/06/20,13:00,33.3,0.0,59,28,2.5
2020/06/20,14:00,32.5,0.0,60,339,3.2
2020/06/20,15:00,34.1,0.0,55,22,2.8
2020/06/20,16:00,33.1,0.0,62,143,0.8
2020/06/20,17:00,31.8,0.0,64,32,1.2
2020/06/20,18:00,27.3,0.0,87,41,0.9
2020/06/20,19:00,25.2,0.0,96,228,0.3
2020/06/20,20:00,24.2,0.0,98,109,0.7
2020/06/20,21:00,23.6,0.0,99,159,0.2
2020/06/20,22:00,23.1,0.0,100,288,0.1
2020/06/20,23:00,22.6,0.0,100,285,0.3
2020/06/21,00:00,22.3,0.0,100,226,0.1
2020/06/21,01:00,21.8,0.0,100,200,1.4
2020/06/21,02:00,21.5,0.0,100,247,0.2
2020/06/21,03:00,21.1,0.0,100,221,0.7
2020/06/21,04:00,21.4,0.0,100,317,0.8
2020/06/21,05:00,21.6,0.0,100,19,0.0
2020/06/21,06:00,20.9,0.0,100,196,0.7
2020/06/21,07:00,22.6,0.0,100,165,0.4
2020/06/21,08:00,26.0,0.0,87,349,0.9
2020/06/21,09:00,29.3,0.0,77,222,1.5
2020/06/21,10:00,32.2,0.0,65,326,3.3
2020/06/21,11:00,32.6,0.0,60,324,4.1
2020/06/21,12:00,30.6,0.0,68,290,5.5
2020/06/21,13:00,32.4,0.0,61,338,4.3
2020/06/21,14:00,32.5,0.0,58,322,3.8
2020/06/21,15:00,32.7,0.0,58,309,4.3
2020/06/21,16:00,32.8,0.0,56,339,4.9
2020/06/21,17:00,31.0,0.0,64,355,3.1
2020/06/21,18:00,26.7,0.0,86,235,0.0
2020/06/21,19:00,25.4,0.0,94,52,0.3
2020/06/21,20:00,24.0,0.0,97,138,0.0
2020/06/21,21:00,23.6,0.0,98,45,0.2
