Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2021/02/06,07:00,24.2,0.0,99,274,1.9
2021/02/06,08:00,23.7,5.4,100,125,1.5
2021/02/06,09:00,23.6,5.7,100,172,2.7
2021/02/06,10:00,25.2,0.0,98,151,2.6
2021/02/06,11:00,27.7,0.0,89,177,2.2
2021/02/06,12:00,29.1,0.0,81,179,2.7
2021/02/06,13:00,31.4,0.0,68,176,1.9
2021/02/06,14:00,32.1,0.0,63,88,3.7
2021/02/06,15:00,29.9,0.0,73,159,2.1
2021/02/06,16:00,29.4,0.0,79,267,3.0
2021/02/06,17:00,28.5,0.0,80,10,4.0
2021/02/06,18:00,26.3,0.0,92,141,1.1
2021/02/06,19:00,25.4,0.0,97,54,0.1
2021/02/06,20:00,25.1,0.0,99,148,1.5
2021/02/06,21:00,25.0,0.0,100,187,1.0
2021/02/06,22:00,24.6,0.0,100,31,0.6
2021/02/06,23:00,24.6,0.0,100,46,0.4
2021/02/07,00:00,24.3,0.0,100,184,0.6
2021/02/07,01:00,24.2,0.0,100,133,0.3
2021/02/07,02:00,24.1,0.0,100,51,1.0
2021/02/07,03:00,23.9,0.0,100,89,0.7
2021/02/07,04:00,23.9,0.0,100,127,0.5
2021/02/07,05:00,23.9,0.0,100,248,0.3
2021/02/07,06:00,24.1,0.0,100,312,0.6
2021/02/07,07:00,24.8,0.0,100,255,0.9
2021/02/07,08:00,26.7,0.0,91,287,0.9
2021/02/07,09:00,29.3,0.0,78,176,2.0
2021/02/07,10:00,29.9,0.0,76,236,3.7
2021/02/07,11:00,31.6,0.3,63,360,2.5
2021/02/07,12:00,32.9,0.0,60,28,3.7
2021/02/07,13:00,35.0,0.0,50,28,1.8
2021/02/07,14:00,33.2,0.0,69,262,3.8
2021/02/07,15:00,30.2,0.6,82,146,2.3
2021/02/07,16:00,27.3,1.5,94,143,1.5
2021/02/07,17:00,27.8,0.0,89,89,1.1
2021/02/07,18:00,27.5,0.0,87,353,2.1
2021/02/07,19:00,26.2,0.0,92,40,1.5
2021/02/07,20:00,26.0,0.0,93,34,2.7
2021/02/07,21:00,25.3,0.0,96,23,0.8
2021/02/07,22:00,24.6,0.0,100,135,1.4
2021/02/07,23:00,24.2,0.0,100,281,1.3
2021/02/08,00:00,24.3,0.0,100,180,0.3
2021/02/08,01:00,24.5,0.0,100,337,1.5
2021/02/08,02:00,24.5,0.0,99,25,2.5
2021/02/08,03:00,24.5,0.0,98,334,1.0
2021/02/08,04:00,24.5,0.0,99,13,1.9
2021/02/08,05:00,24.2,0.0,100,258,1.9
2021/02/08,06:00,24.4,0.3,100,85,0.1
2021/02/08,07:00,25.1,0.0,98,336,0.2
2021/02/08,08:00,25.5,0.0,94,316,2.4
2021/02/08,09:00,27.2,0.0,84,230,1.7
2021/02/08,10:00,27.4,0.0,84,288,5.2
2021/02/08,11:00,27.1,0.0,88,309,3.8
2021/02/08,12:00,29.4,0.0,80,284,6.1
2021/02/08,13:00,29.4,0.0,79,230,6.0
2021/02/08,14:00,27.8,0.3,86,212,6.5
2021/02/08,15:00,28.1,0.0,85,155,2.1
2021/02/08,16:00,28.4,0.0,83,291,2.0
2021/02/08,17:00,26.1,0.0,86,332,6.6
2021/02/08,18:00,24.5,0.3,94,294,5.4
2021/02/08,19:00,24.1,0.0,98,276,1.6
2021/02/08,20:00,23.8,0.0,100,161,1.8
2021/02/08,21:00,23.6,0.0,100,191,1.2
2021/02/08,22:00,23.5,0.0,100,244,0.9
2021/02/08,23:00,23.2,0.0,100,293,1.0
2021/02/09,00:00,23.1,0.0,100,327,1.0
2021/02/09,01:00,23.3,0.0,100,353,3.0
2021/02/09,02:00,23.3,0.0,99,350,2.1
2021/02/09,03:00,23.5,0.0,99,355,1.4
2021/02/09,04:00,23.6,0.0,99,216,0.0
2021/02/09,05:00,23.2,0.0,100,98,0.2
2021/02/09,06:00,23.0,0.0,100,161,0.6
2021/02/09,07:00,24.4,0.0,99,216,0.2
2021/02/09,08:00,26.1,0.0,88,273,1.9
2021/02/09,09:00,26.9,0.0,85,289,1.8
2021/02/09,10:00,27.7,0.0,83,320,2.9
2021/02/09,11:00,30.4,0.0,74,339,3.8
2021/02/09,12:00,27.6,4.2,91,294,2.3
2021/02/09,13:00,26.3,0.0,95,203,4.9
2021/02/09,14:00,24.7,3.0,99,341,4.4
2021/02/09,15:00,24.5,1.2,99,333,2.6
2021/02/09,16:00,24.1,0.3,96,354,0.7
2021/02/09,17:00,24.1,0.0,96,316,2.3
2021/02/09,18:00,24.0,0.0,98,277,1.3
2021/02/09,19:00,23.6,0.0,100,71,0.5
2021/02/09,20:00,23.3,0.0,100,57,1.4
2021/02/09,21:00,23.1,0.0,100,154,0.1
2021/02/09,22:00,22.8,0.0,100,238,0.1
2021/02/09,23:00,22.5,0.0,100,28,0.0
2021/02/10,00:00,22.3,0.0,100,122,0.4
2021/02/10,01:00,22.6,0.0,100,50,1.6
2021/02/10,02:00,22.5,0.0,100,140,0.0
2021/02/10,03:00,22.2,0.0,100,231,0.0
2021/02/10,04:00,23.3,0.0,100,23,4.4
2021/02/10,05:00,23.2,0.0,98,27,2.6
2021/02/10,06:00,23.5,0.0,99,350,3.9
2021/02/10,07:00,24.2,0.0,95,355,3.4
2021/02/10,08:00,24.5,0.3,95,358,3.7
2021/02/10,09:00,24.5,0.6,92,3,5.3
2021/02/10,10:00,24.1,2.7,97,21,4.9
2021/02/10,11:00,23.6,14.7,100,37,5.3
2021/02/10,12:00,24.7,3.6,100,344,4.1
2021/02/10,13:00,25.4,0.0,95,341,2.9
2021/02/10,14:00,24.5,0.6,96,32,5.1
2021/02/10,15:00,25.0,1.2,98,39,3.5
2021/02/10,16:00,24.6,0.0,97,43,3.2
2021/02/10,17:00,24.8,0.0,99,168,0.3
2021/02/10,18:00,24.2,1.2,100,141,0.3
2021/02/10,19:00,23.8,0.6,100,168,0.8
2021/02/10,20:00,23.7,0.0,100,68,1.9
2021/02/10,21:00,23.6,0.3,100,125,1.1
2021/02/10,22:00,23.4,0.0,100,53,1.0
2021/02/10,23:00,23.0,0.3,100,80,1.3
2021/02/11,00:00,22.8,0.0,100,115,0.3
2021/02/11,01:00,22.8,0.0,100,66,1.1
2021/02/11,02:00,22.6,0.0,100,144,0.0
2021/02/11,03:00,22.7,0.0,100,234,0.2
2021/02/11,04:00,22.8,0.0,100,320,0.0
2021/02/11,05:00,22.8,S/D,100,S/D,S/D
2021/02/11,06:00,23.1,S/D,100,100,1.1
2021/02/11,07:00,23.4,0.3,100,91,0.8
2021/02/11,08:00,24.3,0.3,100,66,1.7
2021/02/11,09:00,24.7,0.0,95,95,1.8
2021/02/11,10:00,25.2,0.0,91,161,0.8
2021/02/11,11:00,23.7,5.4,100,200,2.6
2021/02/11,12:00,24.9,0.6,99,148,1.6
2021/02/11,13:00,26.5,0.0,92,156,0.4
2021/02/11,14:00,27.7,0.0,80,353,1.2
2021/02/11,15:00,27.9,0.0,82,280,2.8
2021/02/11,16:00,27.3,0.0,84,309,2.4
2021/02/11,17:00,27.1,0.0,84,350,2.1
2021/02/11,18:00,25.9,0.0,90,35,1.6
2021/02/11,19:00,24.7,0.0,98,116,0.5
2021/02/11,20:00,24.5,0.0,100,60,0.8
2021/02/11,21:00,24.2,0.0,100,154,0.1
2021/02/11,22:00,23.8,0.0,100,332,0.7
2021/02/11,23:00,23.6,0.0,100,224,0.0
2021/02/12,00:00,23.5,0.0,100,105,0.1
2021/02/12,01:00,23.3,0.0,100,104,0.5
2021/02/12,02:00,23.2,0.0,100,143,0.5
2021/02/12,03:00,23.2,0.0,100,274,0.0
2021/02/12,04:00,23.2,0.0,100,122,0.0
2021/02/12,05:00,23.3,0.0,100,115,0.4
2021/02/12,06:00,23.5,0.0,100,112,0.1
2021/02/12,07:00,24.0,0.0,100,98,2.1
2021/02/12,08:00,25.7,0.0,92,80,1.7
2021/02/12,09:00,26.9,0.0,85,103,2.4
2021/02/12,10:00,28.1,0.0,80,103,1.6
2021/02/12,11:00,31.0,0.0,68,189,1.7
2021/02/12,12:00,29.9,0.0,73,217,2.9
2021/02/12,13:00,27.2,0.0,83,330,2.8
2021/02/12,14:00,29.0,0.0,79,306,3.8
2021/02/12,15:00,28.4,0.0,76,320,4.4
2021/02/12,16:00,28.6,0.0,79,301,3.6
2021/02/12,17:00,28.0,0.0,81,271,2.7
2021/02/12,18:00,26.8,0.0,87,207,1.5
2021/02/12,19:00,25.7,0.0,96,279,0.7
2021/02/12,20:00,25.2,0.0,99,154,1.2
2021/02/12,21:00,25.0,0.0,99,125,0.5
2021/02/12,22:00,24.7,0.0,100,156,0.5
2021/02/12,23:00,24.5,0.0,100,221,0.7
2021/02/13,00:00,24.1,0.0,100,148,0.0
2021/02/13,01:00,24.2,0.0,100,132,0.4
2021/02/13,02:00,24.0,0.0,100,186,0.4
2021/02/13,03:00,23.8,0.0,100,168,0.9
2021/02/13,04:00,23.9,0.0,100,80,1.2
2021/02/13,05:00,23.9,0.0,100,46,2.7
2021/02/13,06:00,23.7,2.7,100,360,3.2
2021/02/13,07:00,23.2,5.7,100,21,1.4
2021/02/13,08:00,23.3,5.4,100,141,1.1
2021/02/13,09:00,24.1,0.6,100,214,2.1
2021/02/13,10:00,26.0,0.0,92,211,1.9
2021/02/13,11:00,29.3,0.0,79,258,2.4
2021/02/13,12:00,28.7,0.0,82,264,4.8
2021/02/13,13:00,30.6,0.0,73,296,4.8
2021/02/13,14:00,30.1,0.0,73,278,5.9
2021/02/13,15:00,24.9,9.9,100,307,4.5
2021/02/13,16:00,23.9,0.3,99,294,2.0
2021/02/13,17:00,23.9,0.0,100,136,1.7
2021/02/13,18:00,24.0,0.0,100,56,1.5
2021/02/13,19:00,24.2,0.0,100,245,1.1
2021/02/13,20:00,24.2,0.0,100,78,1.5
2021/02/13,21:00,23.4,0.0,100,74,2.1
2021/02/13,22:00,23.2,0.0,100,31,2.9
2021/02/13,23:00,23.1,0.0,100,318,0.2
2021/02/14,00:00,23.1,0.0,100,206,0.3
2021/02/14,01:00,23.3,0.0,100,125,1.1
2021/02/14,02:00,23.3,0.0,100,348,0.1
2021/02/14,03:00,23.2,0.6,100,219,2.0
2021/02/14,04:00,23.1,0.6,100,247,0.7
2021/02/14,05:00,23.2,0.0,100,45,1.2
2021/02/14,06:00,23.2,0.0,100,86,1.0
2021/02/14,07:00,23.7,0.0,100,8,1.3
2021/02/14,08:00,23.9,0.9,100,343,0.9
2021/02/14,09:00,24.8,0.0,97,335,1.4
2021/02/14,10:00,25.2,2.1,97,319,2.1
2021/02/14,11:00,25.0,2.7,95,333,1.6
2021/02/14,12:00,26.4,0.0,95,320,1.9
2021/02/14,13:00,28.0,0.0,81,322,2.9
2021/02/14,14:00,28.5,0.0,78,330,6.1
2021/02/14,15:00,28.0,0.0,80,347,2.4
2021/02/14,16:00,28.4,0.0,78,259,3.9
2021/02/14,17:00,27.3,0.0,84,275,2.5
2021/02/14,18:00,26.3,0.0,90,274,0.6
2021/02/14,19:00,25.3,0.0,99,56,1.7
2021/02/14,20:00,24.8,0.0,96,66,2.0
2021/02/14,21:00,24.6,0.0,98,64,1.2
2021/02/14,22:00,24.6,0.0,100,15,0.9
2021/02/14,23:00,25.0,0.0,94,19,4.0
2021/02/15,00:00,24.6,0.0,94,34,3.2
2021/02/15,01:00,23.9,0.0,99,38,1.4
2021/02/15,02:00,23.6,0.0,100,351,0.6
2021/02/15,03:00,23.8,0.0,98,351,2.3
2021/02/15,04:00,24.1,0.0,96,11,3.9
2021/02/15,05:00,23.9,0.0,95,10,2.3
2021/02/15,06:00,23.9,0.0,95,6,2.6
2021/02/15,07:00,24.2,0.0,95,17,3.5
2021/02/15,08:00,25.3,0.0,90,13,4.9
2021/02/15,09:00,26.7,0.0,85,14,6.3
2021/02/15,10:00,27.3,0.0,82,357,5.2
2021/02/15,11:00,27.4,0.0,84,330,3.8
2021/02/15,12:00,25.7,4.2,97,317,2.5
2021/02/15,13:00,22.7,1.5,99,284,5.7
2021/02/15,14:00,23.6,1.2,97,275,3.8
2021/02/15,15:00,25.0,0.0,94,204,3.7
2021/02/15,16:00,27.4,0.0,77,281,1.4
2021/02/15,17:00,27.2,0.0,79,306,2.0
2021/02/15,18:00,25.3,0.0,90,325,1.5
2021/02/15,19:00,24.0,0.0,99,209,1.2
2021/02/15,20:00,23.5,0.0,100,153,0.4
2021/02/15,21:00,23.4,0.0,100,165,0.2
2021/02/15,22:00,23.2,0.0,100,254,1.0
2021/02/15,23:00,23.3,0.0,100,86,1.0
2021/02/16,00:00,23.4,1.5,100,260,2.0
2021/02/16,01:00,23.2,3.0,100,342,3.1
2021/02/16,02:00,22.5,10.2,100,295,5.2
2021/02/16,03:00,22.3,6.3,100,340,1.5
2021/02/16,04:00,21.8,0.6,100,298,2.0
2021/02/16,05:00,21.8,0.3,100,345,0.0
2021/02/16,06:00,21.9,0.0,100,355,1.7
2021/02/16,07:00,22.3,0.0,100,96,0.2
2021/02/16,08:00,22.5,0.0,100,316,0.0
2021/02/16,09:00,23.4,0.0,99,296,1.1
2021/02/16,10:00,25.0,0.0,89,290,2.6
2021/02/16,11:00,26.1,0.0,87,318,2.7
2021/02/16,12:00,26.2,0.0,84,337,3.2
2021/02/16,13:00,27.3,0.0,78,5,3.5
2021/02/16,14:00,27.6,0.0,77,358,4.2
2021/02/16,15:00,27.9,0.0,75,330,2.5
2021/02/16,16:00,27.4,0.0,79,357,2.5
2021/02/16,17:00,29.4,0.0,73,338,2.2
2021/02/16,18:00,26.5,0.0,85,324,1.5
2021/02/16,19:00,25.4,0.0,93,34,0.3
2021/02/16,20:00,24.0,1.2,96,344,6.5
2021/02/16,21:00,23.4,0.9,97,339,2.6
2021/02/16,22:00,23.1,0.0,99,354,1.3
2021/02/16,23:00,22.9,0.0,100,288,0.0
2021/02/17,00:00,22.8,0.0,100,10,1.7
2021/02/17,01:00,22.5,0.0,100,7,1.4
2021/02/17,02:00,22.2,0.0,100,14,0.7
2021/02/17,03:00,22.2,0.0,100,358,1.3
2021/02/17,04:00,22.0,0.0,100,268,0.0
2021/02/17,05:00,22.1,0.0,100,234,0.8
2021/02/17,06:00,22.1,0.0,100,270,1.0
2021/02/17,07:00,22.8,0.0,100,319,1.1
2021/02/17,08:00,24.8,0.0,88,297,3.9
2021/02/17,09:00,27.3,0.0,77,294,4.5
2021/02/17,10:00,29.3,0.0,68,307,4.1
2021/02/17,11:00,30.6,0.0,67,295,5.1
2021/02/17,12:00,29.9,0.0,70,314,6.2
2021/02/17,13:00,30.6,0.0,72,299,5.0
2021/02/17,14:00,31.3,0.0,68,306,5.2
2021/02/17,15:00,29.1,0.0,80,267,5.2
2021/02/17,16:00,30.9,0.0,71,350,2.8
2021/02/17,17:00,31.4,0.0,69,355,1.3
2021/02/17,18:00,26.1,0.3,86,355,2.1
2021/02/17,19:00,25.6,0.0,87,324,1.0
2021/02/17,20:00,24.9,0.0,97,50,1.2
2021/02/17,21:00,24.5,0.0,100,102,1.6
2021/02/17,22:00,24.3,0.0,100,65,0.8
2021/02/17,23:00,23.6,0.0,100,200,0.0
2021/02/18,00:00,23.4,0.0,100,337,0.0
2021/02/18,01:00,23.6,0.0,100,129,1.2
2021/02/18,02:00,23.8,0.0,100,77,1.6
2021/02/18,03:00,24.0,0.0,100,47,1.2
2021/02/18,04:00,24.3,0.0,98,20,3.1
2021/02/18,05:00,24.2,0.0,95,17,3.7
2021/02/18,06:00,23.8,0.0,98,56,2.3
2021/02/18,07:00,24.5,0.0,94,1,1.1
2021/02/18,08:00,26.1,0.0,87,346,2.5
2021/02/18,09:00,26.8,0.0,83,347,3.1
2021/02/18,10:00,28.9,0.0,78,105,0.7
2021/02/18,11:00,28.4,0.0,77,324,4.3
2021/02/18,12:00,28.5,0.0,77,291,3.9
2021/02/18,13:00,29.9,0.0,73,253,4.5
2021/02/18,14:00,31.9,0.0,63,288,2.3
2021/02/18,15:00,32.5,0.0,64,231,2.7
2021/02/18,16:00,29.8,0.0,72,250,2.8
2021/02/18,17:00,22.2,27.0,100,214,6.7
2021/02/18,18:00,22.5,0.0,100,332,1.1
2021/02/18,19:00,22.7,0.3,100,73,1.5
2021/02/18,20:00,22.7,0.0,100,50,1.5
2021/02/18,21:00,22.7,0.3,100,93,1.5
2021/02/18,22:00,22.9,0.0,100,222,1.1
2021/02/18,23:00,22.9,0.3,100,235,1.1
2021/02/19,00:00,22.8,0.3,100,306,1.1
2021/02/19,01:00,22.8,0.0,100,278,1.5
2021/02/19,02:00,22.8,0.0,100,337,0.3
2021/02/19,03:00,22.7,0.0,100,358,1.5
2021/02/19,04:00,22.5,0.3,100,332,0.4
2021/02/19,05:00,22.5,0.0,100,335,0.2
2021/02/19,06:00,22.5,0.0,100,322,0.7
2021/02/19,07:00,23.0,0.0,100,290,1.1
2021/02/19,08:00,23.8,0.0,94,278,2.3
2021/02/19,09:00,26.8,0.0,82,264,4.1
2021/02/19,10:00,28.0,0.0,78,276,3.9
2021/02/19,11:00,29.2,0.0,73,274,4.1
2021/02/19,12:00,29.1,0.0,74,325,2.6
2021/02/19,13:00,28.7,0.6,85,329,1.8
2021/02/19,14:00,29.0,0.0,77,359,6.3
2021/02/19,15:00,28.5,0.0,80,358,4.4
2021/02/19,16:00,26.9,0.0,88,247,3.5
2021/02/19,17:00,26.2,0.0,97,273,2.8
2021/02/19,18:00,24.9,0.0,96,234,0.9
2021/02/19,19:00,24.3,0.0,100,299,0.1
2021/02/19,20:00,24.1,0.0,100,56,0.5
2021/02/19,21:00,23.9,0.0,100,61,0.0
2021/02/19,22:00,23.6,0.0,100,65,1.0
2021/02/19,23:00,23.4,0.0,100,28,0.0
2021/02/20,00:00,23.3,0.0,100,21,0.7
2021/02/20,01:00,23.4,0.0,100,61,0.0
2021/02/20,02:00,23.4,0.0,100,69,0.2
2021/02/20,03:00,23.4,0.0,100,103,0.2
2021/02/20,04:00,23.4,0.0,100,27,0.6
2021/02/20,05:00,23.4,0.0,100,307,0.0
2021/02/20,06:00,23.6,0.0,100,24,2.1
2021/02/20,07:00,24.2,0.0,99,352,0.6
2021/02/20,08:00,25.3,0.0,94,345,1.5
2021/02/20,09:00,26.4,0.0,91,285,1.9
2021/02/20,10:00,28.3,0.0,85,231,2.8
2021/02/20,11:00,30.1,0.0,73,298,5.0
2021/02/20,12:00,30.8,0.0,72,294,3.4
2021/02/20,13:00,32.2,0.0,66,312,4.0
2021/02/20,14:00,30.5,0.0,74,224,3.2
2021/02/20,15:00,30.7,0.0,73,94,1.7
2021/02/20,16:00,30.7,0.0,70,289,1.9
2021/02/20,17:00,31.0,0.0,70,343,2.0
2021/02/20,18:00,28.2,0.0,88,1,1.1
2021/02/20,19:00,26.4,0.0,98,163,0.4
2021/02/20,20:00,26.2,0.0,95,285,3.1
2021/02/20,21:00,25.7,0.0,91,354,3.0
2021/02/20,22:00,23.5,4.2,100,215,1.1
2021/02/20,23:00,23.3,10.5,100,32,3.5
2021/02/21,00:00,23.4,2.4,100,161,0.7
2021/02/21,01:00,23.4,0.3,100,335,0.2
2021/02/21,02:00,23.4,0.0,100,76,1.8
2021/02/21,03:00,23.4,0.6,100,90,1.7
2021/02/21,04:00,23.3,0.9,100,69,2.2
2021/02/21,05:00,23.3,0.6,100,140,0.8
2021/02/21,06:00,23.4,0.3,100,98,2.6
2021/02/21,07:00,23.9,0.0,100,170,0.2
2021/02/21,08:00,24.5,0.3,100,170,0.8
2021/02/21,09:00,24.9,0.0,97,254,1.8
2021/02/21,10:00,25.0,0.0,94,301,3.8
2021/02/21,11:00,26.8,0.0,87,271,5.0
2021/02/21,12:00,25.8,0.0,90,260,5.6
2021/02/21,13:00,27.1,0.0,81,268,8.9
2021/02/21,14:00,26.4,0.0,85,254,6.3
2021/02/21,15:00,25.6,0.3,90,255,2.3
2021/02/21,16:00,24.9,0.3,100,96,1.2
2021/02/21,17:00,24.4,2.1,100,186,1.6
2021/02/21,18:00,24.0,0.0,100,81,1.0
2021/02/21,19:00,23.7,0.0,100,112,0.9
2021/02/21,20:00,23.4,0.0,100,174,1.3
2021/02/21,21:00,23.4,0.0,100,328,0.0
2021/02/21,22:00,23.4,0.0,100,324,1.0
2021/02/21,23:00,23.4,0.0,100,251,0.3
2021/02/22,00:00,23.3,0.0,100,43,0.0
2021/02/22,01:00,23.4,0.3,100,333,1.0
2021/02/22,02:00,23.4,0.0,100,63,0.5
2021/02/22,03:00,23.5,0.0,100,309,0.6
2021/02/22,04:00,23.5,0.0,100,297,0.0
2021/02/22,05:00,23.5,0.0,100,354,1.6
2021/02/22,06:00,23.4,0.0,100,328,0.8
2021/02/22,07:00,23.7,0.0,98,298,2.2
2021/02/22,08:00,24.6,0.0,93,2,2.2
2021/02/22,09:00,26.2,0.0,87,345,1.3
2021/02/22,10:00,27.6,0.0,80,4,1.9
2021/02/22,11:00,27.5,0.0,83,43,1.1
2021/02/22,12:00,28.1,0.0,77,29,2.7
2021/02/22,13:00,29.1,0.0,77,342,1.2
2021/02/22,14:00,31.1,0.0,63,229,2.5
2021/02/22,15:00,32.1,0.0,65,5,2.3
2021/02/22,16:00,31.4,0.0,65,86,1.7
2021/02/22,17:00,30.6,0.0,69,323,2.2
2021/02/22,18:00,28.1,0.0,81,344,1.3
2021/02/22,19:00,25.7,0.0,96,246,0.5
2021/02/22,20:00,24.9,0.0,99,328,1.0
2021/02/22,21:00,24.2,0.0,100,221,0.8
2021/02/22,22:00,23.7,0.0,100,189,0.5
2021/02/22,23:00,23.3,S/D,100,S/D,0.8
2021/02/23,00:00,23.2,0.0,100,141,0.1
2021/02/23,01:00,23.0,0.0,100,59,0.0
2021/02/23,02:00,22.7,0.0,100,37,0.0
2021/02/23,03:00,22.3,0.0,100,229,0.1
2021/02/23,04:00,22.3,0.0,100,93,0.0
2021/02/23,05:00,22.4,0.0,100,128,0.7
2021/02/23,06:00,22.2,0.0,100,190,0.0
