Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/12/04,22:00,23.8,0.0,100,34,0.9
2020/12/04,23:00,23.6,0.0,100,199,0.4
2020/12/05,00:00,23.5,0.0,100,214,1.9
2020/12/05,01:00,23.5,0.0,100,92,0.0
2020/12/05,02:00,23.2,0.0,100,264,1.3
2020/12/05,03:00,23.2,0.0,100,266,1.5
2020/12/05,04:00,23.1,0.0,100,165,0.0
2020/12/05,05:00,23.1,0.0,100,175,1.7
2020/12/05,06:00,23.3,0.0,100,236,0.3
2020/12/05,07:00,25.2,0.0,96,65,1.3
2020/12/05,08:00,27.3,0.0,87,185,0.9
2020/12/05,09:00,28.8,0.0,78,34,1.9
2020/12/05,10:00,29.2,0.0,76,84,2.1
2020/12/05,11:00,30.2,0.0,74,337,2.4
2020/12/05,12:00,32.2,0.0,62,35,2.9
2020/12/05,13:00,33.3,0.0,59,57,2.1
2020/12/05,14:00,34.4,0.0,53,22,2.7
2020/12/05,15:00,33.2,0.0,57,42,2.8
2020/12/05,16:00,33.2,0.0,59,55,1.7
2020/12/05,17:00,25.3,0.0,84,317,5.5
2020/12/05,18:00,23.9,6.0,98,329,5.8
2020/12/05,19:00,23.1,9.9,100,276,6.0
2020/12/05,20:00,22.8,8.1,100,268,2.6
2020/12/05,21:00,22.8,3.9,100,254,2.1
2020/12/05,22:00,22.8,7.5,100,251,2.7
2020/12/05,23:00,22.6,3.3,100,257,3.7
2020/12/06,00:00,22.5,0.3,100,239,2.9
2020/12/06,01:00,22.5,0.0,100,220,0.4
2020/12/06,02:00,22.4,0.0,100,243,0.4
2020/12/06,03:00,22.5,0.0,100,146,0.6
2020/12/06,04:00,22.5,0.0,100,101,1.8
2020/12/06,05:00,22.5,0.0,100,84,1.9
2020/12/06,06:00,22.6,0.0,100,82,0.8
2020/12/06,07:00,23.1,0.0,100,122,0.3
2020/12/06,08:00,23.5,0.6,100,141,1.7
2020/12/06,09:00,23.5,0.0,100,135,1.4
2020/12/06,10:00,23.8,0.3,100,163,2.5
2020/12/06,11:00,24.2,0.6,99,169,1.8
2020/12/06,12:00,24.9,0.9,98,178,1.9
2020/12/06,13:00,25.3,0.3,94,163,1.9
2020/12/06,14:00,25.5,0.0,92,147,2.2
2020/12/06,15:00,25.5,0.3,91,102,2.4
2020/12/06,16:00,25.6,0.3,93,91,1.5
2020/12/06,17:00,25.4,0.0,91,114,1.3
2020/12/06,18:00,24.3,0.0,96,165,0.0
2020/12/06,19:00,23.5,0.0,100,184,1.4
2020/12/06,20:00,23.0,0.0,99,175,2.8
2020/12/06,21:00,22.7,0.0,97,177,4.6
2020/12/06,22:00,22.6,0.0,97,187,1.9
2020/12/06,23:00,22.6,0.0,96,144,1.5
2020/12/07,00:00,22.5,0.0,96,172,1.5
2020/12/07,01:00,22.4,0.0,97,187,0.9
2020/12/07,02:00,22.4,0.0,97,165,1.7
2020/12/07,03:00,22.4,0.0,97,162,1.4
2020/12/07,04:00,22.4,0.0,98,158,0.4
2020/12/07,05:00,22.3,0.0,97,117,0.6
2020/12/07,06:00,22.4,0.0,97,106,1.8
2020/12/07,07:00,22.9,0.0,96,167,1.0
2020/12/07,08:00,23.7,0.0,93,140,1.3
2020/12/07,09:00,25.8,0.0,81,167,2.7
2020/12/07,10:00,27.1,0.0,75,175,2.3
2020/12/07,11:00,28.0,0.0,76,186,2.4
2020/12/07,12:00,29.3,0.0,70,157,2.7
2020/12/07,13:00,30.6,0.0,67,98,1.9
2020/12/07,14:00,31.0,0.0,66,98,3.9
2020/12/07,15:00,29.4,0.0,73,94,2.9
2020/12/07,16:00,31.5,0.0,61,71,2.6
2020/12/07,17:00,32.6,0.0,60,203,1.1
2020/12/07,18:00,28.1,0.0,79,203,1.2
2020/12/07,19:00,26.1,0.0,92,280,0.1
2020/12/07,20:00,24.9,0.0,97,222,1.4
2020/12/07,21:00,24.2,0.0,99,249,0.1
2020/12/07,22:00,23.8,0.0,100,230,0.0
2020/12/07,23:00,23.2,0.0,100,268,0.0
2020/12/08,00:00,22.8,0.0,100,325,0.3
2020/12/08,01:00,22.5,0.0,100,242,0.4
2020/12/08,02:00,22.4,0.0,100,216,0.0
2020/12/08,03:00,22.2,0.0,100,231,0.3
2020/12/08,04:00,21.9,0.0,100,259,0.0
2020/12/08,05:00,21.7,0.0,100,234,0.0
2020/12/08,06:00,22.3,0.0,100,279,0.6
2020/12/08,07:00,23.7,0.0,100,250,1.5
2020/12/08,08:00,28.4,0.0,79,236,1.8
2020/12/08,09:00,30.6,0.0,70,327,2.2
2020/12/08,10:00,32.9,0.0,62,330,1.7
2020/12/08,11:00,31.6,0.0,62,350,2.7
2020/12/08,12:00,33.8,0.0,56,11,3.3
2020/12/08,13:00,35.0,0.0,51,260,2.0
2020/12/08,14:00,34.9,0.0,53,338,3.5
2020/12/08,15:00,34.9,0.0,51,240,3.3
2020/12/08,16:00,34.7,0.0,51,272,2.8
2020/12/08,17:00,34.0,0.0,52,337,2.6
2020/12/08,18:00,30.1,0.0,74,276,0.0
2020/12/08,19:00,27.2,0.0,89,209,0.4
2020/12/08,20:00,26.3,0.0,91,106,0.7
2020/12/08,21:00,25.6,0.0,94,241,1.3
2020/12/08,22:00,25.6,0.0,94,234,0.8
2020/12/08,23:00,25.7,0.0,90,340,1.4
2020/12/09,00:00,24.6,0.0,95,272,1.6
2020/12/09,01:00,24.1,0.0,97,192,0.2
2020/12/09,02:00,23.6,0.0,99,66,1.3
2020/12/09,03:00,23.0,0.0,100,223,0.8
2020/12/09,04:00,22.8,0.0,100,78,0.0
2020/12/09,05:00,22.4,0.0,100,182,1.4
2020/12/09,06:00,23.7,0.0,99,201,1.2
2020/12/09,07:00,25.9,0.0,88,262,1.0
2020/12/09,08:00,28.3,0.0,79,319,4.1
2020/12/09,09:00,29.6,0.0,75,282,6.6
2020/12/09,10:00,30.9,0.0,67,322,5.8
2020/12/09,11:00,31.1,0.0,67,304,5.0
2020/12/09,12:00,32.6,0.0,60,257,3.7
2020/12/09,13:00,29.8,0.0,76,284,5.7
2020/12/09,14:00,33.8,0.0,60,323,1.9
2020/12/09,15:00,33.2,0.0,60,280,5.1
2020/12/09,16:00,33.4,0.0,58,276,5.8
2020/12/09,17:00,30.3,0.0,69,259,4.6
2020/12/09,18:00,27.9,0.0,73,255,0.8
2020/12/09,19:00,26.6,0.0,85,51,2.3
2020/12/09,20:00,25.9,0.0,90,80,1.0
2020/12/09,21:00,25.6,0.0,92,111,0.9
2020/12/09,22:00,25.1,0.0,93,70,0.5
2020/12/09,23:00,24.5,0.0,96,132,0.3
2020/12/10,00:00,23.9,0.0,97,98,0.7
2020/12/10,01:00,23.6,0.0,98,180,0.6
2020/12/10,02:00,23.9,0.0,98,120,0.1
2020/12/10,03:00,23.6,0.0,98,77,0.9
2020/12/10,04:00,23.4,0.0,98,255,0.6
2020/12/10,05:00,23.1,0.0,99,96,0.6
2020/12/10,06:00,23.7,0.0,99,187,1.1
2020/12/10,07:00,25.7,0.0,91,203,1.3
2020/12/10,08:00,27.7,0.0,82,211,1.1
2020/12/10,09:00,27.6,0.0,86,174,2.9
2020/12/10,10:00,27.8,0.0,86,188,5.1
2020/12/10,11:00,29.5,0.0,77,191,5.0
2020/12/10,12:00,27.1,0.0,80,201,8.9
2020/12/10,13:00,25.2,0.0,84,179,8.2
2020/12/10,14:00,28.0,0.0,74,191,3.9
2020/12/10,15:00,28.3,0.0,75,165,2.6
2020/12/10,16:00,26.9,0.0,80,168,2.3
2020/12/10,17:00,25.9,0.0,84,188,2.5
2020/12/10,18:00,24.4,0.0,91,188,1.3
2020/12/10,19:00,23.4,0.0,95,196,0.5
2020/12/10,20:00,23.4,0.0,96,294,1.8
2020/12/10,21:00,22.8,0.0,98,203,1.4
2020/12/10,22:00,22.4,0.0,99,275,1.7
2020/12/10,23:00,22.9,0.0,99,72,0.5
2020/12/11,00:00,23.1,0.0,99,46,1.7
2020/12/11,01:00,23.0,0.0,99,309,1.0
2020/12/11,02:00,22.8,0.0,99,349,2.3
2020/12/11,03:00,22.9,0.0,99,342,2.2
2020/12/11,04:00,22.9,0.0,98,3,1.9
2020/12/11,05:00,22.9,0.0,98,3,2.0
2020/12/11,06:00,23.1,0.0,99,67,0.4
2020/12/11,07:00,23.9,0.0,94,107,0.2
2020/12/11,08:00,24.6,0.0,94,287,1.4
2020/12/11,09:00,26.3,0.0,87,319,2.4
2020/12/11,10:00,28.0,0.0,81,272,4.4
2020/12/11,11:00,26.6,0.9,85,327,5.0
2020/12/11,12:00,28.8,0.3,75,348,4.3
2020/12/11,13:00,30.0,0.0,72,337,4.7
2020/12/11,14:00,30.7,0.0,68,305,5.1
2020/12/11,15:00,29.8,0.0,72,309,4.1
2020/12/11,16:00,30.1,0.0,69,351,2.9
2020/12/11,17:00,24.8,4.5,99,49,2.6
2020/12/11,18:00,24.4,0.0,99,113,0.8
2020/12/11,19:00,24.0,0.0,100,41,1.1
2020/12/11,20:00,24.0,0.3,100,80,0.8
2020/12/11,21:00,23.7,0.0,100,58,0.7
2020/12/11,22:00,23.9,0.0,100,203,0.8
2020/12/11,23:00,24.1,0.0,100,198,1.6
2020/12/12,00:00,24.1,0.0,100,43,0.8
2020/12/12,01:00,24.1,0.0,100,149,1.5
2020/12/12,02:00,24.0,0.0,100,29,0.6
2020/12/12,03:00,24.0,0.0,100,150,1.1
2020/12/12,04:00,23.8,0.0,100,238,0.1
2020/12/12,05:00,23.9,0.0,100,161,0.5
2020/12/12,06:00,24.3,0.0,100,282,0.2
2020/12/12,07:00,25.7,0.0,94,332,2.5
2020/12/12,08:00,27.0,0.0,83,335,4.2
2020/12/12,09:00,26.9,0.0,85,314,5.9
2020/12/12,10:00,25.8,2.1,92,337,7.1
2020/12/12,11:00,27.1,0.0,82,309,6.9
2020/12/12,12:00,28.7,0.0,75,325,5.8
2020/12/12,13:00,29.7,0.0,73,340,6.3
2020/12/12,14:00,30.6,0.0,67,328,6.8
2020/12/12,15:00,30.5,0.0,66,332,7.4
2020/12/12,16:00,30.1,0.0,69,348,5.2
2020/12/12,17:00,29.7,0.0,70,352,4.2
2020/12/12,18:00,27.9,0.0,77,14,2.6
2020/12/12,19:00,25.8,0.0,90,13,1.4
2020/12/12,20:00,25.9,0.0,87,21,4.1
2020/12/12,21:00,25.2,0.0,90,43,3.1
2020/12/12,22:00,24.2,0.0,95,29,1.0
2020/12/12,23:00,23.7,0.0,97,60,0.5
2020/12/13,00:00,23.9,0.0,97,344,2.5
2020/12/13,01:00,23.6,0.0,98,352,1.7
2020/12/13,02:00,23.8,0.0,96,350,3.1
2020/12/13,03:00,23.6,0.0,95,344,2.9
2020/12/13,04:00,23.6,0.0,95,340,2.9
2020/12/13,05:00,23.9,0.0,94,359,3.6
2020/12/13,06:00,24.6,0.0,92,329,2.4
2020/12/13,07:00,26.8,0.0,84,332,4.5
2020/12/13,08:00,29.1,0.0,74,328,4.8
2020/12/13,09:00,30.5,0.0,69,304,5.8
2020/12/13,10:00,31.8,0.0,59,327,6.6
2020/12/13,11:00,31.6,0.0,64,336,4.8
2020/12/13,12:00,33.0,0.0,56,329,8.0
2020/12/13,13:00,33.5,0.0,53,358,7.4
2020/12/13,14:00,33.6,0.0,52,353,7.4
2020/12/13,15:00,32.4,0.0,56,2,6.6
2020/12/13,16:00,29.2,0.0,76,256,6.9
2020/12/13,17:00,27.6,0.0,83,274,5.7
2020/12/13,18:00,27.0,0.0,87,282,2.5
2020/12/13,19:00,26.5,0.0,87,350,2.6
2020/12/13,20:00,25.0,0.0,85,243,0.9
2020/12/13,21:00,23.8,0.0,93,260,0.9
2020/12/13,22:00,23.4,0.0,96,207,2.2
2020/12/13,23:00,23.1,0.0,98,110,0.2
2020/12/14,00:00,22.7,0.0,99,248,0.6
2020/12/14,01:00,22.6,0.0,100,56,0.1
2020/12/14,02:00,22.6,0.0,100,250,0.2
2020/12/14,03:00,22.4,0.0,100,81,0.3
2020/12/14,04:00,22.8,0.0,100,241,0.4
2020/12/14,05:00,23.1,0.0,99,73,0.9
2020/12/14,06:00,23.9,0.0,99,234,0.2
2020/12/14,07:00,26.6,0.0,86,324,3.1
2020/12/14,08:00,29.1,0.0,77,298,4.1
2020/12/14,09:00,29.1,0.0,77,296,5.9
2020/12/14,10:00,30.0,0.0,75,322,4.6
2020/12/14,11:00,30.9,0.0,70,322,6.5
2020/12/14,12:00,29.6,0.0,70,274,8.9
2020/12/14,13:00,28.0,3.0,89,285,2.0
2020/12/14,14:00,31.0,0.0,70,359,2.3
2020/12/14,15:00,31.5,0.0,68,311,3.7
2020/12/14,16:00,24.8,3.0,93,338,3.0
2020/12/14,17:00,25.4,0.3,97,134,1.8
2020/12/14,18:00,25.1,0.0,98,64,0.7
2020/12/14,19:00,24.7,0.0,99,19,1.1
2020/12/14,20:00,24.3,0.0,100,122,1.1
2020/12/14,21:00,24.4,0.0,100,341,0.2
2020/12/14,22:00,24.1,0.0,100,70,0.9
2020/12/14,23:00,24.0,0.0,100,287,0.6
2020/12/15,00:00,23.9,0.0,100,77,1.2
2020/12/15,01:00,23.6,0.0,100,193,0.2
2020/12/15,02:00,23.5,0.0,100,138,0.3
2020/12/15,03:00,23.8,0.0,100,60,1.0
2020/12/15,04:00,23.7,0.0,100,109,0.7
2020/12/15,05:00,23.7,0.0,100,81,1.1
2020/12/15,06:00,23.9,0.0,100,207,1.0
2020/12/15,07:00,24.7,0.0,99,296,1.5
2020/12/15,08:00,26.0,0.0,92,331,2.7
2020/12/15,09:00,28.3,0.0,78,348,4.9
2020/12/15,10:00,29.2,0.0,74,318,4.5
2020/12/15,11:00,29.1,0.0,74,359,5.3
2020/12/15,12:00,29.0,0.0,78,321,3.6
2020/12/15,13:00,29.4,0.0,76,269,4.0
2020/12/15,14:00,30.1,0.0,74,254,3.3
2020/12/15,15:00,29.9,0.0,75,321,1.9
2020/12/15,16:00,29.6,0.0,73,326,2.2
2020/12/15,17:00,29.0,0.0,75,321,1.7
2020/12/15,18:00,26.9,0.0,87,258,0.9
2020/12/15,19:00,25.9,0.0,95,355,0.7
2020/12/15,20:00,24.8,0.0,98,218,0.0
2020/12/15,21:00,24.7,0.0,98,164,0.5
2020/12/15,22:00,24.3,0.0,99,266,1.1
2020/12/15,23:00,24.5,0.0,99,108,0.1
2020/12/16,00:00,24.4,0.0,99,235,0.9
2020/12/16,01:00,24.3,0.0,100,210,0.5
2020/12/16,02:00,24.2,0.0,100,206,0.8
2020/12/16,03:00,24.4,0.0,99,108,1.4
2020/12/16,04:00,24.2,0.0,99,214,0.3
2020/12/16,05:00,23.9,0.0,98,71,0.9
2020/12/16,06:00,23.9,0.0,98,105,2.0
2020/12/16,07:00,23.9,0.6,100,88,3.0
2020/12/16,08:00,23.9,2.1,100,73,2.9
2020/12/16,09:00,23.3,3.6,100,54,7.1
2020/12/16,10:00,23.1,3.0,100,28,2.4
2020/12/16,11:00,23.4,3.0,100,292,3.3
2020/12/16,12:00,24.9,0.6,95,309,2.0
2020/12/16,13:00,27.2,0.0,79,4,4.8
2020/12/16,14:00,28.0,0.0,79,8,4.6
2020/12/16,15:00,29.3,0.0,75,273,3.5
2020/12/16,16:00,26.8,0.0,84,264,8.5
2020/12/16,17:00,27.7,0.0,79,271,4.6
2020/12/16,18:00,25.1,0.0,91,258,1.1
2020/12/16,19:00,24.0,0.0,98,222,0.4
2020/12/16,20:00,23.2,0.0,99,220,1.2
2020/12/16,21:00,22.6,0.0,100,277,0.5
2020/12/16,22:00,22.4,0.0,100,309,0.7
2020/12/16,23:00,22.1,0.0,100,192,0.6
2020/12/17,00:00,22.0,0.0,100,38,0.3
2020/12/17,01:00,22.1,0.0,100,172,0.0
2020/12/17,02:00,22.1,0.0,100,119,0.6
2020/12/17,03:00,21.7,0.0,100,320,0.8
2020/12/17,04:00,21.5,0.0,100,41,1.0
2020/12/17,05:00,21.4,0.0,100,277,0.6
2020/12/17,06:00,22.1,0.0,100,213,0.2
2020/12/17,07:00,23.0,0.0,100,174,0.2
2020/12/17,08:00,25.2,0.0,94,269,1.1
2020/12/17,09:00,29.9,0.0,74,298,1.2
2020/12/17,10:00,30.8,0.0,68,114,1.8
2020/12/17,11:00,31.9,0.0,60,4,2.4
2020/12/17,12:00,34.6,0.0,53,71,2.2
2020/12/17,13:00,33.0,0.0,58,275,2.5
2020/12/17,14:00,34.3,0.0,54,239,3.1
2020/12/17,15:00,34.2,0.0,54,304,3.0
2020/12/17,16:00,34.1,0.0,52,322,3.7
2020/12/17,17:00,32.6,0.0,55,302,3.6
2020/12/17,18:00,30.1,0.0,64,315,2.3
2020/12/17,19:00,26.4,0.0,89,265,0.4
2020/12/17,20:00,25.2,0.0,94,336,0.0
2020/12/17,21:00,24.2,0.0,97,246,0.1
2020/12/17,22:00,23.9,0.0,99,150,0.5
2020/12/17,23:00,23.5,0.0,100,307,0.0
2020/12/18,00:00,23.1,0.0,100,161,0.6
2020/12/18,01:00,23.0,0.0,100,148,0.8
2020/12/18,02:00,22.8,0.0,99,231,0.6
2020/12/18,03:00,22.5,0.0,100,219,0.0
2020/12/18,04:00,22.5,0.0,100,301,0.0
2020/12/18,05:00,22.0,0.0,100,229,0.4
2020/12/18,06:00,23.7,0.0,100,3,0.3
2020/12/18,07:00,26.4,0.0,88,263,2.2
2020/12/18,08:00,29.1,0.0,76,281,3.0
2020/12/18,09:00,30.4,0.0,68,298,3.9
2020/12/18,10:00,32.5,0.0,59,318,3.3
2020/12/18,11:00,33.4,0.0,60,332,3.6
2020/12/18,12:00,32.3,0.0,64,345,5.1
2020/12/18,13:00,29.5,0.0,72,334,6.2
2020/12/18,14:00,31.9,0.0,65,3,5.6
2020/12/18,15:00,26.3,0.0,85,33,7.3
2020/12/18,16:00,27.6,0.0,81,12,5.1
2020/12/18,17:00,26.9,0.0,84,40,3.5
2020/12/18,18:00,26.0,0.0,89,65,1.6
2020/12/18,19:00,24.9,0.0,96,100,0.8
2020/12/18,20:00,24.4,0.0,98,72,0.8
2020/12/18,21:00,24.0,0.0,99,55,1.4
2020/12/18,22:00,23.7,0.0,99,123,0.8
2020/12/18,23:00,23.6,0.0,99,96,0.8
2020/12/19,00:00,23.5,0.0,100,338,1.4
2020/12/19,01:00,23.3,0.0,99,33,0.6
2020/12/19,02:00,22.8,0.0,99,80,0.0
2020/12/19,03:00,22.2,0.0,100,290,0.0
2020/12/19,04:00,22.3,0.0,100,196,0.2
2020/12/19,05:00,22.7,0.0,100,343,1.1
2020/12/19,06:00,23.5,0.0,97,319,1.7
2020/12/19,07:00,24.7,0.0,90,306,3.5
2020/12/19,08:00,25.7,0.0,84,324,4.1
2020/12/19,09:00,27.2,0.0,77,325,5.2
2020/12/19,10:00,30.4,0.0,67,325,6.4
2020/12/19,11:00,30.8,0.0,65,317,6.3
2020/12/19,12:00,32.0,0.0,58,338,5.7
2020/12/19,13:00,31.9,0.0,59,335,5.4
2020/12/19,14:00,32.6,0.0,56,331,4.3
2020/12/19,15:00,32.2,0.0,56,303,6.6
2020/12/19,16:00,31.4,0.0,62,340,4.3
2020/12/19,17:00,31.7,0.0,62,347,3.8
2020/12/19,18:00,29.6,0.0,70,353,2.2
2020/12/19,19:00,26.9,0.0,84,81,0.3
2020/12/19,20:00,25.3,0.0,94,212,0.0
2020/12/19,21:00,24.5,0.0,96,180,0.1
2020/12/19,22:00,24.0,0.0,99,208,0.2
2020/12/19,23:00,23.5,0.0,99,188,0.0
2020/12/20,00:00,23.1,0.0,99,282,0.1
2020/12/20,01:00,23.1,0.0,100,132,0.0
2020/12/20,02:00,22.8,0.0,100,99,0.7
2020/12/20,03:00,22.5,0.0,100,133,0.0
2020/12/20,04:00,22.3,0.0,100,19,0.0
2020/12/20,05:00,22.0,0.0,100,171,0.2
2020/12/20,06:00,23.2,0.0,100,175,0.0
2020/12/20,07:00,26.7,0.0,84,1,3.4
2020/12/20,08:00,30.1,0.0,73,333,3.0
2020/12/20,09:00,31.4,0.0,65,341,6.4
2020/12/20,10:00,32.6,0.0,62,337,5.6
2020/12/20,11:00,32.2,0.0,65,302,4.1
2020/12/20,12:00,33.4,0.0,55,317,8.1
2020/12/20,13:00,32.9,0.0,58,317,6.6
2020/12/20,14:00,34.1,0.0,58,305,3.5
2020/12/20,15:00,30.6,0.0,70,265,7.4
2020/12/20,16:00,30.3,0.0,73,57,2.5
2020/12/20,17:00,31.0,0.0,68,46,4.2
2020/12/20,18:00,28.0,0.0,84,71,2.6
2020/12/20,19:00,26.6,0.0,91,119,1.2
2020/12/20,20:00,26.4,0.0,92,40,1.3
2020/12/20,21:00,25.4,0.0,96,112,0.8
2020/12/20,22:00,24.9,0.0,96,174,0.7
2020/12/20,23:00,24.7,0.0,98,26,0.8
2020/12/21,00:00,24.3,0.0,99,203,1.5
2020/12/21,01:00,24.5,0.0,98,190,2.6
2020/12/21,02:00,24.6,0.0,98,55,2.7
2020/12/21,03:00,24.2,2.1,99,290,0.9
2020/12/21,04:00,23.4,1.8,97,292,7.0
2020/12/21,05:00,22.3,8.1,100,326,0.4
2020/12/21,06:00,23.3,0.0,100,191,2.1
2020/12/21,07:00,23.4,0.0,100,314,1.2
2020/12/21,08:00,27.7,0.0,83,4,1.6
2020/12/21,09:00,31.7,0.0,69,336,1.6
2020/12/21,10:00,32.2,0.0,64,323,5.4
2020/12/21,11:00,33.1,0.0,66,303,4.2
2020/12/21,12:00,31.9,0.0,69,318,3.6
2020/12/21,13:00,33.4,0.0,62,256,3.5
2020/12/21,14:00,32.4,0.0,72,65,2.7
2020/12/21,15:00,23.3,18.0,100,157,3.3
2020/12/21,16:00,24.0,6.3,100,86,1.9
2020/12/21,17:00,24.2,0.0,100,82,1.8
2020/12/21,18:00,24.2,0.0,100,122,0.7
2020/12/21,19:00,24.2,0.0,100,81,2.6
2020/12/21,20:00,24.2,0.0,100,94,1.9
2020/12/21,21:00,24.3,0.0,100,305,2.2
