Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2021/03/04,23:00,23.8,0.0,100,145,0.1
2021/03/05,00:00,23.8,0.0,100,77,0.0
2021/03/05,01:00,23.4,0.0,100,95,1.7
2021/03/05,02:00,23.3,0.0,100,140,0.3
2021/03/05,03:00,23.4,0.0,100,140,1.4
2021/03/05,04:00,23.4,0.0,100,266,0.4
2021/03/05,05:00,23.5,0.0,100,264,1.4
2021/03/05,06:00,23.6,0.3,100,91,0.4
2021/03/05,07:00,23.8,0.0,100,311,0.9
2021/03/05,08:00,24.4,0.0,100,275,1.7
2021/03/05,09:00,25.6,0.0,90,323,3.0
2021/03/05,10:00,28.4,0.0,76,324,5.6
2021/03/05,11:00,30.2,0.0,72,333,4.5
2021/03/05,12:00,30.0,0.0,68,327,5.6
2021/03/05,13:00,27.9,0.0,78,331,4.7
2021/03/05,14:00,29.7,0.0,72,329,5.3
2021/03/05,15:00,29.0,0.0,73,346,3.2
2021/03/05,16:00,28.2,0.0,75,261,1.9
2021/03/05,17:00,30.2,0.0,70,346,1.2
2021/03/05,18:00,27.5,0.0,81,6,2.4
2021/03/05,19:00,25.6,0.0,94,88,0.5
2021/03/05,20:00,24.6,0.0,100,135,0.5
2021/03/05,21:00,24.6,0.0,100,203,0.2
2021/03/05,22:00,24.5,0.0,100,130,0.3
2021/03/05,23:00,24.2,0.0,100,76,1.2
2021/03/06,00:00,24.4,0.0,100,24,0.2
2021/03/06,01:00,24.1,0.0,100,134,0.4
2021/03/06,02:00,24.2,0.0,100,131,0.0
2021/03/06,03:00,24.3,0.0,100,54,1.9
2021/03/06,04:00,24.1,0.0,99,62,1.5
2021/03/06,05:00,24.1,0.0,96,36,1.3
2021/03/06,06:00,24.0,0.0,98,11,1.0
2021/03/06,07:00,25.1,0.0,94,103,0.4
2021/03/06,08:00,25.4,0.0,90,29,2.5
2021/03/06,09:00,26.2,0.0,87,228,0.7
2021/03/06,10:00,25.7,0.0,91,133,1.1
2021/03/06,11:00,25.3,1.5,100,155,2.1
2021/03/06,12:00,23.4,0.0,98,183,5.9
2021/03/06,13:00,22.7,8.7,100,182,2.0
2021/03/06,14:00,23.4,4.2,100,107,1.3
2021/03/06,15:00,23.6,0.0,99,244,2.6
2021/03/06,16:00,23.9,0.0,96,211,2.2
2021/03/06,17:00,23.9,0.0,94,145,1.3
2021/03/06,18:00,23.5,0.0,97,202,0.8
2021/03/06,19:00,22.9,0.0,100,309,1.3
2021/03/06,20:00,22.3,0.0,100,107,0.9
2021/03/06,21:00,22.4,0.0,100,324,0.0
2021/03/06,22:00,22.1,0.0,100,228,0.9
2021/03/06,23:00,21.7,0.0,100,216,0.0
2021/03/07,00:00,22.2,0.0,100,272,0.3
2021/03/07,01:00,21.9,0.0,100,245,1.3
2021/03/07,02:00,21.6,0.0,100,325,0.7
2021/03/07,03:00,21.4,0.0,100,216,1.5
2021/03/07,04:00,21.0,0.0,100,224,1.2
2021/03/07,05:00,21.1,0.0,100,215,0.0
2021/03/07,06:00,21.0,0.0,100,225,0.3
2021/03/07,07:00,21.5,0.0,100,209,1.0
2021/03/07,08:00,24.3,0.0,94,148,1.6
2021/03/07,09:00,27.8,0.0,80,100,1.6
2021/03/07,10:00,29.9,0.0,75,84,1.9
2021/03/07,11:00,28.4,0.0,79,60,3.7
2021/03/07,12:00,30.2,0.0,70,27,4.0
2021/03/07,13:00,31.1,0.0,70,84,3.8
2021/03/07,14:00,31.8,0.0,65,27,4.0
2021/03/07,15:00,32.4,0.0,65,332,3.5
2021/03/07,16:00,32.3,0.0,59,353,2.0
2021/03/07,17:00,30.8,0.0,69,266,2.9
2021/03/07,18:00,27.7,0.0,84,203,0.0
2021/03/07,19:00,26.0,0.0,96,1,0.3
2021/03/07,20:00,25.0,0.0,100,55,0.3
2021/03/07,21:00,24.2,0.0,100,351,0.4
2021/03/07,22:00,23.7,0.0,100,174,0.9
2021/03/07,23:00,23.4,0.0,100,166,0.2
2021/03/08,00:00,23.0,0.0,100,184,0.0
2021/03/08,01:00,22.6,0.0,100,214,0.0
2021/03/08,02:00,22.5,0.0,100,63,0.4
2021/03/08,03:00,22.2,0.0,100,169,0.2
2021/03/08,04:00,22.0,0.0,100,267,0.3
2021/03/08,05:00,21.9,0.0,100,88,0.2
2021/03/08,06:00,21.8,0.0,100,70,0.3
2021/03/08,07:00,23.6,0.0,100,45,1.8
2021/03/08,08:00,26.5,0.0,89,342,3.2
2021/03/08,09:00,28.7,0.0,81,296,2.7
2021/03/08,10:00,30.7,0.0,75,264,4.0
2021/03/08,11:00,33.2,0.0,63,18,2.9
2021/03/08,12:00,33.3,0.0,62,263,2.4
2021/03/08,13:00,34.0,0.0,60,309,2.6
2021/03/08,14:00,33.3,0.0,62,317,2.2
2021/03/08,15:00,33.1,0.0,59,298,3.5
2021/03/08,16:00,33.7,0.0,62,258,3.1
2021/03/08,17:00,33.0,0.0,62,315,2.6
2021/03/08,18:00,30.3,0.0,72,358,1.1
2021/03/08,19:00,26.9,0.0,92,149,0.4
2021/03/08,20:00,26.1,0.0,96,165,0.0
2021/03/08,21:00,25.3,0.0,100,149,0.1
2021/03/08,22:00,24.8,0.0,100,255,0.0
2021/03/08,23:00,24.6,0.0,100,188,0.2
2021/03/09,00:00,24.4,0.0,100,266,0.7
2021/03/09,01:00,23.9,0.0,100,179,0.2
2021/03/09,02:00,24.1,0.0,100,184,0.5
2021/03/09,03:00,24.0,0.0,100,157,1.9
2021/03/09,04:00,24.3,0.0,100,197,1.7
2021/03/09,05:00,24.3,0.0,100,52,1.4
2021/03/09,06:00,24.3,0.0,99,212,1.9
2021/03/09,07:00,22.6,2.4,99,87,1.3
2021/03/09,08:00,22.6,4.5,100,258,0.5
2021/03/09,09:00,23.4,0.6,99,182,4.2
2021/03/09,10:00,23.6,0.0,96,170,5.0
2021/03/09,11:00,22.7,2.1,99,121,2.8
2021/03/09,12:00,23.7,0.0,97,112,2.0
2021/03/09,13:00,23.5,0.3,97,84,1.5
2021/03/09,14:00,23.5,0.3,95,163,0.2
2021/03/09,15:00,23.9,0.0,96,96,1.8
2021/03/09,16:00,24.2,0.0,93,344,2.8
2021/03/09,17:00,23.6,0.0,96,292,2.7
2021/03/09,18:00,23.4,0.0,98,296,1.4
2021/03/09,19:00,22.8,0.0,99,322,1.9
2021/03/09,20:00,22.6,0.0,100,310,2.2
2021/03/09,21:00,22.1,0.0,100,299,0.7
2021/03/09,22:00,21.7,0.0,100,177,0.9
2021/03/09,23:00,21.6,0.0,100,262,0.6
2021/03/10,00:00,21.7,0.0,100,310,2.0
2021/03/10,01:00,21.7,0.0,100,284,2.7
2021/03/10,02:00,21.5,0.0,100,301,2.1
2021/03/10,03:00,21.1,0.0,99,282,1.3
2021/03/10,04:00,21.0,0.0,100,287,2.3
2021/03/10,05:00,20.9,0.0,100,301,2.5
2021/03/10,06:00,20.8,0.0,100,289,2.5
2021/03/10,07:00,21.4,0.0,97,269,3.5
2021/03/10,08:00,21.9,0.0,95,279,3.0
2021/03/10,09:00,25.6,0.0,83,303,1.4
2021/03/10,10:00,27.4,0.0,78,38,1.1
2021/03/10,11:00,28.5,0.0,75,352,3.3
2021/03/10,12:00,30.0,0.0,72,351,2.0
2021/03/10,13:00,31.1,0.0,58,325,2.4
2021/03/10,14:00,32.2,0.0,54,1,2.5
2021/03/10,15:00,32.9,0.0,51,348,1.9
2021/03/10,16:00,32.5,0.0,57,34,4.0
2021/03/10,17:00,31.6,0.0,58,9,2.5
2021/03/10,18:00,27.4,0.0,81,58,0.9
2021/03/10,19:00,25.1,0.0,96,300,0.0
2021/03/10,20:00,24.1,0.0,99,121,0.1
2021/03/10,21:00,23.4,0.0,100,221,1.3
2021/03/10,22:00,23.2,0.0,100,204,0.7
2021/03/10,23:00,23.2,0.0,100,52,0.0
2021/03/11,00:00,22.6,0.0,100,199,0.5
2021/03/11,01:00,22.2,0.0,100,63,0.0
2021/03/11,02:00,21.6,0.0,100,174,0.4
2021/03/11,03:00,21.3,0.0,100,184,0.9
2021/03/11,04:00,20.9,0.0,100,291,0.7
2021/03/11,05:00,20.8,0.0,100,186,0.1
2021/03/11,06:00,20.8,0.0,100,333,0.0
2021/03/11,07:00,21.9,0.0,100,232,0.5
2021/03/11,08:00,25.1,0.0,90,286,3.1
2021/03/11,09:00,26.8,0.0,83,313,3.8
2021/03/11,10:00,28.6,0.0,80,294,3.0
2021/03/11,11:00,31.6,0.0,68,325,3.0
2021/03/11,12:00,32.5,0.0,62,333,2.5
2021/03/11,13:00,32.3,0.0,62,307,2.5
2021/03/11,14:00,33.5,0.0,57,273,2.5
2021/03/11,15:00,34.5,0.0,52,307,2.3
2021/03/11,16:00,34.2,0.0,53,324,2.2
2021/03/11,17:00,34.3,0.0,56,278,1.0
2021/03/11,18:00,29.8,0.0,76,23,1.5
2021/03/11,19:00,27.5,0.0,84,58,2.2
2021/03/11,20:00,26.8,0.0,84,40,2.1
2021/03/11,21:00,25.8,0.0,90,70,1.1
2021/03/11,22:00,24.6,0.0,96,67,1.0
2021/03/11,23:00,23.9,0.0,99,342,0.5
2021/03/12,00:00,23.8,0.0,97,280,0.5
2021/03/12,01:00,23.2,0.0,100,238,0.9
2021/03/12,02:00,22.9,0.0,100,244,0.4
2021/03/12,03:00,22.5,0.0,100,248,0.1
2021/03/12,04:00,22.1,0.0,100,260,0.4
2021/03/12,05:00,22.4,0.0,100,34,0.8
2021/03/12,06:00,22.4,0.0,100,127,0.5
2021/03/12,07:00,23.5,0.0,100,35,0.8
2021/03/12,08:00,25.5,0.0,90,340,2.5
2021/03/12,09:00,26.2,0.0,85,354,3.3
2021/03/12,10:00,26.4,0.0,84,337,3.4
2021/03/12,11:00,25.7,0.0,85,0,8.1
2021/03/12,12:00,29.0,0.0,67,351,6.2
2021/03/12,13:00,28.4,0.0,74,359,4.3
2021/03/12,14:00,29.0,0.0,68,0,2.9
2021/03/12,15:00,28.6,0.0,72,21,3.1
2021/03/12,16:00,28.5,0.0,76,89,3.2
2021/03/12,17:00,25.0,0.0,86,152,4.1
2021/03/12,18:00,22.7,0.3,98,272,1.5
2021/03/12,19:00,22.2,0.0,99,242,0.6
2021/03/12,20:00,21.7,0.0,100,185,1.7
2021/03/12,21:00,21.3,0.0,100,172,1.1
2021/03/12,22:00,21.1,0.0,100,194,1.4
2021/03/12,23:00,20.8,0.0,100,220,0.1
2021/03/13,00:00,20.7,0.0,100,117,0.4
2021/03/13,01:00,20.4,0.0,100,220,0.3
2021/03/13,02:00,20.4,0.0,100,263,0.3
2021/03/13,03:00,20.3,0.0,100,189,0.0
2021/03/13,04:00,20.1,0.0,100,168,1.1
2021/03/13,05:00,20.0,0.0,100,21,0.8
2021/03/13,06:00,20.6,0.0,100,139,0.4
2021/03/13,07:00,21.3,0.0,100,178,0.3
2021/03/13,08:00,22.5,0.0,100,255,0.9
2021/03/13,09:00,23.8,0.0,93,245,2.4
2021/03/13,10:00,27.7,0.0,78,232,1.4
2021/03/13,11:00,29.3,0.0,75,279,3.5
2021/03/13,12:00,30.8,0.0,61,269,4.4
2021/03/13,13:00,31.7,0.0,53,240,4.4
2021/03/13,14:00,32.1,0.0,57,215,3.0
2021/03/13,15:00,31.6,0.0,59,279,3.4
2021/03/13,16:00,33.3,0.0,53,202,1.7
2021/03/13,17:00,32.2,0.0,58,94,2.6
2021/03/13,18:00,27.2,0.0,84,161,0.0
2021/03/13,19:00,25.1,0.0,96,62,0.0
2021/03/13,20:00,24.2,0.0,99,71,0.0
2021/03/13,21:00,23.6,0.0,100,108,0.5
2021/03/13,22:00,23.2,0.0,100,185,0.3
2021/03/13,23:00,22.8,0.0,100,260,0.5
2021/03/14,00:00,22.5,0.0,100,183,0.8
2021/03/14,01:00,22.2,0.0,100,146,0.6
2021/03/14,02:00,22.6,0.0,100,105,0.8
2021/03/14,03:00,22.7,0.0,100,126,0.3
2021/03/14,04:00,22.6,0.0,100,318,0.6
2021/03/14,05:00,22.5,0.0,100,257,0.8
2021/03/14,06:00,22.5,0.0,100,259,0.0
2021/03/14,07:00,23.9,0.0,100,115,0.3
2021/03/14,08:00,26.7,0.0,86,289,2.0
2021/03/14,09:00,30.0,0.0,76,290,3.2
2021/03/14,10:00,30.6,0.0,71,274,4.1
2021/03/14,11:00,31.0,0.0,68,311,4.1
2021/03/14,12:00,31.7,0.0,68,273,4.0
2021/03/14,13:00,27.9,0.0,82,155,6.4
2021/03/14,14:00,23.4,19.5,100,105,2.1
2021/03/14,15:00,23.4,0.0,100,342,1.0
2021/03/14,16:00,24.4,0.3,100,203,2.9
2021/03/14,17:00,24.6,0.0,100,124,0.6
2021/03/14,18:00,23.9,0.0,100,9,1.4
2021/03/14,19:00,24.0,0.0,100,61,0.8
2021/03/14,20:00,23.7,0.0,100,345,3.5
2021/03/14,21:00,23.4,0.0,100,53,0.6
2021/03/14,22:00,23.3,0.0,100,316,1.0
2021/03/14,23:00,23.3,0.0,100,114,0.0
2021/03/15,00:00,23.1,0.0,100,345,0.7
2021/03/15,01:00,23.0,0.0,100,135,1.4
2021/03/15,02:00,23.0,0.0,100,312,1.1
2021/03/15,03:00,23.1,0.0,100,305,0.8
2021/03/15,04:00,23.1,0.0,100,17,0.5
2021/03/15,05:00,23.1,0.0,100,317,1.6
2021/03/15,06:00,23.1,0.0,100,304,1.1
2021/03/15,07:00,23.4,0.0,99,290,0.4
2021/03/15,08:00,24.0,0.9,99,317,0.3
2021/03/15,09:00,25.2,0.3,93,249,4.6
2021/03/15,10:00,26.5,0.0,87,215,3.8
2021/03/15,11:00,27.5,0.0,83,254,3.9
2021/03/15,12:00,27.9,0.0,83,235,3.7
2021/03/15,13:00,28.3,0.0,77,253,2.6
2021/03/15,14:00,29.8,0.0,77,145,2.2
2021/03/15,15:00,32.1,0.0,61,145,2.5
2021/03/15,16:00,26.6,0.0,84,253,4.6
2021/03/15,17:00,24.0,6.6,100,100,3.8
2021/03/15,18:00,23.3,29.4,100,164,1.3
2021/03/15,19:00,23.4,0.3,100,139,0.3
2021/03/15,20:00,23.4,0.0,100,69,1.2
2021/03/15,21:00,23.0,0.0,100,238,1.2
2021/03/15,22:00,22.8,0.0,100,242,0.3
2021/03/15,23:00,22.7,0.0,100,168,0.0
2021/03/16,00:00,22.3,0.0,100,185,0.0
2021/03/16,01:00,22.2,0.0,100,95,0.3
2021/03/16,02:00,22.1,0.0,100,98,0.5
2021/03/16,03:00,22.3,0.0,100,78,0.0
2021/03/16,04:00,22.3,0.0,100,289,0.0
2021/03/16,05:00,22.4,0.0,100,148,0.2
2021/03/16,06:00,22.5,0.0,100,16,0.0
2021/03/16,07:00,22.9,0.0,100,267,0.8
2021/03/16,08:00,24.3,0.0,100,236,0.1
2021/03/16,09:00,26.4,0.0,90,315,1.1
2021/03/16,10:00,29.9,0.0,76,329,2.2
2021/03/16,11:00,30.8,0.0,75,299,3.7
2021/03/16,12:00,32.0,0.0,72,256,4.7
2021/03/16,13:00,26.3,2.4,92,312,7.0
2021/03/16,14:00,25.6,0.6,95,236,3.8
2021/03/16,15:00,25.5,1.8,100,278,2.6
2021/03/16,16:00,24.3,0.3,98,350,0.7
2021/03/16,17:00,24.4,0.0,100,188,0.4
2021/03/16,18:00,24.2,0.0,97,303,3.0
2021/03/16,19:00,23.6,0.0,98,264,2.9
2021/03/16,20:00,23.2,0.0,100,271,2.2
2021/03/16,21:00,23.1,0.0,100,4,1.5
2021/03/16,22:00,23.1,0.0,100,338,0.7
2021/03/16,23:00,22.9,0.0,100,272,2.3
2021/03/17,00:00,22.8,0.3,100,128,0.1
2021/03/17,01:00,22.7,0.0,100,345,0.2
2021/03/17,02:00,22.9,0.0,100,337,1.1
2021/03/17,03:00,22.8,0.0,100,347,0.1
2021/03/17,04:00,23.0,0.0,100,23,1.3
2021/03/17,05:00,22.9,0.0,100,29,1.1
2021/03/17,06:00,23.0,0.0,100,309,1.1
2021/03/17,07:00,24.0,0.0,95,324,1.2
2021/03/17,08:00,25.7,0.0,89,301,4.1
2021/03/17,09:00,28.1,0.0,79,312,5.3
2021/03/17,10:00,29.7,0.0,74,289,6.2
2021/03/17,11:00,30.2,0.0,70,273,7.3
2021/03/17,12:00,30.7,0.0,67,309,7.9
2021/03/17,13:00,31.4,0.0,67,303,3.1
2021/03/17,14:00,30.2,0.0,70,305,3.3
2021/03/17,15:00,32.4,0.0,62,299,5.9
2021/03/17,16:00,31.8,0.0,61,309,5.5
2021/03/17,17:00,31.2,0.0,65,288,4.4
2021/03/17,18:00,28.2,0.0,75,292,1.9
2021/03/17,19:00,25.6,0.0,92,191,0.0
2021/03/17,20:00,24.8,0.0,97,339,0.4
2021/03/17,21:00,24.1,0.0,100,189,0.0
2021/03/17,22:00,23.7,0.0,100,191,0.0
2021/03/17,23:00,23.9,0.0,100,41,0.4
2021/03/18,00:00,23.4,0.0,100,76,1.1
2021/03/18,01:00,23.0,0.0,100,257,0.7
2021/03/18,02:00,22.8,0.0,100,214,0.0
2021/03/18,03:00,22.5,0.0,100,141,0.5
2021/03/18,04:00,22.3,0.0,100,211,0.1
2021/03/18,05:00,22.0,0.0,100,38,0.0
2021/03/18,06:00,21.7,0.0,100,224,0.9
2021/03/18,07:00,23.4,0.0,100,105,0.3
2021/03/18,08:00,26.3,0.0,90,287,1.2
2021/03/18,09:00,29.4,0.0,72,301,5.7
2021/03/18,10:00,30.9,0.0,68,288,5.0
2021/03/18,11:00,31.8,0.0,67,289,3.6
2021/03/18,12:00,31.9,0.0,61,306,3.6
2021/03/18,13:00,32.6,0.0,61,241,3.1
2021/03/18,14:00,33.9,0.0,61,1,3.5
2021/03/18,15:00,33.2,0.0,59,307,2.5
2021/03/18,16:00,31.5,0.0,69,170,2.1
2021/03/18,17:00,26.2,0.0,89,121,3.6
2021/03/18,18:00,23.0,66.0,100,159,5.4
2021/03/18,19:00,22.4,8.4,100,112,1.8
2021/03/18,20:00,22.6,0.6,100,91,1.4
2021/03/18,21:00,22.6,0.0,100,77,1.6
2021/03/18,22:00,22.7,0.0,100,261,1.2
2021/03/18,23:00,22.5,1.2,100,109,0.9
2021/03/19,00:00,22.7,0.0,100,207,0.8
2021/03/19,01:00,22.4,2.7,100,247,1.8
2021/03/19,02:00,22.3,13.5,100,49,1.6
2021/03/19,03:00,22.2,1.8,100,98,0.5
2021/03/19,04:00,22.2,1.8,100,102,1.4
2021/03/19,05:00,22.3,0.6,100,153,0.3
2021/03/19,06:00,22.2,0.0,100,167,0.2
2021/03/19,07:00,22.5,0.9,100,93,1.0
2021/03/19,08:00,22.5,0.3,100,49,0.2
2021/03/19,09:00,22.7,0.9,100,88,1.4
2021/03/19,10:00,23.2,0.9,100,64,3.6
2021/03/19,11:00,24.0,0.0,99,2,2.1
2021/03/19,12:00,24.3,0.0,97,331,1.6
2021/03/19,13:00,24.3,0.0,96,359,2.2
2021/03/19,14:00,24.3,1.2,99,298,2.7
2021/03/19,15:00,24.5,0.0,99,283,2.1
2021/03/19,16:00,24.1,0.0,99,267,4.2
2021/03/19,17:00,23.8,0.0,98,237,2.5
2021/03/19,18:00,23.4,0.0,100,246,2.2
2021/03/19,19:00,23.2,0.0,100,357,0.0
2021/03/19,20:00,23.1,0.0,100,130,0.3
2021/03/19,21:00,22.7,0.0,100,46,0.0
2021/03/19,22:00,22.3,0.0,100,350,0.6
2021/03/19,23:00,21.8,0.0,100,233,0.0
2021/03/20,00:00,21.8,0.0,100,32,0.7
2021/03/20,01:00,21.9,0.0,100,4,1.2
2021/03/20,02:00,22.1,0.0,100,356,1.5
2021/03/20,03:00,22.0,0.0,100,326,0.1
2021/03/20,04:00,21.9,0.0,100,257,1.3
2021/03/20,05:00,21.9,0.0,100,41,0.0
2021/03/20,06:00,22.1,0.0,100,209,0.0
2021/03/20,07:00,22.5,0.0,100,94,0.3
2021/03/20,08:00,23.4,0.0,98,77,0.8
2021/03/20,09:00,25.4,0.0,87,82,1.0
2021/03/20,10:00,26.6,0.0,83,253,1.5
2021/03/20,11:00,28.0,0.0,76,263,2.2
2021/03/20,12:00,27.6,0.0,77,271,2.2
2021/03/20,13:00,29.9,0.0,72,80,1.3
2021/03/20,14:00,29.4,0.0,75,294,2.4
2021/03/20,15:00,29.8,0.0,76,296,1.1
2021/03/20,16:00,25.5,1.5,95,217,4.6
2021/03/20,17:00,24.9,1.5,97,251,4.3
2021/03/20,18:00,24.5,0.3,99,120,0.5
2021/03/20,19:00,24.4,0.0,100,143,0.9
2021/03/20,20:00,24.2,0.0,100,126,0.5
2021/03/20,21:00,24.0,0.0,100,93,2.5
2021/03/20,22:00,23.7,0.9,100,44,4.2
2021/03/20,23:00,23.6,3.6,100,67,2.8
2021/03/21,00:00,23.6,0.0,100,53,0.3
2021/03/21,01:00,23.5,0.0,100,146,0.9
2021/03/21,02:00,23.4,0.0,100,69,0.8
2021/03/21,03:00,23.4,0.0,100,144,0.5
2021/03/21,04:00,23.3,0.0,100,222,0.6
2021/03/21,05:00,23.4,0.0,100,253,0.3
2021/03/21,06:00,23.5,0.0,100,155,0.1
2021/03/21,07:00,24.0,0.0,100,216,1.7
2021/03/21,08:00,23.8,0.0,99,264,3.5
2021/03/21,09:00,25.0,0.0,97,273,2.9
2021/03/21,10:00,27.0,0.0,87,255,2.4
2021/03/21,11:00,27.8,0.0,81,272,3.5
2021/03/21,12:00,29.3,0.0,75,278,3.2
2021/03/21,13:00,26.2,3.0,95,28,1.4
2021/03/21,14:00,26.4,0.0,94,140,1.6
2021/03/21,15:00,27.3,0.0,90,137,1.8
2021/03/21,16:00,23.4,6.6,100,28,2.7
2021/03/21,17:00,23.8,0.0,100,55,1.7
2021/03/21,18:00,23.4,0.0,100,237,0.4
2021/03/21,19:00,23.1,0.0,100,164,0.6
2021/03/21,20:00,23.0,0.0,100,95,1.2
2021/03/21,21:00,22.9,0.0,100,74,0.9
2021/03/21,22:00,22.8,0.0,100,251,0.2
