Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : IÑAPARI
,Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
2020/08/04,22:00,20.3,0.0,96,242,0.0
2020/08/04,23:00,19.6,0.0,99,193,0.0
2020/08/05,00:00,19.4,0.0,99,35,0.6
2020/08/05,01:00,18.6,0.0,99,150,0.0
2020/08/05,02:00,18.1,0.0,100,142,0.3
2020/08/05,03:00,17.8,0.0,100,223,0.7
2020/08/05,04:00,17.2,0.0,100,272,0.5
2020/08/05,05:00,17.0,0.0,100,248,0.5
2020/08/05,06:00,16.8,0.0,100,211,0.0
2020/08/05,07:00,18.4,0.0,100,250,0.5
2020/08/05,08:00,23.4,0.0,82,268,0.8
2020/08/05,09:00,27.3,0.0,66,254,0.9
2020/08/05,10:00,31.4,0.0,53,90,2.3
2020/08/05,11:00,33.5,0.0,44,87,2.4
2020/08/05,12:00,32.4,0.0,47,273,2.9
2020/08/05,13:00,34.6,0.0,41,90,2.0
2020/08/05,14:00,32.1,0.0,44,145,1.6
2020/08/05,15:00,34.2,0.0,42,154,2.0
2020/08/05,16:00,33.4,0.0,42,125,2.1
2020/08/05,17:00,32.7,0.0,46,217,0.7
2020/08/05,18:00,26.5,0.0,76,39,0.1
2020/08/05,19:00,24.1,0.0,84,25,0.1
2020/08/05,20:00,22.6,0.0,90,330,0.0
2020/08/05,21:00,21.6,0.0,93,198,0.0
2020/08/05,22:00,20.7,0.0,95,266,0.1
2020/08/05,23:00,20.1,0.0,97,91,0.0
2020/08/06,00:00,19.4,0.0,99,219,0.2
2020/08/06,01:00,19.4,0.0,100,102,0.1
2020/08/06,02:00,18.9,0.0,100,87,0.6
2020/08/06,03:00,18.2,0.0,100,262,0.0
2020/08/06,04:00,17.7,0.0,100,234,0.0
2020/08/06,05:00,18.0,0.0,100,190,0.2
2020/08/06,06:00,17.1,0.0,100,262,0.7
2020/08/06,07:00,19.3,0.0,100,258,0.1
2020/08/06,08:00,24.5,0.0,79,291,0.5
2020/08/06,09:00,28.3,0.0,64,183,2.9
2020/08/06,10:00,32.6,0.0,48,107,3.0
2020/08/06,11:00,32.9,0.0,50,147,2.5
2020/08/06,12:00,34.0,0.0,43,106,2.5
2020/08/06,13:00,34.3,0.0,42,18,3.4
2020/08/06,14:00,31.9,0.0,46,140,1.6
2020/08/06,15:00,34.4,0.0,42,170,5.5
2020/08/06,16:00,33.5,0.0,45,165,2.5
2020/08/06,17:00,32.9,0.0,48,181,2.2
2020/08/06,18:00,26.7,0.0,72,269,0.3
2020/08/06,19:00,24.2,0.0,84,264,0.0
2020/08/06,20:00,22.7,0.0,91,203,0.0
2020/08/06,21:00,21.8,0.0,94,236,0.0
2020/08/06,22:00,20.9,0.0,97,130,0.6
2020/08/06,23:00,20.2,0.0,98,209,0.1
2020/08/07,00:00,19.5,0.0,98,258,0.4
2020/08/07,01:00,18.9,0.0,99,239,0.6
2020/08/07,02:00,18.4,0.0,100,218,0.2
2020/08/07,03:00,17.8,0.0,100,102,0.3
2020/08/07,04:00,17.3,0.0,100,209,1.2
2020/08/07,05:00,16.9,0.0,100,259,1.1
2020/08/07,06:00,16.5,0.0,100,230,0.0
2020/08/07,07:00,18.5,0.0,100,327,0.0
2020/08/07,08:00,23.4,0.0,82,296,0.2
2020/08/07,09:00,29.1,0.0,64,175,2.8
2020/08/07,10:00,32.6,0.0,48,154,3.5
2020/08/07,11:00,33.6,0.0,44,154,3.6
2020/08/07,12:00,34.3,0.0,42,102,3.9
2020/08/07,13:00,34.0,0.0,40,100,4.7
2020/08/07,14:00,33.8,0.0,39,144,3.4
2020/08/07,15:00,34.5,0.0,36,112,2.8
2020/08/07,16:00,35.4,0.0,38,169,3.2
2020/08/07,17:00,32.8,0.0,47,95,2.1
2020/08/07,18:00,26.9,0.0,74,65,0.4
2020/08/07,19:00,23.7,0.0,83,252,0.0
2020/08/07,20:00,22.2,0.0,91,255,0.0
2020/08/07,21:00,21.2,0.0,94,327,0.0
2020/08/07,22:00,20.4,0.0,98,123,0.0
2020/08/07,23:00,19.7,0.0,98,266,0.0
2020/08/08,00:00,19.1,0.0,98,257,1.0
2020/08/08,01:00,18.6,0.0,99,214,0.9
2020/08/08,02:00,18.3,0.0,100,270,0.0
2020/08/08,03:00,17.7,0.0,99,235,0.9
2020/08/08,04:00,17.4,0.0,99,199,0.0
2020/08/08,05:00,17.2,0.0,100,277,0.0
2020/08/08,06:00,16.8,0.0,100,237,0.1
2020/08/08,07:00,18.7,0.0,100,229,0.1
2020/08/08,08:00,24.2,0.0,80,263,0.5
2020/08/08,09:00,29.1,0.0,66,160,2.0
2020/08/08,10:00,32.1,0.0,49,175,3.6
2020/08/08,11:00,33.6,0.0,45,174,5.1
2020/08/08,12:00,35.7,0.0,38,131,3.1
2020/08/08,13:00,34.3,0.0,42,127,3.1
2020/08/08,14:00,35.0,0.0,38,98,2.9
2020/08/08,15:00,35.5,0.0,37,65,1.7
2020/08/08,16:00,34.0,0.0,40,112,2.9
2020/08/08,17:00,33.2,0.0,43,158,1.9
2020/08/08,18:00,27.4,0.0,68,288,0.0
2020/08/08,19:00,24.6,0.0,81,255,0.0
2020/08/08,20:00,23.2,0.0,88,298,0.1
2020/08/08,21:00,22.3,0.0,92,39,0.0
2020/08/08,22:00,21.5,0.0,95,249,0.0
2020/08/08,23:00,20.8,0.0,95,217,0.3
2020/08/09,00:00,20.3,0.0,98,256,0.3
2020/08/09,01:00,20.1,0.0,98,92,0.0
2020/08/09,02:00,19.6,0.0,99,286,0.3
2020/08/09,03:00,19.1,0.0,100,325,0.1
2020/08/09,04:00,18.6,0.0,99,246,0.0
2020/08/09,05:00,18.3,0.0,100,304,0.0
2020/08/09,06:00,18.2,0.0,100,251,0.4
2020/08/09,07:00,20.4,0.0,100,218,0.3
2020/08/09,08:00,25.2,0.0,80,241,0.3
2020/08/09,09:00,29.6,0.0,61,185,1.9
2020/08/09,10:00,32.7,0.0,52,84,2.0
2020/08/09,11:00,33.5,0.0,46,249,1.8
2020/08/09,12:00,35.8,0.0,44,128,3.0
2020/08/09,13:00,34.8,0.0,42,9,3.8
2020/08/09,14:00,35.3,0.0,40,89,2.2
2020/08/09,15:00,32.2,0.0,51,249,3.1
2020/08/09,16:00,35.5,0.0,39,322,1.2
2020/08/09,17:00,34.1,0.0,45,183,1.8
2020/08/09,18:00,27.3,0.0,70,311,1.0
2020/08/09,19:00,24.9,0.0,83,186,0.8
2020/08/09,20:00,23.6,0.0,89,342,0.0
2020/08/09,21:00,22.6,0.0,94,152,0.1
2020/08/09,22:00,21.9,0.0,94,299,0.2
2020/08/09,23:00,21.1,0.0,98,224,0.6
2020/08/10,00:00,20.6,0.0,97,231,1.1
2020/08/10,01:00,20.2,0.0,99,217,0.8
2020/08/10,02:00,19.9,0.0,99,212,1.0
2020/08/10,03:00,19.4,0.0,99,196,0.0
2020/08/10,04:00,19.1,0.0,100,73,0.0
2020/08/10,05:00,18.7,0.0,99,224,0.1
2020/08/10,06:00,18.4,0.0,100,252,0.0
2020/08/10,07:00,20.5,0.0,100,268,1.3
2020/08/10,08:00,25.1,0.0,83,270,2.1
2020/08/10,09:00,28.9,0.0,66,289,2.0
2020/08/10,10:00,31.8,0.0,56,292,3.2
2020/08/10,11:00,33.2,0.0,49,291,4.1
2020/08/10,12:00,34.1,0.0,47,303,3.0
2020/08/10,13:00,34.4,0.0,46,351,4.7
2020/08/10,14:00,34.7,0.0,46,317,3.5
2020/08/10,15:00,34.8,0.0,46,354,3.4
2020/08/10,16:00,34.5,0.0,47,351,3.1
2020/08/10,17:00,32.7,0.0,51,337,2.7
2020/08/10,18:00,28.3,0.0,72,357,0.2
2020/08/10,19:00,25.7,0.0,84,258,0.1
2020/08/10,20:00,24.6,0.0,89,231,0.1
2020/08/10,21:00,23.6,0.0,92,248,0.0
2020/08/10,22:00,23.0,0.0,94,351,0.1
2020/08/10,23:00,22.2,0.0,97,212,0.4
2020/08/11,00:00,21.6,0.0,98,269,0.5
2020/08/11,01:00,20.9,0.0,99,209,0.3
2020/08/11,02:00,20.6,0.0,99,253,0.0
2020/08/11,03:00,20.3,0.0,100,48,0.1
2020/08/11,04:00,20.1,0.0,100,239,0.4
2020/08/11,05:00,20.1,0.0,100,87,0.7
2020/08/11,06:00,19.9,0.0,100,48,1.4
2020/08/11,07:00,21.4,0.0,98,237,0.7
2020/08/11,08:00,26.9,0.0,75,14,0.7
2020/08/11,09:00,30.8,0.0,63,335,3.1
2020/08/11,10:00,32.8,0.0,55,354,5.4
2020/08/11,11:00,33.6,0.0,52,332,6.3
2020/08/11,12:00,33.9,0.0,51,349,4.6
2020/08/11,13:00,33.4,0.0,52,347,4.2
2020/08/11,14:00,35.5,0.0,45,353,5.5
2020/08/11,15:00,34.5,0.0,48,11,4.9
2020/08/11,16:00,33.7,0.0,52,351,3.0
2020/08/11,17:00,32.3,0.0,57,336,1.2
2020/08/11,18:00,28.8,0.0,77,23,0.3
2020/08/11,19:00,26.6,0.0,89,53,0.5
2020/08/11,20:00,25.8,0.0,91,78,0.0
2020/08/11,21:00,24.9,0.0,93,75,0.0
2020/08/11,22:00,23.8,0.0,96,192,0.6
2020/08/11,23:00,23.1,0.0,98,113,0.7
2020/08/12,00:00,22.7,0.0,99,116,0.6
2020/08/12,01:00,22.7,0.0,98,31,0.7
2020/08/12,02:00,22.1,0.0,99,230,0.6
2020/08/12,03:00,21.9,0.0,100,238,0.0
2020/08/12,04:00,21.9,0.0,100,262,0.2
2020/08/12,05:00,21.3,0.0,100,254,0.2
2020/08/12,06:00,20.9,0.0,100,207,0.3
2020/08/12,07:00,22.8,0.0,96,222,0.4
2020/08/12,08:00,26.6,0.0,79,295,1.1
2020/08/12,09:00,31.3,0.0,63,335,3.1
2020/08/12,10:00,33.0,0.0,54,4,6.4
2020/08/12,11:00,34.2,0.0,50,322,5.6
2020/08/12,12:00,35.4,0.0,48,327,4.9
2020/08/12,13:00,34.6,0.0,50,288,6.1
2020/08/12,14:00,34.4,0.0,51,2,5.4
2020/08/12,15:00,35.5,0.0,48,325,3.4
2020/08/12,16:00,34.9,0.0,50,2,4.0
2020/08/12,17:00,33.3,0.0,54,347,2.0
2020/08/12,18:00,28.8,0.0,79,99,0.8
2020/08/12,19:00,26.6,0.0,84,222,0.4
2020/08/12,20:00,25.5,0.0,91,290,0.0
2020/08/12,21:00,24.5,0.0,95,180,0.5
2020/08/12,22:00,24.1,0.0,95,214,0.7
2020/08/12,23:00,23.4,0.0,98,108,0.9
2020/08/13,00:00,22.7,0.0,98,233,0.4
2020/08/13,01:00,22.3,0.0,100,278,0.1
2020/08/13,02:00,21.9,0.0,100,202,0.0
2020/08/13,03:00,21.6,0.0,100,197,0.2
2020/08/13,04:00,21.1,0.0,99,282,0.6
2020/08/13,05:00,21.5,0.0,100,24,1.3
2020/08/13,06:00,20.7,0.0,100,261,0.7
2020/08/13,07:00,22.8,0.0,98,215,0.0
2020/08/13,08:00,26.4,0.0,81,278,1.0
2020/08/13,09:00,30.4,0.0,68,323,1.9
2020/08/13,10:00,33.4,0.0,55,353,5.4
2020/08/13,11:00,34.6,0.0,52,344,5.7
2020/08/13,12:00,34.1,0.0,52,331,3.1
2020/08/13,13:00,34.9,0.0,51,282,6.1
2020/08/13,14:00,36.1,0.0,46,334,4.6
2020/08/13,15:00,36.1,0.0,46,331,3.6
2020/08/13,16:00,34.0,0.0,52,342,2.6
2020/08/13,17:00,32.3,0.0,58,350,1.2
2020/08/13,18:00,28.6,0.0,82,95,0.4
2020/08/13,19:00,26.5,0.0,88,222,0.9
2020/08/13,20:00,25.8,0.0,90,213,0.4
2020/08/13,21:00,25.0,0.0,95,197,0.0
2020/08/13,22:00,24.3,0.0,97,134,0.5
2020/08/13,23:00,23.8,0.0,96,22,0.1
2020/08/14,00:00,23.3,0.0,99,148,0.0
2020/08/14,01:00,22.6,0.0,99,205,0.2
2020/08/14,02:00,22.2,0.0,100,233,0.5
2020/08/14,03:00,21.7,0.0,100,187,0.3
2020/08/14,04:00,21.3,0.0,100,232,0.7
2020/08/14,05:00,21.2,0.0,100,242,0.3
2020/08/14,06:00,20.7,0.0,100,165,0.9
2020/08/14,07:00,22.5,0.0,99,212,0.0
2020/08/14,08:00,26.2,0.0,83,263,0.7
2020/08/14,09:00,30.2,0.0,71,312,2.7
2020/08/14,10:00,33.0,0.0,59,304,5.1
2020/08/14,11:00,33.3,0.0,57,338,5.3
2020/08/14,12:00,34.6,0.0,51,339,6.8
2020/08/14,13:00,35.2,0.0,50,330,5.7
2020/08/14,14:00,34.7,0.0,52,286,4.6
2020/08/14,15:00,36.0,0.0,47,20,2.9
2020/08/14,16:00,33.1,0.0,57,298,3.1
2020/08/14,17:00,33.4,0.0,56,282,1.8
2020/08/14,18:00,29.5,0.0,78,29,1.4
2020/08/14,19:00,27.3,0.0,88,68,1.2
2020/08/14,20:00,28.2,0.0,77,31,2.6
2020/08/14,21:00,27.8,0.0,78,24,2.2
2020/08/14,22:00,25.9,0.0,89,130,0.8
2020/08/14,23:00,25.1,0.0,91,273,0.6
2020/08/15,00:00,24.8,0.0,93,20,1.9
2020/08/15,01:00,23.8,0.0,97,100,1.2
2020/08/15,02:00,23.3,0.0,99,218,1.7
2020/08/15,03:00,23.2,0.0,98,80,0.9
2020/08/15,04:00,22.5,0.0,100,61,0.3
2020/08/15,05:00,22.4,0.0,100,236,0.2
2020/08/15,06:00,22.1,0.0,100,237,1.2
2020/08/15,07:00,24.3,0.0,94,36,1.4
2020/08/15,08:00,26.6,0.0,88,273,2.7
2020/08/15,09:00,29.9,0.0,72,302,3.9
2020/08/15,10:00,31.9,0.0,64,306,5.3
2020/08/15,11:00,33.2,0.0,58,297,6.1
2020/08/15,12:00,34.7,0.0,52,302,7.3
2020/08/15,13:00,34.7,0.0,51,308,4.6
2020/08/15,14:00,34.4,0.0,53,271,5.7
2020/08/15,15:00,34.1,0.0,54,298,5.8
2020/08/15,16:00,24.5,3.9,87,340,4.4
2020/08/15,17:00,24.9,0.0,89,334,4.7
2020/08/15,18:00,23.4,0.0,87,347,2.6
2020/08/15,19:00,22.6,0.0,89,249,2.1
2020/08/15,20:00,22.0,0.0,97,47,2.9
2020/08/15,21:00,21.2,0.0,98,204,1.5
2020/08/15,22:00,21.1,0.0,99,77,2.1
2020/08/15,23:00,20.8,0.0,99,235,2.3
2020/08/16,00:00,21.0,0.0,99,110,0.8
2020/08/16,01:00,20.7,0.0,100,259,0.1
2020/08/16,02:00,20.6,0.0,100,96,0.9
2020/08/16,03:00,20.5,0.0,100,275,0.0
2020/08/16,04:00,20.1,0.0,100,326,0.0
2020/08/16,05:00,19.9,0.0,100,210,1.0
2020/08/16,06:00,19.8,0.0,100,223,0.5
2020/08/16,07:00,22.2,0.0,95,344,0.3
2020/08/16,08:00,26.1,0.0,79,9,1.0
2020/08/16,09:00,29.4,0.0,74,294,5.0
2020/08/16,10:00,32.2,0.0,67,316,5.1
2020/08/16,11:00,33.3,0.0,57,302,7.5
2020/08/16,12:00,34.1,0.0,53,301,5.2
2020/08/16,13:00,35.5,0.0,53,331,4.4
2020/08/16,14:00,35.5,0.0,50,328,4.8
2020/08/16,15:00,35.8,0.0,49,343,5.3
2020/08/16,16:00,34.7,0.0,51,337,3.8
2020/08/16,17:00,33.6,0.0,54,348,3.7
2020/08/16,18:00,30.8,0.0,63,9,2.3
2020/08/16,19:00,27.6,0.0,80,59,0.4
2020/08/16,20:00,25.6,0.0,88,21,0.0
2020/08/16,21:00,24.6,0.0,92,142,0.0
2020/08/16,22:00,23.8,0.0,95,91,0.1
2020/08/16,23:00,23.0,0.0,97,255,0.3
2020/08/17,00:00,22.7,0.0,99,33,0.4
2020/08/17,01:00,22.0,0.0,100,127,0.2
2020/08/17,02:00,21.5,0.0,100,244,0.0
2020/08/17,03:00,21.1,0.0,100,54,0.2
2020/08/17,04:00,20.6,0.0,100,71,0.0
2020/08/17,05:00,20.3,0.0,100,148,0.1
2020/08/17,06:00,20.0,0.0,100,236,1.0
2020/08/17,07:00,22.4,0.0,98,267,0.0
2020/08/17,08:00,27.5,0.0,78,273,1.4
2020/08/17,09:00,31.5,0.0,66,301,4.0
2020/08/17,10:00,33.2,0.0,57,302,6.1
2020/08/17,11:00,34.8,0.0,50,299,5.8
2020/08/17,12:00,35.7,0.0,45,317,5.3
2020/08/17,13:00,35.9,0.0,43,355,6.4
2020/08/17,14:00,36.8,0.0,45,297,4.1
2020/08/17,15:00,37.1,0.0,43,335,5.1
2020/08/17,16:00,35.0,0.0,47,287,3.7
2020/08/17,17:00,34.0,0.0,51,319,1.9
2020/08/17,18:00,29.6,0.0,71,95,0.5
2020/08/17,19:00,26.9,0.0,84,27,0.0
2020/08/17,20:00,25.4,0.0,90,226,0.0
2020/08/17,21:00,24.2,0.0,93,252,0.0
2020/08/17,22:00,23.6,0.0,94,251,0.0
2020/08/17,23:00,23.1,0.0,97,172,0.0
2020/08/18,00:00,22.6,0.0,99,226,0.5
2020/08/18,01:00,22.2,0.0,99,108,0.3
2020/08/18,02:00,21.5,0.0,99,151,0.0
2020/08/18,03:00,21.2,0.0,99,224,0.1
2020/08/18,04:00,21.0,0.0,99,206,0.1
2020/08/18,05:00,20.9,0.0,100,96,0.3
2020/08/18,06:00,20.8,0.0,100,196,0.0
2020/08/18,07:00,22.9,0.0,95,241,0.0
2020/08/18,08:00,29.3,0.0,73,345,2.8
2020/08/18,09:00,30.6,0.0,66,321,3.5
2020/08/18,10:00,32.4,0.0,61,341,4.5
2020/08/18,11:00,34.7,0.0,53,337,6.5
2020/08/18,12:00,35.4,0.0,53,344,5.0
2020/08/18,13:00,35.9,0.0,46,307,8.9
2020/08/18,14:00,35.3,0.0,47,321,6.1
2020/08/18,15:00,36.1,0.0,45,324,6.1
2020/08/18,16:00,35.7,0.0,46,344,5.8
2020/08/18,17:00,34.8,0.0,49,343,3.8
2020/08/18,18:00,31.3,0.0,59,15,3.2
2020/08/18,19:00,27.8,0.0,78,8,0.3
2020/08/18,20:00,26.1,0.0,86,218,0.0
2020/08/18,21:00,24.9,0.0,91,52,0.1
2020/08/18,22:00,23.6,0.0,93,232,1.2
2020/08/18,23:00,23.4,0.0,94,199,0.4
2020/08/19,00:00,22.9,0.0,96,116,0.4
2020/08/19,01:00,22.7,0.0,96,176,1.3
2020/08/19,02:00,22.3,0.0,96,83,0.5
2020/08/19,03:00,22.0,0.0,98,84,0.5
2020/08/19,04:00,20.9,0.0,99,224,0.0
2020/08/19,05:00,20.4,0.0,99,162,0.0
2020/08/19,06:00,20.4,0.0,100,104,0.1
2020/08/19,07:00,23.0,0.0,92,295,0.1
2020/08/19,08:00,28.3,0.0,72,272,1.1
2020/08/19,09:00,31.9,0.0,60,318,3.6
2020/08/19,10:00,33.3,0.0,55,345,7.8
2020/08/19,11:00,34.3,0.0,48,307,7.1
2020/08/19,12:00,35.4,0.0,46,331,6.0
2020/08/19,13:00,35.5,0.0,42,342,7.3
2020/08/19,14:00,36.6,0.0,40,331,6.4
2020/08/19,15:00,35.2,0.0,44,349,4.6
2020/08/19,16:00,36.8,0.0,41,309,4.7
2020/08/19,17:00,35.1,0.0,44,309,2.9
2020/08/19,18:00,30.5,0.0,64,26,1.5
2020/08/19,19:00,27.5,0.0,75,205,0.1
2020/08/19,20:00,26.6,0.0,81,268,0.4
2020/08/19,21:00,26.2,0.0,85,251,1.1
2020/08/19,22:00,25.4,0.0,90,63,1.5
2020/08/19,23:00,24.5,0.0,92,44,0.0
2020/08/20,00:00,23.9,0.0,92,280,0.7
2020/08/20,01:00,24.4,0.0,92,84,0.5
2020/08/20,02:00,24.0,0.0,94,105,0.2
2020/08/20,03:00,23.4,0.0,97,89,0.4
2020/08/20,04:00,23.0,0.0,98,29,0.0
2020/08/20,05:00,22.5,0.0,99,202,0.0
2020/08/20,06:00,22.3,0.0,99,142,0.0
2020/08/20,07:00,25.6,0.0,87,83,0.5
2020/08/20,08:00,29.2,0.0,73,152,0.8
2020/08/20,09:00,31.7,0.0,64,309,2.3
2020/08/20,10:00,34.1,0.0,58,313,2.4
2020/08/20,11:00,35.6,0.0,52,305,4.3
2020/08/20,12:00,35.6,0.0,47,2,4.6
2020/08/20,13:00,36.6,0.0,45,33,3.1
2020/08/20,14:00,35.5,0.0,47,48,2.6
2020/08/20,15:00,22.1,0.0,90,159,10.3
2020/08/20,16:00,19.1,0.3,96,165,6.3
2020/08/20,17:00,18.1,0.3,95,130,4.8
2020/08/20,18:00,17.5,0.0,96,143,3.0
2020/08/20,19:00,16.8,0.0,94,152,4.3
2020/08/20,20:00,16.0,0.0,92,156,4.2
2020/08/20,21:00,15.8,0.0,90,140,3.7
2020/08/20,22:00,15.3,0.0,86,115,5.3
2020/08/20,23:00,15.0,0.0,84,118,3.7
2020/08/21,00:00,15.0,0.0,81,129,4.9
2020/08/21,01:00,14.7,0.0,84,117,6.5
2020/08/21,02:00,14.0,0.0,88,134,4.3
2020/08/21,03:00,13.5,0.0,90,140,3.2
2020/08/21,04:00,13.3,0.3,89,123,3.5
2020/08/21,05:00,13.4,0.0,87,128,3.2
2020/08/21,06:00,12.7,0.0,89,155,4.7
2020/08/21,07:00,12.9,0.0,84,129,4.6
2020/08/21,08:00,13.2,0.0,81,146,5.6
2020/08/21,09:00,13.4,0.0,78,130,4.6
2020/08/21,10:00,14.4,0.0,73,131,5.7
2020/08/21,11:00,16.1,0.0,65,125,5.9
2020/08/21,12:00,17.5,0.0,63,141,6.1
2020/08/21,13:00,18.0,0.0,59,148,5.9
2020/08/21,14:00,17.8,0.0,61,126,4.9
2020/08/21,15:00,18.0,0.0,60,139,4.7
2020/08/21,16:00,17.6,0.0,64,114,4.1
2020/08/21,17:00,17.1,0.0,69,165,3.4
2020/08/21,18:00,16.4,0.0,73,175,2.9
2020/08/21,19:00,15.9,0.0,73,172,3.2
2020/08/21,20:00,15.8,0.0,74,169,3.3
2020/08/21,21:00,15.6,0.0,75,164,2.8
