Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CONTAMANA
,Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
,Latitud :,7°21'6.46'',Longitud :,75°0'39.06'',Altitud :,134 msnm.
,Tipo :,HLM - Hidrológica,Código :,251102
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-05-01,9.55,9.55,9.55,9.55
2018-05-02,9.55,9.55,9.55,9.55
2018-05-03,9.51,9.51,9.50,9.49
2018-05-04,9.47,9.47,9.47,9.47
2018-05-05,9.47,9.47,9.47,9.47
2018-05-06,9.47,9.47,9.47,9.47
2018-05-07,9.47,9.47,9.47,9.47
2018-05-08,9.47,9.47,9.47,9.47
2018-05-09,9.51,9.52,9.53,9.54
2018-05-10,9.56,9.56,9.56,9.56
2018-05-11,9.48,9.46,9.44,9.42
2018-05-12,9.35,9.33,9.30,9.28
2018-05-13,9.23,9.23,9.23,9.23
2018-05-14,9.27,9.29,9.31,9.32
2018-05-15,9.36,9.38,9.40,9.42
2018-05-16,9.47,9.49,9.51,9.53
2018-05-17,9.57,9.58,9.58,9.59
2018-05-18,9.60,9.57,9.53,9.48
2018-05-19,9.48,9.47,9.46,9.45
2018-05-20,9.41,9.39,9.38,9.37
2018-05-21,9.31,9.28,9.27,9.25
2018-05-22,9.19,9.19,9.19,9.19
2018-05-23,9.17,9.15,9.13,9.11
2018-05-24,9.05,9.02,8.99,8.96
2018-05-25,8.90,8.85,8.81,8.75
2018-05-26,8.70,8.66,8.61,8.55
2018-05-27,8.36,8.33,8.29,8.25
2018-05-28,8.05,8.01,7.96,7.90
2018-05-29,7.71,7.66,7.61,7.56
2018-05-30,7.43,7.39,7.35,7.31
2018-05-31,7.18,7.11,7.06,6.98
