Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CONTAMANA
,Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
,Latitud :,7°21'6.46'',Longitud :,75°0'39.06'',Altitud :,134 msnm.
,Tipo :,HLM - Hidrológica,Código :,251102
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2024-06-01,8.08,8.07,8.06,8.05
2024-06-02,7.90,7.86,7.82,7.78
2024-06-03,7.66,7.65,7.64,7.63
2024-06-04,7.40,7.37,7.34,7.31
2024-06-05,7.18,7.15,7.12,7.09
2024-06-06,6.95,6.93,6.90,6.87
2024-06-07,6.70,6.68,6.66,6.64
2024-06-08,7.52,6.50,6.48,6.46
2024-06-09,7.34,6.32,6.30,6.28
2024-06-10,7.20,6.18,6.16,6.14
2024-06-11,7.08,6.06,6.04,6.02
2024-06-12,5.98,5.96,5.94,5.91
2024-06-13,5.88,5.87,5.86,5.85
2024-06-14,5.81,5.80,5.79,5.78
2024-06-15,5.78,5.77,5.76,5.75
2024-06-16,5.74,5.75,5.75,5.75
2024-06-17,5.75,5.77,5.78,5.79
2024-06-18,5.92,5.95,5.98,6.02
2024-06-19,6.28,6.20,6.22,6.24
2024-06-20,6.32,6.34,6.36,6.38
2024-06-21,6.44,6.48,6.51,6.56
2024-06-22,6.90,7.02,7.12,7.24
2024-06-23,7.50,7.56,7.62,7.68
2024-06-24,7.75,7.75,7.75,7.75
2024-06-25,7.66,7.64,7.62,7.60
2024-06-26,7.44,7.40,7.36,7.32
2024-06-27,7.12,7.09,7.06,7.03
2024-06-28,6.80,6.76,6.72,6.68
2024-06-29,6.48,6.44,6.40,6.36
2024-06-30,6.10,6.10,6.10,6.10
