Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : CONTAMANA
,Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
,Latitud :,7°21'6.46'',Longitud :,75°0'39.06'',Altitud :,134 msnm.
,Tipo :,HLM - Hidrológica,Código :,251102
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-04-01,13.23,13.23,13.24,13.24
2019-04-02,13.25,13.26,13.27,13.28
2019-04-03,13.28,13.28,13.28,13.28
2019-04-04,13.30,13.30,13.30,13.30
2019-04-05,13.28,13.28,13.28,13.28
2019-04-06,13.25,13.25,13.25,13.25
2019-04-07,13.25,13.25,13.24,13.24
2019-04-08,13.22,13.22,13.21,13.20
2019-04-09,13.18,13.18,13.17,13.17
2019-04-10,13.16,13.16,13.16,13.16
2019-04-11,13.15,13.14,13.12,13.11
2019-04-12,13.07,13.06,13.05,13.04
2019-04-13,13.02,13.01,13.00,12.99
2019-04-14,12.97,12.95,12.83,12.91
2019-04-15,12.86,12.85,12.83,12.80
2019-04-16,12.73,12.71,12.69,12.68
2019-04-17,12.62,12.60,12.58,12.56
2019-04-18,12.50,12.48,12.45,12.42
2019-04-19,12.34,12.30,12.27,12.25
2019-04-20,12.18,12.16,12.13,12.10
2019-04-21,12.01,11.97,11.93,11.90
2019-04-22,11.76,11.73,11.70,11.68
2019-04-23,11.53,11.49,11.45,11.38
2019-04-24,11.26,11.26,11.26,11.26
2019-04-25,11.28,11.28,11.28,11.28
2019-04-26,11.29,11.29,11.29,11.29
2019-04-27,11.29,11.28,11.28,11.27
2019-04-28,11.24,11.24,11.24,11.24
2019-04-29,11.24,11.24,11.24,11.24
2019-04-30,11.24,11.24,11.23,11.23
