AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-01-01,13.29,13.29,13.29,13.29,13.29
2020-01-02,13.30,13.30,13.30,13.30,13.30
2020-01-03,13.30,13.30,13.31,13.32,13.31
2020-01-04,13.34,13.36,13.36,13.37,13.36
2020-01-05,13.38,13.38,13.38,13.38,13.38
2020-01-06,13.42,13.42,13.42,13.42,13.42
2020-01-07,13.42,13.42,13.44,13.46,13.44
2020-01-08,13.48,13.48,13.48,13.48,13.48
2020-01-09,13.48,13.48,13.50,13.50,13.49
2020-01-10,13.50,13.50,13.51,13.51,13.51
2020-01-11,13.52,13.52,13.53,13.53,13.53
2020-01-12,13.53,13.54,13.54,13.54,13.54
2020-01-13,13.57,13.57,13.57,13.57,13.57
2020-01-14,13.57,13.57,13.57,13.57,13.57
2020-01-15,13.57,13.58,13.59,13.59,13.58
2020-01-16,13.62,13.62,13.63,13.63,13.63
2020-01-17,13.64,13.64,13.65,13.65,13.65
2020-01-18,13.65,13.65,13.65,13.66,13.65
2020-01-19,13.66,13.66,13.66,13.66,13.66
2020-01-20,13.66,13.65,13.65,13.64,13.65
2020-01-21,13.62,13.62,13.62,13.62,13.62
2020-01-22,13.60,13.59,13.59,13.59,13.59
2020-01-23,13.58,13.58,13.58,13.58,13.58
2020-01-24,13.58,13.57,13.56,13.56,13.57
2020-01-25,13.55,13.55,13.54,13.53,13.54
2020-01-26,13.52,13.52,13.52,13.52,13.52
2020-01-27,13.52,13.51,13.50,13.49,13.51
2020-01-28,13.48,13.48,13.48,13.48,13.48
2020-01-29,13.44,13.43,13.42,13.41,13.43
2020-01-30,13.40,13.40,13.39,13.39,13.40
2020-01-31,13.38,13.37,13.37,13.37,13.37
