AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/12/01,00:00,23.7,0.0,98,131,0.0
2021/12/01,01:00,23.5,0.0,99,119,0.0
2021/12/01,02:00,23.4,0.0,98,132,0.0
2021/12/01,03:00,23.4,0.0,99,229,0.0
2021/12/01,04:00,23.3,0.0,99,101,0.0
2021/12/01,05:00,23.1,0.0,99,118,0.0
2021/12/01,06:00,22.8,0.0,99,140,0.0
2021/12/01,07:00,22.7,0.0,99,117,0.0
2021/12/01,08:00,23.2,0.0,99,112,0.0
2021/12/01,09:00,24.1,0.0,96,90,0.1
2021/12/01,10:00,26.3,0.0,88,163,0.5
2021/12/01,11:00,29.4,0.0,78,109,0.6
2021/12/01,12:00,30.7,0.0,74,112,0.5
2021/12/01,13:00,32.0,0.0,68,240,1.0
2021/12/01,14:00,33.0,0.0,65,133,0.5
2021/12/01,15:00,33.8,0.0,64,107,0.6
2021/12/01,16:00,33.8,0.0,64,77,0.3
2021/12/01,17:00,32.3,0.0,67,154,0.2
2021/12/01,18:00,30.0,0.0,77,178,0.1
2021/12/01,19:00,28.4,0.0,83,314,0.0
2021/12/01,20:00,26.8,0.0,89,75,0.0
2021/12/01,21:00,25.7,0.0,95,19,0.0
2021/12/01,22:00,25.2,0.0,97,56,0.0
2021/12/01,23:00,24.9,0.0,98,97,0.0
2021/12/02,00:00,24.8,0.0,99,128,0.0
2021/12/02,01:00,24.7,0.0,98,108,0.0
2021/12/02,02:00,24.2,0.0,99,154,0.0
2021/12/02,03:00,23.7,0.0,98,95,0.0
2021/12/02,04:00,23.3,0.0,99,108,0.0
2021/12/02,05:00,23.0,0.0,99,34,0.0
2021/12/02,06:00,22.8,0.0,99,123,0.0
2021/12/02,07:00,22.6,0.0,99,122,0.0
2021/12/02,08:00,23.5,0.0,98,191,0.0
2021/12/02,09:00,24.9,0.0,95,125,0.2
2021/12/02,10:00,28.3,0.0,80,90,0.9
2021/12/02,11:00,30.7,0.0,74,160,0.3
2021/12/02,12:00,31.4,0.0,73,97,0.9
2021/12/02,13:00,31.2,0.0,74,121,0.7
2021/12/02,14:00,26.3,6.0,93,157,0.0
2021/12/02,15:00,27.8,0.0,93,257,0.5
2021/12/02,16:00,30.6,0.0,80,187,0.1
2021/12/02,17:00,30.8,0.0,76,206,0.3
2021/12/02,18:00,29.2,0.0,79,181,0.3
2021/12/02,19:00,28.1,0.0,89,321,0.0
2021/12/02,20:00,26.6,0.0,95,106,0.0
2021/12/02,21:00,25.6,0.0,94,273,0.0
2021/12/02,22:00,24.9,0.0,97,340,0.0
2021/12/02,23:00,24.2,0.0,97,264,0.0
