AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/10/01,00:00,23.6,0.0,100,109,0.0
2024/10/01,01:00,23.5,0.0,100,111,0.0
2024/10/01,02:00,23.2,0.0,100,97,0.0
2024/10/01,03:00,22.9,0.0,100,292,0.0
2024/10/01,04:00,22.9,0.0,100,292,0.0
2024/10/01,05:00,23.2,0.2,100,96,0.2
2024/10/01,06:00,23.2,0.0,100,84,0.1
2024/10/01,07:00,23.1,0.0,100,85,0.1
2024/10/01,08:00,23.3,0.0,100,120,0.4
2024/10/01,09:00,24.3,0.0,97,38,0.6
2024/10/01,10:00,26.8,0.0,85,105,1.0
2024/10/01,11:00,29.3,0.0,76,241,0.6
2024/10/01,12:00,31.8,0.0,68,198,0.9
2024/10/01,13:00,33.4,0.0,62,17,0.9
2024/10/01,14:00,33.3,0.0,59,116,0.9
2024/10/01,15:00,35.4,0.0,52,101,1.0
2024/10/01,16:00,35.9,0.0,53,112,0.1
2024/10/01,17:00,34.7,0.0,61,90,0.4
2024/10/01,18:00,33.0,0.0,60,171,0.1
2024/10/01,19:00,30.5,0.0,71,346,0.0
2024/10/01,20:00,28.4,0.0,83,6,0.0
2024/10/01,21:00,27.2,0.0,90,318,0.0
2024/10/01,22:00,26.2,0.0,93,41,0.0
2024/10/01,23:00,25.6,0.0,96,74,0.1
2024/10/02,00:00,25.0,0.0,98,76,0.0
2024/10/02,01:00,24.6,0.0,99,76,0.0
2024/10/02,02:00,24.2,0.0,99,76,0.0
2024/10/02,03:00,23.8,0.0,100,78,0.0
2024/10/02,04:00,23.4,0.0,100,78,0.0
2024/10/02,05:00,23.2,0.0,100,78,0.0
2024/10/02,06:00,22.9,0.0,100,77,0.0
2024/10/02,07:00,22.7,0.0,100,330,0.0
2024/10/02,08:00,23.7,0.0,97,106,0.3
2024/10/02,09:00,26.6,0.0,85,126,0.7
2024/10/02,10:00,30.0,0.0,73,168,0.4
2024/10/02,11:00,33.0,0.0,62,77,0.7
2024/10/02,12:00,34.9,0.0,56,9,0.8
2024/10/02,13:00,36.0,0.0,54,65,0.6
2024/10/02,14:00,36.7,0.0,49,221,0.5
2024/10/02,15:00,36.4,0.0,55,58,0.1
2024/10/02,16:00,37.0,0.0,49,272,0.5
2024/10/02,17:00,36.5,0.0,51,75,0.4
2024/10/02,18:00,34.1,0.0,56,140,0.0
2024/10/02,19:00,31.3,0.0,68,313,0.0
2024/10/02,20:00,29.1,0.0,80,313,0.0
2024/10/02,21:00,27.6,0.0,88,49,0.0
2024/10/02,22:00,26.6,0.0,92,76,0.0
2024/10/02,23:00,26.0,0.0,95,38,0.2
2024/10/03,00:00,25.6,0.0,96,36,0.1
2024/10/03,01:00,25.2,0.0,97,272,0.1
2024/10/03,02:00,24.7,0.0,98,94,0.0
2024/10/03,03:00,24.4,0.0,99,94,0.0
2024/10/03,04:00,23.9,0.0,99,94,0.0
2024/10/03,05:00,23.6,0.0,99,94,0.0
2024/10/03,06:00,23.5,0.0,99,94,0.0
2024/10/03,07:00,23.4,0.0,100,94,0.0
2024/10/03,08:00,24.4,0.0,95,114,0.3
2024/10/03,09:00,27.3,0.0,82,210,0.3
2024/10/03,10:00,30.6,0.0,72,221,0.6
2024/10/03,11:00,33.5,0.0,63,163,0.6
2024/10/03,12:00,35.0,0.0,59,22,0.2
2024/10/03,13:00,35.6,0.0,57,238,0.8
2024/10/03,14:00,36.6,0.0,54,164,1.0
2024/10/03,15:00,33.4,11.2,73,76,1.0
2024/10/03,16:00,24.1,22.0,100,246,1.0
2024/10/03,17:00,23.4,0.0,100,313,0.3
2024/10/03,18:00,24.3,0.0,100,265,0.4
2024/10/03,19:00,24.0,0.0,100,331,0.3
2024/10/03,20:00,23.6,0.0,100,326,0.1
2024/10/03,21:00,23.4,0.0,100,86,0.1
2024/10/03,22:00,23.2,0.0,100,93,0.0
2024/10/03,23:00,22.9,0.0,100,357,0.0
2024/10/04,00:00,22.7,0.0,100,257,0.0
2024/10/04,01:00,22.5,0.0,100,215,0.0
2024/10/04,02:00,22.3,0.0,100,162,0.0
2024/10/04,03:00,22.2,0.0,100,86,0.0
2024/10/04,04:00,22.2,0.0,100,106,0.0
2024/10/04,05:00,22.2,0.0,100,86,0.0
2024/10/04,06:00,22.0,0.2,100,93,0.0
2024/10/04,07:00,21.8,0.0,100,118,0.0
2024/10/04,08:00,22.4,0.0,100,102,0.1
2024/10/04,09:00,24.5,0.0,100,151,0.1
2024/10/04,10:00,27.0,0.0,93,150,0.5
2024/10/04,11:00,29.4,0.0,78,170,0.9
2024/10/04,12:00,30.7,0.0,72,111,0.6
2024/10/04,13:00,31.2,0.0,74,60,0.8
2024/10/04,14:00,31.3,0.0,70,104,1.0
2024/10/04,15:00,30.7,0.0,71,91,1.5
2024/10/04,16:00,30.5,0.0,71,121,0.9
2024/10/04,17:00,31.1,0.0,70,72,0.4
2024/10/04,18:00,29.6,0.0,78,274,0.2
2024/10/04,19:00,27.4,0.0,89,359,0.0
2024/10/04,20:00,26.3,0.0,92,305,0.3
2024/10/04,21:00,25.8,0.0,94,57,0.0
2024/10/04,22:00,25.5,0.0,95,351,0.0
2024/10/04,23:00,25.0,0.0,97,64,0.0
2024/10/05,00:00,24.8,0.0,97,2,0.0
2024/10/05,01:00,24.4,0.0,97,79,0.0
2024/10/05,02:00,23.9,0.0,99,296,0.2
2024/10/05,03:00,23.7,0.0,99,245,0.0
2024/10/05,04:00,23.6,0.0,100,257,0.0
2024/10/05,05:00,23.6,0.0,100,165,0.0
2024/10/05,06:00,23.6,0.0,100,159,0.0
2024/10/05,07:00,23.6,0.0,100,153,0.0
2024/10/05,08:00,23.8,0.0,99,82,0.2
2024/10/05,09:00,24.8,0.0,94,241,0.2
2024/10/05,10:00,26.3,0.0,89,285,0.4
2024/10/05,11:00,28.4,0.0,81,213,0.3
2024/10/05,12:00,29.5,0.0,77,195,0.5
2024/10/05,13:00,30.7,0.0,75,243,0.5
2024/10/05,14:00,32.1,0.0,70,177,0.5
2024/10/05,15:00,32.9,0.0,68,284,0.7
2024/10/05,16:00,33.5,0.0,65,246,0.2
2024/10/05,17:00,33.3,0.0,72,319,0.0
2024/10/05,18:00,31.2,0.0,80,353,0.0
2024/10/05,19:00,28.8,0.0,87,353,0.0
2024/10/05,20:00,27.1,0.0,92,313,0.0
2024/10/05,21:00,26.2,0.0,96,317,0.0
2024/10/05,22:00,25.6,0.0,98,34,0.0
2024/10/05,23:00,25.1,0.0,99,34,0.0
2024/10/06,00:00,24.7,0.0,99,60,0.0
2024/10/06,01:00,24.4,0.0,100,79,0.0
2024/10/06,02:00,24.1,0.0,100,79,0.0
2024/10/06,03:00,23.8,0.0,100,79,0.0
2024/10/06,04:00,23.6,0.0,100,53,0.0
2024/10/06,05:00,23.4,0.0,100,62,0.0
2024/10/06,06:00,23.1,0.0,100,62,0.0
2024/10/06,07:00,23.0,0.0,100,86,0.0
2024/10/06,08:00,23.4,0.0,100,89,0.3
2024/10/06,09:00,25.1,0.0,95,126,0.2
2024/10/06,10:00,27.8,0.0,85,233,0.1
2024/10/06,11:00,30.8,0.0,75,263,0.6
2024/10/06,12:00,33.0,0.0,66,176,1.0
2024/10/06,13:00,34.3,0.0,63,290,0.7
2024/10/06,14:00,35.7,0.0,58,305,0.5
2024/10/06,15:00,36.4,0.0,57,194,0.3
2024/10/06,16:00,37.0,0.0,56,109,0.4
2024/10/06,17:00,36.2,0.0,60,236,0.3
2024/10/06,18:00,33.2,0.0,71,280,0.1
2024/10/06,19:00,30.6,0.0,79,285,0.0
2024/10/06,20:00,28.7,0.0,85,294,0.0
2024/10/06,21:00,27.2,0.0,87,283,0.0
2024/10/06,22:00,26.1,0.0,89,75,0.1
