Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CRUZ
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-04-01,7.29,7.28,7.27,7.26
2019-04-02,7.24,7.24,7.23,7.23
2019-04-03,7.25,7.25,7.24,7.24
2019-04-04,7.26,7.27,7.28,7.28
2019-04-05,7.33,7.36,7.38,7.39
2019-04-06,7.47,7.50,7.53,7.55
2019-04-07,7.56,7.57,7.58,7.58
2019-04-08,7.57,7.57,7.56,7.55
2019-04-09,7.53,7.52,7.51,7.50
2019-04-10,7.49,7.48,7.47,7.46
2019-04-11,7.43,7.42,7.40,7.39
2019-04-12,7.36,7.36,7.35,7.35
2019-04-13,7.39,7.42,7.45,7.46
2019-04-14,7.51,7.52,7.53,7.53
2019-04-15,7.50,7.49,7.45,7.42
2019-04-16,7.30,7.28,7.21,7.14
2019-04-17,6.99,6.98,6.92,6.88
2019-04-18,6.76,6.75,6.71,6.67
2019-04-19,7.63,6.64,6.66,6.67
2019-04-20,7.72,6.74,6.75,6.76
2019-04-21,6.78,6.78,6.80,6.81
2019-04-22,6.84,6.84,6.85,6.85
2019-04-23,6.82,6.81,6.80,6.78
2019-04-24,6.75,6.75,6.74,6.74
2019-04-25,6.83,6.85,6.86,6.87
2019-04-26,6.93,6.95,6.97,6.99
2019-04-27,7.01,7.03,7.04,7.05
2019-04-28,7.08,7.10,7.12,7.13
2019-04-29,7.05,7.05,7.04,7.04
2019-04-30,7.11,7.14,7.17,7.19
