Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CRUZ
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-06-01,9.23,9.23,9.24,9.24
2019-06-02,9.25,9.25,9.25,9.25
2019-06-03,9.25,9.25,9.26,9.26
2019-06-04,9.28,9.29,9.30,9.30
2019-06-05,9.31,9.31,9.30,9.30
2019-06-06,9.29,9.28,9.27,9.26
2019-06-07,9.22,9.21,9.20,9.19
2019-06-08,9.15,9.14,9.13,9.12
2019-06-09,9.09,9.09,9.08,9.07
2019-06-10,9.05,9.05,9.04,9.04
2019-06-11,9.03,9.03,9.02,9.02
2019-06-12,9.01,9.01,9.01,9.01
2019-06-13,8.98,8.98,8.97,8.97
2019-06-14,8.96,8.96,8.95,8.95
2019-06-15,8.91,8.90,8.89,8.87
2019-06-16,8.83,8.82,8.81,8.79
2019-06-17,8.76,8.76,8.75,8.74
2019-06-18,8.74,8.74,8.74,8.74
2019-06-19,8.73,8.73,8.73,8.73
2019-06-20,8.75,8.77,8.78,8.79
2019-06-21,8.83,8.84,8.85,8.86
2019-06-22,8.88,8.88,8.89,8.89
2019-06-23,8.91,8.92,8.93,8.93
2019-06-24,8.94,8.95,8.96,8.97
2019-06-25,9.01,9.01,9.02,9.02
2019-06-26,9.04,9.05,9.07,9.08
2019-06-27,9.12,9.13,9.15,9.16
2019-06-28,9.25,9.27,9.27,9.29
2019-06-29,9.33,9.34,9.35,9.36
2019-06-30,9.40,9.41,9.42,9.43
