Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA CRUZ
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
,Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-05-01,9.27,9.27,9.26,9.25
2021-05-02,9.21,9.21,9.20,9.20
2021-05-03,9.17,9.17,9.16,9.15
2021-05-04,9.14,9.14,9.13,9.12
2021-05-05,9.11,9.11,9.11,9.11
2021-05-06,9.11,9.11,9.11,9.11
2021-05-07,9.12,9.12,9.12,9.12
2021-05-08,9.13,9.13,9.12,9.12
2021-05-09,9.09,9.09,9.08,9.08
2021-05-10,9.06,9.06,9.05,9.04
2021-05-11,9.09,9.08,9.07,9.06
2021-05-12,8.91,8.90,8.88,8.86
2021-05-13,8.82,8.82,8.81,8.81
2021-05-14,8.79,8.77,8.74,8.71
2021-05-15,8.71,8.73,8.75,8.77
2021-05-16,8.84,8.86,8.88,8.89
2021-05-17,8.88,8.88,8.88,8.88
2021-05-18,8.88,8.88,8.88,8.88
2021-05-19,8.89,8.89,8.89,8.89
2021-05-20,8.91,8.91,8.91,8.91
2021-05-21,8.91,8.91,8.91,8.91
2021-05-22,8.94,8.94,8.95,8.95
2021-05-23,8.97,8.98,8.99,8.99
2021-05-24,8.99,8.99,8.99,8.99
2021-05-25,9.01,9.01,9.01,9.01
2021-05-26,9.03,9.03,9.03,9.03
2021-05-27,9.04,9.04,9.04,9.05
2021-05-28,9.05,9.05,9.05,9.05
2021-05-29,9.05,9.05,9.06,9.06
2021-05-30,9.06,9.08,9.10,9.11
2021-05-31,9.17,9.17,9.18,9.18
