Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-06-01,S/D,S/D,85.2,0.0
2019-06-02,S/D,S/D,87.6,23.5
2019-06-03,S/D,S/D,88.4,36.5
2019-06-04,S/D,S/D,89.6,79.1
2019-06-05,S/D,S/D,81.3,0.0
2019-06-06,S/D,S/D,80.7,0.0
2019-06-07,S/D,S/D,87.3,4.6
2019-06-08,S/D,S/D,89.7,0.0
2019-06-09,S/D,S/D,88.5,8.9
2019-06-10,S/D,S/D,84.3,0.0
2019-06-11,S/D,S/D,85.0,0.0
2019-06-12,S/D,S/D,87.1,12.8
2019-06-13,S/D,S/D,84.6,0.0
2019-06-14,S/D,S/D,85.3,0.0
2019-06-15,S/D,S/D,88.7,56.9
2019-06-16,S/D,S/D,84.3,1.2
2019-06-17,S/D,S/D,85.4,0.0
2019-06-18,S/D,S/D,83.4,0.0
2019-06-19,S/D,S/D,81.3,2.4
2019-06-20,S/D,S/D,91.9,23.9
2019-06-21,S/D,S/D,85.2,0.0
2019-06-22,S/D,S/D,93.3,0.0
2019-06-23,S/D,S/D,83.3,0.0
2019-06-24,S/D,S/D,83.3,1.5
2019-06-25,S/D,S/D,86.4,0.0
2019-06-26,S/D,S/D,86.7,23.3
2019-06-27,S/D,S/D,87.4,0.0
2019-06-28,S/D,S/D,86.1,3.4
2019-06-29,S/D,S/D,84.3,0.0
2019-06-30,S/D,S/D,81.9,0.0
