Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-05-01,S/D,S/D,S/D,38.3
2019-05-02,S/D,S/D,84.5,18.6
2019-05-03,S/D,S/D,87.6,0.0
2019-05-04,S/D,S/D,89.0,13.6
2019-05-05,S/D,S/D,84.4,0.0
2019-05-06,S/D,S/D,82.9,0.0
2019-05-07,S/D,S/D,83.5,0.0
2019-05-08,S/D,S/D,89.4,3.6
2019-05-09,S/D,S/D,86.1,0.0
2019-05-10,S/D,S/D,83.9,0.0
2019-05-11,S/D,S/D,84.5,0.0
2019-05-12,S/D,S/D,86.5,118.5
2019-05-13,S/D,S/D,86.2,38.1
2019-05-14,S/D,S/D,86.7,3.4
2019-05-15,S/D,S/D,90.5,0.0
2019-05-16,S/D,S/D,78.6,0.0
2019-05-17,S/D,S/D,83.3,0.0
2019-05-18,S/D,S/D,79.4,0.0
2019-05-19,S/D,S/D,78.9,0.0
2019-05-20,S/D,S/D,84.0,0.0
2019-05-21,S/D,S/D,82.7,0.0
2019-05-22,S/D,S/D,84.1,0.0
2019-05-23,S/D,S/D,82.1,0.0
2019-05-24,S/D,S/D,89.4,32.2
2019-05-25,S/D,S/D,92.7,20.8
2019-05-26,S/D,S/D,88.6,0.0
2019-05-27,S/D,S/D,86.1,0.0
2019-05-28,S/D,S/D,85.5,0.0
2019-05-29,S/D,S/D,87.8,9.5
2019-05-30,S/D,S/D,83.1,0.0
2019-05-31,S/D,S/D,83.9,7.6
