Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-03-01,S/D,S/D,S/D,0.0
2020-03-02,S/D,S/D,86.7,0.0
2020-03-03,S/D,S/D,84.7,0.0
2020-03-04,S/D,S/D,82.3,40.2
2020-03-05,S/D,S/D,87.8,0.0
2020-03-06,S/D,S/D,90.0,17.8
2020-03-07,S/D,S/D,87.9,0.0
2020-03-08,S/D,S/D,88.9,0.0
2020-03-09,S/D,S/D,90.2,24.2
2020-03-10,S/D,S/D,S/D,0.0
2020-03-11,S/D,S/D,91.1,0.0
2020-03-12,S/D,S/D,88.3,0.0
2020-03-13,S/D,S/D,89.1,0.0
2020-03-14,S/D,S/D,91.3,0.0
2020-03-15,S/D,S/D,86.0,1.9
2020-03-16,S/D,S/D,87.6,61.2
2020-03-17,S/D,S/D,92.2,0.0
2020-03-18,S/D,S/D,87.4,0.0
2020-03-19,S/D,S/D,83.2,0.0
2020-03-20,S/D,S/D,90.0,0.0
2020-03-21,S/D,S/D,86.8,24.6
2020-03-22,S/D,S/D,86.7,0.0
2020-03-23,S/D,S/D,88.6,7.4
2020-03-24,S/D,S/D,86.7,0.0
2020-03-25,S/D,S/D,86.4,0.0
2020-03-26,S/D,S/D,88.0,0.0
2020-03-27,S/D,S/D,90.1,0.0
2020-03-28,S/D,S/D,89.1,24.6
2020-03-29,S/D,S/D,90.2,12.2
2020-03-30,S/D,S/D,88.2,0.0
2020-03-31,S/D,S/D,93.3,12.8
