Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-09-01,S/D,S/D,79.5,0.0
2019-09-02,S/D,S/D,88.8,18.2
2019-09-03,S/D,S/D,85.7,0.0
2019-09-04,S/D,S/D,87.0,25.2
2019-09-05,S/D,S/D,83.4,15.2
2019-09-06,S/D,S/D,82.7,40.6
2019-09-07,S/D,S/D,79.2,0.0
2019-09-08,S/D,S/D,83.5,0.0
2019-09-09,S/D,S/D,84.7,0.0
2019-09-10,S/D,S/D,78.0,16.2
2019-09-11,S/D,S/D,84.0,0.0
2019-09-12,S/D,S/D,87.5,16.0
2019-09-13,S/D,S/D,S/D,32.3
2019-09-14,S/D,S/D,84.7,0.0
2019-09-15,S/D,S/D,82.5,6.3
2019-09-16,S/D,S/D,83.3,0.0
2019-09-17,S/D,S/D,S/D,0.0
2019-09-18,S/D,S/D,S/D,0.0
2019-09-19,S/D,S/D,79.4,0.0
2019-09-20,S/D,S/D,80.6,14.0
2019-09-21,S/D,S/D,81.6,0.0
2019-09-22,S/D,S/D,84.4,0.0
2019-09-23,S/D,S/D,80.5,25.8
2019-09-24,S/D,S/D,91.5,0.0
2019-09-25,S/D,S/D,85.7,0.0
2019-09-26,S/D,S/D,79.3,0.0
2019-09-27,S/D,S/D,81.7,40.8
2019-09-28,S/D,S/D,81.5,0.0
2019-09-29,S/D,S/D,79.6,0.0
2019-09-30,S/D,S/D,79.9,0.0
