Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-02-01,S/D,S/D,90.4,0.0
2020-02-02,S/D,S/D,S/D,0.0
2020-02-03,S/D,S/D,89.5,10.2
2020-02-04,S/D,S/D,92.8,7.0
2020-02-05,S/D,S/D,83.0,0.0
2020-02-06,S/D,S/D,85.6,7.9
2020-02-07,S/D,S/D,86.7,0.0
2020-02-08,S/D,S/D,84.7,4.8
2020-02-09,S/D,S/D,88.6,0.0
2020-02-10,S/D,S/D,87.5,27.2
2020-02-11,S/D,S/D,87.3,8.7
2020-02-12,S/D,S/D,91.2,0.0
2020-02-13,S/D,S/D,89.6,0.0
2020-02-14,S/D,S/D,89.9,0.0
2020-02-15,S/D,S/D,88.5,0.0
2020-02-16,S/D,S/D,87.8,0.0
2020-02-17,S/D,S/D,87.2,3.4
2020-02-18,S/D,S/D,88.3,2.4
2020-02-19,S/D,S/D,88.1,17.8
2020-02-20,S/D,S/D,91.1,0.0
2020-02-21,S/D,S/D,86.3,0.0
2020-02-22,S/D,S/D,90.1,12.8
2020-02-23,S/D,S/D,88.9,0.0
2020-02-24,S/D,S/D,90.7,0.0
2020-02-25,S/D,S/D,83.9,1.6
2020-02-26,S/D,S/D,84.4,30.4
2020-02-27,S/D,S/D,88.8,0.0
2020-02-28,S/D,S/D,87.1,0.0
2020-02-29,S/D,S/D,86.3,45.8
