Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-07-01,S/D,S/D,85.5,1.8
2019-07-02,S/D,S/D,88.6,0.0
2019-07-03,S/D,S/D,86.8,0.0
2019-07-04,S/D,S/D,81.6,3.4
2019-07-05,S/D,S/D,86.7,12.2
2019-07-06,S/D,S/D,92.3,22.1
2019-07-07,S/D,S/D,84.6,0.0
2019-07-08,S/D,S/D,85.9,0.0
2019-07-09,S/D,S/D,81.0,0.0
2019-07-10,S/D,S/D,81.8,0.0
2019-07-11,S/D,S/D,81.0,0.0
2019-07-12,S/D,S/D,82.9,0.0
2019-07-13,S/D,S/D,88.9,20.1
2019-07-14,S/D,S/D,84.1,1.4
2019-07-15,S/D,S/D,85.8,11.2
2019-07-16,S/D,S/D,86.6,0.0
2019-07-17,S/D,S/D,91.4,11.8
2019-07-18,S/D,S/D,87.3,2.5
2019-07-19,S/D,S/D,89.3,1.9
2019-07-20,S/D,S/D,85.4,0.0
2019-07-21,S/D,S/D,84.7,5.7
2019-07-22,S/D,S/D,84.5,0.0
2019-07-23,S/D,S/D,87.7,0.0
2019-07-24,S/D,S/D,89.3,0.0
2019-07-25,S/D,S/D,82.1,10.5
2019-07-26,S/D,S/D,90.1,0.0
2019-07-27,S/D,S/D,91.5,0.0
2019-07-28,S/D,S/D,80.4,0.0
2019-07-29,S/D,S/D,88.2,0.0
2019-07-30,S/D,S/D,78.2,0.0
2019-07-31,S/D,S/D,79.6,0.0
