Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BRETAÑA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,PUINAHUA
,Latitud :,5°15'56.43'',Longitud :,74°21'22.98'',Altitud :,105 msnm.
,Tipo :,PE - Meteorológica,Código :,105090
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-04-01,S/D,S/D,89.9,12.8
2020-04-02,S/D,S/D,89.9,1.8
2020-04-03,S/D,S/D,87.4,8.0
2020-04-04,S/D,S/D,89.6,0.0
2020-04-05,S/D,S/D,91.0,14.5
2020-04-06,S/D,S/D,89.2,0.0
2020-04-07,S/D,S/D,88.5,0.0
2020-04-08,S/D,S/D,92.1,15.8
2020-04-09,S/D,S/D,86.8,4.2
2020-04-10,S/D,S/D,90.1,40.8
2020-04-11,S/D,S/D,94.2,6.3
2020-04-12,S/D,S/D,90.9,0.0
2020-04-13,S/D,S/D,84.2,0.0
2020-04-14,S/D,S/D,86.1,0.0
2020-04-15,S/D,S/D,84.5,13.6
2020-04-16,S/D,S/D,84.2,109.0
2020-04-17,S/D,S/D,83.1,0.0
2020-04-18,S/D,S/D,83.2,0.0
2020-04-19,S/D,S/D,82.1,0.0
2020-04-20,S/D,S/D,83.6,0.0
2020-04-21,S/D,S/D,82.3,0.0
2020-04-22,S/D,S/D,84.5,0.0
2020-04-23,S/D,S/D,84.9,0.0
2020-04-24,S/D,S/D,86.0,0.0
2020-04-25,S/D,S/D,80.3,0.0
2020-04-26,S/D,S/D,89.4,0.0
2020-04-27,S/D,S/D,86.7,0.0
2020-04-28,S/D,S/D,86.3,1.4
2020-04-29,S/D,S/D,89.2,2.6
2020-04-30,S/D,S/D,85.1,0.0
