AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-06-01,33.2,24,83.1,0.0
2019-06-02,32.8,23.5,86.2,3.0
2019-06-03,29.6,23.5,85.7,8.6
2019-06-04,29.6,23.5,88.3,11.3
2019-06-05,30.6,22.5,80.7,0.0
2019-06-06,31.8,22,87.0,0.0
2019-06-07,31.8,22,88.4,0.0
2019-06-08,31.8,21.5,87.1,0.0
2019-06-09,30.2,21.5,88.0,0.0
2019-06-10,33,21.5,87.4,1.7
2019-06-11,32.2,21,88.6,3.3
2019-06-12,32,21,87.5,3.4
2019-06-13,32,21,87.6,19.7
2019-06-14,31.2,21,85.3,5.8
2019-06-15,31.4,20.5,89.7,37.3
2019-06-16,31.4,20.5,89.3,0.0
2019-06-17,32.2,21,87.4,12.5
2019-06-18,31.6,20.5,83.0,0.0
2019-06-19,31.8,20,84.1,6.0
2019-06-20,31.6,23.5,85.7,0.0
2019-06-21,31.4,23,85.8,1.9
2019-06-22,31.4,23,88.3,0.0
2019-06-23,30.6,23.5,85.6,3.0
2019-06-24,30.6,23,82.7,0.0
2019-06-25,30.8,22.5,82.5,2.0
2019-06-26,31.6,23.5,80.5,0.0
2019-06-27,30.6,22.5,86.8,17.5
2019-06-28,29.6,22.5,83.5,4.0
2019-06-29,31,23,84.0,0.0
2019-06-30,31.2,23,82.5,0.0
2019-07-01,32.4,22,83.5,41.6
