AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-04-01,31.8,23,S/D,0.0
2026-04-02,30.2,24.5,S/D,15.3
2026-04-03,31.2,23.3,S/D,0.0
2026-04-04,32.4,22.8,S/D,0.0
2026-04-05,32,23.5,S/D,0.0
2026-04-06,32.6,24,S/D,0.0
