AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/11/01,00:00,24.1,0.0,97,S/D,0.0
2024/11/01,01:00,23.8,0.0,97,S/D,0.0
2024/11/01,02:00,23.5,0.0,97,S/D,0.0
2024/11/01,03:00,23.2,0.0,97,S/D,0.0
2024/11/01,04:00,22.9,0.0,97,S/D,0.0
2024/11/01,05:00,22.6,0.0,98,S/D,0.0
2024/11/01,06:00,22.3,0.0,98,S/D,0.0
2024/11/01,07:00,24.1,0.0,93,S/D,0.0
2024/11/01,08:00,26.7,0.0,82,34,0.4
2024/11/01,09:00,28.5,0.0,74,41,1.6
2024/11/01,10:00,30.3,0.0,67,42,2.2
2024/11/01,11:00,31.4,0.0,64,37,2.1
2024/11/01,12:00,32.3,0.0,61,33,1.8
2024/11/01,13:00,33.2,0.0,57,35,2.1
2024/11/01,14:00,33.4,0.0,55,34,2.0
2024/11/01,15:00,33.5,0.0,55,31,1.8
2024/11/01,16:00,33.5,0.0,54,33,1.8
2024/11/01,17:00,32.4,0.0,59,35,0.6
2024/11/01,18:00,30.5,0.0,69,34,0.0
2024/11/01,19:00,28.6,0.0,81,S/D,0.0
2024/11/01,20:00,27.3,0.0,87,S/D,0.0
2024/11/01,21:00,26.6,0.0,92,S/D,0.0
2024/11/01,22:00,S/D,S/D,S/D,S/D,S/D
2024/11/01,23:00,26.0,0.0,95,323,0.1
2024/11/02,00:00,25.7,0.0,96,S/D,0.0
2024/11/02,01:00,25.3,0.0,97,S/D,0.0
2024/11/02,02:00,24.8,0.0,97,S/D,0.0
2024/11/02,03:00,24.2,0.0,98,S/D,0.0
2024/11/02,04:00,23.8,0.0,98,S/D,0.0
2024/11/02,05:00,23.5,0.0,98,S/D,0.0
2024/11/02,06:00,23.1,0.0,98,S/D,0.0
2024/11/02,07:00,24.2,0.0,96,S/D,0.0
2024/11/02,08:00,27.1,0.0,83,32,0.3
2024/11/02,09:00,28.9,0.0,74,37,1.5
2024/11/02,10:00,30.6,0.0,69,36,2.2
