AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,S/D,S/D,S/D,S/D,S/D
2025/02/01,01:00,23.2,0.0,99,179,0.1
2025/02/01,02:00,23.1,0.0,99,167,0.1
2025/02/01,03:00,23.0,0.3,99,S/D,0.0
2025/02/01,04:00,22.9,0.0,99,S/D,0.0
2025/02/01,05:00,22.8,0.0,99,S/D,0.0
2025/02/01,06:00,22.8,0.0,99,S/D,0.0
2025/02/01,07:00,22.8,0.0,99,S/D,0.0
2025/02/01,08:00,23.2,0.0,99,331,0.0
2025/02/01,09:00,24.1,0.0,95,314,0.2
2025/02/01,10:00,25.2,0.0,89,283,0.1
2025/02/01,11:00,26.5,0.0,84,332,0.2
2025/02/01,12:00,28.0,0.0,76,36,1.0
2025/02/01,13:00,29.2,0.0,70,40,1.8
2025/02/01,14:00,29.1,0.0,69,26,1.6
2025/02/01,15:00,30.1,0.0,64,39,3.4
2025/02/01,16:00,30.1,0.0,63,36,2.8
2025/02/01,17:00,30.1,0.0,63,35,2.1
2025/02/01,18:00,29.4,0.0,66,45,1.2
2025/02/01,19:00,27.3,0.0,80,331,0.0
2025/02/01,20:00,25.2,0.0,92,309,0.0
2025/02/01,21:00,24.2,0.0,96,197,0.0
2025/02/01,22:00,23.8,0.0,97,202,0.0
2025/02/01,23:00,23.3,0.0,98,S/D,0.0
2025/02/02,00:00,23.0,0.0,98,252,0.0
2025/02/02,01:00,22.6,0.0,98,201,0.0
2025/02/02,02:00,22.3,0.0,98,186,0.0
2025/02/02,03:00,22.2,0.0,98,S/D,0.0
2025/02/02,04:00,22.5,0.0,98,S/D,0.0
2025/02/02,05:00,22.6,0.0,98,137,0.0
2025/02/02,06:00,22.6,0.0,99,S/D,0.0
2025/02/02,07:00,22.7,0.0,98,S/D,0.0
2025/02/02,08:00,23.4,0.0,98,148,0.1
2025/02/02,09:00,25.6,0.0,89,S/D,0.0
2025/02/02,10:00,28.1,0.0,75,35,1.4
2025/02/02,11:00,29.9,0.0,64,42,3.6
2025/02/02,12:00,30.7,0.0,60,44,4.1
2025/02/02,13:00,31.2,0.0,58,42,3.6
2025/02/02,14:00,31.5,0.0,57,36,3.3
2025/02/02,15:00,31.9,0.0,54,42,3.3
2025/02/02,16:00,32.0,0.0,54,48,2.7
2025/02/02,17:00,31.3,0.0,56,42,2.0
2025/02/02,18:00,30.0,0.0,63,41,0.4
2025/02/02,19:00,27.6,0.0,76,78,0.0
2025/02/02,21:00,24.7,0.0,92,S/D,0.0
2025/02/02,22:00,24.0,S/D,S/D,S/D,S/D
2025/02/02,23:00,23.5,0.0,96,S/D,0.0
2025/02/03,00:00,23.1,0.0,97,S/D,0.0
2025/02/03,01:00,22.7,0.0,97,S/D,0.0
2025/02/03,02:00,22.4,0.0,98,S/D,0.0
2025/02/03,03:00,22.2,0.0,98,185,0.0
2025/02/03,04:00,21.9,0.0,98,S/D,0.0
2025/02/03,05:00,21.7,0.0,98,198,0.0
2025/02/03,06:00,21.5,0.0,98,S/D,0.0
2025/02/03,07:00,21.6,0.0,98,198,0.0
2025/02/03,08:00,24.0,0.0,92,207,0.0
2025/02/03,09:00,26.9,0.0,78,37,0.9
2025/02/03,10:00,28.5,0.0,70,35,2.7
2025/02/03,11:00,30.0,0.0,63,36,3.3
2025/02/03,12:00,31.1,0.0,56,52,4.5
2025/02/03,13:00,32.0,0.0,54,59,3.3
2025/02/03,14:00,32.1,0.0,53,55,3.1
2025/02/03,15:00,32.1,0.0,54,41,2.6
2025/02/03,16:00,32.3,0.0,52,47,2.6
2025/02/03,17:00,31.9,0.0,54,42,2.3
2025/02/03,18:00,30.8,0.0,59,49,0.7
2025/02/03,19:00,28.6,0.0,71,S/D,0.0
2025/02/03,20:00,26.3,0.0,86,192,0.0
2025/02/03,21:00,25.3,3.6,90,171,0.0
2025/02/03,22:00,24.6,3.6,94,S/D,0.0
2025/02/03,23:00,24.1,0.0,95,152,0.0
2025/02/04,00:00,23.6,0.0,96,S/D,0.0
2025/02/04,01:00,23.1,0.0,97,S/D,0.0
2025/02/04,02:00,22.7,0.0,97,S/D,0.0
2025/02/04,03:00,22.4,0.0,97,S/D,0.0
2025/02/04,04:00,22.0,0.0,98,S/D,0.0
2025/02/04,05:00,21.8,0.0,98,203,0.0
2025/02/04,06:00,21.6,0.0,98,S/D,0.0
2025/02/04,07:00,21.7,0.0,97,S/D,0.0
2025/02/04,08:00,24.7,0.0,88,66,0.0
2025/02/04,09:00,26.8,0.0,76,77,0.6
2025/02/04,10:00,29.0,0.0,66,83,2.6
