Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°8'59.44'',Longitud :,72°52'37.54'',Altitud :,101 msnm.
,Tipo :,CO - Meteorológica,Código :,105078
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-04-01,30.8,23.8,95.8,1.2
2020-04-02,32.6,23,95.1,0.0
2020-04-03,32.2,23.2,97.0,45.1
2020-04-04,32.3,22.2,96.3,0.0
2020-04-05,33.1,22.2,92.7,1.5
2020-04-06,31.6,23.9,S/D,0.0
2020-04-07,34.6,24,S/D,9.9
2020-04-08,31.5,23.9,96.7,8.0
2020-04-09,31.4,23.5,93.8,1.1
2020-04-10,31.8,23.8,97.0,0.0
2020-04-11,30.2,23.9,95.5,12.7
2020-04-12,30,23.5,96.7,0.0
2020-04-13,32,23.1,93.1,2.8
2020-04-14,34.6,22.6,93.7,0.0
2020-04-15,S/D,22.8,S/D,8.8
2020-04-16,30.4,22.9,97.8,0.0
2020-04-17,29.4,22.2,94.1,0.0
2020-04-18,30.2,21.6,95.2,0.0
2020-04-19,33.7,21,94.6,0.0
2020-04-20,33.8,20.3,S/D,0.0
2020-04-21,34.2,20.2,S/D,0.0
2020-04-22,33.9,20.4,95.7,2.2
2020-04-23,32.9,22.6,93.1,0.0
2020-04-24,33.2,23.3,S/D,0.0
2020-04-25,34.4,23.2,93.9,0.0
2020-04-26,27.7,23.6,97.9,1.3
2020-04-27,30.4,23.1,96.7,10.5
2020-04-28,28.6,22.4,S/D,1.2
2020-04-29,32.5,22.9,95.3,1.2
2020-04-30,30.4,23.3,95.0,2.7
