Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°8'59.44'',Longitud :,72°52'37.54'',Altitud :,101 msnm.
,Tipo :,CO - Meteorológica,Código :,105078
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-09-01,32.6,22.1,88.1,3.3
2020-09-02,30,22.7,S/D,0.0
2020-09-03,31.5,23.2,92.0,0.0
2020-09-04,30.4,21.9,96.3,0.0
2020-09-05,33,22,90.4,5.4
2020-09-06,31.5,22.4,94.2,0.0
2020-09-07,33.7,22.5,91.5,0.0
2020-09-08,30.2,22.7,93.5,5.8
2020-09-09,28,23.2,94.0,0.0
2020-09-10,34,23,86.8,0.0
2020-09-11,33.1,23.4,88.0,0.0
2020-09-12,34.2,23.6,85.7,0.0
2020-09-13,32,22.4,89.2,0.0
2020-09-14,S/D,22.6,S/D,25.0
2020-09-15,30.6,22.2,87.0,0.0
2020-09-16,31.5,22.3,91.0,0.0
2020-09-17,31.5,21.1,86.8,0.0
2020-09-18,32.6,22.5,88.2,0.0
2020-09-19,34.2,23,85.7,0.0
2020-09-20,32.5,23.6,88.5,0.0
2020-09-21,30,22.5,90.2,9.2
2020-09-22,27.4,22.9,94.8,26.3
2020-09-23,30.1,21.6,91.1,0.0
2020-09-24,31.6,22,93.9,5.2
2020-09-25,32.2,22.8,93.7,0.0
2020-09-26,33.5,22.5,92.0,0.0
2020-09-27,31.5,22.6,90.7,2.2
2020-09-28,32.5,21.8,90.3,5.6
2020-09-29,27.5,22.4,S/D,0.0
2020-09-30,30.6,23.5,94.2,1.9
