Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2019/01/05,10:00,26.0,0.0,90,109,0.6
2019/01/05,11:00,27.1,0.0,84,268,0.2
2019/01/05,12:00,27.8,0.0,81,67,0.0
2019/01/05,13:00,27.4,0.0,85,77,0.1
2019/01/05,14:00,28.7,0.0,77,222,0.3
2019/01/05,15:00,30.2,0.0,70,219,0.4
2019/01/05,16:00,30.9,0.0,69,223,0.3
2019/01/05,17:00,26.9,1.6,87,153,0.0
2019/01/05,18:00,26.1,0.0,95,223,0.0
2019/01/05,19:00,26.5,0.0,96,303,0.2
2019/01/05,20:00,26.0,0.0,97,337,0.0
2019/01/05,21:00,25.3,0.0,97,307,0.1
2019/01/05,22:00,24.9,0.0,97,48,0.0
2019/01/05,23:00,24.6,0.0,97,76,0.0
2019/01/06,00:00,24.2,0.0,97,76,0.0
2019/01/06,01:00,23.9,0.0,97,90,0.0
2019/01/06,02:00,23.5,0.0,97,156,0.0
2019/01/06,03:00,23.3,0.0,97,144,0.0
2019/01/06,04:00,23.1,0.0,97,158,0.0
2019/01/06,05:00,22.7,0.0,97,158,0.0
2019/01/06,06:00,22.5,0.0,97,149,0.0
2019/01/06,07:00,22.5,0.0,98,147,0.0
2019/01/06,08:00,22.7,0.0,98,157,0.1
2019/01/06,09:00,24.4,0.0,95,222,0.2
2019/01/06,10:00,26.3,0.0,86,358,0.3
2019/01/06,11:00,28.4,0.0,79,166,0.6
2019/01/06,12:00,28.9,0.0,80,181,0.4
2019/01/06,13:00,29.7,0.0,77,45,0.4
2019/01/06,14:00,30.2,0.0,76,236,0.1
2019/01/06,15:00,30.7,0.0,76,64,0.5
2019/01/06,16:00,29.5,0.0,79,135,0.4
2019/01/06,17:00,28.6,0.0,82,131,0.2
2019/01/06,18:00,28.0,0.0,87,66,0.0
2019/01/06,19:00,27.4,0.0,91,344,0.0
2019/01/06,20:00,26.5,0.0,94,314,0.0
2019/01/06,21:00,25.5,0.0,95,48,0.0
2019/01/06,22:00,25.2,0.0,96,126,0.0
2019/01/06,23:00,24.9,0.0,97,247,0.0
2019/01/07,00:00,24.8,0.0,97,247,0.0
2019/01/07,01:00,24.4,0.0,97,78,0.0
2019/01/07,02:00,24.2,0.0,97,178,0.0
2019/01/07,03:00,23.9,0.0,97,88,0.0
2019/01/07,04:00,23.6,0.0,97,90,0.0
2019/01/07,05:00,23.4,0.0,97,141,0.0
2019/01/07,06:00,23.4,0.0,97,137,0.0
2019/01/07,07:00,23.4,0.0,98,29,0.0
2019/01/07,08:00,23.7,0.0,97,149,0.0
2019/01/07,09:00,25.0,0.0,95,109,0.4
2019/01/07,10:00,26.7,0.0,88,141,0.4
2019/01/07,11:00,27.4,0.0,85,123,0.4
2019/01/07,12:00,28.3,0.0,83,198,0.3
2019/01/07,13:00,29.1,0.0,80,145,0.1
2019/01/07,14:00,29.7,0.0,79,304,0.2
2019/01/07,15:00,31.0,0.0,73,213,0.3
2019/01/07,16:00,30.2,0.0,76,312,0.1
2019/01/07,17:00,29.2,0.0,82,191,0.0
2019/01/07,18:00,27.7,0.0,87,43,0.0
2019/01/07,19:00,27.3,0.0,90,57,0.3
2019/01/07,20:00,26.3,0.0,91,110,0.1
2019/01/07,21:00,25.6,0.0,93,120,0.0
2019/01/07,22:00,25.1,0.0,94,96,0.0
2019/01/07,23:00,24.8,0.0,95,115,0.0
2019/01/08,00:00,24.7,0.0,95,120,0.1
2019/01/08,01:00,24.6,0.0,96,135,0.3
2019/01/08,02:00,24.4,0.0,95,50,0.0
2019/01/08,03:00,24.0,0.0,96,294,0.0
2019/01/08,04:00,23.8,0.0,97,290,0.0
2019/01/08,05:00,23.8,0.0,97,284,0.0
2019/01/08,06:00,23.7,0.0,97,205,0.0
2019/01/08,07:00,23.7,0.0,97,132,0.0
2019/01/08,08:00,23.8,0.0,97,112,0.0
2019/01/08,09:00,24.6,0.0,94,96,0.2
2019/01/08,10:00,25.5,0.0,90,75,0.3
2019/01/08,11:00,26.1,0.0,89,111,0.3
2019/01/08,12:00,26.3,0.8,89,145,0.3
2019/01/08,13:00,26.3,0.3,92,314,0.2
2019/01/08,14:00,26.5,0.7,94,211,0.1
2019/01/08,15:00,26.3,0.0,92,207,0.6
2019/01/08,16:00,23.3,0.2,94,173,0.4
2019/01/08,17:00,22.7,7.3,96,83,0.2
2019/01/08,18:00,22.4,2.4,97,199,0.4
2019/01/08,19:00,22.0,3.5,98,185,0.2
2019/01/08,20:00,21.8,0.4,98,159,0.0
2019/01/08,21:00,21.4,0.0,97,82,0.0
2019/01/08,22:00,21.3,0.0,97,82,0.0
2019/01/08,23:00,21.4,0.1,97,334,0.0
2019/01/09,00:00,21.4,0.0,98,102,0.1
2019/01/09,01:00,21.5,0.0,98,244,0.0
2019/01/09,02:00,21.4,0.0,97,284,0.0
2019/01/09,03:00,21.2,0.0,97,42,0.0
2019/01/09,04:00,21.2,0.0,97,44,0.0
2019/01/09,05:00,21.0,0.0,97,360,0.0
2019/01/09,06:00,20.9,0.0,97,282,0.0
2019/01/09,07:00,21.0,0.0,98,218,0.0
2019/01/09,08:00,21.3,0.0,98,62,0.0
2019/01/09,09:00,22.1,0.1,97,108,0.1
2019/01/09,10:00,23.3,0.0,93,179,0.2
2019/01/09,11:00,25.3,0.0,86,17,0.5
2019/01/09,12:00,27.3,0.0,81,61,0.5
2019/01/09,13:00,29.2,0.0,73,249,0.4
2019/01/09,14:00,30.0,0.0,75,227,0.4
2019/01/09,15:00,31.1,0.0,69,44,0.6
2019/01/09,16:00,29.9,0.0,76,148,0.4
2019/01/09,17:00,30.3,0.0,75,94,0.2
2019/01/09,18:00,28.9,0.0,81,308,0.0
2019/01/09,19:00,27.4,0.0,87,330,0.1
2019/01/09,20:00,26.3,0.0,91,28,0.0
2019/01/09,21:00,25.4,0.0,95,42,0.0
2019/01/09,22:00,24.9,0.0,96,99,0.1
2019/01/09,23:00,24.2,0.0,93,81,0.0
2019/01/10,00:00,23.6,0.0,96,135,0.0
2019/01/10,01:00,23.4,0.0,96,114,0.0
2019/01/10,02:00,22.9,0.0,96,123,0.0
2019/01/10,03:00,22.7,0.0,97,103,0.0
2019/01/10,04:00,22.5,0.0,97,327,0.0
2019/01/10,05:00,22.3,0.0,97,327,0.0
2019/01/10,06:00,22.5,0.0,97,123,0.0
2019/01/10,07:00,22.6,0.0,97,181,0.0
2019/01/10,08:00,22.8,0.0,97,216,0.0
2019/01/10,09:00,23.6,0.0,96,108,0.2
2019/01/10,10:00,24.7,0.0,92,56,0.2
2019/01/10,11:00,27.0,0.0,83,191,0.2
2019/01/10,12:00,27.1,0.0,85,143,0.4
2019/01/10,13:00,29.1,0.0,77,90,0.7
2019/01/10,14:00,30.2,0.0,72,109,0.8
2019/01/10,15:00,30.8,0.0,72,83,0.3
2019/01/10,16:00,31.1,0.0,71,79,0.6
2019/01/10,17:00,27.0,3.6,86,133,0.2
2019/01/10,18:00,26.3,0.0,94,358,0.1
2019/01/10,19:00,25.6,0.0,96,313,0.6
2019/01/10,20:00,25.3,0.0,97,26,0.0
2019/01/10,21:00,25.1,0.0,97,95,0.0
2019/01/10,22:00,24.7,0.0,96,95,0.0
2019/01/10,23:00,24.5,0.0,97,92,0.0
2019/01/11,00:00,24.4,0.0,97,92,0.1
2019/01/11,01:00,23.9,0.0,97,141,0.0
2019/01/11,02:00,23.4,0.0,97,232,0.0
2019/01/11,03:00,23.2,0.0,97,212,0.0
2019/01/11,04:00,23.2,0.0,97,205,0.0
2019/01/11,05:00,23.1,0.0,97,180,0.0
2019/01/11,06:00,22.9,0.0,97,162,0.0
2019/01/11,07:00,22.9,0.0,97,101,0.0
2019/01/11,08:00,23.0,0.0,97,132,0.0
2019/01/11,09:00,24.0,0.0,95,113,0.1
2019/01/11,10:00,25.1,0.0,92,179,0.2
2019/01/11,11:00,26.3,0.0,88,124,0.4
2019/01/11,12:00,27.2,0.0,87,100,0.5
2019/01/11,13:00,28.0,0.0,83,86,0.4
2019/01/11,14:00,25.9,3.0,92,152,0.3
2019/01/11,15:00,23.5,2.6,97,196,0.1
2019/01/11,16:00,23.4,0.3,97,249,0.1
2019/01/11,17:00,23.2,0.5,97,218,0.1
2019/01/11,18:00,23.0,0.6,97,102,0.1
2019/01/11,19:00,22.9,0.6,97,74,0.0
2019/01/11,20:00,22.7,1.7,97,116,0.0
2019/01/11,21:00,22.6,0.3,98,111,0.0
2019/01/11,22:00,22.2,0.0,97,103,0.0
2019/01/11,23:00,22.1,0.0,97,105,0.0
2019/01/12,00:00,22.1,0.0,97,133,0.0
2019/01/12,01:00,22.1,0.0,97,133,0.0
2019/01/12,02:00,22.1,0.0,98,143,0.0
2019/01/12,03:00,22.1,0.1,98,240,0.2
2019/01/12,04:00,22.1,0.0,98,175,0.0
2019/01/12,05:00,22.0,0.0,97,207,0.0
2019/01/12,06:00,22.0,0.0,97,177,0.0
2019/01/12,07:00,22.0,0.0,97,3,0.0
2019/01/12,08:00,22.2,0.0,97,3,0.0
2019/01/12,09:00,22.6,0.0,97,94,0.0
2019/01/12,10:00,23.0,0.0,95,131,0.2
2019/01/12,11:00,24.1,0.0,90,63,0.2
2019/01/12,12:00,25.0,0.0,87,167,0.0
2019/01/12,13:00,25.0,0.0,90,174,0.1
2019/01/12,14:00,25.2,0.1,91,194,0.4
2019/01/12,15:00,26.6,0.0,83,210,0.1
2019/01/12,16:00,25.5,3.2,91,152,0.2
2019/01/12,17:00,26.1,0.0,92,32,0.0
2019/01/13,12:00,26.4,0.0,86,241,0.1
2019/01/13,13:00,26.8,0.0,86,153,0.2
2019/01/13,14:00,28.3,0.0,78,229,0.3
2019/01/13,15:00,29.2,0.0,79,172,0.4
2019/01/13,16:00,30.2,0.0,72,69,0.5
2019/01/13,17:00,29.7,0.0,77,190,0.2
2019/01/13,18:00,29.1,0.0,78,153,0.2
2019/01/13,19:00,27.5,0.0,87,317,0.0
2019/01/13,20:00,26.2,0.0,92,55,0.0
2019/01/13,21:00,24.9,0.0,94,29,0.0
2019/01/13,22:00,24.3,0.0,95,329,0.0
2019/01/13,23:00,24.0,0.0,96,66,0.0
2019/01/14,00:00,23.9,0.0,97,85,0.0
2019/01/14,01:00,23.9,0.0,97,126,0.0
2019/01/14,02:00,23.9,0.0,96,112,0.0
2019/01/14,03:00,23.8,0.0,97,153,0.0
2019/01/14,04:00,23.6,0.0,97,188,0.0
2019/01/14,05:00,23.2,0.0,97,102,0.0
2019/01/14,06:00,23.2,0.0,97,113,0.0
2019/01/14,07:00,23.3,0.0,97,177,0.0
2019/01/14,08:00,23.5,0.0,97,133,0.0
2019/01/14,09:00,24.3,0.0,95,105,0.1
2019/01/14,10:00,25.5,0.0,89,68,0.1
2019/01/14,11:00,26.5,0.0,86,25,0.4
2019/01/14,12:00,26.7,5.4,88,347,0.0
2019/01/14,13:00,26.4,0.0,96,236,0.1
2019/01/14,14:00,26.6,0.8,93,212,0.0
2019/01/14,15:00,26.6,0.0,94,210,0.2
2019/01/14,16:00,24.9,19.6,96,221,0.4
2019/01/14,17:00,24.1,0.5,98,183,0.0
2019/01/14,18:00,24.8,0.0,97,324,0.0
2019/01/14,19:00,24.9,0.0,97,333,0.1
2019/01/14,20:00,24.4,0.0,97,302,0.0
2019/01/14,21:00,23.9,0.0,97,67,0.1
2019/01/14,22:00,23.8,0.0,98,114,0.0
2019/01/14,23:00,23.8,0.0,98,124,0.0
2019/01/15,00:00,23.6,0.0,97,124,0.0
2019/01/15,01:00,23.6,0.1,98,99,0.1
2019/01/15,02:00,23.5,0.0,98,144,0.0
2019/01/15,03:00,23.4,0.0,97,115,0.0
2019/01/15,04:00,23.2,0.0,97,115,0.0
2019/01/15,05:00,23.3,0.6,98,155,0.0
2019/01/15,06:00,23.2,0.0,97,151,0.0
2019/01/15,07:00,23.2,0.0,97,180,0.0
2019/01/15,08:00,23.4,0.0,98,150,0.0
2019/01/15,09:00,24.0,0.0,98,269,0.0
2019/01/15,10:00,24.2,0.1,97,149,0.1
2019/01/15,11:00,25.0,0.0,94,263,0.5
2019/01/15,12:00,25.9,0.0,89,32,0.4
2019/01/15,13:00,26.1,0.2,88,221,0.3
2019/01/15,14:00,25.2,0.6,95,226,0.0
2019/01/15,15:00,25.5,0.2,94,193,0.4
2019/01/15,16:00,26.8,0.0,88,240,0.2
2019/01/15,17:00,27.7,0.0,85,179,0.1
2019/01/15,18:00,26.7,0.0,91,29,0.0
2019/01/15,19:00,26.4,0.0,94,254,0.0
2019/01/15,20:00,25.5,0.0,95,120,0.0
2019/01/15,21:00,25.1,0.0,96,139,0.0
2019/01/15,22:00,24.7,0.0,96,277,0.0
2019/01/15,23:00,24.4,0.0,96,138,0.0
2019/01/16,00:00,23.6,0.0,96,136,0.1
2019/01/16,01:00,23.3,0.0,97,341,0.0
2019/01/16,02:00,23.2,0.0,97,2,0.0
2019/01/16,03:00,23.2,0.0,97,344,0.0
2019/01/16,04:00,23.1,0.0,97,10,0.0
2019/01/16,05:00,22.9,0.0,97,10,0.0
2019/01/16,06:00,22.8,0.0,97,107,0.0
2019/01/16,07:00,22.7,0.0,97,107,0.0
2019/01/16,08:00,22.9,0.0,97,113,0.0
2019/01/16,09:00,23.7,0.0,95,97,0.3
2019/01/16,10:00,25.0,0.0,90,112,0.2
2019/01/16,11:00,26.0,0.0,87,101,0.3
2019/01/16,12:00,27.2,0.0,83,143,0.7
2019/01/16,13:00,28.7,0.0,79,152,0.6
2019/01/16,14:00,30.0,0.0,74,298,0.1
2019/01/16,15:00,29.6,0.0,79,205,0.8
2019/01/16,16:00,29.9,0.0,76,274,0.3
2019/01/16,17:00,26.6,3.5,90,45,0.2
2019/01/16,18:00,24.9,0.5,97,102,0.1
2019/01/16,19:00,24.9,0.2,97,86,0.2
2019/01/16,20:00,24.8,0.0,97,138,0.1
2019/01/16,21:00,24.5,0.1,97,100,0.0
2019/01/16,22:00,24.3,0.2,97,74,0.0
2019/01/16,23:00,24.1,0.0,97,126,0.0
2019/01/17,00:00,23.7,0.0,97,157,0.0
2019/01/17,01:00,23.5,0.0,97,194,0.0
2019/01/17,02:00,23.5,0.0,97,194,0.0
2019/01/17,03:00,23.3,0.0,97,194,0.0
2019/01/17,04:00,23.2,0.1,97,88,0.0
2019/01/17,05:00,23.2,0.0,98,126,0.0
2019/01/17,06:00,23.1,0.0,97,148,0.0
2019/01/17,07:00,23.1,0.0,98,58,0.0
2019/01/17,08:00,23.3,0.1,97,86,0.0
2019/01/17,09:00,23.6,0.0,97,102,0.0
2019/01/17,10:00,24.5,0.0,95,105,0.5
2019/01/17,11:00,25.3,0.0,92,107,0.3
2019/01/17,12:00,26.0,0.0,90,158,0.2
2019/01/17,13:00,27.2,0.0,84,222,0.4
2019/01/17,14:00,29.1,0.0,79,234,0.4
2019/01/17,15:00,27.9,16.6,85,289,1.3
2019/01/17,16:00,25.4,0.0,98,285,0.0
2019/01/17,17:00,24.1,14.7,97,87,0.4
2019/01/17,18:00,21.9,2.3,99,230,0.0
2019/01/17,19:00,21.8,2.4,98,287,0.0
2019/01/17,20:00,21.9,0.9,98,188,0.0
2019/01/17,21:00,21.9,0.3,98,190,0.0
2019/01/17,22:00,21.7,0.0,98,221,0.0
2019/01/17,23:00,21.6,0.0,98,304,0.0
2019/01/18,00:00,21.4,0.1,97,223,0.0
2019/01/18,01:00,21.4,0.0,98,177,0.0
2019/01/18,02:00,21.6,0.0,98,135,0.0
2019/01/18,03:00,21.6,0.0,97,130,0.0
2019/01/18,04:00,21.7,0.1,98,85,0.0
2019/01/18,05:00,21.6,0.0,97,83,0.0
2019/01/18,06:00,21.5,0.0,97,98,0.0
2019/01/18,07:00,21.4,0.0,97,193,0.0
2019/01/18,08:00,21.5,0.0,97,156,0.0
2019/01/18,09:00,21.8,0.0,96,171,0.0
2019/01/18,10:00,22.2,0.1,95,122,0.0
2019/01/18,11:00,23.1,0.0,92,148,0.3
2019/01/18,12:00,24.3,0.0,88,289,0.3
2019/01/18,13:00,25.3,0.0,86,235,0.1
2019/01/18,14:00,25.9,0.0,83,252,0.1
2019/01/18,15:00,26.3,0.0,85,218,0.2
2019/01/18,16:00,26.9,0.0,81,141,0.8
2019/01/18,17:00,26.1,0.0,86,157,0.5
2019/01/18,18:00,25.9,0.0,88,189,0.0
2019/01/18,19:00,25.0,0.0,93,325,0.0
2019/01/18,20:00,23.9,0.0,95,28,0.0
2019/01/18,21:00,23.3,0.0,96,27,0.0
2019/01/18,22:00,22.8,0.0,97,37,0.0
2019/01/18,23:00,22.4,0.0,97,37,0.0
2019/01/19,00:00,22.1,0.0,97,37,0.0
2019/01/19,01:00,22.2,0.0,97,37,0.0
2019/01/19,02:00,22.2,0.0,97,51,0.0
2019/01/19,03:00,22.2,0.0,97,51,0.0
2019/01/19,04:00,22.2,0.0,97,51,0.0
2019/01/19,05:00,21.9,0.0,97,51,0.0
2019/01/19,06:00,21.8,0.0,97,51,0.0
2019/01/19,07:00,21.8,0.0,97,51,0.0
2019/01/19,08:00,22.0,0.0,97,51,0.0
2019/01/19,09:00,23.2,0.0,96,148,0.0
2019/01/19,10:00,25.1,0.0,90,198,0.0
2019/01/19,11:00,25.8,0.0,87,261,0.3
2019/01/19,12:00,27.0,0.0,83,194,0.2
2019/01/19,13:00,28.6,0.0,74,204,0.5
2019/01/19,14:00,29.6,0.0,75,256,0.6
2019/01/19,15:00,29.8,0.0,74,304,0.2
2019/01/19,16:00,30.3,0.0,72,327,0.1
2019/01/19,17:00,29.4,0.0,76,23,0.0
2019/01/19,18:00,27.8,0.0,83,315,0.0
2019/01/19,19:00,26.6,0.0,89,346,0.1
2019/01/19,20:00,25.6,0.0,92,42,0.0
2019/01/19,21:00,25.0,0.0,95,55,0.0
2019/01/19,22:00,24.6,0.0,96,55,0.0
2019/01/19,23:00,24.4,0.0,96,55,0.0
2019/01/20,00:00,24.2,0.0,96,55,0.0
2019/01/20,01:00,24.1,0.0,97,55,0.0
2019/01/20,02:00,24.0,0.0,97,55,0.0
2019/01/20,03:00,23.9,0.0,97,55,0.0
2019/01/20,04:00,23.7,0.0,97,101,0.0
2019/01/20,05:00,23.5,0.0,97,92,0.0
2019/01/20,06:00,23.6,0.0,97,92,0.0
2019/01/20,07:00,23.6,0.0,97,70,0.0
2019/01/20,08:00,23.8,0.0,97,120,0.0
2019/01/20,09:00,24.9,0.0,95,110,0.0
2019/01/20,10:00,26.2,0.0,90,145,0.6
2019/01/20,11:00,28.2,0.0,82,100,0.6
2019/01/20,12:00,29.4,0.0,79,128,0.5
2019/01/20,13:00,31.0,0.0,68,140,0.6
2019/01/20,14:00,30.5,0.0,74,202,0.3
2019/01/20,15:00,24.4,26.7,95,147,1.5
2019/01/20,16:00,22.3,2.7,98,154,0.5
2019/01/20,17:00,22.4,2.1,98,216,0.0
2019/01/20,18:00,22.5,0.5,98,234,0.0
2019/01/20,19:00,22.4,0.2,98,312,0.0
2019/01/20,20:00,22.2,0.0,97,318,0.0
2019/01/20,21:00,22.2,0.0,98,183,0.0
2019/01/20,22:00,22.1,0.0,98,219,0.0
2019/01/20,23:00,22.2,0.0,98,112,0.0
2019/01/21,00:00,22.2,0.0,98,256,0.0
2019/01/21,01:00,22.1,0.1,98,110,0.0
2019/01/21,02:00,22.0,0.0,98,354,0.0
2019/01/21,03:00,22.0,0.0,98,198,0.0
2019/01/21,04:00,21.9,0.0,98,194,0.0
2019/01/21,05:00,21.8,0.0,98,194,0.0
2019/01/21,06:00,21.6,0.0,97,194,0.0
2019/01/21,07:00,21.7,0.0,98,85,0.0
2019/01/21,08:00,21.9,0.0,97,167,0.0
2019/01/21,09:00,22.6,0.0,97,98,0.0
2019/01/21,10:00,23.9,0.0,92,204,0.1
2019/01/21,11:00,24.7,0.0,91,193,0.1
2019/01/21,12:00,25.6,0.0,87,42,0.2
2019/01/21,13:00,26.9,0.0,82,185,0.3
2019/01/21,14:00,28.3,0.0,78,119,0.7
2019/01/21,15:00,29.5,0.0,74,260,0.3
2019/01/21,16:00,27.7,0.0,85,157,0.7
2019/01/21,17:00,28.1,0.0,83,123,0.1
2019/01/21,18:00,26.8,0.0,89,98,0.3
2019/01/21,19:00,25.2,0.2,93,93,0.0
2019/01/21,20:00,24.5,1.1,97,100,0.0
2019/01/21,21:00,24.2,0.2,97,122,0.1
2019/01/21,22:00,23.9,0.0,97,182,0.0
2019/01/21,23:00,23.7,0.0,97,134,0.0
2019/01/22,00:00,23.6,0.0,97,134,0.0
2019/01/22,01:00,23.5,0.1,97,134,0.0
2019/01/22,02:00,23.3,0.0,97,188,0.0
2019/01/22,03:00,23.3,0.0,97,133,0.0
2019/01/22,04:00,23.3,0.0,97,133,0.0
2019/01/22,05:00,23.4,0.0,98,114,0.0
2019/01/22,06:00,23.4,0.0,98,125,0.0
2019/01/22,07:00,23.5,0.0,98,129,0.0
2019/01/22,08:00,23.7,0.0,98,74,0.0
2019/01/22,09:00,24.3,0.0,97,104,0.0
2019/01/22,10:00,25.1,0.0,95,155,0.2
2019/01/22,11:00,25.2,0.8,93,97,0.4
2019/01/22,12:00,25.7,0.0,92,94,0.4
2019/01/22,13:00,27.1,0.0,83,244,0.7
2019/01/22,14:00,28.2,0.0,78,313,0.6
2019/01/22,15:00,29.4,0.0,72,220,0.7
