Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2018/10/05,10:00,24.9,0.0,91,178,0.5
2018/10/05,11:00,25.7,0.0,87,117,0.7
2018/10/05,12:00,26.2,0.0,85,144,1.0
2018/10/05,13:00,26.6,0.0,83,204,0.6
2018/10/05,14:00,27.6,0.0,80,264,0.7
2018/10/05,15:00,27.1,2.6,82,206,1.1
2018/10/05,16:00,24.0,4.8,94,202,0.3
2018/10/05,17:00,23.5,10.1,98,180,0.9
2018/10/05,18:00,23.5,3.1,98,170,0.1
2018/10/05,19:00,23.5,0.1,97,279,0.0
2018/10/05,20:00,23.4,0.4,97,300,0.0
2018/10/05,21:00,23.3,0.3,98,25,0.0
2018/10/05,22:00,23.3,0.3,97,179,0.1
2018/10/05,23:00,23.0,0.0,97,115,0.0
2018/10/06,00:00,22.7,0.0,98,256,0.0
2018/10/06,01:00,22.5,0.0,98,325,0.1
2018/10/06,02:00,22.5,0.0,98,350,0.0
2018/10/06,03:00,22.5,0.1,98,257,0.0
2018/10/06,04:00,22.5,0.0,98,352,0.1
2018/10/06,05:00,22.6,0.0,98,50,0.0
2018/10/06,06:00,22.6,0.0,98,317,0.0
2018/10/06,07:00,22.7,0.0,97,180,0.1
2018/10/06,08:00,22.8,0.0,97,229,0.0
2018/10/06,09:00,23.2,0.0,97,145,0.0
2018/10/06,10:00,24.4,0.0,92,195,1.0
2018/10/06,11:00,26.5,0.0,84,166,0.6
2018/10/06,12:00,26.6,0.0,84,216,0.3
2018/10/06,13:00,27.2,0.0,82,211,0.3
2018/10/06,14:00,28.1,0.0,78,100,0.6
2018/10/06,15:00,29.0,0.0,73,120,0.5
2018/10/06,16:00,29.3,0.0,73,154,0.4
2018/10/06,17:00,29.6,0.0,74,203,0.2
2018/10/06,18:00,27.5,0.0,82,340,0.4
2018/10/06,19:00,25.9,0.0,89,316,0.0
2018/10/06,20:00,24.8,0.0,93,44,0.1
2018/10/06,21:00,24.5,0.0,96,32,0.0
2018/10/06,22:00,24.4,0.0,96,54,0.0
2018/10/06,23:00,24.2,0.0,96,54,0.0
2018/10/07,00:00,23.8,0.0,97,299,0.0
2018/10/07,01:00,23.4,0.0,97,337,0.0
2018/10/07,02:00,23.2,0.0,97,59,0.0
2018/10/07,03:00,23.2,0.0,97,62,0.0
2018/10/07,04:00,23.3,0.0,97,62,0.0
2018/10/07,05:00,23.1,0.0,97,62,0.0
2018/10/07,06:00,22.6,0.0,97,62,0.0
2018/10/07,07:00,22.3,0.0,97,62,0.0
2018/10/07,08:00,23.0,0.0,97,143,0.0
2018/10/07,09:00,25.5,0.0,91,124,0.3
2018/10/07,10:00,28.5,0.0,79,311,0.1
2018/10/07,11:00,29.5,0.0,76,9,0.3
2018/10/07,12:00,30.8,0.0,69,101,0.5
2018/10/07,13:00,31.5,0.0,67,34,0.4
2018/10/07,14:00,32.5,0.0,62,78,0.6
2018/10/07,15:00,31.9,0.0,66,87,0.7
2018/10/07,16:00,32.0,0.0,66,164,0.2
2018/10/07,17:00,30.3,0.0,72,325,0.1
2018/10/07,18:00,29.5,0.0,75,301,0.0
2018/10/07,19:00,27.3,0.0,82,317,0.0
2018/10/07,20:00,25.7,0.0,90,35,0.0
2018/10/07,21:00,24.9,0.0,95,61,0.0
2018/10/07,22:00,24.4,0.0,96,64,0.0
2018/10/07,23:00,24.1,0.0,96,82,0.0
2018/10/08,00:00,23.9,0.0,97,66,0.0
2018/10/08,01:00,23.6,0.0,97,291,0.0
2018/10/08,02:00,23.4,0.0,97,103,0.0
2018/10/08,03:00,23.1,0.0,97,103,0.0
2018/10/08,04:00,22.9,0.0,97,262,0.0
2018/10/08,05:00,22.7,0.0,97,187,0.0
2018/10/08,06:00,22.5,0.0,97,90,0.0
2018/10/08,07:00,22.3,0.0,97,98,0.0
2018/10/08,08:00,22.9,0.0,97,146,0.0
2018/10/08,09:00,25.5,0.0,93,257,0.4
2018/10/08,10:00,28.9,0.0,77,144,0.4
2018/10/08,11:00,31.1,0.0,70,160,0.8
2018/10/08,12:00,32.5,0.0,64,222,0.7
2018/10/08,13:00,33.2,0.0,62,183,0.5
2018/10/08,14:00,33.7,0.0,60,85,0.6
2018/10/08,15:00,32.5,0.0,60,79,0.9
2018/10/08,16:00,32.3,0.0,65,205,0.4
2018/10/08,17:00,32.8,0.0,62,74,0.8
2018/10/08,18:00,29.2,0.0,74,69,0.0
2018/10/08,19:00,27.2,0.0,86,305,0.3
2018/10/08,20:00,26.1,0.0,91,272,0.0
2018/10/08,21:00,26.0,0.0,92,294,0.0
2018/10/08,22:00,25.7,0.0,94,298,0.0
2018/10/08,23:00,25.3,0.0,95,135,0.2
2018/10/09,00:00,25.1,0.0,96,72,0.0
2018/10/09,01:00,24.6,0.0,96,124,0.1
2018/10/09,02:00,24.1,0.0,96,131,0.0
2018/10/09,03:00,23.7,0.0,97,246,0.0
2018/10/09,04:00,23.4,0.0,97,306,0.0
2018/10/09,05:00,23.3,0.0,97,268,0.0
2018/10/09,06:00,23.1,0.0,97,66,0.0
2018/10/09,07:00,23.1,0.0,97,118,0.0
2018/10/09,08:00,23.6,0.0,97,112,0.1
2018/10/09,09:00,25.2,0.0,93,98,0.3
2018/10/09,10:00,27.4,0.0,86,101,0.3
2018/10/09,11:00,29.2,0.0,78,192,0.3
2018/10/09,12:00,31.0,0.0,70,208,0.4
2018/10/09,13:00,31.3,0.0,71,149,0.1
2018/10/09,14:00,31.9,0.0,70,219,0.4
2018/10/09,15:00,32.8,0.0,65,289,0.2
2018/10/09,16:00,32.5,0.0,67,261,0.2
2018/10/09,17:00,30.8,0.0,74,85,0.6
2018/10/09,18:00,27.4,0.0,83,261,0.0
2018/10/09,19:00,25.9,0.0,89,75,0.0
2018/10/09,20:00,24.8,0.0,93,74,0.0
2018/10/09,21:00,24.4,0.0,95,26,0.0
2018/10/09,22:00,24.0,0.0,96,183,0.0
2018/10/09,23:00,23.7,0.0,96,280,0.0
2018/10/10,00:00,23.4,0.0,96,103,0.0
2018/10/10,01:00,23.0,0.0,97,257,0.0
2018/10/10,02:00,22.8,0.0,97,237,0.0
2018/10/10,03:00,22.6,0.0,97,207,0.0
2018/10/10,04:00,22.5,0.0,97,297,0.0
2018/10/10,05:00,22.7,0.0,97,106,0.0
2018/10/10,06:00,23.0,0.0,97,107,0.0
2018/10/10,07:00,23.0,0.0,97,259,0.0
2018/10/10,08:00,23.3,0.0,97,199,0.0
2018/10/10,09:00,24.3,0.0,94,130,0.0
2018/10/10,10:00,26.3,0.0,87,206,0.7
2018/10/10,11:00,27.5,0.0,81,126,0.2
2018/10/10,12:00,28.0,0.0,81,98,0.5
2018/10/10,13:00,28.2,0.0,81,87,0.3
2018/10/10,14:00,28.7,0.0,79,93,0.6
2018/10/10,15:00,28.2,0.0,81,70,0.7
2018/10/10,16:00,29.2,0.0,75,83,0.8
2018/10/10,17:00,28.6,0.0,77,89,0.2
2018/10/10,18:00,27.6,0.0,82,50,0.3
2018/10/10,19:00,26.3,0.0,88,327,0.0
2018/10/10,20:00,25.2,0.0,93,311,0.0
2018/10/10,21:00,25.0,0.0,94,291,0.0
2018/10/10,22:00,24.5,0.0,95,307,0.0
2018/10/10,23:00,24.2,0.0,96,50,0.0
2018/10/11,00:00,23.9,0.0,96,83,0.0
2018/10/11,01:00,23.6,0.0,96,84,0.0
2018/10/11,02:00,23.5,0.0,96,14,0.0
2018/10/11,03:00,23.4,0.0,96,45,0.0
2018/10/11,04:00,23.3,0.0,96,91,0.0
2018/10/11,05:00,23.0,0.0,97,91,0.0
2018/10/11,06:00,22.7,0.0,97,91,0.0
2018/10/11,07:00,22.7,0.0,97,91,0.0
2018/10/11,08:00,23.0,0.0,97,159,0.0
2018/10/11,09:00,25.1,0.0,91,119,0.4
2018/10/11,10:00,27.7,0.0,78,126,0.7
2018/10/11,11:00,30.1,0.0,70,117,0.5
2018/10/11,12:00,28.9,0.0,78,231,0.2
2018/10/11,13:00,31.0,0.0,69,186,0.2
2018/10/11,14:00,31.6,0.0,67,87,0.8
2018/10/11,15:00,31.7,0.0,66,201,0.4
2018/10/11,16:00,25.6,11.8,88,166,0.1
2018/10/11,17:00,23.4,1.9,98,59,0.0
2018/10/11,18:00,23.6,0.8,98,120,0.0
2018/10/11,19:00,23.7,0.2,97,14,0.0
2018/10/11,20:00,23.5,0.0,98,79,0.2
2018/10/11,21:00,23.5,0.1,98,4,0.1
2018/10/11,22:00,23.3,0.0,97,8,0.0
2018/10/11,23:00,23.1,0.0,97,104,0.0
2018/10/12,00:00,23.2,0.0,97,125,0.0
2018/10/12,01:00,23.2,0.0,98,184,0.0
2018/10/12,02:00,23.2,0.0,98,216,0.0
2018/10/12,03:00,23.2,0.0,97,41,0.0
2018/10/12,04:00,23.2,0.1,97,330,0.0
2018/10/12,05:00,23.4,0.1,97,65,0.0
2018/10/12,06:00,23.4,0.9,98,168,0.0
2018/10/12,07:00,23.5,0.0,98,245,0.0
2018/10/12,08:00,23.8,0.1,97,126,0.0
2018/10/12,09:00,24.3,0.0,97,154,0.0
2018/10/12,10:00,24.7,0.0,96,237,0.0
2018/10/12,11:00,25.2,0.0,94,258,0.1
2018/10/12,12:00,24.8,2.6,95,159,0.1
2018/10/12,13:00,24.6,0.4,95,155,0.4
2018/10/12,14:00,25.1,0.1,93,166,0.2
2018/10/12,15:00,25.1,0.5,94,146,0.0
2018/10/12,16:00,25.3,0.3,93,156,0.4
2018/10/12,17:00,25.6,0.0,92,188,0.7
2018/10/12,18:00,25.6,0.0,92,48,0.1
2018/10/12,19:00,24.6,0.1,94,64,0.1
2018/10/12,20:00,23.3,3.4,96,78,0.3
2018/10/12,21:00,22.7,S/D,S/D,S/D,S/D
2018/10/12,22:00,22.5,2.8,98,159,0.0
2018/10/12,23:00,22.5,1.5,98,138,0.0
2018/10/13,00:00,22.4,0.7,98,72,0.0
2018/10/13,01:00,22.3,0.3,98,275,0.0
2018/10/13,02:00,22.3,0.7,98,104,0.0
2018/10/13,03:00,22.4,0.6,98,98,0.0
2018/10/13,04:00,22.3,0.0,97,92,0.0
2018/10/13,05:00,22.2,0.0,98,81,0.0
2018/10/13,06:00,22.1,0.1,98,140,0.0
2018/10/13,07:00,22.0,0.0,98,147,0.0
2018/10/13,08:00,22.1,0.0,98,119,0.1
2018/10/13,09:00,22.7,0.0,96,206,0.0
2018/10/13,10:00,23.9,0.0,93,102,0.5
2018/10/13,11:00,25.3,0.0,88,256,0.4
2018/10/13,12:00,26.5,0.0,83,149,0.3
2018/10/13,13:00,27.2,0.0,80,275,0.1
2018/10/13,14:00,27.2,0.0,83,230,0.0
2018/10/13,15:00,27.1,0.0,82,146,0.8
2018/10/13,16:00,27.6,0.0,82,283,0.2
2018/10/13,17:00,28.1,0.0,79,291,0.2
2018/10/13,18:00,26.2,0.0,90,91,0.0
2018/10/13,19:00,25.7,0.0,92,356,0.2
2018/10/13,20:00,25.0,0.0,96,16,0.0
2018/10/13,21:00,24.5,0.0,96,144,0.2
2018/10/13,22:00,24.3,0.0,97,66,0.0
2018/10/13,23:00,24.1,0.2,97,303,0.0
2018/10/14,00:00,24.0,0.0,97,134,0.0
2018/10/14,01:00,23.9,0.0,97,116,0.0
2018/10/14,02:00,23.9,0.0,97,116,0.0
2018/10/14,03:00,23.7,0.2,97,38,0.0
2018/10/14,04:00,23.5,0.0,97,195,0.0
2018/10/14,05:00,23.3,0.0,97,232,0.0
2018/10/14,06:00,23.1,0.0,97,273,0.0
2018/10/14,07:00,23.1,0.0,97,245,0.0
2018/10/14,08:00,23.3,0.0,97,128,0.2
2018/10/14,09:00,23.8,0.0,96,204,0.1
2018/10/14,10:00,24.5,0.0,93,125,0.5
2018/10/14,11:00,26.1,0.0,86,176,0.5
2018/10/14,12:00,27.4,0.0,79,124,0.6
2018/10/14,13:00,28.4,0.0,75,174,0.9
2018/10/14,14:00,29.5,0.0,71,236,0.8
2018/10/14,15:00,29.7,0.0,71,166,0.6
2018/10/14,16:00,29.4,0.0,76,293,0.1
2018/10/14,17:00,27.4,0.0,84,80,0.6
2018/10/14,18:00,26.9,0.0,87,77,0.3
2018/10/14,19:00,25.9,0.0,91,151,0.0
2018/10/14,20:00,25.0,0.2,95,64,0.0
2018/10/14,21:00,24.5,0.0,96,75,0.0
2018/10/14,22:00,23.8,0.0,96,34,0.0
2018/10/14,23:00,23.5,0.0,96,116,0.0
2018/10/15,00:00,23.4,0.0,97,116,0.0
2018/10/15,01:00,23.4,0.0,97,119,0.0
2018/10/15,02:00,23.4,0.0,97,145,0.0
2018/10/15,03:00,23.1,0.0,97,146,0.0
2018/10/15,04:00,22.8,0.0,97,287,0.0
2018/10/15,05:00,22.7,0.0,97,198,0.0
2018/10/15,06:00,22.7,0.0,97,194,0.0
2018/10/15,07:00,22.7,0.0,97,109,0.0
2018/10/15,08:00,23.1,0.0,98,105,0.0
2018/10/15,09:00,24.7,0.0,95,170,0.0
2018/10/15,10:00,26.6,0.0,89,94,0.6
2018/10/15,11:00,27.8,0.0,84,82,0.4
2018/10/15,12:00,29.4,0.0,75,321,0.7
2018/10/15,13:00,29.6,0.0,74,59,0.6
2018/10/15,14:00,30.4,0.1,73,96,0.4
2018/10/15,15:00,30.5,0.0,71,227,0.3
2018/10/15,16:00,27.0,0.0,86,286,0.2
2018/10/15,17:00,26.3,0.0,87,173,0.1
2018/10/15,18:00,25.7,0.0,90,357,0.0
2018/10/15,19:00,25.4,0.0,93,297,0.2
2018/10/15,20:00,24.6,0.0,95,357,0.0
2018/10/15,21:00,24.0,0.0,95,357,0.0
2018/10/15,22:00,23.9,0.0,96,36,0.0
2018/10/15,23:00,23.7,0.0,97,51,0.0
2018/10/16,00:00,23.6,0.0,97,241,0.1
2018/10/16,01:00,23.5,0.0,97,277,0.0
2018/10/16,02:00,23.3,0.0,97,226,0.0
2018/10/16,03:00,23.0,0.0,97,108,0.0
2018/10/16,04:00,22.7,0.0,97,138,0.0
2018/10/16,05:00,22.4,0.0,97,93,0.0
2018/10/16,06:00,22.1,0.0,97,107,0.0
2018/10/16,07:00,22.1,0.0,97,107,0.0
2018/10/16,08:00,22.9,0.0,97,153,0.0
2018/10/16,09:00,26.0,0.0,90,255,0.1
2018/10/16,10:00,28.8,0.0,79,148,0.5
2018/10/16,11:00,29.9,0.0,76,157,0.5
2018/10/16,12:00,32.2,0.0,66,257,0.4
2018/10/16,13:00,31.4,0.0,71,352,0.0
2018/10/16,14:00,32.1,0.0,67,260,0.4
2018/10/16,15:00,33.2,0.0,62,77,0.5
2018/10/16,16:00,26.8,1.0,90,20,0.2
2018/10/16,17:00,26.1,0.0,96,78,0.0
2018/10/16,18:00,26.4,0.0,95,219,0.0
2018/10/16,19:00,26.1,0.0,96,6,0.0
2018/10/16,20:00,25.5,0.0,97,43,0.0
2018/10/16,21:00,25.1,0.0,97,54,0.0
2018/10/16,22:00,24.9,0.0,97,83,0.0
2018/10/16,23:00,24.6,S/D,97,83,0.0
2018/10/17,00:00,24.4,0.0,97,289,0.0
2018/10/17,01:00,24.0,0.0,97,68,0.0
2018/10/17,02:00,23.7,0.0,97,283,0.0
2018/10/17,03:00,23.5,0.0,97,253,0.0
2018/10/17,04:00,23.3,0.0,97,80,0.0
2018/10/17,05:00,22.9,0.0,97,109,0.0
2018/10/17,06:00,22.7,0.0,97,107,0.0
2018/10/17,07:00,22.5,0.0,97,123,0.0
2018/10/17,08:00,23.3,0.0,98,138,0.1
2018/10/17,09:00,25.5,0.0,95,97,0.4
2018/10/17,10:00,29.2,0.0,82,248,0.4
2018/10/17,11:00,31.6,0.0,67,274,0.5
2018/10/17,12:00,32.9,0.0,61,348,0.7
2018/10/17,13:00,33.7,0.0,59,79,0.6
2018/10/17,14:00,34.0,0.0,59,159,0.4
2018/10/17,15:00,34.1,0.0,62,43,0.6
2018/10/17,16:00,30.4,0.0,71,260,0.1
2018/10/17,17:00,28.5,0.0,84,254,0.0
2018/10/17,18:00,28.6,0.0,88,356,0.0
2018/10/17,19:00,27.7,0.0,91,359,0.0
2018/10/17,20:00,26.8,0.0,94,42,0.0
2018/10/17,21:00,26.3,0.0,95,49,0.0
2018/10/17,22:00,25.7,0.0,95,172,0.0
2018/10/17,23:00,25.0,0.0,95,61,0.0
2018/10/18,00:00,24.6,0.0,96,61,0.0
2018/10/18,01:00,24.3,0.0,96,85,0.0
2018/10/18,02:00,24.1,0.0,97,269,0.0
2018/10/18,03:00,23.7,0.0,97,83,0.0
2018/10/18,04:00,23.4,0.0,97,78,0.0
2018/10/18,05:00,23.2,0.0,97,110,0.0
2018/10/18,06:00,22.9,0.0,97,121,0.0
2018/10/18,07:00,22.7,0.0,97,223,0.0
2018/10/18,08:00,23.2,0.0,97,117,0.0
2018/10/18,09:00,25.2,0.0,93,120,0.7
2018/10/18,10:00,28.6,0.0,80,150,0.3
2018/10/18,11:00,30.8,0.0,73,59,0.5
2018/10/18,12:00,32.8,0.0,65,144,0.5
2018/10/18,13:00,34.1,0.0,58,105,0.6
2018/10/18,14:00,34.8,0.0,54,42,0.5
2018/10/18,15:00,34.4,0.0,58,82,0.3
2018/10/18,16:00,33.6,0.0,61,287,0.2
2018/10/18,17:00,33.1,0.0,64,210,0.1
2018/10/18,18:00,30.5,0.0,72,305,0.0
2018/10/18,19:00,28.3,0.0,83,316,0.0
2018/10/18,20:00,26.9,0.0,90,60,0.0
2018/10/18,21:00,26.1,0.0,93,71,0.0
2018/10/18,22:00,25.6,0.0,95,66,0.0
2018/10/18,23:00,25.3,0.0,95,66,0.0
2018/10/19,00:00,25.2,0.0,96,66,0.0
2018/10/19,01:00,25.0,0.0,96,55,0.0
2018/10/19,02:00,24.8,0.0,96,55,0.0
2018/10/19,03:00,24.5,0.0,96,71,0.0
2018/10/19,04:00,24.5,0.0,97,265,0.0
2018/10/19,05:00,24.4,0.0,97,276,0.0
2018/10/19,06:00,24.4,0.0,97,290,0.0
2018/10/19,07:00,24.3,0.0,97,273,0.0
2018/10/19,08:00,24.8,0.0,97,94,0.0
2018/10/19,09:00,26.4,0.0,92,156,0.2
2018/10/19,10:00,29.6,0.0,78,80,0.2
2018/10/19,11:00,30.1,0.0,78,240,0.1
2018/10/19,12:00,30.3,0.0,78,18,0.3
2018/10/19,13:00,31.1,0.0,74,285,0.2
2018/10/19,14:00,31.4,0.0,76,211,0.3
2018/10/19,15:00,33.2,0.0,66,5,0.6
2018/10/19,16:00,33.4,0.0,66,214,0.5
2018/10/19,17:00,30.4,0.0,78,213,0.6
2018/10/19,18:00,26.3,0.2,91,325,0.7
2018/10/19,19:00,25.8,0.0,95,229,0.0
2018/10/19,20:00,25.0,0.0,95,300,0.0
2018/10/19,21:00,24.2,0.0,95,297,0.3
2018/10/19,22:00,23.9,0.0,96,288,0.0
2018/10/19,23:00,23.8,0.0,96,280,0.0
2018/10/20,00:00,23.8,0.0,96,75,0.0
2018/10/20,01:00,23.7,0.0,96,75,0.0
2018/10/20,02:00,23.8,0.0,96,131,0.0
2018/10/20,03:00,23.7,0.0,96,131,0.0
2018/10/20,04:00,23.5,0.0,96,185,0.2
2018/10/20,05:00,23.4,0.0,96,292,0.0
2018/10/20,06:00,23.3,0.0,97,192,0.0
2018/10/20,07:00,23.3,0.0,97,156,0.0
2018/10/20,08:00,23.9,0.1,96,114,0.0
2018/10/20,09:00,25.1,0.1,93,190,0.1
2018/10/20,10:00,26.9,0.0,87,174,0.5
2018/10/20,11:00,28.7,0.0,78,232,0.2
2018/10/20,12:00,31.5,0.0,68,155,0.6
2018/10/20,13:00,32.8,0.0,66,105,0.6
2018/10/20,14:00,33.1,0.0,67,132,0.6
2018/10/20,15:00,32.8,0.0,67,151,0.0
2018/10/20,16:00,30.2,0.0,80,321,0.0
2018/10/20,17:00,29.8,0.0,83,69,0.0
2018/10/20,18:00,28.9,0.0,87,299,0.0
2018/10/20,19:00,28.3,0.0,90,47,0.0
2018/10/20,20:00,27.1,0.0,93,255,0.0
2018/10/20,21:00,26.8,0.0,95,57,0.0
2018/10/20,22:00,26.5,0.0,90,108,0.0
2018/10/20,23:00,25.2,0.0,91,256,0.0
2018/10/21,00:00,24.9,0.0,94,246,0.1
2018/10/21,01:00,22.6,6.8,93,289,0.0
2018/10/21,02:00,21.7,2.6,98,101,0.0
2018/10/21,03:00,21.6,9.2,98,110,0.0
2018/10/21,04:00,21.7,4.6,98,164,0.0
2018/10/21,05:00,21.6,0.7,98,162,0.0
2018/10/21,06:00,21.6,0.2,98,203,0.2
2018/10/21,07:00,22.0,0.2,98,54,0.0
2018/10/21,08:00,22.3,0.2,98,54,0.0
2018/10/21,09:00,23.1,0.0,96,123,0.4
2018/10/21,10:00,24.6,0.0,93,111,0.6
2018/10/21,11:00,25.4,0.0,90,92,0.1
2018/10/21,12:00,26.0,0.0,89,197,0.2
2018/10/21,13:00,27.4,0.0,84,200,0.8
2018/10/21,14:00,28.8,0.0,78,239,0.9
2018/10/21,15:00,26.7,1.5,87,297,0.4
2018/10/21,16:00,24.9,0.4,97,12,0.0
2018/10/21,17:00,25.0,2.3,97,147,0.0
2018/10/21,18:00,25.2,0.1,96,206,0.0
2018/10/21,19:00,24.9,0.0,97,311,0.0
2018/10/21,20:00,24.3,0.0,97,286,0.0
2018/10/21,21:00,23.9,0.0,97,15,0.0
