Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2018/09/08,19:00,26.9,0.0,77,308,0.0
2018/09/08,20:00,24.9,0.0,89,50,0.0
2018/09/08,21:00,23.8,0.0,94,62,0.0
2018/09/08,22:00,23.0,0.0,95,62,0.0
2018/09/08,23:00,22.5,0.0,96,311,0.0
2018/09/09,00:00,22.2,0.0,96,58,0.0
2018/09/09,01:00,21.8,0.0,96,58,0.0
2018/09/09,02:00,21.5,0.0,96,58,0.0
2018/09/09,03:00,21.2,0.0,97,58,0.0
2018/09/09,04:00,21.0,0.0,97,57,0.0
2018/09/09,05:00,20.8,0.0,97,80,0.0
2018/09/09,06:00,20.7,0.0,97,74,0.0
2018/09/09,07:00,20.6,0.0,97,78,0.0
2018/09/09,08:00,21.0,0.0,97,170,0.0
2018/09/09,09:00,23.1,0.0,95,160,0.2
2018/09/09,10:00,26.2,0.0,86,222,0.4
2018/09/09,11:00,28.9,0.0,72,198,0.4
2018/09/09,13:00,31.7,0.0,62,114,0.5
2018/09/09,14:00,32.5,0.0,59,100,0.2
2018/09/09,15:00,32.5,0.0,63,301,0.7
2018/09/09,16:00,32.9,0.0,59,30,0.2
2018/09/09,17:00,31.0,0.0,69,227,0.0
2018/09/09,18:00,29.0,0.0,77,324,0.0
2018/09/09,19:00,27.7,0.0,84,318,0.0
2018/09/09,20:00,26.2,0.0,90,29,0.0
2018/09/09,21:00,25.2,0.0,94,71,0.1
2018/09/09,22:00,24.5,0.0,96,70,0.1
2018/09/09,23:00,24.0,0.0,96,299,0.0
2018/09/10,00:00,23.6,0.0,96,85,0.0
2018/09/10,01:00,23.3,0.0,97,119,0.0
2018/09/10,02:00,23.0,0.0,97,75,0.0
2018/09/10,03:00,22.7,0.0,97,76,0.0
2018/09/10,04:00,22.4,0.0,97,16,0.0
2018/09/10,05:00,22.2,0.0,97,228,0.0
2018/09/10,06:00,21.9,0.0,97,93,0.0
2018/09/10,07:00,21.8,0.0,97,204,0.0
2018/09/10,08:00,22.0,0.0,97,202,0.0
2018/09/10,09:00,23.6,0.0,96,133,0.1
2018/09/10,10:00,26.3,0.0,87,167,0.2
2018/09/10,11:00,29.5,0.0,76,271,0.3
2018/09/10,12:00,31.6,0.0,70,201,0.3
2018/09/10,13:00,32.8,0.0,64,255,0.3
2018/09/10,15:00,33.5,0.0,60,153,1.0
2018/09/10,16:00,33.0,0.0,62,267,0.3
2018/09/10,17:00,31.5,0.0,72,110,0.0
2018/09/10,18:00,29.8,0.0,74,91,0.7
2018/09/10,19:00,27.4,0.0,77,312,0.0
2018/09/10,20:00,25.8,0.0,83,13,0.0
2018/09/10,21:00,24.7,0.0,89,32,0.0
2018/09/10,22:00,23.8,0.0,93,47,0.2
2018/09/10,23:00,23.4,0.0,95,245,0.0
2018/09/11,00:00,22.9,0.0,96,32,0.0
2018/09/11,01:00,22.6,0.0,96,56,0.0
2018/09/11,02:00,22.3,0.0,97,95,0.0
2018/09/11,03:00,22.0,0.0,97,133,0.0
2018/09/11,04:00,21.7,0.0,97,110,0.0
2018/09/11,05:00,21.6,0.0,97,221,0.0
2018/09/11,06:00,21.3,0.0,97,102,0.0
2018/09/11,07:00,21.6,0.0,97,108,0.0
2018/09/11,08:00,21.9,0.0,97,204,0.0
2018/09/11,09:00,23.4,0.0,94,117,0.0
2018/09/11,10:00,25.6,0.0,87,112,0.6
2018/09/11,11:00,28.9,0.0,72,134,0.4
2018/09/11,12:00,30.8,0.0,63,139,0.6
2018/09/11,13:00,32.1,0.0,60,246,0.5
2018/09/11,14:00,32.8,0.0,58,198,0.7
2018/09/11,15:00,33.1,0.0,59,203,0.3
2018/09/11,16:00,33.0,0.0,62,196,0.5
2018/09/11,17:00,30.9,0.0,72,327,0.0
2018/09/11,18:00,28.9,0.0,81,328,0.0
2018/09/11,19:00,27.7,0.0,86,311,0.0
2018/09/11,20:00,26.2,0.0,92,57,0.0
2018/09/11,21:00,25.3,0.0,94,57,0.0
2018/09/11,22:00,24.6,0.0,95,65,0.0
2018/09/11,23:00,24.3,0.0,96,57,0.0
2018/09/12,00:00,24.0,0.0,96,69,0.0
2018/09/12,01:00,23.6,0.0,97,94,0.0
2018/09/12,02:00,23.3,0.0,97,61,0.0
2018/09/12,03:00,23.1,0.0,97,281,0.0
2018/09/12,04:00,22.9,0.0,97,168,0.0
2018/09/12,05:00,22.7,0.0,97,74,0.2
2018/09/12,06:00,22.5,0.0,97,80,0.0
2018/09/12,07:00,22.3,0.0,97,82,0.0
2018/09/12,08:00,22.6,0.0,97,147,0.0
2018/09/12,09:00,24.4,0.0,96,128,0.3
2018/09/12,10:00,27.5,0.0,88,117,0.6
2018/09/12,11:00,30.2,0.0,76,298,0.2
2018/09/12,13:00,33.3,0.0,64,95,0.7
2018/09/12,14:00,34.1,0.0,61,191,0.6
2018/09/12,15:00,34.4,0.0,60,224,0.3
2018/09/12,17:00,31.7,0.0,68,292,0.0
2018/09/12,18:00,29.7,0.0,76,317,0.0
2018/09/12,19:00,28.5,0.0,84,306,0.0
2018/09/12,20:00,27.2,0.0,91,304,0.0
2018/09/12,21:00,26.3,0.0,94,61,0.0
2018/09/12,22:00,25.7,0.0,96,61,0.0
2018/09/12,23:00,25.2,0.0,96,65,0.0
2018/09/13,00:00,24.9,0.0,96,67,0.0
2018/09/13,01:00,24.6,0.0,96,63,0.0
2018/09/13,02:00,24.3,0.0,97,64,0.0
2018/09/13,03:00,24.0,0.0,97,94,0.0
2018/09/13,04:00,23.9,0.0,97,119,0.0
2018/09/13,05:00,23.6,0.0,97,149,0.0
2018/09/13,06:00,23.2,0.0,97,149,0.0
2018/09/13,07:00,23.0,0.0,97,118,0.0
2018/09/13,08:00,23.2,0.0,97,181,0.0
2018/09/13,09:00,24.9,0.0,94,141,0.0
2018/09/13,10:00,27.6,0.0,84,228,0.2
2018/09/13,12:00,32.0,0.0,69,202,0.7
2018/09/13,13:00,32.7,0.0,66,173,0.4
2018/09/13,14:00,33.6,0.0,65,192,0.3
2018/09/13,15:00,33.9,0.0,62,173,0.3
2018/09/13,16:00,34.0,0.0,64,193,0.2
2018/09/13,17:00,31.6,0.0,72,310,0.0
2018/09/13,18:00,29.6,0.0,74,76,1.0
2018/09/13,19:00,26.9,0.0,77,17,0.3
2018/09/13,20:00,25.2,0.0,86,81,0.0
2018/09/13,21:00,24.7,0.0,89,41,0.0
2018/09/13,22:00,24.0,0.0,92,104,0.0
2018/09/13,23:00,23.6,0.0,93,112,0.0
2018/09/14,00:00,23.3,0.0,94,84,0.0
2018/09/14,01:00,22.9,0.0,95,68,0.0
2018/09/14,02:00,22.7,0.0,96,79,0.0
2018/09/14,03:00,22.4,0.0,96,62,0.0
2018/09/14,04:00,22.2,0.0,97,77,0.0
2018/09/14,05:00,22.0,0.0,97,247,0.0
2018/09/14,06:00,21.8,0.0,97,48,0.0
2018/09/14,07:00,21.7,0.0,97,80,0.0
2018/09/14,08:00,22.0,0.0,97,116,0.1
2018/09/14,09:00,23.6,0.0,95,98,0.2
2018/09/14,10:00,26.2,0.0,87,105,0.4
2018/09/14,11:00,29.4,0.0,76,109,1.0
2018/09/14,12:00,31.0,0.0,70,78,0.4
2018/09/14,13:00,32.1,0.0,68,102,0.4
2018/09/14,14:00,32.6,0.0,67,94,0.4
2018/09/14,15:00,32.0,0.0,70,302,0.3
2018/09/14,16:00,30.8,0.0,77,337,0.0
2018/09/14,17:00,30.2,0.0,80,242,0.1
2018/09/14,18:00,29.0,0.0,84,244,0.0
2018/09/14,19:00,27.2,0.0,89,320,0.0
2018/09/14,20:00,25.8,0.0,93,63,0.0
2018/09/14,21:00,25.1,0.0,95,284,0.1
2018/09/14,22:00,24.7,0.0,95,255,0.0
2018/09/14,23:00,24.5,0.0,96,9,0.3
2018/09/15,00:00,24.5,0.0,96,70,0.0
2018/09/15,01:00,24.6,0.0,96,228,0.0
2018/09/15,02:00,24.6,0.0,97,119,0.0
2018/09/15,03:00,24.6,0.4,97,211,0.0
2018/09/15,04:00,24.5,9.0,97,23,0.3
2018/09/15,05:00,23.9,9.4,99,83,0.1
2018/09/15,06:00,23.4,0.2,98,57,0.3
2018/09/15,07:00,23.2,0.0,98,6,0.0
2018/09/15,08:00,23.2,0.9,98,141,0.2
2018/09/15,09:00,23.0,2.2,97,103,0.7
2018/09/15,10:00,22.3,0.7,98,27,0.0
2018/09/15,11:00,22.6,0.9,98,241,0.2
2018/09/15,13:00,23.7,0.0,94,165,0.1
2018/09/15,14:00,24.9,0.0,91,270,0.3
2018/09/15,15:00,25.1,0.0,91,242,0.2
2018/09/15,16:00,24.6,0.0,92,300,0.1
2018/09/15,17:00,24.4,0.0,91,241,0.2
2018/09/15,18:00,24.3,0.0,93,232,0.0
2018/09/15,19:00,23.6,0.0,95,319,0.0
2018/09/15,20:00,22.7,0.0,97,282,0.0
2018/09/15,21:00,22.3,0.0,97,134,0.0
2018/09/15,22:00,22.0,0.0,97,168,0.0
2018/09/15,23:00,21.7,0.0,97,101,0.0
2018/09/16,00:00,21.4,0.0,97,132,0.0
2018/09/16,01:00,21.2,0.0,97,189,0.0
2018/09/16,02:00,21.2,0.0,98,187,0.0
2018/09/16,03:00,21.1,0.0,98,189,0.0
2018/09/16,04:00,21.2,0.0,98,262,0.0
2018/09/16,05:00,21.3,0.0,98,134,0.0
2018/09/16,06:00,21.4,0.0,97,161,0.0
2018/09/16,07:00,21.6,0.0,98,114,0.0
2018/09/16,08:00,21.6,0.0,98,113,0.1
2018/09/16,09:00,22.4,0.0,97,256,0.0
2018/09/16,10:00,24.1,0.0,90,194,0.4
2018/09/16,11:00,27.3,0.0,79,19,0.3
2018/09/16,12:00,28.8,0.0,75,304,0.5
2018/09/16,17:00,30.5,0.0,71,53,0.5
2018/09/16,18:00,28.6,0.0,78,48,0.3
2018/09/16,19:00,26.6,0.0,86,101,0.2
2018/09/16,20:00,25.1,0.0,92,275,0.0
2018/09/16,21:00,24.4,0.0,94,274,0.0
2018/09/16,23:00,23.4,0.0,96,4,0.0
2018/09/17,04:00,22.2,0.0,97,106,0.0
2018/09/17,07:00,21.7,0.0,98,266,0.0
2018/09/17,08:00,22.0,0.0,98,96,0.1
2018/09/17,09:00,23.8,0.0,95,148,0.0
2018/09/17,14:00,32.5,0.0,62,95,0.2
2018/09/17,15:00,33.5,0.0,60,58,0.3
2018/09/17,18:00,28.3,0.0,81,300,0.0
2018/09/17,21:00,25.3,0.0,94,309,0.0
2018/09/18,09:00,25.2,0.0,94,148,0.1
2018/09/18,11:00,30.5,0.0,74,338,0.4
2018/09/18,13:00,31.9,S/D,100,S/D,S/D
2018/09/18,14:00,25.7,4.1,96,47,0.6
2018/09/18,15:00,23.7,36.3,98,185,0.5
2018/09/18,16:00,22.8,0.3,99,3,0.0
2018/09/18,17:00,24.3,0.0,98,16,0.0
2018/09/18,18:00,25.0,0.0,97,22,0.0
2018/09/18,19:00,25.3,0.0,98,357,0.0
2018/09/18,20:00,24.8,0.0,98,286,0.0
2018/09/18,21:00,24.1,0.0,97,48,0.1
2018/09/18,22:00,23.7,0.0,98,31,0.0
2018/09/18,23:00,23.5,0.0,97,349,0.0
2018/09/19,00:00,23.3,0.0,98,253,0.1
2018/09/19,01:00,23.0,0.0,98,245,0.0
2018/09/19,02:00,22.9,0.0,98,113,0.0
2018/09/19,03:00,22.7,0.0,98,107,0.0
2018/09/19,04:00,22.5,0.0,98,121,0.0
2018/09/19,05:00,22.4,0.0,97,203,0.0
2018/09/19,06:00,22.2,0.0,98,193,0.0
2018/09/19,07:00,22.0,0.0,98,103,0.0
2018/09/19,08:00,22.2,0.0,98,141,0.0
2018/09/19,09:00,24.2,0.0,97,115,0.1
2018/09/19,10:00,26.5,0.0,92,198,0.6
2018/09/19,11:00,29.4,0.0,80,157,0.4
2018/09/19,12:00,31.6,0.0,73,165,0.5
2018/09/19,13:00,31.6,0.0,74,161,0.5
2018/09/19,14:00,31.2,0.0,73,84,0.6
2018/09/19,15:00,32.7,0.0,67,154,0.3
2018/09/19,16:00,33.0,0.0,66,284,0.4
2018/09/19,17:00,30.0,0.0,78,77,0.0
2018/09/19,18:00,27.6,0.0,85,349,0.1
2018/09/19,19:00,26.5,0.0,89,352,0.0
2018/09/19,20:00,25.3,0.0,92,10,0.0
2018/09/19,21:00,24.7,0.0,95,31,0.0
2018/09/19,22:00,24.3,0.0,96,60,0.0
2018/09/19,23:00,24.0,0.0,97,275,0.0
2018/09/20,00:00,23.8,0.0,97,13,0.0
2018/09/20,01:00,23.5,0.0,97,54,0.0
2018/09/20,02:00,23.1,0.0,97,63,0.0
2018/09/20,03:00,22.8,0.0,97,45,0.0
2018/09/20,04:00,22.6,0.0,97,343,0.1
2018/09/20,05:00,22.4,0.0,97,90,0.0
2018/09/20,06:00,22.4,0.0,97,147,0.0
2018/09/20,07:00,22.6,0.0,97,101,0.0
2018/09/20,08:00,23.2,0.0,97,113,0.1
2018/09/20,09:00,25.4,0.0,93,87,0.8
2018/09/20,10:00,27.9,0.0,83,155,0.1
2018/09/20,11:00,30.5,0.0,74,161,0.3
2018/09/20,12:00,31.8,0.0,71,178,0.3
2018/09/20,13:00,33.2,0.0,66,185,0.5
2018/09/20,14:00,29.0,0.2,84,144,0.5
2018/09/20,15:00,28.5,5.7,87,73,0.7
2018/09/20,16:00,23.2,24.4,98,280,0.3
2018/09/20,17:00,23.7,0.4,99,49,1.0
2018/09/20,18:00,23.1,2.1,98,74,0.5
2018/09/20,19:00,22.7,0.2,98,204,0.2
2018/09/20,20:00,22.5,0.0,98,297,0.1
2018/09/20,21:00,22.3,0.0,98,330,0.0
2018/09/20,22:00,22.3,0.0,98,206,0.0
2018/09/20,23:00,22.2,0.0,98,313,0.0
2018/09/21,00:00,22.0,0.1,98,34,0.0
2018/09/21,01:00,21.8,0.0,98,115,0.0
2018/09/21,02:00,21.5,0.0,98,15,0.0
2018/09/21,03:00,21.2,0.0,98,328,0.0
2018/09/21,04:00,21.0,0.0,98,309,0.0
2018/09/21,05:00,21.0,0.0,98,197,0.0
2018/09/21,06:00,21.0,0.0,98,80,0.1
2018/09/21,07:00,20.8,0.0,98,63,0.3
2018/09/21,08:00,21.0,0.1,98,117,0.2
2018/09/21,09:00,21.8,0.0,98,151,0.2
2018/09/21,10:00,24.1,0.0,92,139,0.6
2018/09/21,11:00,27.0,0.0,82,107,0.3
2018/09/21,12:00,29.3,0.0,74,106,0.5
2018/09/21,13:00,30.9,0.0,69,226,0.5
2018/09/21,14:00,32.4,0.0,61,102,0.6
2018/09/21,15:00,32.7,0.0,59,141,0.3
2018/09/21,16:00,32.4,0.0,61,211,0.2
2018/09/21,17:00,30.7,0.0,67,242,0.0
2018/09/21,18:00,28.1,0.0,76,322,0.0
2018/09/21,19:00,26.6,0.0,86,341,0.0
2018/09/21,20:00,25.2,0.0,93,357,0.0
2018/09/21,21:00,24.5,0.0,95,55,0.0
2018/09/21,22:00,23.9,0.0,96,76,0.0
2018/09/21,23:00,23.5,0.0,96,65,0.0
2018/09/22,00:00,23.4,0.0,97,46,0.1
2018/09/22,01:00,23.6,0.0,97,64,0.0
2018/09/22,02:00,23.5,0.0,97,145,0.0
2018/09/22,03:00,23.3,0.0,97,114,0.0
2018/09/22,04:00,23.2,0.0,97,114,0.0
2018/09/22,05:00,23.3,0.0,97,84,0.0
2018/09/22,06:00,22.9,0.0,97,58,0.0
2018/09/22,07:00,22.6,0.0,97,332,0.0
2018/09/22,08:00,22.9,0.0,97,14,0.0
2018/09/22,09:00,23.5,0.0,96,245,0.0
2018/09/22,10:00,24.7,0.0,92,97,0.2
2018/09/22,11:00,26.8,0.0,85,152,0.8
2018/09/22,12:00,28.4,0.0,80,75,0.5
2018/09/22,13:00,30.3,0.0,73,215,0.3
2018/09/22,14:00,30.9,0.0,72,44,0.1
2018/09/22,15:00,31.6,0.0,70,273,0.3
2018/09/22,16:00,31.9,0.0,69,305,0.2
2018/09/22,17:00,30.8,0.0,69,54,0.0
2018/09/22,18:00,29.2,0.0,77,83,0.9
2018/09/22,19:00,25.6,0.0,84,46,0.1
2018/09/22,20:00,24.1,0.0,93,357,0.2
2018/09/22,21:00,23.7,0.0,95,135,0.0
2018/09/22,22:00,23.6,0.0,96,179,0.0
2018/09/22,23:00,23.4,0.0,96,107,0.0
2018/09/23,00:00,23.2,0.0,97,288,0.3
2018/09/23,01:00,23.0,0.0,97,27,0.3
2018/09/23,02:00,22.6,0.0,97,91,0.0
2018/09/23,03:00,22.7,0.0,97,241,0.0
2018/09/23,04:00,22.7,0.0,97,283,0.0
2018/09/23,05:00,22.7,0.0,97,180,0.0
2018/09/23,06:00,22.7,0.0,97,300,0.1
2018/09/23,07:00,22.7,0.0,97,305,0.0
2018/09/23,08:00,23.0,0.0,97,31,0.0
2018/09/23,09:00,24.0,0.0,94,148,0.5
2018/09/23,10:00,24.6,0.0,92,200,0.1
2018/09/23,11:00,25.8,0.0,87,132,0.5
2018/09/23,12:00,28.3,0.0,78,146,0.4
2018/09/23,13:00,29.5,0.0,73,210,0.2
2018/09/23,14:00,30.2,0.0,70,267,0.4
2018/09/23,15:00,31.4,0.0,67,221,0.3
2018/09/23,16:00,31.5,0.0,69,220,0.3
2018/09/23,17:00,30.0,0.0,75,249,0.4
2018/09/23,18:00,29.2,0.0,78,321,0.1
2018/09/23,19:00,27.1,0.0,84,87,0.3
2018/09/23,20:00,25.1,0.0,87,260,0.0
2018/09/23,21:00,24.1,0.0,92,260,0.3
2018/09/23,22:00,23.7,0.0,94,318,0.0
2018/09/23,23:00,23.5,0.0,95,49,0.1
2018/09/24,00:00,23.2,0.0,96,314,0.0
2018/09/24,01:00,22.9,0.0,97,50,0.0
2018/09/24,02:00,22.7,0.0,97,232,0.0
2018/09/24,03:00,22.6,0.0,97,209,0.0
2018/09/24,04:00,22.6,0.0,97,69,0.0
2018/09/24,05:00,22.4,0.0,97,113,0.0
2018/09/24,06:00,22.4,0.0,97,109,0.0
2018/09/24,07:00,22.3,0.0,97,99,0.0
2018/09/24,08:00,22.5,0.0,97,154,0.0
2018/09/24,09:00,23.7,0.0,95,136,0.0
2018/09/24,10:00,26.8,0.0,85,303,0.4
2018/09/24,11:00,29.8,0.0,74,198,0.5
2018/09/24,12:00,31.3,0.0,66,248,0.4
2018/09/24,13:00,32.9,0.0,60,175,0.7
2018/09/24,14:00,33.5,0.0,56,97,0.3
2018/09/24,15:00,33.8,0.0,54,108,0.3
2018/09/24,16:00,32.8,0.0,61,88,0.5
2018/09/24,17:00,30.1,0.0,68,86,1.4
2018/09/24,18:00,25.8,0.1,83,211,0.4
2018/09/24,19:00,24.8,0.0,92,230,0.0
2018/09/24,20:00,24.4,0.0,94,276,0.0
2018/09/24,21:00,23.9,0.0,95,55,0.0
2018/09/24,22:00,23.6,0.0,96,301,0.2
2018/09/24,23:00,23.3,0.0,96,318,0.0
2018/09/25,00:00,23.0,0.0,96,95,0.0
2018/09/25,01:00,22.7,0.0,97,80,0.0
2018/09/25,02:00,22.5,0.0,97,308,0.0
2018/09/25,03:00,22.3,0.0,97,246,0.0
2018/09/25,04:00,22.1,0.0,97,290,0.0
2018/09/25,05:00,21.8,0.0,97,221,0.0
2018/09/25,06:00,21.6,0.0,97,67,0.0
2018/09/25,07:00,21.3,0.0,97,114,0.0
2018/09/25,08:00,21.7,0.0,97,114,0.1
2018/09/25,09:00,24.0,0.0,94,148,0.1
2018/09/25,10:00,27.5,0.0,82,196,0.5
2018/09/25,11:00,30.0,0.0,72,171,0.4
2018/09/25,12:00,31.6,0.0,64,178,0.7
2018/09/25,13:00,33.0,0.0,60,234,0.2
2018/09/25,14:00,34.1,0.0,55,117,0.8
2018/09/25,15:00,30.9,0.0,63,90,0.5
2018/09/25,16:00,26.0,0.0,78,81,0.0
2018/09/25,17:00,25.9,0.0,84,138,0.3
2018/09/25,18:00,26.2,0.0,87,294,0.0
2018/09/25,19:00,25.6,0.0,90,281,0.3
2018/09/25,20:00,24.5,0.0,94,87,0.0
2018/09/25,21:00,23.9,0.0,96,104,0.0
2018/09/25,22:00,23.7,0.0,96,50,0.1
2018/09/25,23:00,23.3,0.0,97,38,0.0
2018/09/26,00:00,23.1,0.0,97,72,0.0
2018/09/26,01:00,23.0,0.0,96,76,0.0
2018/09/26,02:00,22.7,0.0,97,71,0.1
2018/09/26,03:00,22.5,0.0,97,3,0.0
2018/09/26,04:00,22.4,0.0,97,116,0.0
2018/09/26,05:00,22.4,0.0,97,84,0.0
2018/09/26,06:00,22.4,0.0,97,111,0.0
2018/09/26,07:00,22.3,0.0,97,276,0.0
2018/09/26,08:00,22.6,0.0,97,191,0.0
2018/09/26,09:00,23.9,0.0,95,158,0.7
2018/09/26,10:00,27.1,0.0,85,156,0.5
2018/09/26,11:00,30.8,0.0,72,217,0.3
2018/09/26,12:00,32.2,0.0,67,332,0.5
2018/09/26,13:00,32.2,0.0,70,175,0.3
2018/09/26,14:00,30.9,2.3,73,30,1.3
2018/09/26,15:00,21.8,34.7,97,255,0.5
2018/09/26,16:00,22.1,0.1,99,76,0.2
2018/09/26,17:00,23.1,0.1,98,162,0.1
2018/09/26,18:00,23.4,0.0,98,45,0.0
2018/09/26,19:00,23.6,0.0,98,81,0.0
2018/09/26,20:00,23.4,0.0,98,66,0.0
