Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2018/07/05,11:00,24.9,0.0,91,205,0.1
2018/07/05,12:00,27.1,0.0,80,241,0.3
2018/07/05,13:00,28.8,0.0,73,277,0.3
2018/07/05,14:00,29.6,0.0,72,205,0.2
2018/07/05,15:00,29.4,0.0,76,206,0.5
2018/07/05,16:00,29.3,0.0,76,147,0.0
2018/07/05,17:00,27.6,0.0,84,336,0.0
2018/07/05,18:00,26.6,0.0,89,345,0.0
2018/07/05,19:00,25.9,0.0,91,49,0.1
2018/07/05,20:00,24.6,0.0,94,48,0.0
2018/07/05,21:00,23.6,0.0,95,47,0.0
2018/07/05,22:00,23.1,0.0,96,75,0.0
2018/07/05,23:00,22.6,0.0,97,73,0.0
2018/07/06,00:00,22.3,0.0,97,73,0.0
2018/07/06,01:00,21.9,0.0,97,73,0.0
2018/07/06,02:00,21.7,0.0,97,94,0.0
2018/07/06,03:00,21.4,0.0,97,94,0.0
2018/07/06,04:00,21.1,0.0,97,96,0.0
2018/07/06,05:00,20.8,0.0,97,88,0.0
2018/07/06,06:00,20.6,0.0,97,94,0.0
2018/07/06,07:00,20.4,0.0,97,94,0.0
2018/07/06,08:00,20.4,0.0,97,108,0.0
2018/07/06,09:00,21.3,0.0,98,165,0.0
2018/07/06,10:00,23.9,0.0,96,215,0.2
2018/07/06,11:00,26.5,0.0,88,163,0.6
2018/07/06,12:00,27.9,0.0,81,121,0.5
2018/07/06,13:00,29.1,0.0,77,277,0.3
2018/07/06,14:00,29.7,0.0,74,258,0.4
2018/07/06,15:00,31.1,0.0,66,270,0.3
2018/07/06,16:00,30.9,0.0,67,223,0.2
2018/07/06,17:00,29.7,0.0,71,305,0.2
2018/07/06,18:00,27.5,0.0,80,333,0.0
2018/07/06,19:00,26.3,0.0,87,308,0.0
2018/07/06,20:00,25.2,0.0,93,308,0.0
2018/07/06,21:00,24.3,0.0,95,14,0.0
2018/07/06,22:00,23.7,0.0,96,63,0.0
2018/07/06,23:00,23.2,0.0,96,68,0.0
2018/07/07,00:00,22.8,0.0,97,79,0.0
2018/07/07,01:00,22.5,0.0,97,78,0.0
2018/07/07,02:00,22.1,0.0,97,78,0.0
2018/07/07,03:00,21.9,0.0,97,90,0.0
2018/07/07,04:00,21.7,0.0,97,75,0.0
2018/07/07,05:00,21.4,0.0,97,95,0.0
2018/07/07,06:00,21.3,0.0,97,223,0.0
2018/07/07,07:00,21.0,0.0,97,223,0.0
2018/07/07,08:00,20.9,0.0,97,128,0.0
2018/07/07,09:00,21.8,0.0,98,144,0.1
2018/07/07,10:00,24.4,0.0,94,205,0.1
2018/07/07,11:00,27.0,0.0,85,182,0.3
2018/07/07,12:00,29.0,0.0,76,202,0.2
2018/07/07,13:00,29.8,0.0,74,264,0.6
2018/07/07,14:00,30.6,0.0,67,205,0.0
2018/07/07,15:00,29.9,0.0,71,198,0.1
2018/07/07,16:00,31.7,0.0,63,210,0.2
2018/07/07,17:00,29.2,0.0,73,316,0.4
2018/07/07,18:00,27.5,0.0,83,88,0.2
2018/07/07,19:00,26.3,0.0,87,84,0.0
2018/07/07,20:00,24.5,0.0,91,6,0.0
2018/07/07,21:00,23.5,0.0,94,78,0.1
2018/07/07,22:00,23.0,0.0,96,69,0.0
2018/07/07,23:00,22.5,0.0,96,137,0.0
2018/07/08,00:00,22.3,0.0,97,87,0.0
2018/07/08,01:00,21.9,0.0,97,87,0.0
2018/07/08,02:00,21.6,0.0,97,87,0.0
2018/07/08,03:00,21.2,0.0,97,81,0.0
2018/07/08,04:00,20.9,0.0,97,101,0.0
2018/07/08,05:00,20.7,0.0,97,100,0.0
2018/07/08,06:00,20.5,0.0,98,218,0.0
2018/07/08,07:00,20.3,0.0,97,206,0.0
2018/07/08,08:00,20.2,0.0,97,105,0.0
2018/07/08,09:00,21.1,0.0,98,138,0.1
2018/07/08,10:00,23.9,0.0,95,114,0.0
2018/07/08,11:00,26.8,0.0,83,130,0.2
2018/07/08,12:00,29.3,0.0,71,42,0.3
2018/07/08,13:00,30.9,0.0,66,281,0.2
2018/07/08,14:00,30.4,0.0,68,180,0.1
2018/07/08,15:00,31.8,0.0,61,145,0.4
2018/07/08,16:00,29.1,0.0,72,55,0.3
2018/07/08,17:00,27.8,0.0,78,60,0.0
2018/07/08,18:00,26.9,0.0,82,58,0.0
2018/07/08,19:00,25.3,0.0,87,348,0.0
2018/07/08,20:00,24.3,0.0,92,125,0.0
2018/07/08,21:00,23.5,0.0,94,341,0.0
2018/07/08,22:00,23.0,0.0,96,59,0.3
2018/07/08,23:00,22.6,0.0,96,84,0.0
2018/07/09,00:00,22.3,0.0,96,79,0.0
2018/07/09,01:00,22.0,0.0,97,101,0.0
2018/07/09,02:00,21.9,0.0,98,287,0.0
2018/07/09,03:00,21.9,0.0,97,228,0.0
2018/07/09,04:00,22.0,0.0,97,146,0.0
2018/07/09,05:00,22.0,0.0,97,120,0.0
2018/07/09,06:00,22.0,0.0,97,213,0.0
2018/07/09,07:00,22.0,0.0,97,248,0.0
2018/07/09,08:00,22.2,13.5,98,280,0.0
2018/07/09,09:00,22.5,2.2,99,105,0.0
2018/07/09,10:00,22.5,2.7,98,252,0.0
2018/07/09,11:00,22.8,0.9,98,9,0.0
2018/07/09,12:00,23.5,1.2,97,48,0.2
2018/07/09,13:00,23.0,5.8,98,169,0.1
2018/07/09,14:00,24.7,0.0,94,245,0.3
2018/07/09,15:00,26.6,0.0,86,178,0.4
2018/07/09,16:00,27.9,0.0,82,256,0.3
2018/07/09,17:00,26.9,0.0,87,293,0.1
2018/07/09,18:00,25.6,3.9,93,27,0.2
2018/07/09,19:00,24.0,16.9,98,305,0.0
2018/07/09,20:00,23.3,2.0,98,107,0.0
2018/07/09,21:00,23.2,0.3,98,154,0.1
2018/07/09,22:00,22.9,0.0,98,353,0.0
2018/07/09,23:00,22.8,0.0,98,139,0.0
2018/07/10,00:00,22.5,0.0,98,288,0.0
2018/07/10,01:00,22.2,0.1,98,334,0.0
2018/07/10,02:00,22.3,0.0,98,332,0.0
2018/07/10,03:00,22.3,0.3,98,208,0.1
2018/07/10,04:00,22.4,0.1,98,108,0.0
2018/07/10,05:00,22.4,3.5,98,154,0.0
2018/07/10,06:00,22.2,7.9,98,145,0.9
2018/07/10,07:00,21.9,6.4,98,154,1.5
2018/07/10,08:00,20.6,0.9,97,137,1.6
2018/07/10,09:00,19.9,0.2,96,153,1.9
2018/07/10,10:00,19.5,0.5,96,153,1.3
2018/07/10,11:00,18.8,0.1,95,166,1.4
2018/07/10,12:00,19.5,0.0,89,154,1.6
2018/07/10,13:00,20.2,0.0,84,159,1.7
2018/07/10,14:00,20.5,0.0,81,179,1.0
2018/07/10,15:00,20.8,0.0,80,203,0.8
2018/07/10,16:00,21.1,0.0,81,200,0.4
2018/07/10,17:00,21.7,0.0,81,182,0.6
2018/07/10,18:00,20.9,0.0,86,209,0.3
2018/07/10,19:00,19.6,0.0,88,324,0.0
2018/07/10,20:00,18.2,0.0,96,294,0.0
2018/07/10,21:00,17.8,0.0,97,299,0.0
2018/07/10,22:00,17.3,0.0,97,274,0.0
2018/07/10,23:00,17.2,0.0,96,282,0.0
2018/07/11,00:00,16.8,0.0,97,284,0.0
2018/07/11,01:00,16.5,0.0,97,254,0.0
2018/07/11,02:00,16.2,0.0,98,268,0.0
2018/07/11,03:00,16.1,0.0,98,92,0.0
2018/07/11,04:00,16.1,0.0,98,93,0.0
2018/07/11,05:00,16.2,0.0,98,348,0.0
2018/07/11,06:00,16.1,0.0,98,298,0.1
2018/07/11,07:00,15.9,0.0,98,290,0.0
2018/07/11,08:00,15.9,0.0,98,331,0.2
2018/07/11,09:00,16.9,0.0,95,141,1.0
2018/07/11,10:00,18.6,0.0,86,181,0.9
2018/07/11,11:00,20.6,0.0,74,81,0.9
2018/07/11,12:00,22.4,0.0,68,128,0.7
2018/07/11,13:00,23.8,0.0,64,216,0.7
2018/07/11,14:00,25.1,0.0,59,142,0.7
2018/07/11,15:00,25.6,0.0,61,241,0.6
2018/07/11,16:00,25.4,0.0,65,299,0.2
2018/07/11,17:00,24.9,0.0,72,268,0.1
2018/07/11,18:00,22.3,0.0,87,314,0.0
2018/07/11,19:00,21.5,0.0,90,302,0.0
2018/07/11,20:00,20.4,0.0,93,302,0.0
2018/07/11,21:00,20.0,0.0,94,302,0.0
2018/07/11,22:00,19.2,0.0,96,302,0.0
2018/07/11,23:00,18.9,0.0,96,7,0.0
2018/07/12,00:00,18.5,0.0,97,34,0.0
2018/07/12,01:00,18.2,0.0,97,45,0.0
2018/07/12,02:00,17.9,0.0,97,46,0.0
2018/07/12,03:00,17.5,0.0,97,238,0.0
2018/07/12,04:00,17.3,0.0,97,228,0.0
2018/07/12,05:00,17.0,0.0,97,144,0.0
2018/07/12,06:00,16.7,0.0,97,155,0.0
2018/07/12,07:00,16.5,0.0,97,86,0.0
2018/07/12,08:00,16.4,0.0,98,128,0.0
2018/07/12,09:00,17.6,0.0,98,148,0.0
2018/07/12,10:00,19.0,0.0,97,165,0.0
2018/07/12,11:00,21.9,0.0,89,61,0.2
2018/07/12,12:00,24.6,0.0,75,193,0.3
2018/07/12,13:00,26.4,0.0,66,352,0.3
2018/07/12,14:00,27.2,0.0,65,271,0.3
2018/07/12,15:00,26.7,0.0,70,287,0.1
2018/07/12,16:00,26.1,0.0,74,122,0.1
2018/07/12,17:00,25.3,0.0,80,302,0.0
2018/07/12,18:00,24.1,0.0,85,307,0.0
2018/07/12,19:00,23.2,0.0,89,309,0.0
2018/07/12,20:00,22.4,0.0,91,309,0.0
2018/07/12,21:00,21.9,0.0,93,309,0.0
2018/07/12,22:00,21.7,0.0,95,282,0.0
2018/07/12,23:00,21.5,0.0,96,287,0.0
2018/07/13,00:00,21.3,0.0,96,287,0.0
2018/07/13,01:00,21.1,0.0,96,290,0.0
2018/07/13,02:00,20.9,0.0,96,290,0.0
2018/07/13,03:00,20.7,0.0,96,323,0.0
2018/07/13,04:00,20.6,0.0,97,323,0.0
2018/07/13,05:00,20.5,0.0,97,323,0.0
2018/07/13,06:00,20.6,0.0,97,14,0.0
2018/07/13,07:00,20.5,0.0,97,14,0.0
2018/07/13,08:00,20.6,0.0,97,298,0.0
2018/07/13,09:00,21.2,0.0,97,100,0.2
2018/07/13,10:00,22.8,0.0,93,63,0.1
2018/07/13,11:00,24.5,0.0,81,209,0.4
2018/07/13,12:00,25.7,0.0,77,189,0.7
2018/07/13,13:00,27.3,0.0,73,200,0.1
2018/07/13,14:00,27.7,0.0,70,154,0.2
2018/07/13,15:00,27.9,0.0,73,279,0.5
2018/07/13,16:00,27.2,0.0,78,234,0.0
2018/07/13,17:00,26.1,0.0,87,243,0.0
2018/07/13,18:00,25.5,0.0,88,318,0.0
2018/07/13,19:00,24.6,0.0,92,305,0.0
2018/07/13,20:00,23.9,0.0,94,309,0.0
2018/07/13,21:00,23.5,0.0,96,35,0.0
2018/07/13,22:00,23.2,0.0,96,62,0.0
2018/07/13,23:00,23.0,0.0,97,308,0.0
2018/07/14,00:00,22.7,0.0,97,331,0.0
2018/07/14,01:00,22.3,0.0,96,317,0.0
2018/07/14,02:00,21.9,0.0,97,300,0.0
2018/07/14,03:00,21.5,0.0,97,277,0.0
2018/07/14,04:00,21.4,0.0,97,277,0.0
2018/07/14,05:00,21.2,0.0,98,356,0.0
2018/07/14,06:00,21.0,0.0,97,93,0.0
2018/07/14,07:00,20.7,0.0,97,82,0.0
2018/07/14,08:00,20.7,0.0,98,222,0.0
2018/07/14,09:00,21.3,0.0,98,109,0.4
2018/07/14,10:00,23.7,0.0,94,130,0.4
2018/07/14,11:00,26.4,0.0,83,124,0.3
2018/07/14,12:00,27.6,0.0,79,172,0.1
2018/07/14,13:00,28.7,0.0,73,156,0.7
2018/07/14,14:00,29.3,0.0,69,230,0.1
2018/07/14,15:00,29.8,0.0,66,112,0.2
2018/07/14,16:00,28.9,0.0,71,19,0.2
2018/07/14,17:00,28.5,0.0,71,21,0.0
2018/07/14,18:00,27.4,0.0,77,37,0.1
2018/07/14,19:00,26.0,0.0,86,313,0.2
2018/07/14,20:00,24.6,0.0,91,313,0.0
2018/07/14,21:00,23.9,0.0,94,75,0.0
2018/07/14,22:00,23.2,0.0,96,75,0.0
2018/07/14,23:00,23.0,0.0,97,90,0.0
2018/07/15,00:00,22.9,0.0,97,60,0.0
2018/07/15,01:00,22.4,0.0,97,60,0.0
2018/07/15,02:00,22.2,0.0,97,60,0.0
2018/07/15,03:00,21.8,0.0,97,60,0.0
2018/07/15,04:00,21.5,0.0,97,60,0.0
2018/07/15,05:00,21.2,0.0,98,178,0.0
2018/07/15,06:00,21.0,0.0,97,121,0.0
2018/07/15,07:00,20.8,0.0,97,93,0.0
2018/07/15,08:00,20.6,0.0,97,105,0.0
2018/07/15,09:00,21.5,0.0,98,163,0.2
2018/07/15,10:00,23.8,0.0,94,345,0.3
2018/07/15,11:00,25.9,0.0,85,142,0.8
2018/07/15,12:00,27.6,0.0,79,233,0.5
2018/07/15,13:00,29.2,0.0,72,110,0.4
2018/07/15,14:00,30.3,0.0,68,284,0.3
2018/07/15,15:00,31.0,0.0,63,154,0.9
2018/07/15,16:00,29.3,0.0,74,111,0.1
2018/07/15,17:00,29.3,0.0,73,277,0.0
2018/07/15,18:00,27.0,0.0,80,331,0.4
2018/07/15,19:00,25.9,0.0,84,311,0.0
2018/07/15,20:00,24.5,0.0,91,283,0.0
2018/07/15,21:00,23.8,0.0,95,69,0.0
2018/07/15,22:00,23.3,0.0,96,74,0.0
2018/07/15,23:00,22.8,0.0,97,89,0.0
2018/07/16,00:00,22.4,0.0,97,89,0.0
2018/07/16,01:00,22.0,0.0,97,89,0.0
2018/07/16,02:00,21.7,0.0,97,89,0.0
2018/07/16,03:00,21.5,0.0,97,89,0.0
2018/07/16,04:00,21.2,0.0,97,89,0.0
2018/07/16,05:00,21.0,0.0,97,85,0.0
2018/07/16,06:00,20.8,0.0,97,97,0.0
2018/07/16,07:00,20.6,0.0,97,97,0.0
2018/07/16,08:00,20.5,0.0,98,205,0.0
2018/07/16,09:00,21.4,0.0,98,199,0.0
2018/07/16,10:00,24.2,0.0,95,246,0.3
2018/07/16,11:00,26.8,0.0,84,188,0.5
2018/07/16,12:00,29.1,0.0,75,209,0.3
2018/07/16,13:00,30.4,0.0,69,19,0.3
2018/07/16,14:00,30.7,0.0,70,266,0.5
2018/07/16,15:00,31.5,0.0,65,195,0.7
2018/07/16,16:00,31.5,0.0,67,281,0.4
2018/07/16,17:00,29.1,0.0,71,320,0.0
2018/07/16,18:00,26.3,0.0,84,7,0.0
2018/07/16,19:00,25.4,0.0,89,68,0.1
2018/07/16,20:00,25.0,0.0,92,62,0.0
2018/07/16,21:00,24.7,0.0,94,74,0.0
2018/07/16,22:00,24.0,0.0,95,92,0.0
2018/07/16,23:00,23.6,0.0,96,123,0.0
2018/07/17,00:00,23.5,0.0,96,119,0.0
2018/07/17,01:00,23.0,0.0,96,110,0.0
2018/07/17,02:00,22.8,0.0,97,124,0.0
2018/07/17,03:00,22.7,0.0,97,211,0.0
2018/07/17,04:00,22.4,0.0,97,211,0.0
2018/07/17,05:00,22.3,0.0,97,211,0.0
2018/07/17,06:00,22.2,0.0,97,127,0.0
2018/07/17,07:00,21.9,0.0,97,72,0.0
2018/07/17,08:00,21.6,0.0,97,72,0.0
2018/07/17,09:00,22.7,0.0,97,152,0.1
2018/07/17,10:00,24.7,0.0,93,290,0.1
2018/07/17,11:00,26.5,0.0,86,240,0.2
2018/07/17,12:00,28.2,0.0,78,172,0.5
2018/07/17,13:00,30.0,0.0,71,205,0.4
2018/07/17,14:00,30.9,0.0,68,202,0.7
2018/07/17,15:00,30.6,2.4,69,76,0.6
2018/07/17,16:00,24.1,29.2,97,116,0.5
2018/07/17,17:00,22.4,17.7,99,29,0.1
2018/07/17,18:00,23.1,0.1,99,77,0.7
2018/07/17,19:00,23.0,0.0,98,310,0.4
2018/07/17,20:00,22.7,0.0,98,323,0.0
2018/07/17,21:00,22.3,0.0,98,359,0.0
2018/07/17,22:00,22.5,0.0,98,118,0.4
2018/07/17,23:00,22.5,0.0,98,111,0.0
2018/07/18,00:00,22.4,0.0,98,100,0.2
2018/07/18,01:00,22.3,0.0,98,317,0.1
2018/07/18,02:00,22.4,0.1,98,204,0.0
2018/07/18,03:00,22.3,0.0,98,238,0.0
2018/07/18,04:00,22.3,0.1,98,182,0.0
2018/07/18,05:00,22.3,0.0,98,182,0.0
2018/07/18,06:00,22.3,0.1,98,79,0.0
2018/07/18,07:00,22.1,0.0,98,129,0.0
2018/07/18,08:00,22.1,0.0,98,110,0.0
2018/07/18,09:00,22.5,0.0,98,79,0.2
2018/07/18,10:00,23.2,0.0,98,110,0.3
2018/07/18,11:00,24.2,0.0,95,117,0.3
2018/07/18,12:00,25.9,0.0,89,56,0.3
2018/07/18,13:00,26.7,0.0,88,139,0.1
2018/07/18,14:00,27.3,0.0,86,98,0.1
2018/07/18,15:00,27.9,0.0,83,91,0.1
2018/07/18,16:00,28.4,0.0,80,56,0.1
2018/07/18,17:00,26.5,0.0,90,318,0.3
2018/07/18,18:00,25.8,0.0,93,305,0.0
2018/07/18,19:00,25.0,0.0,96,322,0.0
2018/07/18,20:00,24.1,0.0,96,290,0.0
2018/07/18,21:00,23.1,0.0,96,317,0.0
2018/07/18,22:00,23.0,0.0,97,113,0.0
2018/07/18,23:00,23.0,0.0,97,68,0.0
2018/07/19,00:00,23.0,0.0,97,68,0.0
2018/07/19,01:00,23.0,0.0,97,68,0.0
2018/07/19,02:00,22.9,0.0,97,81,0.0
2018/07/19,03:00,22.8,0.0,97,81,0.0
2018/07/19,04:00,22.6,0.0,97,81,0.0
2018/07/19,05:00,22.4,0.0,98,128,0.0
2018/07/19,06:00,22.4,0.0,98,210,0.0
2018/07/19,07:00,22.3,0.0,98,188,0.0
2018/07/19,08:00,22.2,0.0,98,91,0.0
2018/07/19,09:00,22.8,0.0,98,214,0.0
2018/07/19,10:00,24.5,0.0,94,17,0.0
2018/07/19,11:00,26.4,0.0,86,186,0.1
2018/07/19,12:00,28.2,0.0,79,186,0.3
2018/07/19,13:00,29.8,0.0,72,225,0.5
2018/07/19,14:00,30.1,0.0,70,139,0.6
2018/07/19,15:00,30.7,0.0,69,208,0.4
2018/07/19,16:00,28.5,2.4,80,310,0.7
2018/07/19,17:00,23.7,66.7,98,98,1.7
2018/07/19,18:00,22.9,4.9,99,219,0.1
2018/07/19,19:00,22.2,0.0,99,332,0.0
2018/07/19,20:00,21.9,0.0,99,317,0.0
2018/07/19,21:00,21.8,0.0,98,78,0.0
2018/07/19,22:00,21.8,0.1,98,71,0.0
2018/07/19,23:00,21.9,0.0,98,87,0.0
2018/07/20,00:00,21.7,0.0,98,83,0.0
2018/07/20,01:00,21.5,0.0,98,83,0.0
2018/07/20,02:00,21.3,0.0,98,84,0.0
2018/07/20,03:00,21.1,0.0,98,84,0.0
2018/07/20,04:00,21.0,0.0,98,83,0.0
2018/07/20,05:00,21.2,0.0,98,84,0.0
2018/07/20,06:00,21.1,0.0,98,84,0.0
2018/07/20,07:00,21.2,0.0,98,74,0.0
2018/07/20,08:00,21.1,0.0,98,92,0.0
2018/07/20,09:00,21.5,0.1,98,150,0.0
2018/07/20,10:00,22.6,0.0,98,154,0.0
2018/07/20,11:00,24.5,0.0,94,219,0.4
2018/07/20,12:00,26.3,0.0,87,299,0.0
2018/07/20,13:00,27.7,0.0,83,162,0.3
2018/07/20,14:00,28.9,0.0,79,88,0.1
2018/07/20,15:00,29.4,0.0,77,141,0.2
2018/07/20,16:00,29.9,0.0,71,67,0.2
2018/07/20,17:00,28.5,0.0,80,328,0.0
2018/07/20,18:00,26.7,0.0,85,307,0.0
2018/07/20,19:00,25.6,0.0,92,324,0.0
2018/07/20,20:00,24.8,0.0,96,337,0.0
2018/07/20,21:00,24.4,0.0,96,32,0.0
2018/07/20,22:00,24.1,0.0,97,57,0.0
2018/07/20,23:00,24.0,0.0,97,43,0.1
2018/07/21,00:00,23.9,0.0,97,218,0.0
2018/07/21,01:00,23.9,0.0,96,75,1.3
2018/07/21,02:00,22.4,6.7,96,81,0.3
2018/07/21,03:00,21.7,1.4,98,129,0.0
2018/07/21,04:00,21.6,0.8,98,258,0.0
2018/07/21,05:00,21.5,1.0,98,274,0.0
2018/07/21,06:00,21.6,1.1,98,144,0.0
2018/07/21,07:00,21.6,0.7,98,144,0.0
2018/07/21,08:00,21.7,1.7,98,265,0.0
2018/07/21,09:00,22.1,0.1,98,195,0.0
2018/07/21,10:00,22.9,0.0,97,262,0.0
2018/07/21,11:00,23.9,0.0,93,230,0.1
2018/07/21,12:00,24.9,0.0,90,251,0.0
2018/07/21,13:00,24.8,0.0,90,206,0.1
2018/07/21,14:00,25.0,0.0,89,183,0.6
2018/07/21,15:00,25.1,0.3,89,189,0.5
2018/07/21,16:00,24.6,0.3,93,202,0.2
2018/07/21,17:00,24.6,0.0,93,175,0.3
2018/07/21,18:00,24.2,0.0,96,265,0.0
2018/07/21,19:00,24.0,0.0,97,281,0.0
2018/07/21,20:00,23.6,0.0,98,276,0.0
2018/07/21,21:00,23.4,0.0,98,286,0.0
2018/07/21,22:00,23.2,0.0,98,249,0.1
