Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2018/08/05,10:00,23.1,0.0,97,96,0.7
2018/08/05,11:00,24.9,0.0,93,148,0.2
2018/08/05,12:00,26.5,0.0,88,116,0.4
2018/08/05,13:00,27.6,0.0,85,178,0.3
2018/08/05,14:00,29.2,0.0,77,225,0.8
2018/08/05,15:00,30.0,0.0,72,214,0.6
2018/08/05,16:00,28.9,0.0,79,182,0.4
2018/08/05,17:00,29.3,0.0,76,286,0.0
2018/08/05,18:00,27.0,0.0,86,30,0.1
2018/08/05,19:00,25.7,0.0,86,58,0.4
2018/08/05,20:00,23.8,0.0,94,87,0.2
2018/08/05,21:00,23.4,0.0,96,33,0.0
2018/08/05,22:00,23.3,0.0,97,109,0.0
2018/08/05,23:00,23.3,0.0,96,93,0.0
2018/08/06,00:00,22.9,0.0,97,68,0.0
2018/08/06,01:00,22.6,0.0,97,75,0.0
2018/08/06,02:00,22.4,0.0,97,93,0.0
2018/08/06,03:00,22.5,0.0,97,63,0.0
2018/08/06,04:00,22.5,0.0,98,79,0.0
2018/08/06,05:00,22.4,0.0,98,215,0.0
2018/08/06,06:00,22.6,0.0,98,215,0.0
2018/08/06,07:00,22.6,0.0,98,159,0.0
2018/08/06,08:00,22.7,0.1,98,188,0.6
2018/08/06,09:00,23.0,0.0,97,166,0.7
2018/08/06,10:00,24.0,0.0,92,118,1.0
2018/08/06,11:00,24.1,0.0,90,182,1.0
2018/08/06,12:00,24.2,0.0,87,171,1.2
2018/08/06,13:00,24.9,0.0,85,166,1.1
2018/08/06,14:00,24.0,0.0,87,151,0.8
2018/08/06,15:00,23.7,0.0,87,162,0.5
2018/08/06,16:00,24.3,0.0,86,176,0.7
2018/08/06,17:00,24.5,0.0,88,147,0.6
2018/08/06,18:00,23.7,0.0,89,165,0.9
2018/08/06,19:00,22.9,0.0,90,164,1.0
2018/08/06,20:00,22.1,0.0,92,137,0.9
2018/08/06,21:00,21.9,0.0,92,109,0.5
2018/08/06,22:00,21.7,0.0,93,158,0.2
2018/08/06,23:00,21.4,0.0,94,188,0.2
2018/08/07,00:00,21.2,0.0,95,88,0.4
2018/08/07,01:00,21.1,0.0,95,188,0.0
2018/08/07,02:00,21.0,0.0,95,213,0.1
2018/08/07,03:00,21.0,0.0,95,66,0.0
2018/08/07,04:00,21.0,0.0,95,174,0.2
2018/08/07,05:00,20.9,0.0,95,81,0.3
2018/08/07,06:00,20.8,0.0,94,172,0.2
2018/08/07,07:00,20.7,0.0,94,115,0.3
2018/08/07,08:00,20.5,0.0,94,193,0.2
2018/08/07,09:00,20.9,0.0,93,138,0.4
2018/08/07,10:00,21.6,0.0,90,116,0.1
2018/08/07,11:00,22.6,0.0,86,265,0.0
2018/08/07,12:00,23.7,0.0,83,266,0.5
2018/08/07,13:00,24.3,0.0,82,142,1.1
2018/08/07,14:00,25.0,0.0,81,171,0.3
2018/08/07,15:00,26.2,0.0,77,293,0.6
2018/08/07,16:00,26.2,0.0,79,245,0.0
2018/08/07,17:00,26.1,0.0,82,306,0.5
2018/08/07,18:00,25.1,0.0,88,300,0.0
2018/08/07,19:00,23.7,0.0,94,301,0.0
2018/08/07,20:00,22.6,0.0,95,302,0.0
2018/08/07,21:00,21.9,0.0,96,301,0.0
2018/08/07,22:00,21.5,0.0,97,302,0.0
2018/08/07,23:00,21.3,0.0,97,285,0.0
2018/08/08,00:00,21.0,0.0,97,245,0.0
2018/08/08,01:00,20.6,0.0,97,87,0.0
2018/08/08,02:00,20.3,0.0,97,69,0.0
2018/08/08,03:00,20.0,0.0,97,86,0.0
2018/08/08,04:00,19.9,0.0,98,92,0.0
2018/08/08,05:00,19.9,0.0,98,77,0.2
2018/08/08,06:00,19.8,0.0,98,81,0.1
2018/08/08,07:00,19.8,0.0,98,75,0.0
2018/08/08,08:00,20.1,0.0,98,271,0.0
2018/08/08,09:00,21.8,0.0,97,159,0.2
2018/08/08,10:00,24.0,0.0,93,148,0.1
2018/08/08,11:00,25.9,0.0,85,192,0.4
2018/08/08,12:00,27.4,0.0,80,177,0.4
2018/08/08,13:00,28.3,0.0,75,122,0.5
2018/08/08,14:00,29.7,0.0,69,134,0.3
2018/08/08,15:00,29.5,0.0,74,225,0.2
2018/08/08,16:00,30.4,0.0,68,258,0.2
2018/08/08,17:00,29.4,0.0,69,255,0.1
2018/08/08,18:00,27.2,0.0,80,294,0.1
2018/08/08,19:00,26.1,0.0,86,304,0.0
2018/08/08,20:00,24.7,0.0,92,295,0.0
2018/08/08,21:00,23.9,0.0,96,92,0.0
2018/08/08,22:00,23.3,0.0,96,92,0.0
2018/08/08,23:00,22.9,0.0,97,92,0.0
2018/08/09,00:00,22.5,0.0,97,66,0.0
2018/08/09,01:00,22.1,0.0,97,68,0.0
2018/08/09,02:00,21.7,0.0,97,68,0.0
2018/08/09,03:00,21.5,0.0,97,118,0.0
2018/08/09,04:00,21.2,0.0,97,118,0.0
2018/08/09,05:00,20.9,0.0,97,118,0.0
2018/08/09,06:00,20.6,0.0,97,221,0.0
2018/08/09,07:00,20.4,0.0,98,221,0.0
2018/08/09,08:00,20.4,0.0,97,221,0.0
2018/08/09,09:00,21.9,0.0,98,143,0.0
2018/08/09,10:00,24.1,0.0,94,142,0.7
2018/08/09,11:00,26.8,0.0,84,163,0.6
2018/08/09,12:00,29.1,0.0,75,283,0.4
2018/08/09,13:00,30.3,0.0,69,176,0.7
2018/08/09,14:00,31.2,0.0,64,227,0.5
2018/08/09,15:00,31.6,0.0,63,222,0.6
2018/08/09,16:00,31.6,0.0,63,182,0.6
2018/08/09,17:00,30.0,0.0,70,220,0.2
2018/08/09,18:00,28.1,0.0,78,312,0.0
2018/08/09,19:00,26.9,0.0,84,306,0.0
2018/08/09,20:00,25.3,0.0,90,347,0.0
2018/08/09,21:00,24.6,0.0,94,71,0.0
2018/08/09,22:00,24.5,0.0,95,71,0.0
2018/08/09,23:00,24.2,0.0,96,55,0.0
2018/08/10,00:00,24.1,0.0,96,67,0.0
2018/08/10,01:00,23.9,0.0,96,67,0.0
2018/08/10,02:00,23.8,0.0,96,69,0.0
2018/08/10,03:00,23.7,0.0,96,118,0.3
2018/08/10,04:00,23.6,1.7,98,55,0.2
2018/08/10,05:00,23.3,0.8,97,285,0.1
2018/08/10,06:00,23.1,0.1,98,320,0.0
2018/08/10,07:00,23.1,0.5,98,261,0.0
2018/08/10,08:00,23.0,0.0,98,190,0.0
2018/08/10,09:00,22.9,0.0,98,232,0.0
2018/08/10,10:00,23.1,0.0,97,206,0.2
2018/08/10,11:00,23.2,0.0,97,246,0.1
2018/08/10,12:00,22.6,4.1,96,243,0.6
2018/08/10,13:00,21.8,18.3,98,275,0.5
2018/08/10,14:00,21.9,6.4,99,262,0.3
2018/08/10,15:00,22.1,1.7,98,280,0.2
2018/08/10,16:00,22.6,0.9,98,283,0.0
2018/08/10,17:00,22.8,0.1,97,211,0.0
2018/08/10,18:00,23.0,0.1,97,65,0.1
2018/08/10,19:00,22.7,0.0,97,359,0.0
2018/08/10,20:00,22.1,0.0,97,343,0.0
2018/08/10,21:00,21.9,0.0,98,288,0.0
2018/08/10,22:00,21.7,0.0,98,288,0.0
2018/08/10,23:00,21.6,0.0,98,288,0.0
2018/08/11,00:00,21.4,0.0,98,62,0.0
2018/08/11,01:00,21.4,0.0,98,135,0.0
2018/08/11,02:00,21.4,0.0,98,135,0.0
2018/08/11,03:00,21.6,0.0,98,135,0.0
2018/08/11,04:00,21.7,0.0,98,173,0.0
2018/08/11,05:00,21.8,0.0,98,275,0.0
2018/08/11,06:00,21.3,0.0,97,275,0.0
2018/08/11,07:00,20.9,0.0,98,275,0.0
2018/08/11,08:00,20.7,0.0,98,232,0.0
2018/08/11,09:00,21.3,0.0,98,286,0.3
2018/08/11,10:00,22.2,0.0,96,132,0.6
2018/08/11,11:00,23.4,0.0,91,214,0.3
2018/08/11,12:00,24.8,0.0,85,107,0.3
2018/08/11,13:00,26.6,0.0,76,212,0.2
2018/08/11,14:00,28.1,0.0,73,303,0.4
2018/08/11,15:00,29.2,0.0,68,131,0.8
2018/08/11,16:00,29.1,0.0,70,185,0.4
2018/08/11,17:00,28.5,0.0,73,325,0.1
2018/08/11,18:00,26.3,0.0,86,330,0.0
2018/08/11,19:00,24.9,0.0,91,303,0.0
2018/08/11,20:00,23.8,0.0,94,303,0.0
2018/08/11,21:00,23.1,0.0,96,303,0.0
2018/08/11,22:00,22.6,0.0,96,303,0.0
2018/08/11,23:00,22.2,0.0,97,303,0.0
2018/08/12,00:00,21.8,0.0,97,303,0.0
2018/08/12,01:00,21.5,0.0,97,43,0.0
2018/08/12,02:00,21.2,0.0,97,43,0.0
2018/08/12,03:00,20.9,0.0,97,43,0.0
2018/08/12,04:00,20.7,0.0,97,54,0.0
2018/08/12,05:00,20.5,0.0,97,54,0.0
2018/08/12,06:00,20.3,0.0,97,54,0.0
2018/08/12,07:00,20.1,0.0,97,54,0.0
2018/08/12,08:00,20.1,0.0,98,54,0.0
2018/08/12,09:00,21.2,0.0,98,147,0.0
2018/08/12,10:00,24.2,0.0,94,263,0.4
2018/08/12,11:00,26.7,0.0,83,155,0.4
2018/08/12,12:00,29.1,0.0,73,219,0.6
2018/08/12,13:00,30.3,0.0,67,183,0.4
2018/08/12,14:00,31.3,0.0,65,171,0.5
2018/08/12,15:00,31.9,0.0,61,347,0.2
2018/08/12,16:00,30.5,0.0,66,204,0.2
2018/08/12,17:00,29.3,0.0,74,274,0.0
2018/08/12,18:00,27.5,0.0,79,334,0.1
2018/08/12,19:00,26.2,0.0,86,308,0.0
2018/08/12,20:00,24.7,0.0,93,311,0.0
2018/08/12,21:00,23.7,0.0,95,360,0.0
2018/08/12,22:00,23.2,0.0,96,63,0.0
2018/08/12,23:00,22.7,0.0,97,216,0.0
2018/08/13,00:00,22.3,0.0,97,216,0.0
2018/08/13,01:00,21.9,0.0,97,216,0.0
2018/08/13,02:00,21.5,0.0,97,107,0.0
2018/08/13,03:00,21.3,0.0,97,107,0.0
2018/08/13,04:00,21.1,0.0,97,98,0.0
2018/08/13,05:00,21.0,0.0,97,98,0.0
2018/08/13,06:00,20.9,0.0,97,98,0.0
2018/08/13,07:00,20.6,0.0,97,98,0.0
2018/08/13,08:00,20.6,0.0,98,196,0.0
2018/08/13,09:00,21.8,0.0,98,146,0.0
2018/08/13,10:00,24.8,0.0,92,150,0.2
2018/08/13,11:00,27.6,0.0,80,175,0.4
2018/08/13,12:00,29.6,0.0,73,63,0.4
2018/08/13,13:00,31.0,0.0,67,313,0.4
2018/08/13,14:00,30.9,0.0,67,182,0.3
2018/08/13,15:00,31.6,0.0,64,219,0.1
2018/08/13,16:00,31.7,0.0,65,71,0.2
2018/08/13,17:00,29.7,0.0,70,301,0.0
2018/08/13,18:00,28.2,0.0,78,324,0.0
2018/08/13,19:00,26.6,0.0,84,301,0.0
2018/08/13,20:00,25.1,0.0,92,76,0.0
2018/08/13,21:00,24.2,0.0,96,68,0.0
2018/08/13,22:00,23.7,0.0,96,68,0.0
2018/08/13,23:00,23.2,0.0,96,68,0.0
2018/08/14,00:00,22.8,0.0,97,68,0.0
2018/08/14,01:00,22.5,0.0,97,85,0.0
2018/08/14,02:00,22.2,0.0,97,70,0.0
2018/08/14,03:00,22.0,0.0,97,87,0.0
2018/08/14,04:00,21.7,0.0,97,92,0.0
2018/08/14,05:00,21.5,0.0,97,81,0.0
2018/08/14,06:00,21.3,0.0,97,91,0.0
2018/08/14,07:00,21.0,0.0,97,85,0.0
2018/08/14,08:00,21.0,0.0,97,93,0.0
2018/08/14,09:00,22.1,0.0,98,137,0.3
2018/08/14,10:00,25.3,0.0,93,196,0.2
2018/08/14,11:00,28.5,0.0,80,233,0.5
2018/08/14,12:00,30.6,0.0,70,285,0.4
2018/08/14,13:00,31.0,0.0,69,357,0.0
2018/08/14,14:00,29.1,0.0,79,342,0.0
2018/08/14,15:00,30.6,0.0,73,203,0.5
2018/08/14,16:00,32.2,0.0,67,277,0.3
2018/08/14,17:00,28.9,0.0,81,307,0.0
2018/08/14,18:00,27.8,0.0,85,312,0.0
2018/08/14,19:00,26.2,0.0,89,25,0.0
2018/08/14,20:00,25.2,0.0,92,67,0.2
2018/08/14,21:00,24.6,0.0,95,14,0.2
2018/08/14,22:00,24.0,0.0,96,74,0.0
2018/08/14,23:00,23.7,0.0,96,74,0.0
2018/08/15,00:00,23.4,0.0,97,10,0.0
2018/08/15,01:00,23.1,0.0,97,157,0.0
2018/08/15,02:00,23.0,0.0,97,310,0.0
2018/08/15,03:00,22.7,0.0,97,96,0.3
2018/08/15,04:00,22.5,0.0,97,89,0.0
2018/08/15,05:00,22.6,0.0,97,50,0.0
2018/08/15,06:00,22.8,0.0,97,73,0.0
2018/08/15,07:00,22.6,0.0,97,11,0.0
2018/08/15,08:00,22.7,0.0,97,127,0.0
2018/08/15,09:00,23.8,0.0,95,131,0.5
2018/08/15,10:00,26.2,0.0,84,128,0.6
2018/08/15,11:00,27.8,0.0,78,118,0.2
2018/08/15,12:00,28.6,0.0,78,192,0.3
2018/08/15,13:00,29.1,0.0,78,242,0.2
2018/08/15,14:00,29.5,0.0,77,245,0.4
2018/08/15,15:00,29.5,2.1,76,86,1.5
2018/08/15,16:00,22.7,44.3,98,221,0.0
2018/08/15,17:00,22.7,0.5,99,109,0.0
2018/08/15,18:00,23.0,0.1,99,6,0.4
2018/08/15,19:00,23.0,0.1,99,137,0.0
2018/08/15,20:00,22.9,0.1,99,67,0.0
2018/08/15,21:00,23.0,0.2,98,303,0.0
2018/08/15,22:00,22.9,0.2,98,83,0.2
2018/08/15,23:00,22.6,0.0,98,61,0.0
2018/08/16,00:00,22.6,0.0,98,140,0.0
2018/08/16,01:00,22.5,0.0,98,122,0.0
2018/08/16,02:00,22.5,0.1,98,178,0.0
2018/08/16,03:00,22.0,0.0,98,113,0.1
2018/08/16,04:00,21.6,0.0,97,157,0.2
2018/08/16,05:00,21.4,0.0,98,278,0.2
2018/08/16,06:00,21.4,0.0,98,290,0.1
2018/08/16,07:00,21.3,0.0,98,290,0.0
2018/08/16,08:00,21.5,0.0,98,222,0.0
2018/08/16,09:00,22.3,0.0,97,140,0.6
2018/08/16,10:00,23.1,0.0,94,166,0.6
2018/08/16,11:00,24.3,0.0,89,162,1.1
2018/08/16,12:00,24.5,0.0,84,167,1.0
2018/08/16,13:00,24.8,0.0,82,98,0.5
2018/08/16,14:00,24.7,0.0,83,152,0.4
2018/08/16,15:00,24.1,0.0,86,54,0.0
2018/08/16,16:00,24.1,0.0,89,143,0.3
2018/08/16,17:00,24.5,0.0,86,88,0.2
2018/08/16,18:00,24.2,0.0,87,165,0.0
2018/08/16,19:00,23.1,0.0,95,302,0.0
2018/08/16,20:00,22.5,0.0,96,302,0.0
2018/08/16,21:00,22.0,0.0,97,302,0.0
2018/08/16,22:00,21.9,0.0,97,300,0.0
2018/08/16,23:00,21.8,0.0,97,24,0.0
2018/08/17,00:00,21.7,0.0,97,24,0.0
2018/08/17,01:00,21.6,0.0,97,24,0.0
2018/08/17,02:00,21.5,0.0,98,254,0.0
2018/08/17,03:00,21.3,0.0,97,348,0.0
2018/08/17,04:00,21.1,0.0,97,50,0.0
2018/08/17,05:00,20.8,0.0,97,50,0.0
2018/08/17,06:00,20.6,0.0,97,50,0.0
2018/08/17,07:00,20.6,0.0,98,50,0.0
2018/08/17,08:00,20.7,0.0,98,80,0.0
2018/08/17,09:00,21.4,0.0,98,144,0.0
2018/08/17,10:00,23.0,0.0,94,171,0.6
2018/08/17,11:00,25.0,0.0,86,171,0.5
2018/08/17,12:00,26.6,0.0,77,153,0.9
2018/08/17,13:00,27.3,0.0,75,188,0.7
2018/08/17,14:00,28.9,0.0,68,185,0.5
2018/08/17,15:00,29.6,0.0,67,138,0.8
2018/08/17,16:00,28.5,0.0,73,234,0.2
2018/08/17,17:00,28.4,0.0,75,233,0.0
2018/08/17,18:00,26.4,0.0,84,337,0.1
2018/08/17,19:00,25.2,0.0,88,311,0.0
2018/08/17,20:00,24.1,0.0,93,292,0.0
2018/08/17,21:00,23.4,0.0,96,4,0.0
2018/08/17,22:00,22.9,0.0,96,4,0.0
2018/08/17,23:00,22.5,0.0,96,4,0.0
2018/08/18,00:00,22.1,0.0,97,5,0.0
2018/08/18,01:00,21.7,0.0,97,4,0.0
2018/08/18,02:00,21.4,0.0,97,244,0.0
2018/08/18,03:00,21.1,0.0,97,245,0.0
2018/08/18,04:00,20.8,0.0,97,81,0.0
2018/08/18,05:00,20.5,0.0,97,81,0.0
2018/08/18,06:00,20.3,0.0,97,81,0.0
2018/08/18,07:00,20.1,0.0,97,81,0.0
2018/08/18,08:00,20.1,0.0,97,120,0.0
2018/08/18,09:00,21.4,0.0,98,132,0.0
2018/08/18,10:00,24.5,0.0,92,189,0.4
2018/08/18,11:00,27.1,0.0,80,128,0.3
2018/08/18,12:00,29.1,0.0,73,217,0.5
2018/08/18,13:00,30.0,0.0,68,262,0.5
2018/08/18,14:00,30.9,0.0,63,179,0.7
2018/08/18,15:00,30.9,0.0,67,303,0.1
2018/08/18,16:00,29.4,0.0,72,95,0.1
2018/08/18,17:00,29.2,0.0,72,318,0.0
2018/08/18,18:00,27.4,0.0,80,322,0.1
2018/08/18,19:00,26.4,0.0,86,10,0.0
2018/08/18,20:00,24.8,0.0,92,8,0.0
2018/08/18,21:00,23.8,0.0,95,68,0.0
2018/08/18,22:00,23.4,0.0,96,21,0.0
2018/08/18,23:00,23.0,0.0,97,294,0.0
2018/08/19,00:00,22.6,0.0,97,61,0.0
2018/08/19,01:00,22.3,0.0,97,61,0.0
2018/08/19,02:00,21.9,0.0,97,61,0.0
2018/08/19,03:00,21.7,0.0,97,61,0.0
2018/08/19,04:00,21.4,0.0,97,61,0.0
2018/08/19,05:00,21.3,0.0,97,297,0.0
2018/08/19,06:00,21.0,0.0,97,298,0.0
2018/08/19,07:00,20.8,0.0,97,77,0.0
2018/08/19,08:00,20.9,0.0,97,96,0.0
2018/08/19,09:00,22.1,0.0,97,202,0.0
2018/08/19,10:00,25.4,0.0,90,157,0.7
2018/08/19,11:00,28.7,0.0,78,181,0.4
2018/08/19,12:00,29.8,0.0,74,88,0.1
2018/08/19,13:00,30.0,0.0,73,96,0.5
2018/08/19,14:00,31.8,0.0,65,185,0.4
2018/08/19,15:00,31.7,0.0,67,299,0.1
2018/08/19,16:00,27.9,8.7,86,295,0.6
2018/08/19,17:00,27.3,0.0,93,21,0.4
2018/08/19,18:00,26.1,0.0,92,55,0.3
2018/08/19,19:00,25.0,0.0,94,30,0.2
2018/08/19,20:00,24.5,0.0,96,37,0.1
2018/08/19,21:00,23.8,0.0,97,345,0.0
2018/08/19,22:00,23.1,0.0,97,54,0.0
2018/08/19,23:00,22.8,0.0,97,72,0.0
2018/08/20,00:00,22.8,0.0,97,108,0.0
2018/08/20,01:00,22.5,0.0,97,152,0.0
2018/08/20,02:00,22.4,0.0,97,179,0.0
2018/08/20,03:00,22.5,0.0,97,109,0.0
2018/08/20,04:00,22.5,0.0,97,312,0.0
2018/08/20,05:00,22.3,0.0,98,253,0.0
2018/08/20,06:00,22.2,0.0,98,145,0.0
2018/08/20,07:00,22.1,0.0,97,21,0.0
2018/08/20,08:00,22.3,0.0,98,288,0.2
2018/08/20,09:00,23.1,0.0,96,202,0.0
2018/08/20,10:00,25.4,0.0,89,120,0.2
2018/08/20,11:00,27.3,0.0,81,131,0.1
2018/08/20,12:00,27.7,0.1,84,252,0.4
2018/08/20,13:00,24.9,26.8,91,99,0.6
2018/08/20,14:00,23.0,0.4,99,302,0.0
2018/08/20,15:00,23.2,0.9,99,195,0.4
2018/08/20,16:00,23.9,0.0,98,75,0.2
2018/08/20,17:00,24.6,0.0,96,188,0.1
2018/08/20,18:00,24.4,0.0,96,62,0.3
2018/08/20,19:00,24.1,0.0,97,305,0.0
2018/08/20,20:00,23.6,0.0,97,158,0.0
2018/08/20,21:00,23.2,0.0,97,294,0.0
2018/08/20,22:00,22.8,0.0,98,39,0.0
2018/08/20,23:00,22.5,0.0,98,260,0.0
2018/08/21,00:00,22.4,0.0,98,260,0.0
2018/08/21,01:00,22.2,0.0,98,262,0.0
2018/08/21,02:00,21.8,0.0,98,89,0.0
2018/08/21,03:00,21.5,0.0,98,91,0.0
2018/08/21,04:00,21.3,0.0,98,281,0.0
2018/08/21,05:00,21.6,0.0,98,172,0.0
2018/08/21,06:00,21.7,0.0,98,141,0.0
2018/08/21,07:00,21.9,0.0,98,34,0.0
2018/08/21,08:00,22.0,1.0,98,318,0.2
2018/08/21,09:00,22.8,0.1,98,114,0.4
2018/08/21,10:00,23.1,0.9,96,116,0.7
2018/08/21,11:00,22.9,0.0,94,125,1.2
2018/08/21,12:00,22.9,1.4,94,117,1.1
2018/08/21,13:00,21.8,11.0,97,175,1.1
2018/08/21,14:00,21.5,0.6,97,158,0.6
2018/08/21,15:00,21.9,0.0,95,140,0.6
2018/08/21,16:00,22.2,0.0,93,174,1.2
2018/08/21,17:00,21.7,0.0,93,171,1.1
2018/08/21,18:00,21.5,0.0,92,129,0.7
2018/08/21,19:00,21.3,0.0,92,161,0.5
2018/08/21,20:00,20.9,0.0,93,161,1.0
2018/08/21,21:00,20.7,0.0,93,175,0.2
