Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CALLERIA
,Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
2019/02/05,10:00,24.7,0.0,94,204,0.0
2019/02/05,11:00,25.5,0.0,89,160,0.7
2019/02/05,12:00,27.0,0.0,83,173,0.5
2019/02/05,13:00,28.1,0.0,82,300,0.3
2019/02/05,14:00,29.7,0.0,75,155,1.1
2019/02/05,15:00,29.9,0.0,73,222,0.2
2019/02/05,16:00,29.1,0.0,79,172,0.4
2019/02/05,17:00,28.9,0.0,81,285,0.0
2019/02/05,18:00,28.3,0.0,85,156,0.1
2019/02/05,19:00,26.0,16.7,94,170,0.9
2019/02/05,20:00,23.6,0.9,99,338,0.0
2019/02/05,21:00,23.8,0.1,98,105,0.0
2019/02/05,22:00,23.8,0.1,98,92,0.0
2019/02/05,23:00,23.8,0.2,98,73,0.0
2019/02/06,00:00,23.7,0.1,98,107,0.0
2019/02/06,01:00,23.6,0.0,97,102,0.0
2019/02/06,02:00,23.6,0.0,98,275,0.0
2019/02/06,03:00,23.4,0.0,98,275,0.0
2019/02/06,04:00,23.3,0.0,98,259,0.0
2019/02/06,05:00,23.2,0.0,97,236,0.0
2019/02/06,06:00,23.1,0.1,97,20,0.0
2019/02/06,07:00,23.1,0.7,98,328,0.0
2019/02/06,08:00,23.4,0.3,98,154,0.0
2019/02/06,09:00,24.1,0.0,97,170,0.0
2019/02/06,10:00,25.1,0.0,94,179,0.0
2019/02/06,11:00,25.9,0.0,90,140,0.4
2019/02/06,12:00,26.5,0.0,88,171,0.3
2019/02/06,13:00,27.6,0.0,85,200,0.4
2019/02/06,14:00,28.6,0.0,81,68,0.3
2019/02/06,15:00,30.3,0.0,72,117,0.6
2019/02/06,16:00,27.6,1.1,85,279,0.7
2019/02/06,17:00,25.1,0.0,96,227,0.0
2019/02/06,18:00,24.7,0.0,96,122,0.0
2019/02/06,19:00,24.5,0.0,96,195,0.0
2019/02/06,20:00,24.2,0.0,97,268,0.0
2019/02/06,21:00,24.1,0.1,97,229,0.0
2019/02/06,22:00,23.8,0.0,97,13,0.0
2019/02/06,23:00,23.7,0.0,97,190,0.0
2019/02/07,00:00,23.5,0.0,97,120,0.0
2019/02/07,01:00,23.3,0.0,97,31,0.0
2019/02/07,02:00,23.0,0.0,97,31,0.0
2019/02/07,03:00,22.9,0.0,98,35,0.0
2019/02/07,04:00,23.1,0.0,97,67,0.0
2019/02/07,05:00,23.1,0.0,98,26,0.0
2019/02/07,06:00,22.9,0.0,97,26,0.0
2019/02/07,07:00,22.9,0.0,97,30,0.0
2019/02/07,08:00,23.0,0.0,97,50,0.0
2019/02/07,09:00,23.8,0.0,97,192,0.0
2019/02/07,10:00,24.8,0.0,94,73,0.1
2019/02/07,11:00,26.5,0.0,87,89,0.9
2019/02/07,12:00,25.9,0.0,92,114,0.1
2019/02/07,13:00,25.0,3.5,96,90,0.4
2019/02/07,14:00,24.1,0.8,97,94,0.2
2019/02/07,15:00,25.4,0.1,95,116,0.1
2019/02/07,16:00,26.8,0.0,88,129,0.3
2019/02/07,17:00,27.3,0.0,86,228,0.4
2019/02/07,18:00,25.8,2.8,94,284,0.1
2019/02/07,19:00,25.1,0.0,97,293,0.0
2019/02/07,20:00,24.5,0.0,97,297,0.0
2019/02/07,21:00,24.2,0.0,97,252,0.0
2019/02/07,22:00,23.8,0.1,97,184,0.0
2019/02/07,23:00,23.4,0.0,97,262,0.0
2019/02/08,00:00,23.3,0.0,97,350,0.0
2019/02/08,01:00,23.0,0.0,97,342,0.0
2019/02/08,02:00,22.9,0.2,97,22,0.0
2019/02/08,03:00,22.9,0.2,97,119,0.0
2019/02/08,04:00,23.0,0.0,98,135,0.1
2019/02/08,05:00,23.0,0.0,98,113,0.1
2019/02/08,06:00,22.9,0.0,98,78,0.0
2019/02/08,07:00,22.8,0.1,98,228,0.1
2019/02/08,08:00,22.9,0.0,98,173,0.1
2019/02/08,09:00,23.3,0.0,97,158,0.2
2019/02/08,10:00,24.0,0.0,93,162,0.0
2019/02/08,11:00,24.8,0.0,91,211,0.1
2019/02/08,12:00,25.7,0.2,90,166,0.1
2019/02/08,13:00,26.2,0.0,88,124,0.4
2019/02/08,14:00,27.1,0.0,84,188,0.2
2019/02/08,15:00,28.0,0.0,84,238,0.2
2019/02/08,16:00,28.4,0.0,81,136,0.2
2019/02/08,17:00,28.3,0.0,87,291,0.4
2019/02/08,18:00,26.0,0.0,89,196,0.0
2019/02/08,19:00,26.1,0.0,93,35,0.0
2019/02/08,20:00,25.5,0.0,96,316,0.0
2019/02/08,21:00,24.9,0.0,96,61,0.0
2019/02/08,22:00,24.5,0.0,96,61,0.0
2019/02/08,23:00,24.1,0.0,97,63,0.0
2019/02/09,00:00,23.8,0.0,97,76,0.0
2019/02/09,01:00,23.5,0.0,97,79,0.0
2019/02/09,02:00,23.4,0.0,97,79,0.0
2019/02/09,03:00,23.3,0.0,97,203,0.0
2019/02/09,04:00,23.2,0.0,97,203,0.0
2019/02/09,05:00,23.2,0.0,97,180,0.0
2019/02/09,06:00,23.1,0.0,97,180,0.0
2019/02/09,07:00,23.0,0.0,97,180,0.0
2019/02/09,08:00,23.1,0.0,97,180,0.0
2019/02/09,09:00,24.2,0.0,97,131,0.2
2019/02/09,10:00,26.0,0.0,92,184,0.0
2019/02/09,11:00,28.0,0.0,82,184,0.3
2019/02/09,12:00,28.3,0.0,85,221,0.3
2019/02/09,13:00,29.6,0.0,77,33,0.6
2019/02/09,14:00,30.8,0.0,71,51,0.7
2019/02/09,15:00,31.2,0.0,69,263,0.6
2019/02/09,16:00,31.3,0.0,71,259,0.4
2019/02/09,17:00,30.4,0.0,77,190,0.2
2019/02/09,18:00,29.1,0.0,83,207,0.0
2019/02/09,19:00,27.9,0.0,86,297,0.0
2019/02/09,20:00,26.6,0.0,90,327,0.0
2019/02/09,21:00,25.9,0.0,92,88,0.0
2019/02/09,22:00,25.4,0.0,94,30,0.0
2019/02/09,23:00,25.0,0.0,95,52,0.0
2019/02/10,00:00,24.8,0.0,96,323,0.0
2019/02/10,01:00,24.5,0.0,96,32,0.0
2019/02/10,02:00,24.4,0.0,97,98,0.0
2019/02/10,03:00,24.2,0.0,97,119,0.0
2019/02/10,04:00,24.0,0.0,97,115,0.0
2019/02/10,05:00,23.7,0.0,97,125,0.0
2019/02/10,06:00,23.7,0.0,97,91,0.0
2019/02/10,07:00,23.7,0.0,97,155,0.0
2019/02/10,08:00,23.9,0.0,97,115,0.0
2019/02/10,09:00,24.7,0.0,95,118,0.0
2019/02/10,10:00,25.6,0.0,91,131,0.3
2019/02/10,11:00,26.7,0.0,85,122,0.7
2019/02/10,12:00,27.3,0.0,81,131,0.6
2019/02/10,13:00,27.8,0.0,79,169,0.6
2019/02/10,14:00,28.3,0.0,79,148,0.4
2019/02/10,15:00,28.8,0.0,76,140,0.6
2019/02/10,16:00,29.0,0.0,74,72,0.7
2019/02/10,17:00,27.9,0.0,79,107,0.1
2019/02/10,18:00,27.4,0.0,84,71,0.1
2019/02/10,19:00,26.3,0.0,88,115,0.0
2019/02/10,20:00,25.2,0.0,93,291,0.0
2019/02/10,21:00,24.4,0.0,95,316,0.0
2019/02/10,22:00,24.0,0.0,96,93,0.0
2019/02/10,23:00,23.9,0.0,97,113,0.0
2019/02/11,00:00,23.8,0.0,96,116,0.0
2019/02/11,01:00,23.6,0.0,97,113,0.0
2019/02/11,02:00,23.6,0.0,97,109,0.0
2019/02/11,03:00,23.4,0.0,97,119,0.0
2019/02/11,04:00,23.5,0.0,97,94,0.0
2019/02/11,05:00,23.3,0.0,97,111,0.0
2019/02/11,06:00,23.3,0.0,97,111,0.0
2019/02/11,07:00,23.1,0.0,97,297,0.0
2019/02/11,08:00,23.3,0.0,97,297,0.0
2019/02/11,09:00,24.1,0.0,96,108,0.1
2019/02/11,10:00,26.0,0.0,90,132,0.3
2019/02/11,11:00,27.6,0.0,85,252,0.4
2019/02/11,12:00,29.2,0.0,79,52,0.4
2019/02/11,13:00,29.7,0.0,79,155,0.5
2019/02/11,14:00,25.8,9.4,92,122,0.5
2019/02/11,15:00,24.4,1.8,97,169,0.1
2019/02/11,16:00,24.7,1.3,98,147,0.0
2019/02/11,17:00,25.1,0.0,96,96,0.1
2019/02/11,18:00,25.3,0.0,95,252,0.0
2019/02/11,19:00,25.3,0.0,96,274,0.0
2019/02/11,20:00,24.9,0.0,96,316,0.0
2019/02/11,21:00,24.5,0.0,97,91,0.0
2019/02/11,22:00,24.4,0.0,97,233,0.0
2019/02/11,23:00,24.2,0.0,97,144,0.0
2019/02/12,00:00,24.2,0.0,97,212,0.0
2019/02/12,01:00,24.0,0.4,97,192,0.0
2019/02/12,02:00,23.9,0.0,97,138,0.0
2019/02/12,03:00,23.8,0.0,97,222,0.0
2019/02/12,04:00,23.7,0.1,97,215,0.0
2019/02/12,05:00,23.7,0.0,97,267,0.0
2019/02/12,06:00,23.5,0.0,97,265,0.0
2019/02/12,07:00,23.5,0.0,97,143,0.0
2019/02/12,08:00,23.5,0.0,98,143,0.0
2019/02/12,09:00,23.8,0.0,97,156,0.2
2019/02/12,10:00,24.6,0.5,96,130,0.0
2019/02/12,11:00,25.5,0.0,92,234,0.0
2019/02/12,12:00,26.8,0.0,89,246,0.0
2019/02/12,13:00,27.9,0.0,85,187,0.4
2019/02/12,14:00,28.6,0.0,82,222,0.3
2019/02/12,15:00,27.5,0.0,90,298,0.0
2019/02/12,16:00,26.3,2.0,95,128,0.5
2019/02/12,17:00,24.4,3.0,97,101,0.0
2019/02/12,18:00,24.3,1.3,97,273,0.0
2019/02/12,19:00,24.1,3.7,98,96,0.0
2019/02/12,20:00,23.9,1.8,98,71,0.0
2019/02/12,21:00,23.7,0.0,98,222,0.0
2019/02/12,22:00,23.6,0.0,97,103,0.0
2019/02/12,23:00,23.5,0.0,97,129,0.0
2019/02/13,00:00,23.6,0.0,98,101,0.0
2019/02/13,01:00,23.6,0.1,98,112,0.0
2019/02/13,02:00,23.5,0.0,98,126,0.0
2019/02/13,03:00,23.4,0.0,98,71,0.0
2019/02/13,04:00,23.3,1.4,97,78,0.0
2019/02/13,05:00,23.3,0.7,97,97,0.0
2019/02/13,06:00,23.1,0.7,97,122,0.0
2019/02/13,07:00,23.1,0.7,97,127,0.0
2019/02/13,08:00,23.2,0.1,98,148,0.0
2019/02/13,09:00,23.5,0.0,97,100,0.1
2019/02/13,10:00,24.1,0.0,96,106,0.0
2019/02/13,11:00,25.4,0.0,90,159,0.2
2019/02/13,12:00,26.1,0.0,89,324,0.0
2019/02/13,13:00,26.7,0.0,87,255,0.0
2019/02/13,14:00,27.6,0.1,86,156,0.2
2019/02/13,15:00,28.0,0.0,84,275,0.2
2019/02/13,16:00,29.2,0.0,78,10,0.2
2019/02/13,17:00,29.3,0.0,80,227,0.4
2019/02/13,18:00,28.4,0.0,83,222,0.2
2019/02/13,19:00,27.0,0.0,90,333,0.0
2019/02/13,20:00,25.8,0.0,95,325,0.0
2019/02/13,21:00,25.0,0.0,96,42,0.0
2019/02/13,22:00,24.4,0.0,96,63,0.0
2019/02/13,23:00,24.3,0.0,97,71,0.0
2019/02/14,00:00,24.2,0.0,97,71,0.0
2019/02/14,01:00,24.1,0.0,97,71,0.0
2019/02/14,02:00,24.0,0.0,97,71,0.0
2019/02/14,03:00,23.6,0.0,97,111,0.0
2019/02/14,04:00,23.3,0.0,97,227,0.0
2019/02/14,05:00,23.0,0.0,97,97,0.0
2019/02/14,06:00,22.8,0.0,97,97,0.0
2019/02/14,07:00,22.6,0.0,97,97,0.0
2019/02/14,08:00,22.8,0.0,98,136,0.0
2019/02/14,09:00,24.2,0.0,97,137,0.1
2019/02/14,10:00,25.5,0.0,93,105,0.5
2019/02/14,11:00,28.7,0.0,80,163,0.6
2019/02/14,12:00,30.7,0.0,72,244,0.2
2019/02/14,13:00,31.8,0.0,66,36,0.3
2019/02/14,14:00,32.3,0.0,65,160,0.4
2019/02/14,15:00,32.3,0.0,65,251,0.4
2019/02/14,16:00,31.0,0.0,69,83,0.3
2019/02/14,17:00,28.6,0.0,80,169,0.0
2019/02/14,18:00,29.4,0.0,81,230,0.1
2019/02/14,19:00,28.2,0.0,84,230,0.0
2019/02/14,20:00,26.7,0.0,89,334,0.0
2019/02/14,21:00,26.0,0.0,93,84,0.0
2019/02/14,22:00,25.5,0.0,93,111,0.0
2019/02/14,23:00,25.0,0.0,95,135,0.0
2019/02/15,00:00,24.8,0.0,96,78,0.0
2019/02/15,01:00,24.7,0.0,96,63,0.0
2019/02/15,02:00,24.6,0.0,96,93,0.0
2019/02/15,03:00,24.6,0.0,96,101,0.0
2019/02/15,04:00,24.6,0.0,96,94,0.0
2019/02/15,05:00,24.6,0.0,97,111,0.1
2019/02/15,06:00,24.4,0.0,97,180,0.0
2019/02/15,07:00,24.1,0.0,97,243,0.0
2019/02/15,08:00,24.3,0.0,97,242,0.0
2019/02/15,09:00,24.7,0.0,96,150,0.0
2019/02/15,10:00,25.5,1.1,93,187,0.1
2019/02/15,11:00,25.2,3.7,96,239,0.3
2019/02/15,12:00,24.1,5.7,97,178,0.0
2019/02/15,13:00,24.6,0.0,95,206,0.0
2019/02/15,14:00,25.5,0.0,91,249,0.3
2019/02/15,15:00,25.0,0.0,90,222,0.6
2019/02/15,16:00,25.3,0.0,90,154,0.6
2019/02/15,17:00,24.6,1.4,94,171,0.5
2019/02/15,18:00,24.4,0.1,96,113,0.3
2019/02/15,19:00,24.6,0.0,96,240,0.0
2019/02/15,20:00,24.4,0.0,97,284,0.0
2019/02/15,21:00,24.2,0.0,97,334,0.0
2019/02/15,22:00,24.3,0.0,97,6,0.0
2019/02/15,23:00,24.2,0.0,97,301,0.0
2019/02/16,00:00,24.1,0.0,97,102,0.0
2019/02/16,01:00,23.9,0.0,97,72,0.0
2019/02/16,02:00,23.7,0.0,97,120,0.0
2019/02/16,03:00,23.6,0.0,97,176,0.0
2019/02/16,04:00,23.5,0.0,97,166,0.0
2019/02/16,05:00,23.3,0.0,97,284,0.0
2019/02/16,06:00,23.3,0.0,97,87,0.0
2019/02/16,07:00,23.2,0.0,97,160,0.0
2019/02/16,08:00,23.3,0.0,97,54,0.0
2019/02/16,09:00,23.7,0.0,96,16,0.0
2019/02/16,10:00,24.3,0.0,94,100,0.0
2019/02/16,11:00,25.0,0.0,93,114,0.1
2019/02/16,12:00,26.2,0.0,88,104,0.2
2019/02/16,13:00,27.5,0.0,85,117,0.5
2019/02/16,14:00,28.1,0.0,84,100,0.3
2019/02/16,15:00,28.7,0.0,84,331,0.2
2019/02/16,16:00,28.6,0.0,84,78,0.4
2019/02/16,17:00,28.4,0.0,87,130,0.0
2019/02/16,18:00,28.2,0.0,88,158,0.3
2019/02/16,19:00,26.9,0.0,89,54,0.0
2019/02/16,20:00,25.2,0.0,92,349,0.0
2019/02/16,21:00,24.0,0.0,94,274,0.0
2019/02/16,22:00,23.5,0.0,96,31,0.0
2019/02/16,23:00,23.1,0.0,96,95,0.0
2019/02/17,00:00,23.1,0.0,97,131,0.0
2019/02/17,01:00,23.1,0.0,97,217,0.0
2019/02/17,02:00,23.0,0.0,97,254,0.0
2019/02/17,03:00,23.0,0.0,97,209,0.0
2019/02/17,04:00,23.0,0.0,97,209,0.0
2019/02/17,05:00,23.0,0.0,97,209,0.0
2019/02/17,06:00,22.9,0.0,97,209,0.0
2019/02/17,07:00,22.8,0.0,97,287,0.0
2019/02/17,08:00,22.9,0.0,97,177,0.0
2019/02/17,09:00,23.9,0.0,97,122,0.0
2019/02/17,10:00,25.9,0.0,90,108,0.6
2019/02/17,11:00,28.0,0.0,83,137,0.5
2019/02/17,12:00,29.4,0.0,78,198,0.4
2019/02/17,13:00,29.9,0.0,77,102,0.7
2019/02/17,14:00,30.6,0.0,77,266,0.3
2019/02/17,15:00,31.4,0.0,72,135,0.6
2019/02/17,16:00,32.8,0.0,66,200,0.6
2019/02/17,17:00,30.4,0.0,74,178,0.1
2019/02/17,18:00,30.2,0.1,80,250,0.3
2019/02/17,19:00,26.5,6.5,93,319,0.0
2019/02/17,20:00,25.2,0.0,98,344,0.0
2019/02/17,21:00,24.7,0.0,97,337,0.2
2019/02/17,22:00,24.3,0.0,97,26,0.0
2019/02/17,23:00,24.0,0.0,97,94,0.0
2019/02/18,00:00,23.7,0.0,97,94,0.0
2019/02/18,01:00,23.4,0.0,97,67,0.0
2019/02/18,02:00,23.2,0.0,97,67,0.0
2019/02/18,03:00,23.0,0.0,97,96,0.0
2019/02/18,04:00,22.8,0.0,97,308,0.0
2019/02/18,05:00,22.6,0.0,97,256,0.0
2019/02/18,06:00,22.4,0.0,97,247,0.0
2019/02/18,07:00,22.2,0.0,97,110,0.0
2019/02/18,08:00,22.2,0.0,98,155,0.0
2019/02/18,09:00,23.5,0.0,98,164,0.1
2019/02/18,10:00,25.4,0.0,93,197,0.2
2019/02/18,11:00,27.2,0.0,86,135,0.4
2019/02/18,12:00,29.7,0.0,80,148,0.5
2019/02/18,13:00,30.6,0.0,76,157,0.2
2019/02/18,14:00,31.0,0.0,75,69,0.3
2019/02/18,15:00,28.7,0.0,84,171,0.4
2019/02/18,16:00,27.8,0.0,82,82,0.2
2019/02/18,17:00,27.1,0.0,84,109,0.4
2019/02/18,18:00,25.9,0.0,88,111,0.1
2019/02/18,19:00,24.9,0.5,94,174,0.0
2019/02/18,20:00,24.4,0.2,97,36,0.0
2019/02/18,21:00,24.3,0.1,97,72,0.0
2019/02/18,22:00,24.2,0.0,97,236,0.0
2019/02/18,23:00,24.0,0.0,97,276,0.0
2019/02/19,00:00,23.8,0.0,97,276,0.0
2019/02/19,01:00,23.6,0.0,97,262,0.0
2019/02/19,02:00,23.5,0.0,97,221,0.0
2019/02/19,03:00,23.6,0.0,97,120,0.0
2019/02/19,04:00,23.7,0.0,97,164,0.0
2019/02/19,05:00,23.6,0.0,97,339,0.0
2019/02/19,06:00,23.6,0.0,97,141,0.0
2019/02/19,07:00,23.6,0.0,97,94,0.0
2019/02/19,08:00,23.6,0.0,97,185,0.0
2019/02/19,09:00,24.2,0.0,96,89,0.0
2019/02/19,10:00,25.1,0.0,93,85,0.0
2019/02/19,11:00,26.2,0.0,90,268,0.1
2019/02/19,12:00,27.7,0.0,83,153,0.3
2019/02/19,13:00,29.0,0.0,79,112,0.7
2019/02/19,14:00,30.3,0.0,75,140,0.4
2019/02/19,15:00,31.0,0.0,73,145,0.2
2019/02/19,16:00,26.3,18.6,87,43,0.0
2019/02/19,17:00,24.0,0.4,99,86,0.5
2019/02/19,18:00,23.7,0.1,98,200,0.1
2019/02/19,19:00,23.6,0.0,98,143,0.0
2019/02/19,20:00,23.2,0.0,97,117,0.0
2019/02/19,21:00,23.1,0.0,98,106,0.0
2019/02/19,22:00,23.2,0.0,98,251,0.0
2019/02/19,23:00,23.2,0.0,97,298,0.0
2019/02/20,00:00,22.9,0.0,98,269,0.0
2019/02/20,01:00,22.8,0.0,97,284,0.0
2019/02/20,02:00,22.9,0.0,98,209,0.0
2019/02/20,03:00,22.9,0.0,97,200,0.0
2019/02/20,04:00,22.9,0.0,98,89,0.0
2019/02/20,05:00,22.9,0.0,97,113,0.0
2019/02/20,06:00,22.8,0.0,97,113,0.0
2019/02/20,07:00,22.9,0.0,97,65,0.0
2019/02/20,08:00,22.9,0.0,97,111,0.0
2019/02/20,09:00,23.5,0.0,98,132,0.0
2019/02/20,10:00,24.3,0.0,95,115,0.1
2019/02/20,11:00,25.3,0.0,92,211,0.1
2019/02/20,12:00,26.9,0.0,87,182,0.3
2019/02/20,13:00,28.0,0.0,83,270,0.5
2019/02/20,14:00,29.5,0.0,78,198,0.4
2019/02/20,15:00,29.9,0.0,77,243,0.3
2019/02/20,16:00,30.0,0.0,78,136,0.2
2019/02/20,17:00,28.3,5.8,82,75,0.7
2019/02/20,18:00,23.6,19.2,98,62,0.0
2019/02/20,19:00,23.4,0.1,98,63,0.0
2019/02/20,20:00,23.4,0.0,98,72,0.0
2019/02/20,21:00,23.4,0.0,98,99,0.1
2019/02/20,22:00,23.5,0.0,98,98,0.0
2019/02/20,23:00,23.5,0.0,98,110,0.0
2019/02/21,00:00,23.7,0.1,98,96,0.1
2019/02/21,01:00,23.7,1.3,98,92,0.1
2019/02/21,02:00,23.8,0.1,98,125,0.0
2019/02/21,03:00,23.7,11.4,98,171,0.0
2019/02/21,04:00,23.6,7.7,99,120,0.0
2019/02/21,05:00,23.6,7.0,98,132,0.0
2019/02/21,06:00,23.4,5.5,98,144,0.0
2019/02/21,07:00,23.2,0.9,98,148,0.0
2019/02/21,08:00,23.2,0.4,98,148,0.0
2019/02/21,09:00,23.6,0.7,98,108,0.0
2019/02/21,10:00,24.3,0.1,97,218,0.0
2019/02/21,11:00,25.1,0.0,92,181,0.0
2019/02/21,12:00,26.2,0.0,90,180,0.1
2019/02/21,13:00,28.2,0.0,82,234,0.4
2019/02/21,14:00,28.8,0.0,80,110,0.1
2019/02/21,15:00,29.1,0.0,82,196,0.4
2019/02/21,16:00,29.4,0.0,81,209,0.1
2019/02/21,17:00,28.4,0.2,88,337,0.0
2019/02/21,18:00,26.7,0.0,95,306,0.0
2019/02/21,19:00,26.4,0.0,95,312,0.0
2019/02/21,20:00,25.8,0.0,96,301,0.0
2019/02/21,21:00,25.3,0.0,96,64,0.0
