AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-04-01,33.4,23.5,86.7,0.0
2026-04-02,33,23.5,92.7,4.0
2026-04-03,31,23.5,92.9,2.6
2026-04-04,33.6,23.5,90.2,0.0
2026-04-05,33.6,23,88.7,1.3
2026-04-06,32.6,23,88.3,0.0
