Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-08-01,7.50,7.55,7.60,7.65
2018-08-02,7.70,7.76,7.80,7.87
2018-08-03,7.95,7.98,8.05,8.10
2018-08-04,8.20,8.20,8.20,8.20
2018-08-05,8.20,8.17,8.14,8.10
2018-08-06,8.05,8.00,7.96,7.94
2018-08-07,7.92,7.90,7.88,7.86
2018-08-08,7.84,7.82,7.80,7.78
2018-08-09,7.74,7.76,7.78,7.80
2018-08-10,7.85,7.90,7.95,7.98
2018-08-11,8.05,8.10,8.15,8.20
2018-08-12,8.25,8.30,8.35,8.40
2018-08-13,8.42,8.46,8.50,8.55
2018-08-14,8.58,8.62,8.66,8.70
2018-08-15,8.74,8.78,8.80,8.82
2018-08-16,8.84,8.84,8.84,8.84
2018-08-17,8.84,8.90,8.96,9.05
2018-08-18,9.20,9.18,9.15,9.13
2018-08-19,9.10,9.10,9.10,9.10
2018-08-20,9.10,9.12,9.14,9.16
2018-08-21,9.18,9.25,9.30,9.45
2018-08-22,9.60,9.65,9.72,9.79
2018-08-23,9.85,9.90,10.05,10.15
2018-08-24,10.20,10.15,10.10,10.05
2018-08-25,9.95,9.90,9.85,9.80
2018-08-26,9.78,9.75,9.72,9.68
2018-08-27,9.60,9.55,9.50,9.45
2018-08-28,9.40,9.37,9.34,9.30
2018-08-29,9.26,9.20,9.15,9.10
2018-08-30,9.05,8.90,8.86,8.80
2018-08-31,8.70,8.66,8.62,8.57
