Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-12-01,12.77,12.79,12.81,12.83
2018-12-02,12.87,12.88,12.89,12.90
2018-12-03,12.92,12.93,12.93,12.93
2018-12-04,12.95,12.95,12.96,12.96
2018-12-05,12.96,12.98,13.00,13.02
2018-12-06,13.04,13.05,13.06,13.07
2018-12-07,13.09,13.10,13.10,13.10
2018-12-08,13.10,13.14,13.18,13.20
2018-12-09,13.22,13.26,13.30,13.33
2018-12-10,13.43,13.47,13.50,13.53
2018-12-11,13.60,13.64,13.68,13.71
2018-12-12,13.83,13.86,13.90,13.94
2018-12-13,14.05,14.10,14.14,14.17
2018-12-14,14.29,14.33,14.39,14.43
2018-12-15,14.54,14.59,14.63,14.67
2018-12-16,14.74,14.78,14.82,14.86
2018-12-17,14.88,14.89,14.90,14.92
2018-12-18,14.93,14.94,14.95,14.96
2018-12-19,14.96,14.96,14.96,14.96
2018-12-20,14.97,14.97,14.97,14.97
2018-12-21,14.97,14.97,14.97,14.97
2018-12-22,14.98,14.98,14.98,14.98
2018-12-23,14.97,14.97,14.96,14.96
2018-12-24,14.95,14.93,14.93,14.93
2018-12-25,14.90,14.89,14.88,14.87
2018-12-26,14.85,14.84,14.83,14.82
2018-12-27,14.80,14.80,14.79,14.78
2018-12-28,14.76,14.75,14.74,14.73
2018-12-29,14.72,14.71,14.71,14.70
2018-12-30,14.69,14.68,14.67,14.66
2018-12-31,14.63,14.62,14.61,14.60
