Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2021-09-01,7.05,7.12,7.16,7.20
2021-09-02,7.26,7.24,7.21,7.19
2021-09-03,7.16,7.14,7.12,7.09
2021-09-04,7.00,6.98,6.96,6.94
2021-09-05,6.92,6.90,6.88,6.86
2021-09-06,6.84,6.85,6.86,6.87
2021-09-07,6.88,6.89,6.90,6.91
2021-09-08,6.92,6.95,6.98,7.05
2021-09-09,7.10,7.13,7.17,7.20
2021-09-10,7.26,7.30,7.35,7.40
2021-09-11,7.47,7.47,7.47,7.47
2021-09-12,7.47,7.45,7.43,7.40
2021-09-13,7.37,7.34,7.30,7.27
2021-09-14,7.26,7.20,7.15,7.10
2021-09-15,7.04,7.00,6.95,6.90
2021-09-16,6.80,6.75,6.70,6.65
2021-09-17,6.60,6.58,6.56,6.54
2021-09-18,6.52,6.50,6.47,6.43
2021-09-19,6.40,6.38,6.36,6.34
2021-09-20,6.32,6.33,6.34,6.35
2021-09-21,6.36,6.40,6.44,6.50
2021-09-22,6.56,6.58,6.62,6.64
2021-09-23,6.66,6.69,6.73,6.76
2021-09-24,6.79,6.82,6.85,6.88
2021-09-25,6.91,6.93,6.95,6.98
2021-09-26,7.02,7.03,7.03,7.03
2021-09-27,7.01,6.98,6.96,6.94
2021-09-28,6.92,6.90,6.87,6.85
2021-09-29,6.83,6.80,6.77,6.75
2021-09-30,6.72,6.71,6.70,6.70
