Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-07-01,9.65,9.62,9.60,9.56
2018-07-02,9.50,9.46,9.40,9.37
2018-07-03,9.32,9.30,9.28,9.26
2018-07-04,9.24,9.22,9.21,9.20
2018-07-05,9.16,9.10,9.07,9.00
2018-07-06,8.95,8.93,8.91,8.88
2018-07-07,8.85,8.82,8.80,8.76
2018-07-08,8.74,8.71,8.68,8.65
2018-07-09,8.62,8.60,8.56,8.54
2018-07-10,8.50,8.48,8.46,8.42
2018-07-11,8.40,8.38,8.34,8.30
2018-07-12,8.26,8.24,8.22,8.20
2018-07-13,8.16,8.14,8.12,8.10
2018-07-14,8.07,8.00,7.95,7.90
2018-07-15,7.85,7.80,7.75,7.70
2018-07-16,7.65,7.60,7.55,7.50
2018-07-17,7.45,7.45,7.45,7.45
2018-07-18,7.45,7.44,7.43,7.42
2018-07-19,7.41,7.41,7.41,7.41
2018-07-20,7.40,7.42,7.44,7.46
2018-07-21,7.50,7.55,7.60,7.65
2018-07-22,7.72,7.76,7.80,7.85
2018-07-23,7.90,7.92,7.94,7.96
2018-07-24,7.98,7.98,7.98,7.98
2018-07-25,7.98,7.96,7.94,7.90
2018-07-26,7.85,7.80,7.70,7.70
2018-07-27,7.68,7.65,7.60,7.55
2018-07-28,7.50,7.45,7.40,7.35
2018-07-29,7.30,7.26,7.24,7.22
2018-07-30,7.20,7.24,7.26,7.28
2018-07-31,7.32,7.36,7.40,7.44
