Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : ANGAMOS
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
,Latitud :,5°9'4.24'',Longitud :,72°52'30.79'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,240401
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-06-01,14.40,14.36,14.30,14.25
2018-06-02,14.20,14.18,14.16,14.12
2018-06-03,14.12,14.10,14.06,14.04
2018-06-04,14.00,14.00,14.00,14.00
2018-06-05,14.00,13.98,13.96,13.94
2018-06-06,13.92,13.90,13.90,13.90
2018-06-07,13.90,13.85,13.80,13.76
2018-06-08,13.70,13.66,13.60,13.55
2018-06-09,13.50,13.40,13.35,13.30
2018-06-10,13.25,13.15,13.10,13.00
2018-06-11,12.95,12.90,12.86,12.80
2018-06-12,12.70,12.60,12.50,12.40
2018-06-13,12.30,12.20,12.10,12.05
2018-06-14,12.00,12.02,12.06,12.08
2018-06-15,12.10,12.16,12.20,12.24
2018-06-16,12.30,12.32,12.33,12.34
2018-06-17,12.32,12.30,12.28,12.26
2018-06-18,12.24,12.22,12.20,12.15
2018-06-19,12.10,12.05,12.00,11.95
2018-06-20,11.90,11.80,11.75,11.70
2018-06-21,11.60,11.50,11.40,11.30
2018-06-22,11.25,11.20,11.15,11.10
2018-06-23,11.00,10.96,10.90,10.80
2018-06-24,10.75,10.70,10.65,10.60
2018-06-25,10.50,10.40,10.30,10.20
2018-06-26,10.10,10.00,9.95,9.90
2018-06-27,9.80,9.70,9.60,9.50
2018-06-28,9.40,9.45,9.50,9.60
2018-06-29,9.68,9.72,9.76,9.80
2018-06-30,9.86,9.80,9.75,9.70
