Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/12/01,00:00,S/D,0.0,S/D,202,0.7
2024/12/01,01:00,S/D,0.0,S/D,263,0.2
2024/12/01,02:00,S/D,0.0,S/D,222,1.1
2024/12/01,03:00,S/D,0.0,S/D,247,0.0
2024/12/01,04:00,S/D,0.0,S/D,227,0.0
2024/12/01,05:00,S/D,0.0,S/D,198,0.5
2024/12/01,06:00,S/D,0.0,S/D,190,0.5
2024/12/01,07:00,S/D,0.0,S/D,186,0.3
2024/12/01,08:00,S/D,0.0,S/D,8,1.6
2024/12/01,09:00,S/D,0.0,S/D,360,1.8
2024/12/01,10:00,S/D,0.0,S/D,9,2.0
2024/12/01,11:00,S/D,0.0,S/D,29,1.6
2024/12/01,12:00,S/D,0.0,S/D,353,2.2
2024/12/01,13:00,S/D,0.0,S/D,21,1.9
2024/12/01,14:00,S/D,0.0,S/D,26,2.0
2024/12/01,15:00,S/D,0.0,S/D,52,0.4
2024/12/01,16:00,S/D,0.0,S/D,33,0.6
2024/12/01,17:00,S/D,0.0,S/D,90,0.1
2024/12/01,18:00,S/D,0.0,S/D,171,1.2
2024/12/01,19:00,S/D,0.0,S/D,203,0.0
2024/12/01,20:00,S/D,0.0,S/D,181,0.3
2024/12/01,21:00,S/D,S/D,S/D,S/D,S/D
2024/12/01,22:00,S/D,0.0,S/D,313,0.5
2024/12/01,23:00,S/D,0.0,S/D,263,0.2
2024/12/02,00:00,S/D,0.0,S/D,345,1.8
2024/12/02,01:00,S/D,0.0,S/D,8,1.7
2024/12/02,02:00,S/D,0.0,S/D,51,0.3
2024/12/02,03:00,S/D,0.0,S/D,36,0.5
2024/12/02,04:00,S/D,0.0,S/D,360,0.4
2024/12/02,05:00,S/D,0.0,S/D,70,0.1
2024/12/02,06:00,S/D,0.0,S/D,112,0.4
2024/12/02,07:00,S/D,0.0,S/D,31,0.9
2024/12/02,08:00,S/D,0.0,S/D,2,2.1
2024/12/02,09:00,S/D,0.0,S/D,1,3.1
2024/12/02,10:00,S/D,0.0,S/D,9,3.1
2024/12/02,11:00,S/D,0.0,S/D,1,2.9
2024/12/02,12:00,S/D,0.0,S/D,2,2.4
2024/12/02,13:00,S/D,0.0,S/D,27,1.3
2024/12/02,14:00,S/D,0.0,S/D,300,0.8
2024/12/02,15:00,S/D,0.0,S/D,343,1.6
2024/12/02,16:00,S/D,0.0,S/D,341,1.0
2024/12/02,17:00,S/D,0.0,S/D,328,1.0
2024/12/02,18:00,S/D,0.0,S/D,205,0.3
2024/12/02,19:00,S/D,0.0,S/D,197,1.1
2024/12/02,20:00,S/D,0.0,S/D,261,0.0
2024/12/02,21:00,S/D,0.0,S/D,131,0.5
2024/12/02,22:00,S/D,0.0,S/D,236,0.4
2024/12/02,23:00,S/D,0.0,S/D,204,0.4
