Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/03/01,00:00,22.9,0.0,100,12,0.5
2021/03/01,01:00,22.8,0.0,100,213,1.4
2021/03/01,02:00,22.5,0.0,100,187,0.6
2021/03/01,03:00,22.4,0.0,100,207,1.4
2021/03/01,04:00,22.4,0.0,100,98,0.1
2021/03/01,05:00,22.2,0.0,100,116,0.2
2021/03/01,06:00,22.3,0.0,100,130,0.7
2021/03/01,07:00,22.9,0.0,100,233,0.0
2021/03/01,08:00,24.3,0.0,100,147,1.6
2021/03/01,09:00,25.6,0.0,100,341,1.4
2021/03/01,10:00,27.1,0.0,99,319,1.4
2021/03/01,11:00,29.0,0.0,90,348,1.2
2021/03/01,12:00,30.6,0.0,83,290,1.7
2021/03/01,13:00,29.8,0.0,90,320,1.6
2021/03/01,14:00,31.0,0.0,82,331,2.7
2021/03/01,15:00,30.2,0.0,82,30,2.0
2021/03/01,16:00,28.0,0.0,95,310,1.3
2021/03/01,17:00,26.0,0.0,100,352,3.8
2021/03/01,18:00,24.9,0.0,98,1,2.6
2021/03/01,19:00,24.2,0.0,100,169,1.5
2021/03/01,20:00,24.9,0.0,100,116,1.2
2021/03/01,21:00,24.3,0.0,100,171,1.1
2021/03/01,22:00,24.0,0.0,100,197,1.3
2021/03/01,23:00,24.0,0.0,100,175,1.3
2021/03/02,00:00,23.9,0.0,100,210,0.9
2021/03/02,01:00,23.9,0.0,100,214,0.4
2021/03/02,02:00,23.8,0.0,100,208,1.4
2021/03/02,03:00,23.4,0.0,100,203,0.9
2021/03/02,04:00,23.2,0.0,100,203,1.7
2021/03/02,05:00,23.2,0.0,100,178,0.2
2021/03/02,06:00,23.3,0.0,100,122,0.1
2021/03/02,07:00,23.7,0.0,100,163,1.1
2021/03/02,08:00,24.8,0.0,100,106,0.6
2021/03/02,09:00,26.3,0.0,100,101,1.2
2021/03/02,10:00,27.9,0.0,97,41,1.0
2021/03/02,11:00,28.3,0.0,95,34,1.4
2021/03/02,12:00,29.5,0.0,89,24,1.6
2021/03/02,13:00,29.6,0.0,91,325,1.8
2021/03/02,14:00,29.8,0.0,91,305,1.9
2021/03/02,15:00,30.0,0.0,87,306,1.8
2021/03/02,16:00,30.0,0.0,81,6,2.9
2021/03/02,17:00,29.5,0.0,87,91,0.3
2021/03/02,18:00,27.7,0.0,100,184,0.8
2021/03/02,19:00,26.4,0.0,100,176,0.7
2021/03/02,20:00,25.9,0.0,100,139,1.2
2021/03/02,21:00,25.2,0.0,100,158,2.2
2021/03/02,22:00,24.8,0.0,100,108,0.7
2021/03/02,23:00,24.6,0.0,100,121,1.6
2021/03/03,00:00,24.2,0.0,100,135,0.2
2021/03/03,01:00,24.0,0.0,100,129,0.6
2021/03/03,02:00,23.8,0.0,100,130,0.1
2021/03/03,03:00,23.8,0.0,100,336,0.1
