Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/01/01,00:00,S/D,0.0,64,198,1.5
2022/01/01,01:00,S/D,0.0,64,296,0.2
2022/01/01,02:00,S/D,0.0,54,58,0.1
2022/01/01,03:00,S/D,0.0,44,194,0.3
2022/01/01,04:00,S/D,0.0,23,105,0.0
2022/01/01,05:00,S/D,0.0,28,54,0.5
2022/01/01,06:00,S/D,0.0,47,68,0.9
2022/01/01,07:00,S/D,0.0,59,58,0.7
2022/01/01,08:00,-31.1,0.0,75,59,1.2
2022/01/01,09:00,-27.4,0.0,81,51,1.3
2022/01/01,10:00,-26.1,0.0,87,25,2.7
2022/01/01,11:00,-27.7,0.0,87,18,5.0
2022/01/01,12:00,-28.3,0.0,82,5,4.0
2022/01/01,13:00,-26.3,0.0,85,41,2.4
2022/01/01,14:00,-27.0,0.0,80,30,4.1
2022/01/01,15:00,-24.5,0.0,91,24,1.9
2022/01/01,16:00,S/D,0.9,57,191,2.8
2022/01/01,17:00,S/D,0.0,65,243,1.7
2022/01/01,18:00,S/D,0.0,57,150,0.3
2022/01/01,19:00,S/D,0.0,58,188,1.2
2022/01/01,20:00,S/D,0.0,54,229,0.5
2022/01/01,21:00,S/D,0.0,61,179,0.8
2022/01/01,22:00,S/D,0.0,60,175,0.8
2022/01/01,23:00,S/D,0.0,73,190,0.9
2022/01/02,00:00,S/D,0.0,75,112,1.6
2022/01/02,01:00,S/D,0.0,69,139,1.7
2022/01/02,02:00,S/D,0.0,65,111,1.9
2022/01/02,03:00,S/D,0.0,64,69,0.6
2022/01/02,04:00,S/D,0.0,62,123,2.8
2022/01/02,05:00,S/D,0.0,62,112,1.9
2022/01/02,06:00,S/D,0.0,63,92,0.9
2022/01/02,07:00,S/D,0.0,64,70,1.3
2022/01/02,08:00,S/D,0.0,61,67,2.0
2022/01/02,09:00,S/D,0.0,72,51,1.0
2022/01/02,10:00,-29.4,0.0,76,42,1.1
2022/01/02,11:00,-30.1,0.0,75,34,3.2
2022/01/02,12:00,-27.6,0.0,80,14,5.1
2022/01/02,13:00,-26.7,0.0,80,38,1.9
2022/01/02,14:00,-26.7,0.0,83,16,4.1
2022/01/02,15:00,-24.8,0.0,86,354,3.7
2022/01/02,16:00,-27.2,0.0,86,1,4.2
2022/01/02,17:00,-29.5,0.0,81,34,0.6
2022/01/02,18:00,-30.8,0.0,79,6,1.4
2022/01/02,19:00,S/D,0.0,75,174,0.0
2022/01/02,20:00,S/D,0.0,74,186,0.0
2022/01/02,21:00,S/D,0.0,67,169,0.0
2022/01/02,22:00,S/D,0.0,71,188,0.0
2022/01/02,23:00,S/D,0.0,77,181,0.0
2022/01/03,00:00,S/D,0.0,76,199,0.0
2022/01/03,01:00,S/D,0.0,74,190,0.0
2022/01/03,02:00,S/D,0.0,69,219,0.0
