Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/08/01,00:00,22.6,0.0,100,244,0.1
2020/08/01,01:00,22.8,0.0,100,262,1.3
2020/08/01,02:00,22.6,0.0,100,268,1.1
2020/08/01,03:00,22.4,0.0,100,269,2.8
2020/08/01,04:00,22.0,0.0,100,219,1.5
2020/08/01,05:00,21.7,0.0,100,257,1.6
2020/08/01,06:00,21.7,0.0,100,276,0.5
2020/08/01,07:00,22.0,0.0,100,263,2.2
2020/08/01,08:00,23.6,0.0,100,312,0.4
2020/08/01,09:00,24.5,0.0,100,241,3.1
2020/08/01,10:00,26.3,0.0,93,329,0.3
2020/08/01,11:00,27.3,0.0,90,333,0.5
2020/08/01,12:00,29.5,0.0,80,243,2.6
2020/08/01,13:00,29.8,0.0,74,237,2.9
2020/08/01,14:00,30.5,0.0,71,208,1.7
2020/08/01,15:00,30.3,0.0,69,230,1.9
2020/08/01,16:00,31.0,0.0,70,245,0.8
2020/08/01,17:00,26.7,0.0,96,176,0.5
2020/08/01,18:00,26.0,0.0,100,171,0.5
2020/08/01,19:00,24.8,0.0,100,216,0.4
2020/08/01,20:00,24.0,0.0,100,214,0.4
2020/08/01,21:00,23.3,0.0,100,192,0.6
2020/08/01,22:00,23.0,0.0,100,207,1.2
2020/08/01,23:00,22.7,0.0,100,174,0.1
2020/08/02,00:00,22.4,0.0,100,170,0.3
2020/08/02,01:00,22.1,0.0,100,186,0.8
2020/08/02,02:00,21.9,0.0,100,213,0.7
2020/08/02,03:00,21.8,0.0,100,190,0.8
2020/08/02,04:00,21.4,0.0,100,179,0.9
2020/08/02,05:00,21.1,0.0,100,185,1.1
2020/08/02,06:00,21.0,0.0,100,185,1.0
2020/08/02,07:00,22.4,0.0,100,245,0.8
2020/08/02,08:00,23.5,0.0,100,342,1.0
2020/08/02,09:00,26.5,0.0,91,341,0.6
2020/08/02,10:00,28.3,0.0,82,356,1.8
2020/08/02,11:00,30.0,0.0,73,25,1.1
2020/08/02,12:00,32.0,0.0,60,232,1.4
2020/08/02,13:00,32.3,0.0,56,133,1.1
2020/08/02,14:00,32.8,0.0,56,235,0.8
2020/08/02,15:00,32.3,0.0,60,64,0.7
2020/08/02,16:00,32.6,0.0,55,188,1.2
2020/08/02,17:00,30.9,0.0,66,145,0.6
2020/08/02,18:00,26.9,0.0,89,191,0.5
2020/08/02,19:00,25.2,0.0,98,191,0.8
2020/08/02,20:00,24.2,0.0,100,183,0.4
2020/08/02,21:00,23.6,0.0,100,197,0.8
2020/08/02,22:00,23.1,0.0,100,167,1.0
2020/08/02,23:00,22.8,0.0,100,187,0.9
2020/08/03,00:00,22.4,0.0,100,192,1.0
2020/08/03,01:00,22.1,0.0,100,193,1.1
2020/08/03,02:00,21.8,0.0,100,199,1.0
2020/08/03,03:00,21.6,0.0,100,178,1.4
