Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/01/01,00:00,S/D,0.0,S/D,171,2.0
2024/01/01,01:00,S/D,0.0,S/D,161,1.6
2024/01/01,02:00,S/D,0.0,S/D,201,0.0
2024/01/01,03:00,S/D,0.0,S/D,178,0.8
2024/01/01,04:00,S/D,0.0,S/D,199,0.0
2024/01/01,05:00,S/D,0.0,S/D,186,0.0
2024/01/01,06:00,S/D,0.0,S/D,201,1.1
2024/01/01,07:00,S/D,0.0,S/D,211,1.6
2024/01/01,08:00,S/D,0.0,S/D,292,1.1
2024/01/01,09:00,S/D,0.0,S/D,328,1.8
2024/01/01,10:00,S/D,0.0,S/D,334,1.3
2024/01/01,11:00,S/D,0.0,S/D,306,0.9
2024/01/01,12:00,S/D,0.0,S/D,331,1.7
2024/01/01,13:00,S/D,0.0,S/D,335,1.4
2024/01/01,14:00,S/D,0.0,S/D,1,3.0
2024/01/01,15:00,S/D,0.0,S/D,2,3.5
2024/01/01,16:00,S/D,0.0,S/D,9,2.2
2024/01/01,17:00,S/D,0.0,S/D,43,2.1
2024/01/01,18:00,S/D,0.0,S/D,37,0.7
2024/01/01,19:00,S/D,0.0,S/D,209,0.0
2024/01/01,20:00,S/D,0.0,S/D,163,0.9
2024/01/01,21:00,S/D,0.0,S/D,98,1.3
2024/01/01,22:00,S/D,0.0,S/D,70,1.6
2024/01/01,23:00,S/D,0.0,S/D,165,1.0
2024/01/02,00:00,S/D,0.0,S/D,187,1.2
2024/01/02,01:00,S/D,0.0,S/D,172,1.7
2024/01/02,02:00,S/D,0.0,S/D,120,0.2
2024/01/02,03:00,S/D,0.0,S/D,222,0.1
2024/01/02,04:00,S/D,0.0,S/D,218,0.1
2024/01/02,05:00,S/D,0.0,S/D,200,1.5
2024/01/02,06:00,S/D,0.0,S/D,174,0.9
2024/01/02,07:00,S/D,0.0,S/D,177,0.0
2024/01/02,08:00,S/D,0.0,S/D,54,0.8
2024/01/02,09:00,S/D,0.0,S/D,66,1.0
2024/01/02,10:00,S/D,0.0,S/D,350,1.4
2024/01/02,11:00,S/D,0.0,S/D,22,3.9
2024/01/02,12:00,S/D,0.0,S/D,343,4.6
2024/01/02,13:00,S/D,0.0,S/D,33,2.6
2024/01/02,14:00,S/D,0.0,S/D,5,2.1
2024/01/02,15:00,S/D,0.0,S/D,10,1.9
2024/01/02,16:00,S/D,0.0,S/D,15,1.1
2024/01/02,17:00,S/D,0.0,S/D,3,0.0
2024/01/02,18:00,S/D,0.0,S/D,163,1.1
2024/01/02,19:00,S/D,0.0,S/D,177,0.0
2024/01/02,20:00,S/D,0.0,S/D,163,0.0
2024/01/02,21:00,S/D,0.0,S/D,162,1.7
2024/01/02,23:00,S/D,0.0,S/D,170,1.5
2024/01/03,00:00,S/D,0.0,S/D,168,1.2
