Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,S/D,0.0,S/D,161,0.4
2022/10/01,01:00,S/D,0.0,S/D,291,1.1
2022/10/01,02:00,S/D,0.0,S/D,204,0.4
2022/10/01,03:00,S/D,0.0,S/D,209,1.4
2022/10/01,04:00,S/D,0.0,S/D,271,1.6
2022/10/01,05:00,S/D,0.0,S/D,96,0.8
2022/10/01,06:00,S/D,0.0,S/D,275,1.7
2022/10/01,07:00,S/D,0.0,S/D,233,1.4
2022/10/01,08:00,S/D,0.0,S/D,216,2.0
2022/10/01,09:00,S/D,0.0,S/D,216,2.2
2022/10/01,10:00,S/D,0.0,S/D,189,2.4
2022/10/01,11:00,S/D,0.0,S/D,244,2.3
2022/10/01,12:00,S/D,0.0,S/D,164,1.4
2022/10/01,13:00,S/D,0.0,S/D,203,1.4
2022/10/01,14:00,S/D,0.0,S/D,159,3.4
2022/10/01,16:00,S/D,0.0,S/D,226,1.6
2022/10/01,17:00,S/D,0.0,S/D,275,3.7
2022/10/01,18:00,S/D,0.0,S/D,287,1.2
2022/10/01,19:00,S/D,4.5,S/D,202,2.9
2022/10/01,20:00,S/D,6.3,S/D,14,2.5
2022/10/01,21:00,S/D,2.1,S/D,304,1.2
2022/10/01,22:00,S/D,0.0,S/D,265,2.1
2022/10/01,23:00,S/D,0.0,S/D,94,1.5
2022/10/02,00:00,S/D,6.6,S/D,148,0.5
2022/10/02,01:00,S/D,0.0,S/D,207,1.3
2022/10/02,02:00,S/D,0.0,S/D,201,1.6
2022/10/02,03:00,S/D,0.0,S/D,207,1.1
2022/10/02,04:00,S/D,0.0,S/D,199,0.8
2022/10/02,05:00,S/D,0.0,S/D,0,0.0
2022/10/02,06:00,S/D,0.0,S/D,152,1.7
2022/10/02,07:00,S/D,1.2,S/D,54,0.2
2022/10/02,08:00,S/D,0.6,S/D,275,1.9
2022/10/02,09:00,S/D,0.3,S/D,338,1.2
2022/10/02,10:00,S/D,0.0,S/D,344,1.8
2022/10/02,11:00,S/D,0.0,S/D,329,1.9
2022/10/02,12:00,S/D,0.0,S/D,1,2.7
2022/10/02,13:00,S/D,0.0,S/D,342,2.0
2022/10/02,14:00,S/D,0.0,S/D,306,1.6
2022/10/02,15:00,S/D,0.0,S/D,305,1.5
2022/10/02,16:00,S/D,0.0,S/D,217,0.8
2022/10/02,17:00,S/D,0.0,S/D,344,3.7
2022/10/02,18:00,S/D,0.0,S/D,306,0.7
2022/10/02,19:00,S/D,0.0,S/D,251,1.0
2022/10/02,20:00,S/D,0.0,S/D,87,1.1
2022/10/02,21:00,S/D,0.0,S/D,97,1.6
2022/10/02,22:00,S/D,0.0,S/D,115,1.6
2022/10/02,23:00,S/D,0.0,S/D,160,0.8
2022/10/03,00:00,S/D,0.0,S/D,132,1.1
