Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/11/01,00:00,S/D,0.0,S/D,165,2.7
2024/11/01,01:00,S/D,0.0,S/D,155,1.1
2024/11/01,02:00,S/D,0.0,S/D,173,1.3
2024/11/01,03:00,S/D,0.0,S/D,171,1.6
2024/11/01,04:00,S/D,0.0,S/D,165,1.1
2024/11/01,05:00,S/D,0.0,S/D,167,1.1
2024/11/01,06:00,S/D,0.0,S/D,179,0.0
2024/11/01,07:00,S/D,0.0,S/D,32,0.8
2024/11/01,08:00,S/D,0.0,S/D,40,1.0
2024/11/01,09:00,S/D,0.0,S/D,55,0.9
2024/11/01,10:00,S/D,0.0,S/D,37,1.5
2024/11/01,11:00,S/D,0.0,S/D,21,2.0
2024/11/01,12:00,S/D,0.0,S/D,19,2.7
2024/11/01,13:00,S/D,0.0,S/D,11,1.3
2024/11/01,14:00,S/D,0.0,S/D,359,1.2
2024/11/01,15:00,S/D,0.0,S/D,349,2.3
2024/11/01,16:00,S/D,0.0,S/D,11,1.8
2024/11/01,17:00,S/D,0.0,S/D,356,2.1
2024/11/01,18:00,S/D,0.0,S/D,176,1.6
2024/11/01,19:00,S/D,0.0,S/D,240,1.6
2024/11/01,20:00,S/D,0.0,S/D,202,0.9
2024/11/01,21:00,S/D,0.0,S/D,172,1.2
2024/11/01,22:00,S/D,0.0,S/D,187,0.7
2024/11/01,23:00,S/D,0.0,S/D,174,1.2
2024/11/02,00:00,S/D,0.0,S/D,190,1.2
2024/11/02,01:00,S/D,0.0,S/D,171,1.8
2024/11/02,02:00,S/D,0.0,S/D,177,1.2
2024/11/02,03:00,S/D,0.0,S/D,190,0.8
2024/11/02,04:00,S/D,0.0,S/D,133,1.0
2024/11/02,05:00,S/D,0.0,S/D,166,0.7
2024/11/02,06:00,S/D,0.0,S/D,164,1.0
2024/11/02,07:00,S/D,0.0,S/D,11,0.7
2024/11/02,08:00,S/D,0.0,S/D,40,1.0
2024/11/02,09:00,S/D,0.0,S/D,22,3.6
2024/11/02,10:00,S/D,0.0,S/D,32,3.1
2024/11/02,11:00,S/D,0.0,S/D,15,3.7
2024/11/02,12:00,S/D,0.0,S/D,27,2.4
2024/11/02,13:00,S/D,0.0,S/D,15,1.5
2024/11/02,14:00,S/D,0.0,S/D,353,1.5
2024/11/02,15:00,S/D,0.0,S/D,184,0.1
2024/11/02,16:00,S/D,0.0,S/D,355,0.8
2024/11/02,17:00,S/D,0.0,S/D,257,1.4
2024/11/02,18:00,S/D,0.0,S/D,85,0.0
2024/11/02,19:00,S/D,0.0,S/D,169,0.5
2024/11/02,20:00,S/D,0.0,S/D,197,1.6
2024/11/02,21:00,S/D,0.0,S/D,191,2.6
2024/11/02,22:00,S/D,0.0,S/D,206,3.3
2024/11/02,23:00,S/D,0.0,S/D,189,0.9
