Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/11/01,00:00,S/D,0.0,S/D,162,0.8
2022/11/01,01:00,S/D,0.3,S/D,206,1.0
2022/11/01,02:00,S/D,0.0,S/D,188,0.9
2022/11/01,03:00,S/D,0.0,S/D,347,0.2
2022/11/01,04:00,S/D,0.0,S/D,202,1.1
2022/11/01,05:00,S/D,0.0,S/D,223,0.6
2022/11/01,06:00,S/D,0.0,S/D,292,0.1
2022/11/01,07:00,S/D,0.0,S/D,305,0.6
2022/11/01,08:00,S/D,0.0,S/D,354,0.7
2022/11/01,09:00,S/D,0.0,S/D,9,1.1
2022/11/01,10:00,S/D,0.0,S/D,26,2.0
2022/11/01,11:00,S/D,0.0,S/D,1,1.9
2022/11/01,12:00,S/D,0.0,S/D,295,1.7
2022/11/01,13:00,S/D,0.0,S/D,339,1.6
2022/11/01,14:00,S/D,0.0,S/D,310,1.6
2022/11/01,15:00,S/D,0.0,S/D,297,2.3
2022/11/01,16:00,S/D,0.3,S/D,278,0.8
2022/11/01,17:00,S/D,22.8,S/D,120,5.2
2022/11/01,18:00,S/D,17.4,S/D,157,1.9
2022/11/01,19:00,S/D,1.8,S/D,189,2.6
2022/11/01,20:00,S/D,0.9,S/D,109,1.5
2022/11/01,21:00,S/D,0.0,S/D,111,0.6
2022/11/01,22:00,S/D,0.0,S/D,173,3.0
2022/11/01,23:00,S/D,2.4,S/D,166,5.5
2022/11/02,00:00,S/D,0.0,S/D,152,4.9
2022/11/02,01:00,S/D,0.6,S/D,151,4.5
2022/11/02,02:00,S/D,4.8,S/D,161,2.8
2022/11/02,03:00,S/D,0.0,S/D,154,2.4
2022/11/02,04:00,S/D,10.5,S/D,154,3.1
2022/11/02,05:00,S/D,0.9,S/D,143,4.5
2022/11/02,06:00,S/D,0.0,S/D,129,3.1
2022/11/02,07:00,S/D,0.0,S/D,137,3.9
2022/11/02,08:00,S/D,0.0,S/D,121,2.2
2022/11/02,09:00,S/D,0.0,S/D,153,3.1
2022/11/02,10:00,S/D,0.0,S/D,160,3.2
2022/11/02,11:00,S/D,0.0,S/D,168,4.1
2022/11/02,12:00,S/D,0.0,S/D,169,2.1
2022/11/02,13:00,S/D,0.0,S/D,162,2.7
2022/11/02,14:00,S/D,0.0,S/D,192,2.7
2022/11/02,15:00,S/D,0.0,S/D,224,1.7
2022/11/02,16:00,S/D,0.0,S/D,239,1.1
2022/11/02,17:00,S/D,0.0,S/D,259,2.2
2022/11/02,18:00,S/D,0.0,S/D,275,2.7
2022/11/02,19:00,S/D,0.0,S/D,272,3.5
2022/11/02,20:00,S/D,0.0,S/D,260,1.9
2022/11/02,21:00,S/D,0.0,S/D,270,1.6
2022/11/02,22:00,S/D,0.0,S/D,264,1.3
2022/11/02,23:00,S/D,0.0,S/D,269,2.7
